r,t,y,TotalTechnologyAnnualActivity
"REGION1","PWRBIOB05",2036,0
"REGION1","PWRBIOB05",2037,0
"REGION1","PWRBIOB05",2038,0
"REGION1","PWRBIOB05",2039,0
"REGION1","PWRBIOB05",2040,0
"REGION1","PWRBIOB05",2041,0
"REGION1","PWRBIOB05",2042,0
"REGION1","PWRBIOB05",2043,0
"REGION1","PWRBIOB05",2044,0
"REGION1","PWRBIOB05",2045,0
"REGION1","PWRBIOB05",2046,0
"REGION1","PWRBIOB05",2047,0
"REGION1","PWRBIOB05",2048,0
"REGION1","PWRBIOB05",2049,0
"REGION1","PWRBIOB05",2050,0
"REGION1","DEMPWRSOL",2020,0.015681843648
"REGION1","DEMPWRSOL",2021,0.015681843648
"REGION1","DEMPWRSOL",2022,0.015681843648
"REGION1","DEMPWRSOL",2023,0.015681843648
"REGION1","DEMPWRSOL",2024,0.015681843648
"REGION1","DEMPWRSOL",2025,0.015681843648
"REGION1","DEMPWRSOL",2026,0.015681843648
"REGION1","DEMPWRSOL",2027,0.015681843648
"REGION1","DEMPWRSOL",2028,0.015681843648
"REGION1","DEMPWRSOL",2029,0.015681843648
"REGION1","DEMPWRSOL",2030,0.015681843648
"REGION1","DEMPWRSOL",2031,0.015681843648
"REGION1","DEMPWRSOL",2032,0.015681843648
"REGION1","DEMPWRSOL",2033,0.015681843648
"REGION1","DEMPWRSOL",2034,0.015681843648
"REGION1","DEMPWRSOL",2035,0.015681843648
"REGION1","DEMPWRSOL",2036,0.015681843648
"REGION1","DEMPWRSOL",2037,0.015681843648
"REGION1","DEMPWRSOL",2038,0.015681843648
"REGION1","DEMPWRSOL",2039,0.015681843648
"REGION1","DEMPWRSOL",2040,0.015681843648
"REGION1","DEMPWRSOL",2041,0
"REGION1","DEMPWRSOL",2042,0
"REGION1","DEMPWRSOL",2043,0
"REGION1","DEMPWRSOL",2044,0
"REGION1","DEMPWRSOL",2045,0
"REGION1","DEMPWRSOL",2046,0
"REGION1","DEMPWRSOL",2047,0
"REGION1","DEMPWRSOL",2048,0
"REGION1","DEMPWRSOL",2049,0
"REGION1","DEMPWRSOL",2050,0
"REGION1","PWRSOLB01",2020,0.00550240128
"REGION1","PWRSOLB01",2021,0.00550240128
"REGION1","PWRSOLB01",2022,0.00550240128
"REGION1","PWRSOLB01",2023,0.00550240128
"REGION1","PWRSOLB01",2024,0.00550240128
"REGION1","PWRSOLB01",2025,0.00550240128
"REGION1","PWRSOLB01",2026,0.00550240128
"REGION1","PWRSOLB01",2027,0.00550240128
"REGION1","PWRSOLB01",2028,0.00550240128
"REGION1","PWRSOLB01",2029,0.00550240128
"REGION1","PWRSOLB01",2030,0.00550240128
"REGION1","PWRSOLB01",2031,0.00550240128
"REGION1","PWRSOLB01",2032,0.00550240128
"REGION1","PWRSOLB01",2033,0.00550240128
"REGION1","PWRSOLB01",2034,0.00550240128
"REGION1","PWRSOLB01",2035,0.00550240128
"REGION1","PWRSOLB01",2036,0.00550240128
"REGION1","PWRSOLB01",2037,0.00550240128
"REGION1","PWRSOLB01",2038,0.00550240128
"REGION1","PWRSOLB01",2039,0.00550240128
"REGION1","PWRSOLB01",2040,0.00550240128
"REGION1","PWRSOLB01",2041,0
"REGION1","PWRSOLB01",2042,0
"REGION1","PWRSOLB01",2043,0
"REGION1","PWRSOLB01",2044,0
"REGION1","PWRSOLB01",2045,0
"REGION1","PWRSOLB01",2046,0
"REGION1","PWRSOLB01",2047,0
"REGION1","PWRSOLB01",2048,0
"REGION1","PWRSOLB01",2049,0
"REGION1","PWRSOLB01",2050,0
"REGION1","DEMPWRHYD",2020,240.93301948848
"REGION1","DEMPWRHYD",2021,240.93301948848
"REGION1","DEMPWRHYD",2022,240.93301948848
"REGION1","DEMPWRHYD",2023,240.93301948848
"REGION1","DEMPWRHYD",2024,240.93301948848
"REGION1","DEMPWRHYD",2025,253.81153348848
"REGION1","DEMPWRHYD",2026,253.81153348848
"REGION1","DEMPWRHYD",2027,253.81153348848
"REGION1","DEMPWRHYD",2028,253.81153348848
"REGION1","DEMPWRHYD",2029,253.81153348848
"REGION1","DEMPWRHYD",2030,253.81153348848
"REGION1","DEMPWRHYD",2031,253.81153348848
"REGION1","DEMPWRHYD",2032,253.81153348848
"REGION1","DEMPWRHYD",2033,253.81153348848
"REGION1","DEMPWRHYD",2034,253.81153348848
"REGION1","DEMPWRHYD",2035,253.81153348848
"REGION1","DEMPWRHYD",2036,253.81153348848
"REGION1","DEMPWRHYD",2037,253.81153348848
"REGION1","DEMPWRHYD",2038,253.81153348848
"REGION1","DEMPWRHYD",2039,253.81153348848
"REGION1","DEMPWRHYD",2040,253.81153348848
"REGION1","DEMPWRHYD",2041,253.81153348848
"REGION1","DEMPWRHYD",2042,253.81153348848
"REGION1","DEMPWRHYD",2043,253.81153348848
"REGION1","DEMPWRHYD",2044,253.81153348848
"REGION1","DEMPWRHYD",2045,253.81153348848
"REGION1","DEMPWRHYD",2046,253.81153348848
"REGION1","DEMPWRHYD",2047,253.81153348848
"REGION1","DEMPWRHYD",2048,253.81153348848
"REGION1","DEMPWRHYD",2049,253.81153348848
"REGION1","DEMPWRHYD",2050,253.81153348848
"REGION1","PWRHYDB01",2020,46.87779096
"REGION1","PWRHYDB01",2021,46.87779096
"REGION1","PWRHYDB01",2022,46.87779096
"REGION1","PWRHYDB01",2023,46.87779096
"REGION1","PWRHYDB01",2024,46.87779096
"REGION1","PWRHYDB01",2025,46.87779096
"REGION1","PWRHYDB01",2026,46.87779096
"REGION1","PWRHYDB01",2027,46.87779096
"REGION1","PWRHYDB01",2028,46.87779096
"REGION1","PWRHYDB01",2029,46.87779096
"REGION1","PWRHYDB01",2030,46.87779096
"REGION1","PWRHYDB01",2031,46.87779096
"REGION1","PWRHYDB01",2032,46.87779096
"REGION1","PWRHYDB01",2033,46.87779096
"REGION1","PWRHYDB01",2034,46.87779096
"REGION1","PWRHYDB01",2035,46.87779096
"REGION1","PWRHYDB01",2036,46.87779096
"REGION1","PWRHYDB01",2037,46.87779096
"REGION1","PWRHYDB01",2038,46.87779096
"REGION1","PWRHYDB01",2039,46.87779096
"REGION1","PWRHYDB01",2040,46.87779096
"REGION1","PWRHYDB01",2041,46.87779096
"REGION1","PWRHYDB01",2042,46.87779096
"REGION1","PWRHYDB01",2043,46.87779096
"REGION1","PWRHYDB01",2044,46.87779096
"REGION1","PWRHYDB01",2045,46.87779096
"REGION1","PWRHYDB01",2046,46.87779096
"REGION1","PWRHYDB01",2047,46.87779096
"REGION1","PWRHYDB01",2048,46.87779096
"REGION1","PWRHYDB01",2049,46.87779096
"REGION1","PWRHYDB01",2050,46.87779096
"REGION1","PWRHYDB02",2020,12.063655296
"REGION1","PWRHYDB02",2021,12.063655296
"REGION1","PWRHYDB02",2022,12.063655296
"REGION1","PWRHYDB02",2023,12.063655296
"REGION1","PWRHYDB02",2024,12.063655296
"REGION1","PWRHYDB02",2025,12.063655296
"REGION1","PWRHYDB02",2026,12.063655296
"REGION1","PWRHYDB02",2027,12.063655296
"REGION1","PWRHYDB02",2028,12.063655296
"REGION1","PWRHYDB02",2029,12.063655296
"REGION1","PWRHYDB02",2030,12.063655296
"REGION1","PWRHYDB02",2031,12.063655296
"REGION1","PWRHYDB02",2032,12.063655296
"REGION1","PWRHYDB02",2033,12.063655296
"REGION1","PWRHYDB02",2034,12.063655296
"REGION1","PWRHYDB02",2035,12.063655296
"REGION1","PWRHYDB02",2036,12.063655296
"REGION1","PWRHYDB02",2037,12.063655296
"REGION1","PWRHYDB02",2038,12.063655296
"REGION1","PWRHYDB02",2039,12.063655296
"REGION1","PWRHYDB02",2040,12.063655296
"REGION1","PWRHYDB02",2041,12.063655296
"REGION1","PWRHYDB02",2042,12.063655296
"REGION1","PWRHYDB02",2043,12.063655296
"REGION1","PWRHYDB02",2044,12.063655296
"REGION1","PWRHYDB02",2045,12.063655296
"REGION1","PWRHYDB02",2046,12.063655296
"REGION1","PWRHYDB02",2047,12.063655296
"REGION1","PWRHYDB02",2048,12.063655296
"REGION1","PWRHYDB02",2049,12.063655296
"REGION1","PWRHYDB02",2050,12.063655296
"REGION1","PWRHYDB03",2020,3.968143344
"REGION1","PWRHYDB03",2021,3.968143344
"REGION1","PWRHYDB03",2022,3.968143344
"REGION1","PWRHYDB03",2023,3.968143344
"REGION1","PWRHYDB03",2024,3.968143344
"REGION1","PWRHYDB03",2025,3.968143344
"REGION1","PWRHYDB03",2026,3.968143344
"REGION1","PWRHYDB03",2027,3.968143344
"REGION1","PWRHYDB03",2028,3.968143344
"REGION1","PWRHYDB03",2029,3.968143344
"REGION1","PWRHYDB03",2030,3.968143344
"REGION1","PWRHYDB03",2031,3.968143344
"REGION1","PWRHYDB03",2032,3.968143344
"REGION1","PWRHYDB03",2033,3.968143344
"REGION1","PWRHYDB03",2034,3.968143344
"REGION1","PWRHYDB03",2035,3.968143344
"REGION1","PWRHYDB03",2036,3.968143344
"REGION1","PWRHYDB03",2037,3.968143344
"REGION1","PWRHYDB03",2038,3.968143344
"REGION1","PWRHYDB03",2039,3.968143344
"REGION1","PWRHYDB03",2040,3.968143344
"REGION1","PWRHYDB03",2041,3.968143344
"REGION1","PWRHYDB03",2042,3.968143344
"REGION1","PWRHYDB03",2043,3.968143344
"REGION1","PWRHYDB03",2044,3.968143344
"REGION1","PWRHYDB03",2045,3.968143344
"REGION1","PWRHYDB03",2046,3.968143344
"REGION1","PWRHYDB03",2047,3.968143344
"REGION1","PWRHYDB03",2048,3.968143344
"REGION1","PWRHYDB03",2049,3.968143344
"REGION1","PWRHYDB03",2050,3.968143344
"REGION1","PWRHYDB04",2020,11.689007616
"REGION1","PWRHYDB04",2021,11.689007616
"REGION1","PWRHYDB04",2022,11.689007616
"REGION1","PWRHYDB04",2023,11.689007616
"REGION1","PWRHYDB04",2024,11.689007616
"REGION1","PWRHYDB04",2025,11.689007616
"REGION1","PWRHYDB04",2026,11.689007616
"REGION1","PWRHYDB04",2027,11.689007616
"REGION1","PWRHYDB04",2028,11.689007616
"REGION1","PWRHYDB04",2029,11.689007616
"REGION1","PWRHYDB04",2030,11.689007616
"REGION1","PWRHYDB04",2031,11.689007616
"REGION1","PWRHYDB04",2032,11.689007616
"REGION1","PWRHYDB04",2033,11.689007616
"REGION1","PWRHYDB04",2034,11.689007616
"REGION1","PWRHYDB04",2035,11.689007616
"REGION1","PWRHYDB04",2036,11.689007616
"REGION1","PWRHYDB04",2037,11.689007616
"REGION1","PWRHYDB04",2038,11.689007616
"REGION1","PWRHYDB04",2039,11.689007616
"REGION1","PWRHYDB04",2040,11.689007616
"REGION1","PWRHYDB04",2041,11.689007616
"REGION1","PWRHYDB04",2042,11.689007616
"REGION1","PWRHYDB04",2043,11.689007616
"REGION1","PWRHYDB04",2044,11.689007616
"REGION1","PWRHYDB04",2045,11.689007616
"REGION1","PWRHYDB04",2046,11.689007616
"REGION1","PWRHYDB04",2047,11.689007616
"REGION1","PWRHYDB04",2048,11.689007616
"REGION1","PWRHYDB04",2049,11.689007616
"REGION1","PWRHYDB04",2050,11.689007616
"REGION1","PWRHYDB05",2020,0.74929536
"REGION1","PWRHYDB05",2021,0.74929536
"REGION1","PWRHYDB05",2022,0.74929536
"REGION1","PWRHYDB05",2023,0.74929536
"REGION1","PWRHYDB05",2024,0.74929536
"REGION1","PWRHYDB05",2025,0.74929536
"REGION1","PWRHYDB05",2026,0.74929536
"REGION1","PWRHYDB05",2027,0.74929536
"REGION1","PWRHYDB05",2028,0.74929536
"REGION1","PWRHYDB05",2029,0.74929536
"REGION1","PWRHYDB05",2030,0.74929536
"REGION1","PWRHYDB05",2031,0.74929536
"REGION1","PWRHYDB05",2032,0.74929536
"REGION1","PWRHYDB05",2033,0.74929536
"REGION1","PWRHYDB05",2034,0.74929536
"REGION1","PWRHYDB05",2035,0.74929536
"REGION1","PWRHYDB05",2036,0.74929536
"REGION1","PWRHYDB05",2037,0.74929536
"REGION1","PWRHYDB05",2038,0.74929536
"REGION1","PWRHYDB05",2039,0.74929536
"REGION1","PWRHYDB05",2040,0.74929536
"REGION1","PWRHYDB05",2041,0.74929536
"REGION1","PWRHYDB05",2042,0.74929536
"REGION1","PWRHYDB05",2043,0.74929536
"REGION1","PWRHYDB05",2044,0.74929536
"REGION1","PWRHYDB05",2045,0.74929536
"REGION1","PWRHYDB05",2046,0.74929536
"REGION1","PWRHYDB05",2047,0.74929536
"REGION1","PWRHYDB05",2048,0.74929536
"REGION1","PWRHYDB05",2049,0.74929536
"REGION1","PWRHYDB05",2050,0.74929536
"REGION1","PWRHYDB06",2020,26.6155956
"REGION1","PWRHYDB06",2021,26.6155956
"REGION1","PWRHYDB06",2022,26.6155956
"REGION1","PWRHYDB06",2023,26.6155956
"REGION1","PWRHYDB06",2024,26.6155956
"REGION1","PWRHYDB06",2025,26.6155956
"REGION1","PWRHYDB06",2026,26.6155956
"REGION1","PWRHYDB06",2027,26.6155956
"REGION1","PWRHYDB06",2028,26.6155956
"REGION1","PWRHYDB06",2029,26.6155956
"REGION1","PWRHYDB06",2030,26.6155956
"REGION1","PWRHYDB06",2031,26.6155956
"REGION1","PWRHYDB06",2032,26.6155956
"REGION1","PWRHYDB06",2033,26.6155956
"REGION1","PWRHYDB06",2034,26.6155956
"REGION1","PWRHYDB06",2035,26.6155956
"REGION1","PWRHYDB06",2036,26.6155956
"REGION1","PWRHYDB06",2037,26.6155956
"REGION1","PWRHYDB06",2038,26.6155956
"REGION1","PWRHYDB06",2039,26.6155956
"REGION1","PWRHYDB06",2040,26.6155956
"REGION1","PWRHYDB06",2041,26.6155956
"REGION1","PWRHYDB06",2042,26.6155956
"REGION1","PWRHYDB06",2043,26.6155956
"REGION1","PWRHYDB06",2044,26.6155956
"REGION1","PWRHYDB06",2045,26.6155956
"REGION1","PWRHYDB06",2046,26.6155956
"REGION1","PWRHYDB06",2047,26.6155956
"REGION1","PWRHYDB06",2048,26.6155956
"REGION1","PWRHYDB06",2049,26.6155956
"REGION1","PWRHYDB06",2050,26.6155956
"REGION1","PWRHYDB07",2020,0.586948032
"REGION1","PWRHYDB07",2021,0.586948032
"REGION1","PWRHYDB07",2022,0.586948032
"REGION1","PWRHYDB07",2023,0.586948032
"REGION1","PWRHYDB07",2024,0.586948032
"REGION1","PWRHYDB07",2025,0.586948032
"REGION1","PWRHYDB07",2026,0.586948032
"REGION1","PWRHYDB07",2027,0.586948032
"REGION1","PWRHYDB07",2028,0.586948032
"REGION1","PWRHYDB07",2029,0.586948032
"REGION1","PWRHYDB07",2030,0.586948032
"REGION1","PWRHYDB07",2031,0.586948032
"REGION1","PWRHYDB07",2032,0.586948032
"REGION1","PWRHYDB07",2033,0.586948032
"REGION1","PWRHYDB07",2034,0.586948032
"REGION1","PWRHYDB07",2035,0.586948032
"REGION1","PWRHYDB07",2036,0.586948032
"REGION1","PWRHYDB07",2037,0.586948032
"REGION1","PWRHYDB07",2038,0.586948032
"REGION1","PWRHYDB07",2039,0.586948032
"REGION1","PWRHYDB07",2040,0.586948032
"REGION1","PWRHYDB07",2041,0.586948032
"REGION1","PWRHYDB07",2042,0.586948032
"REGION1","PWRHYDB07",2043,0.586948032
"REGION1","PWRHYDB07",2044,0.586948032
"REGION1","PWRHYDB07",2045,0.586948032
"REGION1","PWRHYDB07",2046,0.586948032
"REGION1","PWRHYDB07",2047,0.586948032
"REGION1","PWRHYDB07",2048,0.586948032
"REGION1","PWRHYDB07",2049,0.586948032
"REGION1","PWRHYDB07",2050,0.586948032
"REGION1","PWRHYDB08",2020,9.17886816
"REGION1","PWRHYDB08",2021,9.17886816
"REGION1","PWRHYDB08",2022,9.17886816
"REGION1","PWRHYDB08",2023,9.17886816
"REGION1","PWRHYDB08",2024,9.17886816
"REGION1","PWRHYDB08",2025,9.17886816
"REGION1","PWRHYDB08",2026,9.17886816
"REGION1","PWRHYDB08",2027,9.17886816
"REGION1","PWRHYDB08",2028,9.17886816
"REGION1","PWRHYDB08",2029,9.17886816
"REGION1","PWRHYDB08",2030,9.17886816
"REGION1","PWRHYDB08",2031,9.17886816
"REGION1","PWRHYDB08",2032,9.17886816
"REGION1","PWRHYDB08",2033,9.17886816
"REGION1","PWRHYDB08",2034,9.17886816
"REGION1","PWRHYDB08",2035,9.17886816
"REGION1","PWRHYDB08",2036,9.17886816
"REGION1","PWRHYDB08",2037,9.17886816
"REGION1","PWRHYDB08",2038,9.17886816
"REGION1","PWRHYDB08",2039,9.17886816
"REGION1","PWRHYDB08",2040,9.17886816
"REGION1","PWRHYDB08",2041,9.17886816
"REGION1","PWRHYDB08",2042,9.17886816
"REGION1","PWRHYDB08",2043,9.17886816
"REGION1","PWRHYDB08",2044,9.17886816
"REGION1","PWRHYDB08",2045,9.17886816
"REGION1","PWRHYDB08",2046,9.17886816
"REGION1","PWRHYDB08",2047,9.17886816
"REGION1","PWRHYDB08",2048,9.17886816
"REGION1","PWRHYDB08",2049,9.17886816
"REGION1","PWRHYDB08",2050,9.17886816
"REGION1","PWRHYDB09",2020,33.15631968
"REGION1","PWRHYDB09",2021,33.15631968
"REGION1","PWRHYDB09",2022,33.15631968
"REGION1","PWRHYDB09",2023,33.15631968
"REGION1","PWRHYDB09",2024,33.15631968
"REGION1","PWRHYDB09",2025,33.15631968
"REGION1","PWRHYDB09",2026,33.15631968
"REGION1","PWRHYDB09",2027,33.15631968
"REGION1","PWRHYDB09",2028,33.15631968
"REGION1","PWRHYDB09",2029,33.15631968
"REGION1","PWRHYDB09",2030,33.15631968
"REGION1","PWRHYDB09",2031,33.15631968
"REGION1","PWRHYDB09",2032,33.15631968
"REGION1","PWRHYDB09",2033,33.15631968
"REGION1","PWRHYDB09",2034,33.15631968
"REGION1","PWRHYDB09",2035,33.15631968
"REGION1","PWRHYDB09",2036,33.15631968
"REGION1","PWRHYDB09",2037,33.15631968
"REGION1","PWRHYDB09",2038,33.15631968
"REGION1","PWRHYDB09",2039,33.15631968
"REGION1","PWRHYDB09",2040,33.15631968
"REGION1","PWRHYDB09",2041,33.15631968
"REGION1","PWRHYDB09",2042,33.15631968
"REGION1","PWRHYDB09",2043,33.15631968
"REGION1","PWRHYDB09",2044,33.15631968
"REGION1","PWRHYDB09",2045,33.15631968
"REGION1","PWRHYDB09",2046,33.15631968
"REGION1","PWRHYDB09",2047,33.15631968
"REGION1","PWRHYDB09",2048,33.15631968
"REGION1","PWRHYDB09",2049,33.15631968
"REGION1","PWRHYDB09",2050,33.15631968
"REGION1","PWRHYDB10",2020,30.196603008
"REGION1","PWRHYDB10",2021,30.196603008
"REGION1","PWRHYDB10",2022,30.196603008
"REGION1","PWRHYDB10",2023,30.196603008
"REGION1","PWRHYDB10",2024,30.196603008
"REGION1","PWRHYDB10",2025,30.196603008
"REGION1","PWRHYDB10",2026,30.196603008
"REGION1","PWRHYDB10",2027,30.196603008
"REGION1","PWRHYDB10",2028,30.196603008
"REGION1","PWRHYDB10",2029,30.196603008
"REGION1","PWRHYDB10",2030,30.196603008
"REGION1","PWRHYDB10",2031,30.196603008
"REGION1","PWRHYDB10",2032,30.196603008
"REGION1","PWRHYDB10",2033,30.196603008
"REGION1","PWRHYDB10",2034,30.196603008
"REGION1","PWRHYDB10",2035,30.196603008
"REGION1","PWRHYDB10",2036,30.196603008
"REGION1","PWRHYDB10",2037,30.196603008
"REGION1","PWRHYDB10",2038,30.196603008
"REGION1","PWRHYDB10",2039,30.196603008
"REGION1","PWRHYDB10",2040,30.196603008
"REGION1","PWRHYDB10",2041,30.196603008
"REGION1","PWRHYDB10",2042,30.196603008
"REGION1","PWRHYDB10",2043,30.196603008
"REGION1","PWRHYDB10",2044,30.196603008
"REGION1","PWRHYDB10",2045,30.196603008
"REGION1","PWRHYDB10",2046,30.196603008
"REGION1","PWRHYDB10",2047,30.196603008
"REGION1","PWRHYDB10",2048,30.196603008
"REGION1","PWRHYDB10",2049,30.196603008
"REGION1","PWRHYDB10",2050,30.196603008
"REGION1","PWRHYDB11",2020,12.6443592
"REGION1","PWRHYDB11",2021,12.6443592
"REGION1","PWRHYDB11",2022,12.6443592
"REGION1","PWRHYDB11",2023,12.6443592
"REGION1","PWRHYDB11",2024,12.6443592
"REGION1","PWRHYDB11",2025,12.6443592
"REGION1","PWRHYDB11",2026,12.6443592
"REGION1","PWRHYDB11",2027,12.6443592
"REGION1","PWRHYDB11",2028,12.6443592
"REGION1","PWRHYDB11",2029,12.6443592
"REGION1","PWRHYDB11",2030,12.6443592
"REGION1","PWRHYDB11",2031,12.6443592
"REGION1","PWRHYDB11",2032,12.6443592
"REGION1","PWRHYDB11",2033,12.6443592
"REGION1","PWRHYDB11",2034,12.6443592
"REGION1","PWRHYDB11",2035,12.6443592
"REGION1","PWRHYDB11",2036,12.6443592
"REGION1","PWRHYDB11",2037,12.6443592
"REGION1","PWRHYDB11",2038,12.6443592
"REGION1","PWRHYDB11",2039,12.6443592
"REGION1","PWRHYDB11",2040,12.6443592
"REGION1","PWRHYDB11",2041,12.6443592
"REGION1","PWRHYDB11",2042,12.6443592
"REGION1","PWRHYDB11",2043,12.6443592
"REGION1","PWRHYDB11",2044,12.6443592
"REGION1","PWRHYDB11",2045,12.6443592
"REGION1","PWRHYDB11",2046,12.6443592
"REGION1","PWRHYDB11",2047,12.6443592
"REGION1","PWRHYDB11",2048,12.6443592
"REGION1","PWRHYDB11",2049,12.6443592
"REGION1","PWRHYDB11",2050,12.6443592
"REGION1","PWRHYDB12",2020,12.73802112
"REGION1","PWRHYDB12",2021,12.73802112
"REGION1","PWRHYDB12",2022,12.73802112
"REGION1","PWRHYDB12",2023,12.73802112
"REGION1","PWRHYDB12",2024,12.73802112
"REGION1","PWRHYDB12",2025,12.73802112
"REGION1","PWRHYDB12",2026,12.73802112
"REGION1","PWRHYDB12",2027,12.73802112
"REGION1","PWRHYDB12",2028,12.73802112
"REGION1","PWRHYDB12",2029,12.73802112
"REGION1","PWRHYDB12",2030,12.73802112
"REGION1","PWRHYDB12",2031,12.73802112
"REGION1","PWRHYDB12",2032,12.73802112
"REGION1","PWRHYDB12",2033,12.73802112
"REGION1","PWRHYDB12",2034,12.73802112
"REGION1","PWRHYDB12",2035,12.73802112
"REGION1","PWRHYDB12",2036,12.73802112
"REGION1","PWRHYDB12",2037,12.73802112
"REGION1","PWRHYDB12",2038,12.73802112
"REGION1","PWRHYDB12",2039,12.73802112
"REGION1","PWRHYDB12",2040,12.73802112
"REGION1","PWRHYDB12",2041,12.73802112
"REGION1","PWRHYDB12",2042,12.73802112
"REGION1","PWRHYDB12",2043,12.73802112
"REGION1","PWRHYDB12",2044,12.73802112
"REGION1","PWRHYDB12",2045,12.73802112
"REGION1","PWRHYDB12",2046,12.73802112
"REGION1","PWRHYDB12",2047,12.73802112
"REGION1","PWRHYDB12",2048,12.73802112
"REGION1","PWRHYDB12",2049,12.73802112
"REGION1","PWRHYDB12",2050,12.73802112
"REGION1","DEMPWRGEO",2020,0
"REGION1","DEMPWRGEO",2021,0
"REGION1","DEMPWRGEO",2022,0
"REGION1","DEMPWRGEO",2023,0
"REGION1","DEMPWRGEO",2024,0
"REGION1","DEMPWRGEO",2025,0
"REGION1","DEMPWRGEO",2026,0
"REGION1","DEMPWRGEO",2027,0
"REGION1","DEMPWRGEO",2028,0
"REGION1","DEMPWRGEO",2029,0
"REGION1","DEMPWRGEO",2030,0
"REGION1","DEMPWRGEO",2031,0
"REGION1","DEMPWRGEO",2032,0
"REGION1","DEMPWRGEO",2033,0
"REGION1","DEMPWRGEO",2034,0
"REGION1","DEMPWRGEO",2035,0
"REGION1","DEMPWRGEO",2036,0
"REGION1","DEMPWRGEO",2037,0
"REGION1","DEMPWRGEO",2038,0
"REGION1","DEMPWRGEO",2039,0
"REGION1","DEMPWRGEO",2040,0
"REGION1","DEMPWRGEO",2041,0
"REGION1","DEMPWRGEO",2042,0
"REGION1","DEMPWRGEO",2043,0
"REGION1","DEMPWRGEO",2044,0
"REGION1","DEMPWRGEO",2045,0
"REGION1","DEMPWRGEO",2046,0
"REGION1","DEMPWRGEO",2047,0
"REGION1","DEMPWRGEO",2048,0
"REGION1","DEMPWRGEO",2049,0
"REGION1","DEMPWRGEO",2050,0
"REGION1","PWRGEOB01",2020,0
"REGION1","PWRGEOB01",2021,0
"REGION1","PWRGEOB01",2022,0
"REGION1","PWRGEOB01",2023,0
"REGION1","PWRGEOB01",2024,0
"REGION1","PWRGEOB01",2025,0
"REGION1","PWRGEOB01",2026,0
"REGION1","PWRGEOB01",2027,0
"REGION1","PWRGEOB01",2028,0
"REGION1","PWRGEOB01",2029,0
"REGION1","PWRGEOB01",2030,0
"REGION1","PWRGEOB01",2031,0
"REGION1","PWRGEOB01",2032,0
"REGION1","PWRGEOB01",2033,0
"REGION1","PWRGEOB01",2034,0
"REGION1","PWRGEOB01",2035,0
"REGION1","PWRGEOB01",2036,0
"REGION1","PWRGEOB01",2037,0
"REGION1","PWRGEOB01",2038,0
"REGION1","PWRGEOB01",2039,0
"REGION1","PWRGEOB01",2040,0
"REGION1","PWRGEOB01",2041,0
"REGION1","PWRGEOB01",2042,0
"REGION1","PWRGEOB01",2043,0
"REGION1","PWRGEOB01",2044,0
"REGION1","PWRGEOB01",2045,0
"REGION1","PWRGEOB01",2046,0
"REGION1","PWRGEOB01",2047,0
"REGION1","PWRGEOB01",2048,0
"REGION1","PWRGEOB01",2049,0
"REGION1","PWRGEOB01",2050,0
"REGION1","PWRGEOB02",2020,0
"REGION1","PWRGEOB02",2021,0
"REGION1","PWRGEOB02",2022,0
"REGION1","PWRGEOB02",2023,0
"REGION1","PWRGEOB02",2024,0
"REGION1","PWRGEOB02",2025,0
"REGION1","PWRGEOB02",2026,0
"REGION1","PWRGEOB02",2027,0
"REGION1","PWRGEOB02",2028,0
"REGION1","PWRGEOB02",2029,0
"REGION1","PWRGEOB02",2030,0
"REGION1","PWRGEOB02",2031,0
"REGION1","PWRGEOB02",2032,0
"REGION1","PWRGEOB02",2033,0
"REGION1","PWRGEOB02",2034,0
"REGION1","PWRGEOB02",2035,0
"REGION1","PWRGEOB02",2036,0
"REGION1","PWRGEOB02",2037,0
"REGION1","PWRGEOB02",2038,0
"REGION1","PWRGEOB02",2039,0
"REGION1","PWRGEOB02",2040,0
"REGION1","PWRGEOB02",2041,0
"REGION1","PWRGEOB02",2042,0
"REGION1","PWRGEOB02",2043,0
"REGION1","PWRGEOB02",2044,0
"REGION1","PWRGEOB02",2045,0
"REGION1","PWRGEOB02",2046,0
"REGION1","PWRGEOB02",2047,0
"REGION1","PWRGEOB02",2048,0
"REGION1","PWRGEOB02",2049,0
"REGION1","PWRGEOB02",2050,0
"REGION1","PWRGEOB03",2020,0
"REGION1","PWRGEOB03",2021,0
"REGION1","PWRGEOB03",2022,0
"REGION1","PWRGEOB03",2023,0
"REGION1","PWRGEOB03",2024,0
"REGION1","PWRGEOB03",2025,0
"REGION1","PWRGEOB03",2026,0
"REGION1","PWRGEOB03",2027,0
"REGION1","PWRGEOB03",2028,0
"REGION1","PWRGEOB03",2029,0
"REGION1","PWRGEOB03",2030,0
"REGION1","PWRGEOB03",2031,0
"REGION1","PWRGEOB03",2032,0
"REGION1","PWRGEOB03",2033,0
"REGION1","PWRGEOB03",2034,0
"REGION1","PWRGEOB03",2035,0
"REGION1","PWRGEOB03",2036,0
"REGION1","PWRGEOB03",2037,0
"REGION1","PWRGEOB03",2038,0
"REGION1","PWRGEOB03",2039,0
"REGION1","PWRGEOB03",2040,0
"REGION1","PWRGEOB03",2041,0
"REGION1","PWRGEOB03",2042,0
"REGION1","PWRGEOB03",2043,0
"REGION1","PWRGEOB03",2044,0
"REGION1","PWRGEOB03",2045,0
"REGION1","PWRGEOB03",2046,0
"REGION1","PWRGEOB03",2047,0
