r,t,y,DiscountedSalvageValue
"REGION1","LNDRAPHIBC1",2042,0.395032370053929
"REGION1","LNDRAPHIBC1",2043,0.450251838501987
"REGION1","LNDRAPHIBC1",2044,0.547971933242793
"REGION1","LNDRAPHIBC1",2045,0.55307695466773
"REGION1","LNDRAPHIBC1",2046,0.601043761803943
"REGION1","LNDRAPHIBC1",2047,0.704158682763839
"REGION1","LNDRAPHIBC1",2048,0.689897044413131
"REGION1","LNDRAPHIBC1",2049,0.730846293988047
"REGION1","LNDRAPHIBC1",2050,0.839333985017634
"REGION1","LNDRAPIIBC1",2020,0
"REGION1","LNDRAPIIBC1",2021,0
"REGION1","LNDRAPIIBC1",2022,0
"REGION1","LNDRAPIIBC1",2023,0
"REGION1","LNDRAPIIBC1",2024,0
"REGION1","LNDRAPIIBC1",2025,0
"REGION1","LNDRAPIIBC1",2026,0
"REGION1","LNDRAPIIBC1",2027,0
"REGION1","LNDRAPIIBC1",2028,0
"REGION1","LNDRAPIIBC1",2029,0
"REGION1","LNDRAPIIBC1",2030,0
"REGION1","LNDRAPIIBC1",2031,0
"REGION1","LNDRAPIIBC1",2032,0
"REGION1","LNDRAPIIBC1",2033,0
"REGION1","LNDRAPIIBC1",2034,0
"REGION1","LNDRAPIIBC1",2035,0
"REGION1","LNDRAPIIBC1",2036,0
"REGION1","LNDRAPIIBC1",2037,0
"REGION1","LNDRAPIIBC1",2038,0
"REGION1","LNDRAPIIBC1",2039,0
"REGION1","LNDRAPIIBC1",2040,0
"REGION1","LNDRAPIIBC1",2041,0
"REGION1","LNDRAPIIBC1",2042,0
"REGION1","LNDRAPIIBC1",2043,0
"REGION1","LNDRAPIIBC1",2044,0
"REGION1","LNDRAPIIBC1",2045,0
"REGION1","LNDRAPIIBC1",2046,0
"REGION1","LNDRAPIIBC1",2047,0
"REGION1","LNDRAPIIBC1",2048,0
"REGION1","LNDRAPIIBC1",2049,0
"REGION1","LNDRAPIIBC1",2050,0
"REGION1","LNDRAPHRBC1",2020,0
"REGION1","LNDRAPHRBC1",2021,0
"REGION1","LNDRAPHRBC1",2022,0
"REGION1","LNDRAPHRBC1",2023,0
"REGION1","LNDRAPHRBC1",2024,0
"REGION1","LNDRAPHRBC1",2025,0
"REGION1","LNDRAPHRBC1",2026,0
"REGION1","LNDRAPHRBC1",2027,0
"REGION1","LNDRAPHRBC1",2028,0
"REGION1","LNDRAPHRBC1",2029,0
"REGION1","LNDRAPHRBC1",2030,0
"REGION1","LNDRAPHRBC1",2031,0
"REGION1","LNDRAPHRBC1",2032,0
"REGION1","LNDRAPHRBC1",2033,0
"REGION1","LNDRAPHRBC1",2034,0
"REGION1","LNDRAPHRBC1",2035,0
"REGION1","LNDRAPHRBC1",2036,0
"REGION1","LNDRAPHRBC1",2037,0
"REGION1","LNDRAPHRBC1",2038,0
"REGION1","LNDRAPHRBC1",2039,0
"REGION1","LNDRAPHRBC1",2040,0
"REGION1","LNDRAPHRBC1",2041,0
"REGION1","LNDRAPHRBC1",2042,0
"REGION1","LNDRAPHRBC1",2043,0
"REGION1","LNDRAPHRBC1",2044,0
"REGION1","LNDRAPHRBC1",2045,0
"REGION1","LNDRAPHRBC1",2046,0
"REGION1","LNDRAPHRBC1",2047,0
"REGION1","LNDRAPHRBC1",2048,0
"REGION1","LNDRAPHRBC1",2049,0
"REGION1","LNDRAPHRBC1",2050,0
"REGION1","LNDRAPIRBC1",2020,0
"REGION1","LNDRAPIRBC1",2021,0
"REGION1","LNDRAPIRBC1",2022,0
"REGION1","LNDRAPIRBC1",2023,0
"REGION1","LNDRAPIRBC1",2024,0
"REGION1","LNDRAPIRBC1",2025,0
"REGION1","LNDRAPIRBC1",2026,0
"REGION1","LNDRAPIRBC1",2027,0
"REGION1","LNDRAPIRBC1",2028,0
"REGION1","LNDRAPIRBC1",2029,0
"REGION1","LNDRAPIRBC1",2030,0
"REGION1","LNDRAPIRBC1",2031,0
"REGION1","LNDRAPIRBC1",2032,0
"REGION1","LNDRAPIRBC1",2033,0
"REGION1","LNDRAPIRBC1",2034,0
"REGION1","LNDRAPIRBC1",2035,0
"REGION1","LNDRAPIRBC1",2036,0
"REGION1","LNDRAPIRBC1",2037,0
"REGION1","LNDRAPIRBC1",2038,0
"REGION1","LNDRAPIRBC1",2039,0
"REGION1","LNDRAPIRBC1",2040,0
"REGION1","LNDRAPIRBC1",2041,0
"REGION1","LNDRAPIRBC1",2042,0
"REGION1","LNDRAPIRBC1",2043,0
"REGION1","LNDRAPIRBC1",2044,0
"REGION1","LNDRAPIRBC1",2045,0
"REGION1","LNDRAPIRBC1",2046,0
"REGION1","LNDRAPIRBC1",2047,0
"REGION1","LNDRAPIRBC1",2048,0
"REGION1","LNDRAPIRBC1",2049,0
"REGION1","LNDRAPIRBC1",2050,0
"REGION1","LNDRAPLRBC1",2020,0
"REGION1","LNDRAPLRBC1",2021,0
"REGION1","LNDRAPLRBC1",2022,0
"REGION1","LNDRAPLRBC1",2023,0
"REGION1","LNDRAPLRBC1",2024,0
"REGION1","LNDRAPLRBC1",2025,0
"REGION1","LNDRAPLRBC1",2026,0
"REGION1","LNDRAPLRBC1",2027,0
"REGION1","LNDRAPLRBC1",2028,0
"REGION1","LNDRAPLRBC1",2029,0
"REGION1","LNDRAPLRBC1",2030,0
"REGION1","LNDRAPLRBC1",2031,0
"REGION1","LNDRAPLRBC1",2032,0
"REGION1","LNDRAPLRBC1",2033,0
"REGION1","LNDRAPLRBC1",2034,0
"REGION1","LNDRAPLRBC1",2035,0
"REGION1","LNDRAPLRBC1",2036,0
"REGION1","LNDRAPLRBC1",2037,0
"REGION1","LNDRAPLRBC1",2038,0
"REGION1","LNDRAPLRBC1",2039,0
"REGION1","LNDRAPLRBC1",2040,0
"REGION1","LNDRAPLRBC1",2041,0
"REGION1","LNDRAPLRBC1",2042,0
"REGION1","LNDRAPLRBC1",2043,0
"REGION1","LNDRAPLRBC1",2044,0
"REGION1","LNDRAPLRBC1",2045,0
"REGION1","LNDRAPLRBC1",2046,0
"REGION1","LNDRAPLRBC1",2047,0
"REGION1","LNDRAPLRBC1",2048,0
"REGION1","LNDRAPLRBC1",2049,0
"REGION1","LNDRAPLRBC1",2050,0
"REGION1","LNDRYEHIBC1",2020,0
"REGION1","LNDRYEHIBC1",2021,0
"REGION1","LNDRYEHIBC1",2022,0
"REGION1","LNDRYEHIBC1",2023,0
"REGION1","LNDRYEHIBC1",2024,0
"REGION1","LNDRYEHIBC1",2025,0
"REGION1","LNDRYEHIBC1",2026,0
"REGION1","LNDRYEHIBC1",2027,0
"REGION1","LNDRYEHIBC1",2028,0
"REGION1","LNDRYEHIBC1",2029,0
"REGION1","LNDRYEHIBC1",2030,0
"REGION1","LNDRYEHIBC1",2031,0
"REGION1","LNDRYEHIBC1",2032,0
"REGION1","LNDRYEHIBC1",2033,0
"REGION1","LNDRYEHIBC1",2034,0
"REGION1","LNDRYEHIBC1",2035,0
"REGION1","LNDRYEHIBC1",2036,0
"REGION1","LNDRYEHIBC1",2037,0
"REGION1","LNDRYEHIBC1",2038,0
"REGION1","LNDRYEHIBC1",2039,0
"REGION1","LNDRYEHIBC1",2040,0
"REGION1","LNDRYEHIBC1",2041,0
"REGION1","LNDRYEHIBC1",2042,0
"REGION1","LNDRYEHIBC1",2043,0
"REGION1","LNDRYEHIBC1",2044,0
"REGION1","LNDRYEHIBC1",2045,0
"REGION1","LNDRYEHIBC1",2046,0
"REGION1","LNDRYEHIBC1",2047,0
"REGION1","LNDRYEHIBC1",2048,0
"REGION1","LNDRYEHIBC1",2049,0
"REGION1","LNDRYEHIBC1",2050,0
"REGION1","LNDRYEIIBC1",2020,0
"REGION1","LNDRYEIIBC1",2021,0
"REGION1","LNDRYEIIBC1",2022,0
"REGION1","LNDRYEIIBC1",2023,0
"REGION1","LNDRYEIIBC1",2024,0
"REGION1","LNDRYEIIBC1",2025,0
"REGION1","LNDRYEIIBC1",2026,0
"REGION1","LNDRYEIIBC1",2027,0
"REGION1","LNDRYEIIBC1",2028,0
"REGION1","LNDRYEIIBC1",2029,0
"REGION1","LNDRYEIIBC1",2030,0
"REGION1","LNDRYEIIBC1",2031,0
"REGION1","LNDRYEIIBC1",2032,0
"REGION1","LNDRYEIIBC1",2033,0
"REGION1","LNDRYEIIBC1",2034,0
"REGION1","LNDRYEIIBC1",2035,0
"REGION1","LNDRYEIIBC1",2036,0
"REGION1","LNDRYEIIBC1",2037,0
"REGION1","LNDRYEIIBC1",2038,0
"REGION1","LNDRYEIIBC1",2039,0
"REGION1","LNDRYEIIBC1",2040,0
"REGION1","LNDRYEIIBC1",2041,0
"REGION1","LNDRYEIIBC1",2042,0
"REGION1","LNDRYEIIBC1",2043,0
"REGION1","LNDRYEIIBC1",2044,0
"REGION1","LNDRYEIIBC1",2045,0
"REGION1","LNDRYEIIBC1",2046,0
"REGION1","LNDRYEIIBC1",2047,0
"REGION1","LNDRYEIIBC1",2048,0
"REGION1","LNDRYEIIBC1",2049,0
"REGION1","LNDRYEIIBC1",2050,0
"REGION1","LNDRYEHRBC1",2020,0
"REGION1","LNDRYEHRBC1",2021,0
"REGION1","LNDRYEHRBC1",2022,0
"REGION1","LNDRYEHRBC1",2023,0
"REGION1","LNDRYEHRBC1",2024,0
"REGION1","LNDRYEHRBC1",2025,0
"REGION1","LNDRYEHRBC1",2026,0
"REGION1","LNDRYEHRBC1",2027,0
"REGION1","LNDRYEHRBC1",2028,0
"REGION1","LNDRYEHRBC1",2029,0
"REGION1","LNDRYEHRBC1",2030,0
"REGION1","LNDRYEHRBC1",2031,0
"REGION1","LNDRYEHRBC1",2032,0
"REGION1","LNDRYEHRBC1",2033,0
"REGION1","LNDRYEHRBC1",2034,0
"REGION1","LNDRYEHRBC1",2035,0
"REGION1","LNDRYEHRBC1",2036,0
"REGION1","LNDRYEHRBC1",2037,0
"REGION1","LNDRYEHRBC1",2038,0
"REGION1","LNDRYEHRBC1",2039,0
"REGION1","LNDRYEHRBC1",2040,0
"REGION1","LNDRYEHRBC1",2041,0
"REGION1","LNDRYEHRBC1",2042,0
"REGION1","LNDRYEHRBC1",2043,0
"REGION1","LNDRYEHRBC1",2044,0
"REGION1","LNDRYEHRBC1",2045,0
"REGION1","LNDRYEHRBC1",2046,0
"REGION1","LNDRYEHRBC1",2047,0.0175209266999699
"REGION1","LNDRYEHRBC1",2048,0.0249251305753851
"REGION1","LNDRYEHRBC1",2049,0.0261977912567624
"REGION1","LNDRYEHRBC1",2050,0.0276897367712043
"REGION1","LNDRYEIRBC1",2020,0
"REGION1","LNDRYEIRBC1",2021,0
"REGION1","LNDRYEIRBC1",2022,0
"REGION1","LNDRYEIRBC1",2023,0
"REGION1","LNDRYEIRBC1",2024,0
"REGION1","LNDRYEIRBC1",2025,0
"REGION1","LNDRYEIRBC1",2026,0
"REGION1","LNDRYEIRBC1",2027,0
"REGION1","LNDRYEIRBC1",2028,0
"REGION1","LNDRYEIRBC1",2029,0
"REGION1","LNDRYEIRBC1",2030,0
"REGION1","LNDRYEIRBC1",2031,0
"REGION1","LNDRYEIRBC1",2032,0
"REGION1","LNDRYEIRBC1",2033,0
"REGION1","LNDRYEIRBC1",2034,0
"REGION1","LNDRYEIRBC1",2035,0
"REGION1","LNDRYEIRBC1",2036,0
"REGION1","LNDRYEIRBC1",2037,0
"REGION1","LNDRYEIRBC1",2038,0
"REGION1","LNDRYEIRBC1",2039,0
"REGION1","LNDRYEIRBC1",2040,0
"REGION1","LNDRYEIRBC1",2041,0
"REGION1","LNDRYEIRBC1",2042,0
"REGION1","LNDRYEIRBC1",2043,0
"REGION1","LNDRYEIRBC1",2044,0
"REGION1","LNDRYEIRBC1",2045,0
"REGION1","LNDRYEIRBC1",2046,0
"REGION1","LNDRYEIRBC1",2047,0
"REGION1","LNDRYEIRBC1",2048,0
"REGION1","LNDRYEIRBC1",2049,0
"REGION1","LNDRYEIRBC1",2050,0
"REGION1","LNDRYELRBC1",2020,0
"REGION1","LNDRYELRBC1",2021,0
"REGION1","LNDRYELRBC1",2022,0
"REGION1","LNDRYELRBC1",2023,0
"REGION1","LNDRYELRBC1",2024,0
"REGION1","LNDRYELRBC1",2025,0
"REGION1","LNDRYELRBC1",2026,0
"REGION1","LNDRYELRBC1",2027,0
"REGION1","LNDRYELRBC1",2028,0
"REGION1","LNDRYELRBC1",2029,0
"REGION1","LNDRYELRBC1",2030,0
"REGION1","LNDRYELRBC1",2031,0
"REGION1","LNDRYELRBC1",2032,0
"REGION1","LNDRYELRBC1",2033,0
"REGION1","LNDRYELRBC1",2034,0
"REGION1","LNDRYELRBC1",2035,0
"REGION1","LNDRYELRBC1",2036,0
"REGION1","LNDRYELRBC1",2037,0
"REGION1","LNDRYELRBC1",2038,0
"REGION1","LNDRYELRBC1",2039,0
"REGION1","LNDRYELRBC1",2040,0
"REGION1","LNDRYELRBC1",2041,0
"REGION1","LNDRYELRBC1",2042,0
"REGION1","LNDRYELRBC1",2043,0
"REGION1","LNDRYELRBC1",2044,0
"REGION1","LNDRYELRBC1",2045,0
"REGION1","LNDRYELRBC1",2046,0
"REGION1","LNDRYELRBC1",2047,0
"REGION1","LNDRYELRBC1",2048,0
"REGION1","LNDRYELRBC1",2049,0
"REGION1","LNDRYELRBC1",2050,0
"REGION1","LNDWHEHIBC1",2020,0
"REGION1","LNDWHEHIBC1",2021,0
"REGION1","LNDWHEHIBC1",2022,0
"REGION1","LNDWHEHIBC1",2023,0
"REGION1","LNDWHEHIBC1",2024,0
"REGION1","LNDWHEHIBC1",2025,0
"REGION1","LNDWHEHIBC1",2026,0
"REGION1","LNDWHEHIBC1",2027,0
"REGION1","LNDWHEHIBC1",2028,0
"REGION1","LNDWHEHIBC1",2029,0
"REGION1","LNDWHEHIBC1",2030,0
"REGION1","LNDWHEHIBC1",2031,0
"REGION1","LNDWHEHIBC1",2032,0
"REGION1","LNDWHEHIBC1",2033,0
"REGION1","LNDWHEHIBC1",2034,0
"REGION1","LNDWHEHIBC1",2035,0
"REGION1","LNDWHEHIBC1",2036,0
"REGION1","LNDWHEHIBC1",2037,0
"REGION1","LNDWHEHIBC1",2038,0
"REGION1","LNDWHEHIBC1",2039,0
"REGION1","LNDWHEHIBC1",2040,0
"REGION1","LNDWHEHIBC1",2041,0
"REGION1","LNDWHEHIBC1",2042,0
"REGION1","LNDWHEHIBC1",2043,0
"REGION1","LNDWHEHIBC1",2044,0
"REGION1","LNDWHEHIBC1",2045,0
"REGION1","LNDWHEHIBC1",2046,0
"REGION1","LNDWHEHIBC1",2047,0
"REGION1","LNDWHEHIBC1",2048,0
"REGION1","LNDWHEHIBC1",2049,0
"REGION1","LNDWHEHIBC1",2050,0
"REGION1","LNDWHEIIBC1",2020,0
"REGION1","LNDWHEIIBC1",2021,0
"REGION1","LNDWHEIIBC1",2022,0
"REGION1","LNDWHEIIBC1",2023,0
"REGION1","LNDWHEIIBC1",2024,0
"REGION1","LNDWHEIIBC1",2025,0
"REGION1","LNDWHEIIBC1",2026,0
"REGION1","LNDWHEIIBC1",2027,0
"REGION1","LNDWHEIIBC1",2028,0
"REGION1","LNDWHEIIBC1",2029,0
"REGION1","LNDWHEIIBC1",2030,0
"REGION1","LNDWHEIIBC1",2031,0
"REGION1","LNDWHEIIBC1",2032,0
"REGION1","LNDWHEIIBC1",2033,0
"REGION1","LNDWHEIIBC1",2034,0
"REGION1","LNDWHEIIBC1",2035,0
"REGION1","LNDWHEIIBC1",2036,0
"REGION1","LNDWHEIIBC1",2037,0
"REGION1","LNDWHEIIBC1",2038,0
"REGION1","LNDWHEIIBC1",2039,0
"REGION1","LNDWHEIIBC1",2040,0
"REGION1","LNDWHEIIBC1",2041,0
"REGION1","LNDWHEIIBC1",2042,0
"REGION1","LNDWHEIIBC1",2043,0
"REGION1","LNDWHEIIBC1",2044,0
"REGION1","LNDWHEIIBC1",2045,0
"REGION1","LNDWHEIIBC1",2046,0
"REGION1","LNDWHEIIBC1",2047,0
"REGION1","LNDWHEIIBC1",2048,0
"REGION1","LNDWHEIIBC1",2049,0
"REGION1","LNDWHEIIBC1",2050,0
"REGION1","LNDWHEHRBC1",2020,0
"REGION1","LNDWHEHRBC1",2021,0
"REGION1","LNDWHEHRBC1",2022,0
"REGION1","LNDWHEHRBC1",2023,0
"REGION1","LNDWHEHRBC1",2024,0
"REGION1","LNDWHEHRBC1",2025,0
"REGION1","LNDWHEHRBC1",2026,0
"REGION1","LNDWHEHRBC1",2027,0
"REGION1","LNDWHEHRBC1",2028,0
"REGION1","LNDWHEHRBC1",2029,0
"REGION1","LNDWHEHRBC1",2030,0
"REGION1","LNDWHEHRBC1",2031,0
"REGION1","LNDWHEHRBC1",2032,0
"REGION1","LNDWHEHRBC1",2033,0
"REGION1","LNDWHEHRBC1",2034,0
"REGION1","LNDWHEHRBC1",2035,0
"REGION1","LNDWHEHRBC1",2036,0
"REGION1","LNDWHEHRBC1",2037,0.00285925062750627
"REGION1","LNDWHEHRBC1",2038,0.00558234646322656
"REGION1","LNDWHEHRBC1",2039,0.00817577106867432
"REGION1","LNDWHEHRBC1",2040,0.0106456992643392
"REGION1","LNDWHEHRBC1",2041,0.0129980118316387
"REGION1","LNDWHEHRBC1",2042,0.0152383095147814
"REGION1","LNDWHEHRBC1",2043,0
"REGION1","LNDWHEHRBC1",2044,0.0194039423950008
"REGION1","LNDWHEHRBC1",2045,0.0213391957656027
"REGION1","LNDWHEHRBC1",2046,0.0774323400182048
"REGION1","LNDWHEHRBC1",2047,0.577858162543503
"REGION1","LNDWHEHRBC1",2048,0.616253600419126
"REGION1","LNDWHEHRBC1",2049,0.62506443719141
"REGION1","LNDWHEHRBC1",2050,0.688390354020387
"REGION1","LNDWHEIRBC1",2020,0
"REGION1","LNDWHEIRBC1",2021,0
"REGION1","LNDWHEIRBC1",2022,0
"REGION1","LNDWHEIRBC1",2023,0
"REGION1","LNDWHEIRBC1",2024,0
"REGION1","LNDWHEIRBC1",2025,0
"REGION1","LNDWHEIRBC1",2026,0
"REGION1","LNDWHEIRBC1",2027,0
"REGION1","LNDWHEIRBC1",2028,0
"REGION1","LNDWHEIRBC1",2029,0
"REGION1","LNDWHEIRBC1",2030,0
"REGION1","LNDWHEIRBC1",2031,0
"REGION1","LNDWHEIRBC1",2032,0
"REGION1","LNDWHEIRBC1",2033,0
"REGION1","LNDWHEIRBC1",2034,0
"REGION1","LNDWHEIRBC1",2035,0
"REGION1","LNDWHEIRBC1",2036,0
"REGION1","LNDWHEIRBC1",2037,0
"REGION1","LNDWHEIRBC1",2038,0
"REGION1","LNDWHEIRBC1",2039,0
"REGION1","LNDWHEIRBC1",2040,0
"REGION1","LNDWHEIRBC1",2041,0
"REGION1","LNDWHEIRBC1",2042,0
"REGION1","LNDWHEIRBC1",2043,0
"REGION1","LNDWHEIRBC1",2044,0
"REGION1","LNDWHEIRBC1",2045,0
"REGION1","LNDWHEIRBC1",2046,0
"REGION1","LNDWHEIRBC1",2047,0
"REGION1","LNDWHEIRBC1",2048,0
"REGION1","LNDWHEIRBC1",2049,0
"REGION1","LNDWHEIRBC1",2050,0
"REGION1","LNDWHELRBC1",2020,0
"REGION1","LNDWHELRBC1",2021,0
"REGION1","LNDWHELRBC1",2022,0
"REGION1","LNDWHELRBC1",2023,0
"REGION1","LNDWHELRBC1",2024,0
"REGION1","LNDWHELRBC1",2025,0
"REGION1","LNDWHELRBC1",2026,0
"REGION1","LNDWHELRBC1",2027,0
"REGION1","LNDWHELRBC1",2028,0
"REGION1","LNDWHELRBC1",2029,0
"REGION1","LNDWHELRBC1",2030,0
"REGION1","LNDWHELRBC1",2031,0
"REGION1","LNDWHELRBC1",2032,0
"REGION1","LNDWHELRBC1",2033,0
"REGION1","LNDWHELRBC1",2034,0
"REGION1","LNDWHELRBC1",2035,0
"REGION1","LNDWHELRBC1",2036,0
"REGION1","LNDWHELRBC1",2037,0
"REGION1","LNDWHELRBC1",2038,0
"REGION1","LNDWHELRBC1",2039,0
"REGION1","LNDWHELRBC1",2040,0
"REGION1","LNDWHELRBC1",2041,0
"REGION1","LNDWHELRBC1",2042,0
"REGION1","LNDWHELRBC1",2043,0
"REGION1","LNDWHELRBC1",2044,0
"REGION1","LNDWHELRBC1",2045,0
"REGION1","LNDWHELRBC1",2046,0
"REGION1","LNDWHELRBC1",2047,0
"REGION1","LNDWHELRBC1",2048,0
"REGION1","LNDWHELRBC1",2049,0
"REGION1","LNDWHELRBC1",2050,0
"REGION1","LNDAGRBC1C01",2020,0
"REGION1","LNDAGRBC1C01",2021,0
"REGION1","LNDAGRBC1C01",2022,0
"REGION1","LNDAGRBC1C01",2023,0
"REGION1","LNDAGRBC1C01",2024,0
"REGION1","LNDAGRBC1C01",2025,0
"REGION1","LNDAGRBC1C01",2026,0
"REGION1","LNDAGRBC1C01",2027,0
"REGION1","LNDAGRBC1C01",2028,0
"REGION1","LNDAGRBC1C01",2029,0
"REGION1","LNDAGRBC1C01",2030,0
"REGION1","LNDAGRBC1C01",2031,0
"REGION1","LNDAGRBC1C01",2032,0
"REGION1","LNDAGRBC1C01",2033,0
"REGION1","LNDAGRBC1C01",2034,0
"REGION1","LNDAGRBC1C01",2035,0
"REGION1","LNDAGRBC1C01",2036,0
"REGION1","LNDAGRBC1C01",2037,0
"REGION1","LNDAGRBC1C01",2038,4.107012040825e-06
"REGION1","LNDAGRBC1C01",2039,6.07342993664526e-06
"REGION1","LNDAGRBC1C01",2040,7.98427444828843e-06
"REGION1","LNDAGRBC1C01",2041,9.84135181537292e-06
"REGION1","LNDAGRBC1C01",2042,1.16464222721752e-05
"REGION1","LNDAGRBC1C01",2043,2.70505710395866e-05
"REGION1","LNDAGRBC1C01",2044,0
"REGION1","LNDAGRBC1C01",2045,1.69189337856232e-05
"REGION1","LNDAGRBC1C01",2046,1.85458353712801e-05
"REGION1","LNDAGRBC1C01",2047,2.03063526563936e-05
"REGION1","LNDAGRBC1C01",2048,2.166763042235e-05
"REGION1","LNDAGRBC1C01",2049,2.33669641276675e-05
"REGION1","LNDAGRBC1C01",2050,0.589358062687262
"REGION1","LNDAGRBC1C02",2020,0
"REGION1","LNDAGRBC1C02",2021,0
"REGION1","LNDAGRBC1C02",2022,0
"REGION1","LNDAGRBC1C02",2023,0
"REGION1","LNDAGRBC1C02",2024,0
"REGION1","LNDAGRBC1C02",2025,0
"REGION1","LNDAGRBC1C02",2026,0
"REGION1","LNDAGRBC1C02",2027,0
"REGION1","LNDAGRBC1C02",2028,0
"REGION1","LNDAGRBC1C02",2029,0
"REGION1","LNDAGRBC1C02",2030,0
"REGION1","LNDAGRBC1C02",2031,0
"REGION1","LNDAGRBC1C02",2032,0
"REGION1","LNDAGRBC1C02",2033,0
"REGION1","LNDAGRBC1C02",2034,0
"REGION1","LNDAGRBC1C02",2035,0
"REGION1","LNDAGRBC1C02",2036,0
"REGION1","LNDAGRBC1C02",2037,0
"REGION1","LNDAGRBC1C02",2038,0
"REGION1","LNDAGRBC1C02",2039,4.02948716956709e-06
"REGION1","LNDAGRBC1C02",2040,5.32284963216493e-06
"REGION1","LNDAGRBC1C02",2041,6.49900591581227e-06
"REGION1","LNDAGRBC1C02",2042,7.72799982536057e-06
"REGION1","LNDAGRBC1C02",2043,2.70505710391767e-05
"REGION1","LNDAGRBC1C02",2044,0
"REGION1","LNDAGRBC1C02",2045,0
"REGION1","LNDAGRBC1C02",2046,1.22534983710435e-05
"REGION1","LNDAGRBC1C02",2047,1.33594425370831e-05
"REGION1","LNDAGRBC1C02",2048,1.44450869478476e-05
"REGION1","LNDAGRBC1C02",2049,1.53093902909774e-05
"REGION1","LNDAGRBC1C02",2050,0.0570985438777405
"REGION1","LNDAGRBC1C03",2020,0
"REGION1","LNDAGRBC1C03",2021,0
"REGION1","LNDAGRBC1C03",2022,0
"REGION1","LNDAGRBC1C03",2023,0
"REGION1","LNDAGRBC1C03",2024,0
"REGION1","LNDAGRBC1C03",2025,0
"REGION1","LNDAGRBC1C03",2026,0
"REGION1","LNDAGRBC1C03",2027,0
"REGION1","LNDAGRBC1C03",2028,0
"REGION1","LNDAGRBC1C03",2029,0
"REGION1","LNDAGRBC1C03",2030,0
"REGION1","LNDAGRBC1C03",2031,0
"REGION1","LNDAGRBC1C03",2032,0
"REGION1","LNDAGRBC1C03",2033,0
"REGION1","LNDAGRBC1C03",2034,0
"REGION1","LNDAGRBC1C03",2035,0
"REGION1","LNDAGRBC1C03",2036,0
"REGION1","LNDAGRBC1C03",2037,5.7470003348035e-05
"REGION1","LNDAGRBC1C03",2038,0.000145631348657138
"REGION1","LNDAGRBC1C03",2039,0.000202926358924273
"REGION1","LNDAGRBC1C03",2040,0.000132888283288816
"REGION1","LNDAGRBC1C03",2041,0.000430284657546321
"REGION1","LNDAGRBC1C03",2042,0.000337560324660626
"REGION1","LNDAGRBC1C03",2043,0.000290687198744902
"REGION1","LNDAGRBC1C03",2044,0.000289808334769209
"REGION1","LNDAGRBC1C03",2045,0.000326889183467966
"REGION1","LNDAGRBC1C03",2046,0.000347012705038401
"REGION1","LNDAGRBC1C03",2047,0.000378108331089861
"REGION1","LNDAGRBC1C03",2048,0.00040914205757803
"REGION1","LNDAGRBC1C03",2049,0.000420082082256696
"REGION1","LNDAGRBC1C03",2050,0.0527666231306527
"REGION1","LNDAGRBC1C04",2020,0
"REGION1","LNDAGRBC1C04",2021,0
"REGION1","LNDAGRBC1C04",2022,0
"REGION1","LNDAGRBC1C04",2023,0
"REGION1","LNDAGRBC1C04",2024,0
"REGION1","LNDAGRBC1C04",2025,0
"REGION1","LNDAGRBC1C04",2026,0
"REGION1","LNDAGRBC1C04",2027,0
"REGION1","LNDAGRBC1C04",2028,0
"REGION1","LNDAGRBC1C04",2029,0
"REGION1","LNDAGRBC1C04",2030,0
"REGION1","LNDAGRBC1C04",2031,0
"REGION1","LNDAGRBC1C04",2032,0
"REGION1","LNDAGRBC1C04",2033,0
"REGION1","LNDAGRBC1C04",2034,0
"REGION1","LNDAGRBC1C04",2035,0
"REGION1","LNDAGRBC1C04",2036,0
"REGION1","LNDAGRBC1C04",2037,3.67617937822195e-06
"REGION1","LNDAGRBC1C04",2038,7.29692430550503e-06
"REGION1","LNDAGRBC1C04",2039,1.08036974836054e-05
"REGION1","LNDAGRBC1C04",2040,1.42196125887955e-05
"REGION1","LNDAGRBC1C04",2041,1.75473159727064e-05
"REGION1","LNDAGRBC1C04",2042,2.07894079808839e-05
"REGION1","LNDAGRBC1C04",2043,2.40725265219406e-05
"REGION1","LNDAGRBC1C04",2044,2.70269197642035e-05
"REGION1","LNDAGRBC1C04",2045,3.00272968987399e-05
"REGION1","LNDAGRBC1C04",2046,3.31175631625663e-05
"REGION1","LNDAGRBC1C04",2047,3.59814318998677e-05
"REGION1","LNDAGRBC1C04",2048,3.87736544389934e-05
"REGION1","LNDAGRBC1C04",2049,4.16979446083501e-05
"REGION1","LNDAGRBC1C04",2050,0.0228728012877928
"REGION1","LNDAGRBC1C05",2020,0
"REGION1","LNDAGRBC1C05",2021,0
"REGION1","LNDAGRBC1C05",2022,0
"REGION1","LNDAGRBC1C05",2023,0
"REGION1","LNDAGRBC1C05",2024,0
"REGION1","LNDAGRBC1C05",2025,0
"REGION1","LNDAGRBC1C05",2026,0
"REGION1","LNDAGRBC1C05",2027,0
"REGION1","LNDAGRBC1C05",2028,0
"REGION1","LNDAGRBC1C05",2029,0
"REGION1","LNDAGRBC1C05",2030,0
"REGION1","LNDAGRBC1C05",2031,0
"REGION1","LNDAGRBC1C05",2032,0
"REGION1","LNDAGRBC1C05",2033,0
"REGION1","LNDAGRBC1C05",2034,0
"REGION1","LNDAGRBC1C05",2035,0
"REGION1","LNDAGRBC1C05",2036,0
"REGION1","LNDAGRBC1C05",2037,0
