r,l,f,y,Demand
"REGION1","SEA4D","LBC1",2028,0
"REGION1","SEA4D","LBC1",2029,0
"REGION1","SEA4D","LBC1",2030,0
"REGION1","SEA4D","LBC1",2031,0
"REGION1","SEA4D","LBC1",2032,0
"REGION1","SEA4D","LBC1",2033,0
"REGION1","SEA4D","LBC1",2034,0
"REGION1","SEA4D","LBC1",2035,0
"REGION1","SEA4D","LBC1",2036,0
"REGION1","SEA4D","LBC1",2037,0
"REGION1","SEA4D","LBC1",2038,0
"REGION1","SEA4D","LBC1",2039,0
"REGION1","SEA4D","LBC1",2040,0
"REGION1","SEA4D","LBC1",2041,0
"REGION1","SEA4D","LBC1",2042,0
"REGION1","SEA4D","LBC1",2043,0
"REGION1","SEA4D","LBC1",2044,0
"REGION1","SEA4D","LBC1",2045,0
"REGION1","SEA4D","LBC1",2046,0
"REGION1","SEA4D","LBC1",2047,0
"REGION1","SEA4D","LBC1",2048,0
"REGION1","SEA4D","LBC1",2049,0
"REGION1","SEA4D","LBC1",2050,0
"REGION1","SEA4D","CRPALF",2020,0
"REGION1","SEA4D","CRPALF",2021,0
"REGION1","SEA4D","CRPALF",2022,0
"REGION1","SEA4D","CRPALF",2023,0
"REGION1","SEA4D","CRPALF",2024,0
"REGION1","SEA4D","CRPALF",2025,0
"REGION1","SEA4D","CRPALF",2026,0
"REGION1","SEA4D","CRPALF",2027,0
"REGION1","SEA4D","CRPALF",2028,0
"REGION1","SEA4D","CRPALF",2029,0
"REGION1","SEA4D","CRPALF",2030,0
"REGION1","SEA4D","CRPALF",2031,0
"REGION1","SEA4D","CRPALF",2032,0
"REGION1","SEA4D","CRPALF",2033,0
"REGION1","SEA4D","CRPALF",2034,0
"REGION1","SEA4D","CRPALF",2035,0
"REGION1","SEA4D","CRPALF",2036,0
"REGION1","SEA4D","CRPALF",2037,0
"REGION1","SEA4D","CRPALF",2038,0
"REGION1","SEA4D","CRPALF",2039,0
"REGION1","SEA4D","CRPALF",2040,0
"REGION1","SEA4D","CRPALF",2041,0
"REGION1","SEA4D","CRPALF",2042,0
"REGION1","SEA4D","CRPALF",2043,0
"REGION1","SEA4D","CRPALF",2044,0
"REGION1","SEA4D","CRPALF",2045,0
"REGION1","SEA4D","CRPALF",2046,0
"REGION1","SEA4D","CRPALF",2047,0
"REGION1","SEA4D","CRPALF",2048,0
"REGION1","SEA4D","CRPALF",2049,0
"REGION1","SEA4D","CRPALF",2050,0
"REGION1","SEA4D","LALFHIBC1",2020,0
"REGION1","SEA4D","LALFHIBC1",2021,0
"REGION1","SEA4D","LALFHIBC1",2022,0
"REGION1","SEA4D","LALFHIBC1",2023,0
"REGION1","SEA4D","LALFHIBC1",2024,0
"REGION1","SEA4D","LALFHIBC1",2025,0
"REGION1","SEA4D","LALFHIBC1",2026,0
"REGION1","SEA4D","LALFHIBC1",2027,0
"REGION1","SEA4D","LALFHIBC1",2028,0
"REGION1","SEA4D","LALFHIBC1",2029,0
"REGION1","SEA4D","LALFHIBC1",2030,0
"REGION1","SEA4D","LALFHIBC1",2031,0
"REGION1","SEA4D","LALFHIBC1",2032,0
"REGION1","SEA4D","LALFHIBC1",2033,0
"REGION1","SEA4D","LALFHIBC1",2034,0
"REGION1","SEA4D","LALFHIBC1",2035,0
"REGION1","SEA4D","LALFHIBC1",2036,0
"REGION1","SEA4D","LALFHIBC1",2037,0
"REGION1","SEA4D","LALFHIBC1",2038,0
"REGION1","SEA4D","LALFHIBC1",2039,0
"REGION1","SEA4D","LALFHIBC1",2040,0
"REGION1","SEA4D","LALFHIBC1",2041,0
"REGION1","SEA4D","LALFHIBC1",2042,0
"REGION1","SEA4D","LALFHIBC1",2043,0
"REGION1","SEA4D","LALFHIBC1",2044,0
"REGION1","SEA4D","LALFHIBC1",2045,0
"REGION1","SEA4D","LALFHIBC1",2046,0
"REGION1","SEA4D","LALFHIBC1",2047,0
"REGION1","SEA4D","LALFHIBC1",2048,0
"REGION1","SEA4D","LALFHIBC1",2049,0
"REGION1","SEA4D","LALFHIBC1",2050,0
"REGION1","SEA4D","LALFIIBC1",2020,0
"REGION1","SEA4D","LALFIIBC1",2021,0
"REGION1","SEA4D","LALFIIBC1",2022,0
"REGION1","SEA4D","LALFIIBC1",2023,0
"REGION1","SEA4D","LALFIIBC1",2024,0
"REGION1","SEA4D","LALFIIBC1",2025,0
"REGION1","SEA4D","LALFIIBC1",2026,0
"REGION1","SEA4D","LALFIIBC1",2027,0
"REGION1","SEA4D","LALFIIBC1",2028,0
"REGION1","SEA4D","LALFIIBC1",2029,0
"REGION1","SEA4D","LALFIIBC1",2030,0
"REGION1","SEA4D","LALFIIBC1",2031,0
"REGION1","SEA4D","LALFIIBC1",2032,0
"REGION1","SEA4D","LALFIIBC1",2033,0
"REGION1","SEA4D","LALFIIBC1",2034,0
"REGION1","SEA4D","LALFIIBC1",2035,0
"REGION1","SEA4D","LALFIIBC1",2036,0
"REGION1","SEA4D","LALFIIBC1",2037,0
"REGION1","SEA4D","LALFIIBC1",2038,0
"REGION1","SEA4D","LALFIIBC1",2039,0
"REGION1","SEA4D","LALFIIBC1",2040,0
"REGION1","SEA4D","LALFIIBC1",2041,0
"REGION1","SEA4D","LALFIIBC1",2042,0
"REGION1","SEA4D","LALFIIBC1",2043,0
"REGION1","SEA4D","LALFIIBC1",2044,0
"REGION1","SEA4D","LALFIIBC1",2045,0
"REGION1","SEA4D","LALFIIBC1",2046,0
"REGION1","SEA4D","LALFIIBC1",2047,0
"REGION1","SEA4D","LALFIIBC1",2048,0
"REGION1","SEA4D","LALFIIBC1",2049,0
"REGION1","SEA4D","LALFIIBC1",2050,0
"REGION1","SEA4D","LALFHRBC1",2020,0
"REGION1","SEA4D","LALFHRBC1",2021,0
"REGION1","SEA4D","LALFHRBC1",2022,0
"REGION1","SEA4D","LALFHRBC1",2023,0
"REGION1","SEA4D","LALFHRBC1",2024,0
"REGION1","SEA4D","LALFHRBC1",2025,0
"REGION1","SEA4D","LALFHRBC1",2026,0
"REGION1","SEA4D","LALFHRBC1",2027,0
"REGION1","SEA4D","LALFHRBC1",2028,0
"REGION1","SEA4D","LALFHRBC1",2029,0
"REGION1","SEA4D","LALFHRBC1",2030,0
"REGION1","SEA4D","LALFHRBC1",2031,0
"REGION1","SEA4D","LALFHRBC1",2032,0
"REGION1","SEA4D","LALFHRBC1",2033,0
"REGION1","SEA4D","LALFHRBC1",2034,0
"REGION1","SEA4D","LALFHRBC1",2035,0
"REGION1","SEA4D","LALFHRBC1",2036,0
"REGION1","SEA4D","LALFHRBC1",2037,0
"REGION1","SEA4D","LALFHRBC1",2038,0
"REGION1","SEA4D","LALFHRBC1",2039,0
"REGION1","SEA4D","LALFHRBC1",2040,0
"REGION1","SEA4D","LALFHRBC1",2041,0
"REGION1","SEA4D","LALFHRBC1",2042,0
"REGION1","SEA4D","LALFHRBC1",2043,0
"REGION1","SEA4D","LALFHRBC1",2044,0
"REGION1","SEA4D","LALFHRBC1",2045,0
"REGION1","SEA4D","LALFHRBC1",2046,0
"REGION1","SEA4D","LALFHRBC1",2047,0
"REGION1","SEA4D","LALFHRBC1",2048,0
"REGION1","SEA4D","LALFHRBC1",2049,0
"REGION1","SEA4D","LALFHRBC1",2050,0
"REGION1","SEA4D","LALFIRBC1",2020,0
"REGION1","SEA4D","LALFIRBC1",2021,0
"REGION1","SEA4D","LALFIRBC1",2022,0
"REGION1","SEA4D","LALFIRBC1",2023,0
"REGION1","SEA4D","LALFIRBC1",2024,0
"REGION1","SEA4D","LALFIRBC1",2025,0
"REGION1","SEA4D","LALFIRBC1",2026,0
"REGION1","SEA4D","LALFIRBC1",2027,0
"REGION1","SEA4D","LALFIRBC1",2028,0
"REGION1","SEA4D","LALFIRBC1",2029,0
"REGION1","SEA4D","LALFIRBC1",2030,0
"REGION1","SEA4D","LALFIRBC1",2031,0
"REGION1","SEA4D","LALFIRBC1",2032,0
"REGION1","SEA4D","LALFIRBC1",2033,0
"REGION1","SEA4D","LALFIRBC1",2034,0
"REGION1","SEA4D","LALFIRBC1",2035,0
"REGION1","SEA4D","LALFIRBC1",2036,0
"REGION1","SEA4D","LALFIRBC1",2037,0
"REGION1","SEA4D","LALFIRBC1",2038,0
"REGION1","SEA4D","LALFIRBC1",2039,0
"REGION1","SEA4D","LALFIRBC1",2040,0
"REGION1","SEA4D","LALFIRBC1",2041,0
"REGION1","SEA4D","LALFIRBC1",2042,0
"REGION1","SEA4D","LALFIRBC1",2043,0
"REGION1","SEA4D","LALFIRBC1",2044,0
"REGION1","SEA4D","LALFIRBC1",2045,0
"REGION1","SEA4D","LALFIRBC1",2046,0
"REGION1","SEA4D","LALFIRBC1",2047,0
"REGION1","SEA4D","LALFIRBC1",2048,0
"REGION1","SEA4D","LALFIRBC1",2049,0
"REGION1","SEA4D","LALFIRBC1",2050,0
"REGION1","SEA4D","LALFLRBC1",2020,0
"REGION1","SEA4D","LALFLRBC1",2021,0
"REGION1","SEA4D","LALFLRBC1",2022,0
"REGION1","SEA4D","LALFLRBC1",2023,0
"REGION1","SEA4D","LALFLRBC1",2024,0
"REGION1","SEA4D","LALFLRBC1",2025,0
"REGION1","SEA4D","LALFLRBC1",2026,0
"REGION1","SEA4D","LALFLRBC1",2027,0
"REGION1","SEA4D","LALFLRBC1",2028,0
"REGION1","SEA4D","LALFLRBC1",2029,0
"REGION1","SEA4D","LALFLRBC1",2030,0
"REGION1","SEA4D","LALFLRBC1",2031,0
"REGION1","SEA4D","LALFLRBC1",2032,0
"REGION1","SEA4D","LALFLRBC1",2033,0
"REGION1","SEA4D","LALFLRBC1",2034,0
"REGION1","SEA4D","LALFLRBC1",2035,0
"REGION1","SEA4D","LALFLRBC1",2036,0
"REGION1","SEA4D","LALFLRBC1",2037,0
"REGION1","SEA4D","LALFLRBC1",2038,0
"REGION1","SEA4D","LALFLRBC1",2039,0
"REGION1","SEA4D","LALFLRBC1",2040,0
"REGION1","SEA4D","LALFLRBC1",2041,0
"REGION1","SEA4D","LALFLRBC1",2042,0
"REGION1","SEA4D","LALFLRBC1",2043,0
"REGION1","SEA4D","LALFLRBC1",2044,0
"REGION1","SEA4D","LALFLRBC1",2045,0
"REGION1","SEA4D","LALFLRBC1",2046,0
"REGION1","SEA4D","LALFLRBC1",2047,0
"REGION1","SEA4D","LALFLRBC1",2048,0
"REGION1","SEA4D","LALFLRBC1",2049,0
"REGION1","SEA4D","LALFLRBC1",2050,0
"REGION1","SEA4D","CRPBAR",2020,0
"REGION1","SEA4D","CRPBAR",2021,0
"REGION1","SEA4D","CRPBAR",2022,0
"REGION1","SEA4D","CRPBAR",2023,0
"REGION1","SEA4D","CRPBAR",2024,0
"REGION1","SEA4D","CRPBAR",2025,0
"REGION1","SEA4D","CRPBAR",2026,0
"REGION1","SEA4D","CRPBAR",2027,0
"REGION1","SEA4D","CRPBAR",2028,0
"REGION1","SEA4D","CRPBAR",2029,0
"REGION1","SEA4D","CRPBAR",2030,0
"REGION1","SEA4D","CRPBAR",2031,0
"REGION1","SEA4D","CRPBAR",2032,0
"REGION1","SEA4D","CRPBAR",2033,0
"REGION1","SEA4D","CRPBAR",2034,0
"REGION1","SEA4D","CRPBAR",2035,0
"REGION1","SEA4D","CRPBAR",2036,0
"REGION1","SEA4D","CRPBAR",2037,0
"REGION1","SEA4D","CRPBAR",2038,0
"REGION1","SEA4D","CRPBAR",2039,0
"REGION1","SEA4D","CRPBAR",2040,0
"REGION1","SEA4D","CRPBAR",2041,0
"REGION1","SEA4D","CRPBAR",2042,0
"REGION1","SEA4D","CRPBAR",2043,0
"REGION1","SEA4D","CRPBAR",2044,0
"REGION1","SEA4D","CRPBAR",2045,0
"REGION1","SEA4D","CRPBAR",2046,0
"REGION1","SEA4D","CRPBAR",2047,0
"REGION1","SEA4D","CRPBAR",2048,0
"REGION1","SEA4D","CRPBAR",2049,0
"REGION1","SEA4D","CRPBAR",2050,0
"REGION1","SEA4D","LBARHIBC1",2020,0
"REGION1","SEA4D","LBARHIBC1",2021,0
"REGION1","SEA4D","LBARHIBC1",2022,0
"REGION1","SEA4D","LBARHIBC1",2023,0
"REGION1","SEA4D","LBARHIBC1",2024,0
"REGION1","SEA4D","LBARHIBC1",2025,0
"REGION1","SEA4D","LBARHIBC1",2026,0
"REGION1","SEA4D","LBARHIBC1",2027,0
"REGION1","SEA4D","LBARHIBC1",2028,0
"REGION1","SEA4D","LBARHIBC1",2029,0
"REGION1","SEA4D","LBARHIBC1",2030,0
"REGION1","SEA4D","LBARHIBC1",2031,0
"REGION1","SEA4D","LBARHIBC1",2032,0
"REGION1","SEA4D","LBARHIBC1",2033,0
"REGION1","SEA4D","LBARHIBC1",2034,0
"REGION1","SEA4D","LBARHIBC1",2035,0
"REGION1","SEA4D","LBARHIBC1",2036,0
"REGION1","SEA4D","LBARHIBC1",2037,0
"REGION1","SEA4D","LBARHIBC1",2038,0
"REGION1","SEA4D","LBARHIBC1",2039,0
"REGION1","SEA4D","LBARHIBC1",2040,0
"REGION1","SEA4D","LBARHIBC1",2041,0
"REGION1","SEA4D","LBARHIBC1",2042,0
"REGION1","SEA4D","LBARHIBC1",2043,0
"REGION1","SEA4D","LBARHIBC1",2044,0
"REGION1","SEA4D","LBARHIBC1",2045,0
"REGION1","SEA4D","LBARHIBC1",2046,0
"REGION1","SEA4D","LBARHIBC1",2047,0
"REGION1","SEA4D","LBARHIBC1",2048,0
"REGION1","SEA4D","LBARHIBC1",2049,0
"REGION1","SEA4D","LBARHIBC1",2050,0
"REGION1","SEA4D","LBARIIBC1",2020,0
"REGION1","SEA4D","LBARIIBC1",2021,0
"REGION1","SEA4D","LBARIIBC1",2022,0
"REGION1","SEA4D","LBARIIBC1",2023,0
"REGION1","SEA4D","LBARIIBC1",2024,0
"REGION1","SEA4D","LBARIIBC1",2025,0
"REGION1","SEA4D","LBARIIBC1",2026,0
"REGION1","SEA4D","LBARIIBC1",2027,0
"REGION1","SEA4D","LBARIIBC1",2028,0
"REGION1","SEA4D","LBARIIBC1",2029,0
"REGION1","SEA4D","LBARIIBC1",2030,0
"REGION1","SEA4D","LBARIIBC1",2031,0
"REGION1","SEA4D","LBARIIBC1",2032,0
"REGION1","SEA4D","LBARIIBC1",2033,0
"REGION1","SEA4D","LBARIIBC1",2034,0
"REGION1","SEA4D","LBARIIBC1",2035,0
"REGION1","SEA4D","LBARIIBC1",2036,0
"REGION1","SEA4D","LBARIIBC1",2037,0
"REGION1","SEA4D","LBARIIBC1",2038,0
"REGION1","SEA4D","LBARIIBC1",2039,0
"REGION1","SEA4D","LBARIIBC1",2040,0
"REGION1","SEA4D","LBARIIBC1",2041,0
"REGION1","SEA4D","LBARIIBC1",2042,0
"REGION1","SEA4D","LBARIIBC1",2043,0
"REGION1","SEA4D","LBARIIBC1",2044,0
"REGION1","SEA4D","LBARIIBC1",2045,0
"REGION1","SEA4D","LBARIIBC1",2046,0
"REGION1","SEA4D","LBARIIBC1",2047,0
"REGION1","SEA4D","LBARIIBC1",2048,0
"REGION1","SEA4D","LBARIIBC1",2049,0
"REGION1","SEA4D","LBARIIBC1",2050,0
"REGION1","SEA4D","LBARHRBC1",2020,0
"REGION1","SEA4D","LBARHRBC1",2021,0
"REGION1","SEA4D","LBARHRBC1",2022,0
"REGION1","SEA4D","LBARHRBC1",2023,0
"REGION1","SEA4D","LBARHRBC1",2024,0
"REGION1","SEA4D","LBARHRBC1",2025,0
"REGION1","SEA4D","LBARHRBC1",2026,0
"REGION1","SEA4D","LBARHRBC1",2027,0
"REGION1","SEA4D","LBARHRBC1",2028,0
"REGION1","SEA4D","LBARHRBC1",2029,0
"REGION1","SEA4D","LBARHRBC1",2030,0
"REGION1","SEA4D","LBARHRBC1",2031,0
"REGION1","SEA4D","LBARHRBC1",2032,0
"REGION1","SEA4D","LBARHRBC1",2033,0
"REGION1","SEA4D","LBARHRBC1",2034,0
"REGION1","SEA4D","LBARHRBC1",2035,0
"REGION1","SEA4D","LBARHRBC1",2036,0
"REGION1","SEA4D","LBARHRBC1",2037,0
"REGION1","SEA4D","LBARHRBC1",2038,0
"REGION1","SEA4D","LBARHRBC1",2039,0
"REGION1","SEA4D","LBARHRBC1",2040,0
"REGION1","SEA4D","LBARHRBC1",2041,0
"REGION1","SEA4D","LBARHRBC1",2042,0
"REGION1","SEA4D","LBARHRBC1",2043,0
"REGION1","SEA4D","LBARHRBC1",2044,0
"REGION1","SEA4D","LBARHRBC1",2045,0
"REGION1","SEA4D","LBARHRBC1",2046,0
"REGION1","SEA4D","LBARHRBC1",2047,0
"REGION1","SEA4D","LBARHRBC1",2048,0
"REGION1","SEA4D","LBARHRBC1",2049,0
"REGION1","SEA4D","LBARHRBC1",2050,0
"REGION1","SEA4D","LBARIRBC1",2020,0
"REGION1","SEA4D","LBARIRBC1",2021,0
"REGION1","SEA4D","LBARIRBC1",2022,0
"REGION1","SEA4D","LBARIRBC1",2023,0
"REGION1","SEA4D","LBARIRBC1",2024,0
"REGION1","SEA4D","LBARIRBC1",2025,0
"REGION1","SEA4D","LBARIRBC1",2026,0
"REGION1","SEA4D","LBARIRBC1",2027,0
"REGION1","SEA4D","LBARIRBC1",2028,0
"REGION1","SEA4D","LBARIRBC1",2029,0
"REGION1","SEA4D","LBARIRBC1",2030,0
"REGION1","SEA4D","LBARIRBC1",2031,0
"REGION1","SEA4D","LBARIRBC1",2032,0
"REGION1","SEA4D","LBARIRBC1",2033,0
"REGION1","SEA4D","LBARIRBC1",2034,0
"REGION1","SEA4D","LBARIRBC1",2035,0
"REGION1","SEA4D","LBARIRBC1",2036,0
"REGION1","SEA4D","LBARIRBC1",2037,0
"REGION1","SEA4D","LBARIRBC1",2038,0
"REGION1","SEA4D","LBARIRBC1",2039,0
"REGION1","SEA4D","LBARIRBC1",2040,0
"REGION1","SEA4D","LBARIRBC1",2041,0
"REGION1","SEA4D","LBARIRBC1",2042,0
"REGION1","SEA4D","LBARIRBC1",2043,0
"REGION1","SEA4D","LBARIRBC1",2044,0
"REGION1","SEA4D","LBARIRBC1",2045,0
"REGION1","SEA4D","LBARIRBC1",2046,0
"REGION1","SEA4D","LBARIRBC1",2047,0
"REGION1","SEA4D","LBARIRBC1",2048,0
"REGION1","SEA4D","LBARIRBC1",2049,0
"REGION1","SEA4D","LBARIRBC1",2050,0
"REGION1","SEA4D","LBARLRBC1",2020,0
"REGION1","SEA4D","LBARLRBC1",2021,0
"REGION1","SEA4D","LBARLRBC1",2022,0
"REGION1","SEA4D","LBARLRBC1",2023,0
"REGION1","SEA4D","LBARLRBC1",2024,0
"REGION1","SEA4D","LBARLRBC1",2025,0
"REGION1","SEA4D","LBARLRBC1",2026,0
"REGION1","SEA4D","LBARLRBC1",2027,0
"REGION1","SEA4D","LBARLRBC1",2028,0
"REGION1","SEA4D","LBARLRBC1",2029,0
"REGION1","SEA4D","LBARLRBC1",2030,0
"REGION1","SEA4D","LBARLRBC1",2031,0
"REGION1","SEA4D","LBARLRBC1",2032,0
"REGION1","SEA4D","LBARLRBC1",2033,0
"REGION1","SEA4D","LBARLRBC1",2034,0
"REGION1","SEA4D","LBARLRBC1",2035,0
"REGION1","SEA4D","LBARLRBC1",2036,0
"REGION1","SEA4D","LBARLRBC1",2037,0
"REGION1","SEA4D","LBARLRBC1",2038,0
"REGION1","SEA4D","LBARLRBC1",2039,0
"REGION1","SEA4D","LBARLRBC1",2040,0
"REGION1","SEA4D","LBARLRBC1",2041,0
"REGION1","SEA4D","LBARLRBC1",2042,0
"REGION1","SEA4D","LBARLRBC1",2043,0
"REGION1","SEA4D","LBARLRBC1",2044,0
"REGION1","SEA4D","LBARLRBC1",2045,0
"REGION1","SEA4D","LBARLRBC1",2046,0
"REGION1","SEA4D","LBARLRBC1",2047,0
"REGION1","SEA4D","LBARLRBC1",2048,0
"REGION1","SEA4D","LBARLRBC1",2049,0
"REGION1","SEA4D","LBARLRBC1",2050,0
"REGION1","SEA4D","CRPMAI",2020,0
"REGION1","SEA4D","CRPMAI",2021,0
"REGION1","SEA4D","CRPMAI",2022,0
"REGION1","SEA4D","CRPMAI",2023,0
"REGION1","SEA4D","CRPMAI",2024,0
"REGION1","SEA4D","CRPMAI",2025,0
"REGION1","SEA4D","CRPMAI",2026,0
"REGION1","SEA4D","CRPMAI",2027,0
"REGION1","SEA4D","CRPMAI",2028,0
"REGION1","SEA4D","CRPMAI",2029,0
"REGION1","SEA4D","CRPMAI",2030,0
"REGION1","SEA4D","CRPMAI",2031,0
"REGION1","SEA4D","CRPMAI",2032,0
"REGION1","SEA4D","CRPMAI",2033,0
"REGION1","SEA4D","CRPMAI",2034,0
"REGION1","SEA4D","CRPMAI",2035,0
"REGION1","SEA4D","CRPMAI",2036,0
"REGION1","SEA4D","CRPMAI",2037,0
"REGION1","SEA4D","CRPMAI",2038,0
"REGION1","SEA4D","CRPMAI",2039,0
"REGION1","SEA4D","CRPMAI",2040,0
"REGION1","SEA4D","CRPMAI",2041,0
"REGION1","SEA4D","CRPMAI",2042,0
"REGION1","SEA4D","CRPMAI",2043,0
"REGION1","SEA4D","CRPMAI",2044,0
"REGION1","SEA4D","CRPMAI",2045,0
"REGION1","SEA4D","CRPMAI",2046,0
"REGION1","SEA4D","CRPMAI",2047,0
"REGION1","SEA4D","CRPMAI",2048,0
"REGION1","SEA4D","CRPMAI",2049,0
"REGION1","SEA4D","CRPMAI",2050,0
"REGION1","SEA4D","LMAIHIBC1",2020,0
"REGION1","SEA4D","LMAIHIBC1",2021,0
"REGION1","SEA4D","LMAIHIBC1",2022,0
"REGION1","SEA4D","LMAIHIBC1",2023,0
"REGION1","SEA4D","LMAIHIBC1",2024,0
"REGION1","SEA4D","LMAIHIBC1",2025,0
"REGION1","SEA4D","LMAIHIBC1",2026,0
"REGION1","SEA4D","LMAIHIBC1",2027,0
"REGION1","SEA4D","LMAIHIBC1",2028,0
"REGION1","SEA4D","LMAIHIBC1",2029,0
"REGION1","SEA4D","LMAIHIBC1",2030,0
"REGION1","SEA4D","LMAIHIBC1",2031,0
"REGION1","SEA4D","LMAIHIBC1",2032,0
"REGION1","SEA4D","LMAIHIBC1",2033,0
"REGION1","SEA4D","LMAIHIBC1",2034,0
"REGION1","SEA4D","LMAIHIBC1",2035,0
"REGION1","SEA4D","LMAIHIBC1",2036,0
"REGION1","SEA4D","LMAIHIBC1",2037,0
"REGION1","SEA4D","LMAIHIBC1",2038,0
"REGION1","SEA4D","LMAIHIBC1",2039,0
"REGION1","SEA4D","LMAIHIBC1",2040,0
"REGION1","SEA4D","LMAIHIBC1",2041,0
"REGION1","SEA4D","LMAIHIBC1",2042,0
"REGION1","SEA4D","LMAIHIBC1",2043,0
"REGION1","SEA4D","LMAIHIBC1",2044,0
"REGION1","SEA4D","LMAIHIBC1",2045,0
"REGION1","SEA4D","LMAIHIBC1",2046,0
"REGION1","SEA4D","LMAIHIBC1",2047,0
"REGION1","SEA4D","LMAIHIBC1",2048,0
"REGION1","SEA4D","LMAIHIBC1",2049,0
"REGION1","SEA4D","LMAIHIBC1",2050,0
"REGION1","SEA4D","LMAIIIBC1",2020,0
"REGION1","SEA4D","LMAIIIBC1",2021,0
"REGION1","SEA4D","LMAIIIBC1",2022,0
"REGION1","SEA4D","LMAIIIBC1",2023,0
"REGION1","SEA4D","LMAIIIBC1",2024,0
"REGION1","SEA4D","LMAIIIBC1",2025,0
"REGION1","SEA4D","LMAIIIBC1",2026,0
"REGION1","SEA4D","LMAIIIBC1",2027,0
"REGION1","SEA4D","LMAIIIBC1",2028,0
"REGION1","SEA4D","LMAIIIBC1",2029,0
"REGION1","SEA4D","LMAIIIBC1",2030,0
"REGION1","SEA4D","LMAIIIBC1",2031,0
"REGION1","SEA4D","LMAIIIBC1",2032,0
"REGION1","SEA4D","LMAIIIBC1",2033,0
"REGION1","SEA4D","LMAIIIBC1",2034,0
"REGION1","SEA4D","LMAIIIBC1",2035,0
"REGION1","SEA4D","LMAIIIBC1",2036,0
"REGION1","SEA4D","LMAIIIBC1",2037,0
"REGION1","SEA4D","LMAIIIBC1",2038,0
"REGION1","SEA4D","LMAIIIBC1",2039,0
"REGION1","SEA4D","LMAIIIBC1",2040,0
"REGION1","SEA4D","LMAIIIBC1",2041,0
"REGION1","SEA4D","LMAIIIBC1",2042,0
"REGION1","SEA4D","LMAIIIBC1",2043,0
"REGION1","SEA4D","LMAIIIBC1",2044,0
"REGION1","SEA4D","LMAIIIBC1",2045,0
"REGION1","SEA4D","LMAIIIBC1",2046,0
"REGION1","SEA4D","LMAIIIBC1",2047,0
"REGION1","SEA4D","LMAIIIBC1",2048,0
"REGION1","SEA4D","LMAIIIBC1",2049,0
"REGION1","SEA4D","LMAIIIBC1",2050,0
"REGION1","SEA4D","LMAIHRBC1",2020,0
"REGION1","SEA4D","LMAIHRBC1",2021,0
"REGION1","SEA4D","LMAIHRBC1",2022,0
"REGION1","SEA4D","LMAIHRBC1",2023,0
"REGION1","SEA4D","LMAIHRBC1",2024,0
"REGION1","SEA4D","LMAIHRBC1",2025,0
"REGION1","SEA4D","LMAIHRBC1",2026,0
"REGION1","SEA4D","LMAIHRBC1",2027,0
"REGION1","SEA4D","LMAIHRBC1",2028,0
"REGION1","SEA4D","LMAIHRBC1",2029,0
"REGION1","SEA4D","LMAIHRBC1",2030,0
"REGION1","SEA4D","LMAIHRBC1",2031,0
"REGION1","SEA4D","LMAIHRBC1",2032,0
"REGION1","SEA4D","LMAIHRBC1",2033,0
"REGION1","SEA4D","LMAIHRBC1",2034,0
"REGION1","SEA4D","LMAIHRBC1",2035,0
"REGION1","SEA4D","LMAIHRBC1",2036,0
"REGION1","SEA4D","LMAIHRBC1",2037,0
"REGION1","SEA4D","LMAIHRBC1",2038,0
"REGION1","SEA4D","LMAIHRBC1",2039,0
"REGION1","SEA4D","LMAIHRBC1",2040,0
"REGION1","SEA4D","LMAIHRBC1",2041,0
"REGION1","SEA4D","LMAIHRBC1",2042,0
"REGION1","SEA4D","LMAIHRBC1",2043,0
"REGION1","SEA4D","LMAIHRBC1",2044,0
"REGION1","SEA4D","LMAIHRBC1",2045,0
"REGION1","SEA4D","LMAIHRBC1",2046,0
"REGION1","SEA4D","LMAIHRBC1",2047,0
"REGION1","SEA4D","LMAIHRBC1",2048,0
"REGION1","SEA4D","LMAIHRBC1",2049,0
"REGION1","SEA4D","LMAIHRBC1",2050,0
"REGION1","SEA4D","LMAIIRBC1",2020,0
"REGION1","SEA4D","LMAIIRBC1",2021,0
"REGION1","SEA4D","LMAIIRBC1",2022,0
"REGION1","SEA4D","LMAIIRBC1",2023,0
"REGION1","SEA4D","LMAIIRBC1",2024,0
"REGION1","SEA4D","LMAIIRBC1",2025,0
"REGION1","SEA4D","LMAIIRBC1",2026,0
"REGION1","SEA4D","LMAIIRBC1",2027,0
"REGION1","SEA4D","LMAIIRBC1",2028,0
"REGION1","SEA4D","LMAIIRBC1",2029,0
"REGION1","SEA4D","LMAIIRBC1",2030,0
"REGION1","SEA4D","LMAIIRBC1",2031,0
"REGION1","SEA4D","LMAIIRBC1",2032,0
"REGION1","SEA4D","LMAIIRBC1",2033,0
"REGION1","SEA4D","LMAIIRBC1",2034,0
"REGION1","SEA4D","LMAIIRBC1",2035,0
"REGION1","SEA4D","LMAIIRBC1",2036,0
"REGION1","SEA4D","LMAIIRBC1",2037,0
"REGION1","SEA4D","LMAIIRBC1",2038,0
"REGION1","SEA4D","LMAIIRBC1",2039,0
"REGION1","SEA4D","LMAIIRBC1",2040,0
"REGION1","SEA4D","LMAIIRBC1",2041,0
"REGION1","SEA4D","LMAIIRBC1",2042,0
"REGION1","SEA4D","LMAIIRBC1",2043,0
"REGION1","SEA4D","LMAIIRBC1",2044,0
"REGION1","SEA4D","LMAIIRBC1",2045,0
