r,t,e,m,y,AnnualTechnologyEmissionByMode
"REGION1","DEMTRAGSL","CO2",1,2040,6.45288
"REGION1","DEMTRAGSL","CO2",1,2041,6.3834748
"REGION1","DEMTRAGSL","CO2",1,2042,6.1844108
"REGION1","DEMTRAGSL","CO2",1,2043,5.9854136
"REGION1","DEMTRAGSL","CO2",1,2044,5.7864164
"REGION1","DEMTRAGSL","CO2",1,2045,5.5874192
"REGION1","DEMTRAGSL","CO2",1,2046,5.388422
"REGION1","DEMTRAGSL","CO2",1,2047,5.1894248
"REGION1","DEMTRAGSL","CO2",1,2048,4.9903608
"REGION1","DEMTRAGSL","CO2",1,2049,4.7913636
"REGION1","DEMTRAGSL","CO2",1,2050,4.5923664
"REGION1","DEMTRADSL","CO2",1,2020,6.896938
"REGION1","DEMTRADSL","CO2",1,2021,6.811084
"REGION1","DEMTRADSL","CO2",1,2022,6.704988
"REGION1","DEMTRADSL","CO2",1,2023,6.616342
"REGION1","DEMTRADSL","CO2",1,2024,6.55073
"REGION1","DEMTRADSL","CO2",1,2025,6.520018
"REGION1","DEMTRADSL","CO2",1,2026,6.504662
"REGION1","DEMTRADSL","CO2",1,2027,6.496286
"REGION1","DEMTRADSL","CO2",1,2028,6.45301
"REGION1","DEMTRADSL","CO2",1,2029,6.413922
"REGION1","DEMTRADSL","CO2",1,2030,6.384606
"REGION1","DEMTRADSL","CO2",1,2031,6.3518
"REGION1","DEMTRADSL","CO2",1,2032,6.295262
"REGION1","DEMTRADSL","CO2",1,2033,6.255476
"REGION1","DEMTRADSL","CO2",1,2034,6.209408
"REGION1","DEMTRADSL","CO2",1,2035,6.162642
"REGION1","DEMTRADSL","CO2",1,2036,6.076788
"REGION1","DEMTRADSL","CO2",1,2037,6.033512
"REGION1","DEMTRADSL","CO2",1,2038,5.993028
"REGION1","DEMTRADSL","CO2",1,2039,5.955336
"REGION1","DEMTRADSL","CO2",1,2040,5.923228
"REGION1","DEMTRADSL","CO2",1,2041,5.8760432
"REGION1","DEMTRADSL","CO2",1,2042,5.8313712
"REGION1","DEMTRADSL","CO2",1,2043,5.7866294
"REGION1","DEMTRADSL","CO2",1,2044,5.7418876
"REGION1","DEMTRADSL","CO2",1,2045,5.6971458
"REGION1","DEMTRADSL","CO2",1,2046,5.652404
"REGION1","DEMTRADSL","CO2",1,2047,5.6076622
"REGION1","DEMTRADSL","CO2",1,2048,5.5629204
"REGION1","DEMTRADSL","CO2",1,2049,5.5182484
"REGION1","DEMTRADSL","CO2",1,2050,5.4735066
"REGION1","DEMTRAHFO","CO2",1,2020,0.761128
"REGION1","DEMTRAHFO","CO2",1,2021,0.74404
"REGION1","DEMTRAHFO","CO2",1,2022,0.72624
"REGION1","DEMTRAHFO","CO2",1,2023,0.709152
"REGION1","DEMTRAHFO","CO2",1,2024,0.6942
"REGION1","DEMTRAHFO","CO2",1,2025,0.682808
"REGION1","DEMTRAHFO","CO2",1,2026,0.67284
"REGION1","DEMTRAHFO","CO2",1,2027,0.664296
"REGION1","DEMTRAHFO","CO2",1,2028,0.65504
"REGION1","DEMTRAHFO","CO2",1,2029,0.645072
"REGION1","DEMTRAHFO","CO2",1,2030,0.635816
"REGION1","DEMTRAHFO","CO2",1,2031,0.627272
"REGION1","DEMTRAHFO","CO2",1,2032,0.620864
"REGION1","DEMTRAHFO","CO2",1,2033,0.61232
"REGION1","DEMTRAHFO","CO2",1,2034,0.604488
"REGION1","DEMTRAHFO","CO2",1,2035,0.596656
"REGION1","DEMTRAHFO","CO2",1,2036,0.590248
"REGION1","DEMTRAHFO","CO2",1,2037,0.58384
"REGION1","DEMTRAHFO","CO2",1,2038,0.578144
"REGION1","DEMTRAHFO","CO2",1,2039,0.573872
"REGION1","DEMTRAHFO","CO2",1,2040,0.570312
"REGION1","DEMTRAHFO","CO2",1,2041,0.5552888
"REGION1","DEMTRAHFO","CO2",1,2042,0.5478128
"REGION1","DEMTRAHFO","CO2",1,2043,0.5402656
"REGION1","DEMTRAHFO","CO2",1,2044,0.5327184
"REGION1","DEMTRAHFO","CO2",1,2045,0.5252424
"REGION1","DEMTRAHFO","CO2",1,2046,0.5176952
"REGION1","DEMTRAHFO","CO2",1,2047,0.5102192
"REGION1","DEMTRAHFO","CO2",1,2048,0.502672
"REGION1","DEMTRAHFO","CO2",1,2049,0.495196
"REGION1","DEMTRAHFO","CO2",1,2050,0.4876488
"REGION1","DEMTRAJFL","CO2",1,2020,0
"REGION1","DEMTRAJFL","CO2",1,2021,0
"REGION1","DEMTRAJFL","CO2",1,2022,0
"REGION1","DEMTRAJFL","CO2",1,2023,0
"REGION1","DEMTRAJFL","CO2",1,2024,0
"REGION1","DEMTRAJFL","CO2",1,2025,0
"REGION1","DEMTRAJFL","CO2",1,2026,0
"REGION1","DEMTRAJFL","CO2",1,2027,0
"REGION1","DEMTRAJFL","CO2",1,2028,0
"REGION1","DEMTRAJFL","CO2",1,2029,0
"REGION1","DEMTRAJFL","CO2",1,2030,0
"REGION1","DEMTRAJFL","CO2",1,2031,0
"REGION1","DEMTRAJFL","CO2",1,2032,0
"REGION1","DEMTRAJFL","CO2",1,2033,0
"REGION1","DEMTRAJFL","CO2",1,2034,0
"REGION1","DEMTRAJFL","CO2",1,2035,0
"REGION1","DEMTRAJFL","CO2",1,2036,0
"REGION1","DEMTRAJFL","CO2",1,2037,0
"REGION1","DEMTRAJFL","CO2",1,2038,0
"REGION1","DEMTRAJFL","CO2",1,2039,0
"REGION1","DEMTRAJFL","CO2",1,2040,0
"REGION1","DEMTRAJFL","CO2",1,2041,0
"REGION1","DEMTRAJFL","CO2",1,2042,0
"REGION1","DEMTRAJFL","CO2",1,2043,0
"REGION1","DEMTRAJFL","CO2",1,2044,0
"REGION1","DEMTRAJFL","CO2",1,2045,0
"REGION1","DEMTRAJFL","CO2",1,2046,0
"REGION1","DEMTRAJFL","CO2",1,2047,0
"REGION1","DEMTRAJFL","CO2",1,2048,0
"REGION1","DEMTRAJFL","CO2",1,2049,0
"REGION1","DEMTRAJFL","CO2",1,2050,0
"REGION1","DEMTRABIO","CO2",1,2020,0
"REGION1","DEMTRABIO","CO2",1,2021,0
"REGION1","DEMTRABIO","CO2",1,2022,0
"REGION1","DEMTRABIO","CO2",1,2023,0
"REGION1","DEMTRABIO","CO2",1,2024,0
"REGION1","DEMTRABIO","CO2",1,2025,0
"REGION1","DEMTRABIO","CO2",1,2026,0
"REGION1","DEMTRABIO","CO2",1,2027,0
"REGION1","DEMTRABIO","CO2",1,2028,0
"REGION1","DEMTRABIO","CO2",1,2029,0
"REGION1","DEMTRABIO","CO2",1,2030,0
"REGION1","DEMTRABIO","CO2",1,2031,0
"REGION1","DEMTRABIO","CO2",1,2032,0
"REGION1","DEMTRABIO","CO2",1,2033,0
"REGION1","DEMTRABIO","CO2",1,2034,0
"REGION1","DEMTRABIO","CO2",1,2035,0
"REGION1","DEMTRABIO","CO2",1,2036,0
"REGION1","DEMTRABIO","CO2",1,2037,0
"REGION1","DEMTRABIO","CO2",1,2038,0
"REGION1","DEMTRABIO","CO2",1,2039,0
"REGION1","DEMTRABIO","CO2",1,2040,0
"REGION1","DEMTRABIO","CO2",1,2041,0
"REGION1","DEMTRABIO","CO2",1,2042,0
"REGION1","DEMTRABIO","CO2",1,2043,0
"REGION1","DEMTRABIO","CO2",1,2044,0
"REGION1","DEMTRABIO","CO2",1,2045,0
"REGION1","DEMTRABIO","CO2",1,2046,0
"REGION1","DEMTRABIO","CO2",1,2047,0
"REGION1","DEMTRABIO","CO2",1,2048,0
"REGION1","DEMTRABIO","CO2",1,2049,0
"REGION1","DEMTRABIO","CO2",1,2050,0
"REGION1","DEMTRANGS","CO2",1,2020,0.09054
"REGION1","DEMTRANGS","CO2",1,2021,0.102612
"REGION1","DEMTRANGS","CO2",1,2022,0.13078
"REGION1","DEMTRANGS","CO2",1,2023,0.143858
"REGION1","DEMTRANGS","CO2",1,2024,0.159451
"REGION1","DEMTRANGS","CO2",1,2025,0.178565
"REGION1","DEMTRANGS","CO2",1,2026,0.199691
"REGION1","DEMTRANGS","CO2",1,2027,0.222829
"REGION1","DEMTRANGS","CO2",1,2028,0.259548
"REGION1","DEMTRANGS","CO2",1,2029,0.280674
"REGION1","DEMTRANGS","CO2",1,2030,0.303812
"REGION1","DEMTRANGS","CO2",1,2031,0.327453
"REGION1","DEMTRANGS","CO2",1,2032,0.38228
"REGION1","DEMTRANGS","CO2",1,2033,0.406424
"REGION1","DEMTRANGS","CO2",1,2034,0.431071
"REGION1","DEMTRANGS","CO2",1,2035,0.456724
"REGION1","DEMTRANGS","CO2",1,2036,0.510545
"REGION1","DEMTRANGS","CO2",1,2037,0.539719
"REGION1","DEMTRANGS","CO2",1,2038,0.570905
"REGION1","DEMTRANGS","CO2",1,2039,0.605612
"REGION1","DEMTRANGS","CO2",1,2040,0.643337
"REGION1","DEMTRANGS","CO2",1,2041,0.6643121
"REGION1","DEMTRANGS","CO2",1,2042,0.696152
"REGION1","DEMTRANGS","CO2",1,2043,0.7280422
"REGION1","DEMTRANGS","CO2",1,2044,0.7599324
"REGION1","DEMTRANGS","CO2",1,2045,0.7917723
"REGION1","DEMTRANGS","CO2",1,2046,0.8236625
"REGION1","DEMTRANGS","CO2",1,2047,0.8555024
"REGION1","DEMTRANGS","CO2",1,2048,0.8873926
"REGION1","DEMTRANGS","CO2",1,2049,0.9192325
"REGION1","DEMTRANGS","CO2",1,2050,0.9511227
"REGION1","DEMTRALPG","CO2",1,2020,0
"REGION1","DEMTRALPG","CO2",1,2021,0
"REGION1","DEMTRALPG","CO2",1,2022,0
"REGION1","DEMTRALPG","CO2",1,2023,0
"REGION1","DEMTRALPG","CO2",1,2024,0
"REGION1","DEMTRALPG","CO2",1,2025,0
"REGION1","DEMTRALPG","CO2",1,2026,0
"REGION1","DEMTRALPG","CO2",1,2027,0
"REGION1","DEMTRALPG","CO2",1,2028,0
"REGION1","DEMTRALPG","CO2",1,2029,0
"REGION1","DEMTRALPG","CO2",1,2030,0
"REGION1","DEMTRALPG","CO2",1,2031,0
"REGION1","DEMTRALPG","CO2",1,2032,0
"REGION1","DEMTRALPG","CO2",1,2033,0
"REGION1","DEMTRALPG","CO2",1,2034,0
"REGION1","DEMTRALPG","CO2",1,2035,0
"REGION1","DEMTRALPG","CO2",1,2036,0
"REGION1","DEMTRALPG","CO2",1,2037,0
"REGION1","DEMTRALPG","CO2",1,2038,0
"REGION1","DEMTRALPG","CO2",1,2039,0
"REGION1","DEMTRALPG","CO2",1,2040,0
"REGION1","DEMTRALPG","CO2",1,2041,0
"REGION1","DEMTRALPG","CO2",1,2042,0
"REGION1","DEMTRALPG","CO2",1,2043,0
"REGION1","DEMTRALPG","CO2",1,2044,0
"REGION1","DEMTRALPG","CO2",1,2045,0
"REGION1","DEMTRALPG","CO2",1,2046,0
"REGION1","DEMTRALPG","CO2",1,2047,0
"REGION1","DEMTRALPG","CO2",1,2048,0
"REGION1","DEMTRALPG","CO2",1,2049,0
"REGION1","DEMTRALPG","CO2",1,2050,0
"REGION1","DEMTRAELCB02","CO2",1,2020,0
"REGION1","DEMTRAELCB02","CO2",1,2021,0
"REGION1","DEMTRAELCB02","CO2",1,2022,0
"REGION1","DEMTRAELCB02","CO2",1,2023,0
"REGION1","DEMTRAELCB02","CO2",1,2024,0
"REGION1","DEMTRAELCB02","CO2",1,2025,0
"REGION1","DEMTRAELCB02","CO2",1,2026,0
"REGION1","DEMTRAELCB02","CO2",1,2027,0
"REGION1","DEMTRAELCB02","CO2",1,2028,0
"REGION1","DEMTRAELCB02","CO2",1,2029,0
"REGION1","DEMTRAELCB02","CO2",1,2030,0
"REGION1","DEMTRAELCB02","CO2",1,2031,0
"REGION1","DEMTRAELCB02","CO2",1,2032,0
"REGION1","DEMTRAELCB02","CO2",1,2033,0
"REGION1","DEMTRAELCB02","CO2",1,2034,0
"REGION1","DEMTRAELCB02","CO2",1,2035,0
"REGION1","DEMTRAELCB02","CO2",1,2036,0
"REGION1","DEMTRAELCB02","CO2",1,2037,0
"REGION1","DEMTRAELCB02","CO2",1,2038,0
"REGION1","DEMTRAELCB02","CO2",1,2039,0
"REGION1","DEMTRAELCB02","CO2",1,2040,0
"REGION1","DEMTRAELCB02","CO2",1,2041,0
"REGION1","DEMTRAELCB02","CO2",1,2042,0
"REGION1","DEMTRAELCB02","CO2",1,2043,0
"REGION1","DEMTRAELCB02","CO2",1,2044,0
"REGION1","DEMTRAELCB02","CO2",1,2045,0
"REGION1","DEMTRAELCB02","CO2",1,2046,0
"REGION1","DEMTRAELCB02","CO2",1,2047,0
"REGION1","DEMTRAELCB02","CO2",1,2048,0
"REGION1","DEMTRAELCB02","CO2",1,2049,0
"REGION1","DEMTRAELCB02","CO2",1,2050,0
"REGION1","DEMPWRNGS","CO2",1,2020,0
"REGION1","DEMPWRNGS","CO2",1,2021,0
"REGION1","DEMPWRNGS","CO2",1,2022,0
"REGION1","DEMPWRNGS","CO2",1,2023,0
"REGION1","DEMPWRNGS","CO2",1,2024,0
"REGION1","DEMPWRNGS","CO2",1,2025,0
"REGION1","DEMPWRNGS","CO2",1,2026,0
"REGION1","DEMPWRNGS","CO2",1,2027,0
"REGION1","DEMPWRNGS","CO2",1,2028,0
"REGION1","DEMPWRNGS","CO2",1,2029,0
"REGION1","DEMPWRNGS","CO2",1,2030,0
"REGION1","DEMPWRNGS","CO2",1,2031,0
"REGION1","DEMPWRNGS","CO2",1,2032,0
"REGION1","DEMPWRNGS","CO2",1,2033,0
"REGION1","DEMPWRNGS","CO2",1,2034,0
"REGION1","DEMPWRNGS","CO2",1,2035,0
"REGION1","DEMPWRNGS","CO2",1,2036,0
"REGION1","DEMPWRNGS","CO2",1,2037,0
"REGION1","DEMPWRNGS","CO2",1,2038,0
"REGION1","DEMPWRNGS","CO2",1,2039,0
"REGION1","DEMPWRNGS","CO2",1,2040,0
"REGION1","DEMPWRNGS","CO2",1,2041,0
"REGION1","DEMPWRNGS","CO2",1,2042,0
"REGION1","DEMPWRNGS","CO2",1,2043,0
"REGION1","DEMPWRNGS","CO2",1,2044,0
"REGION1","DEMPWRNGS","CO2",1,2045,0
"REGION1","DEMPWRNGS","CO2",1,2046,0
"REGION1","DEMPWRNGS","CO2",1,2047,0
"REGION1","DEMPWRNGS","CO2",1,2048,0
"REGION1","DEMPWRNGS","CO2",1,2049,0
"REGION1","DEMPWRNGS","CO2",1,2050,0
"REGION1","PWRNGSB01","CO2",1,2020,0
"REGION1","PWRNGSB01","CO2",1,2021,0
"REGION1","PWRNGSB01","CO2",1,2022,0
"REGION1","PWRNGSB01","CO2",1,2023,0
"REGION1","PWRNGSB01","CO2",1,2024,0
"REGION1","PWRNGSB01","CO2",1,2025,0
"REGION1","PWRNGSB01","CO2",1,2026,0
"REGION1","PWRNGSB01","CO2",1,2027,0
"REGION1","PWRNGSB01","CO2",1,2028,0
"REGION1","PWRNGSB01","CO2",1,2029,0
"REGION1","PWRNGSB01","CO2",1,2030,0
"REGION1","PWRNGSB01","CO2",1,2031,0
"REGION1","PWRNGSB01","CO2",1,2032,0
"REGION1","PWRNGSB01","CO2",1,2033,0
"REGION1","PWRNGSB01","CO2",1,2034,0
"REGION1","PWRNGSB01","CO2",1,2035,0
"REGION1","PWRNGSB01","CO2",1,2036,0
"REGION1","PWRNGSB01","CO2",1,2037,0
"REGION1","PWRNGSB01","CO2",1,2038,0
"REGION1","PWRNGSB01","CO2",1,2039,0
"REGION1","PWRNGSB01","CO2",1,2040,0
"REGION1","PWRNGSB01","CO2",1,2041,0
"REGION1","PWRNGSB01","CO2",1,2042,0
"REGION1","PWRNGSB01","CO2",1,2043,0
"REGION1","PWRNGSB01","CO2",1,2044,0
"REGION1","PWRNGSB01","CO2",1,2045,0
"REGION1","PWRNGSB01","CO2",1,2046,0
"REGION1","PWRNGSB01","CO2",1,2047,0
"REGION1","PWRNGSB01","CO2",1,2048,0
"REGION1","PWRNGSB01","CO2",1,2049,0
"REGION1","PWRNGSB01","CO2",1,2050,0
"REGION1","DEMPWRSURBC1","CO2",1,2020,0
"REGION1","DEMPWRSURBC1","CO2",1,2021,0
"REGION1","DEMPWRSURBC1","CO2",1,2022,0
"REGION1","DEMPWRSURBC1","CO2",1,2023,0
"REGION1","DEMPWRSURBC1","CO2",1,2024,0
"REGION1","DEMPWRSURBC1","CO2",1,2025,0
"REGION1","DEMPWRSURBC1","CO2",1,2026,0
"REGION1","DEMPWRSURBC1","CO2",1,2027,0
"REGION1","DEMPWRSURBC1","CO2",1,2028,0
"REGION1","DEMPWRSURBC1","CO2",1,2029,0
"REGION1","DEMPWRSURBC1","CO2",1,2030,0
"REGION1","DEMPWRSURBC1","CO2",1,2031,0
"REGION1","DEMPWRSURBC1","CO2",1,2032,0
"REGION1","DEMPWRSURBC1","CO2",1,2033,0
"REGION1","DEMPWRSURBC1","CO2",1,2034,0
"REGION1","DEMPWRSURBC1","CO2",1,2035,0
"REGION1","DEMPWRSURBC1","CO2",1,2036,0
"REGION1","DEMPWRSURBC1","CO2",1,2037,0
"REGION1","DEMPWRSURBC1","CO2",1,2038,0
"REGION1","DEMPWRSURBC1","CO2",1,2039,0
"REGION1","DEMPWRSURBC1","CO2",1,2040,0
"REGION1","DEMPWRSURBC1","CO2",1,2041,0
"REGION1","DEMPWRSURBC1","CO2",1,2042,0
"REGION1","DEMPWRSURBC1","CO2",1,2043,0
"REGION1","DEMPWRSURBC1","CO2",1,2044,0
"REGION1","DEMPWRSURBC1","CO2",1,2045,0
"REGION1","DEMPWRSURBC1","CO2",1,2046,0
"REGION1","DEMPWRSURBC1","CO2",1,2047,0
"REGION1","DEMPWRSURBC1","CO2",1,2048,0
"REGION1","DEMPWRSURBC1","CO2",1,2049,0
"REGION1","DEMPWRSURBC1","CO2",1,2050,0
"REGION1","DEMPWRWND","CO2",1,2020,0
"REGION1","DEMPWRWND","CO2",1,2021,0
"REGION1","DEMPWRWND","CO2",1,2022,0
"REGION1","DEMPWRWND","CO2",1,2023,0
"REGION1","DEMPWRWND","CO2",1,2024,0
"REGION1","DEMPWRWND","CO2",1,2025,0
"REGION1","DEMPWRWND","CO2",1,2026,0
"REGION1","DEMPWRWND","CO2",1,2027,0
"REGION1","DEMPWRWND","CO2",1,2028,0
"REGION1","DEMPWRWND","CO2",1,2029,0
"REGION1","DEMPWRWND","CO2",1,2030,0
"REGION1","DEMPWRWND","CO2",1,2031,0
"REGION1","DEMPWRWND","CO2",1,2032,0
"REGION1","DEMPWRWND","CO2",1,2033,0
"REGION1","DEMPWRWND","CO2",1,2034,0
"REGION1","DEMPWRWND","CO2",1,2035,0
"REGION1","DEMPWRWND","CO2",1,2036,0
"REGION1","DEMPWRWND","CO2",1,2037,0
"REGION1","DEMPWRWND","CO2",1,2038,0
"REGION1","DEMPWRWND","CO2",1,2039,0
"REGION1","DEMPWRWND","CO2",1,2040,0
"REGION1","DEMPWRWND","CO2",1,2041,0
"REGION1","DEMPWRWND","CO2",1,2042,0
"REGION1","DEMPWRWND","CO2",1,2043,0
"REGION1","DEMPWRWND","CO2",1,2044,0
"REGION1","DEMPWRWND","CO2",1,2045,0
"REGION1","DEMPWRWND","CO2",1,2046,0
"REGION1","DEMPWRWND","CO2",1,2047,0
"REGION1","DEMPWRWND","CO2",1,2048,0
"REGION1","DEMPWRWND","CO2",1,2049,0
"REGION1","DEMPWRWND","CO2",1,2050,0
"REGION1","PWRWNDB01","CO2",1,2020,0
"REGION1","PWRWNDB01","CO2",1,2021,0
"REGION1","PWRWNDB01","CO2",1,2022,0
"REGION1","PWRWNDB01","CO2",1,2023,0
"REGION1","PWRWNDB01","CO2",1,2024,0
"REGION1","PWRWNDB01","CO2",1,2025,0
"REGION1","PWRWNDB01","CO2",1,2026,0
"REGION1","PWRWNDB01","CO2",1,2027,0
"REGION1","PWRWNDB01","CO2",1,2028,0
"REGION1","PWRWNDB01","CO2",1,2029,0
"REGION1","PWRWNDB01","CO2",1,2030,0
"REGION1","PWRWNDB01","CO2",1,2031,0
"REGION1","PWRWNDB01","CO2",1,2032,0
"REGION1","PWRWNDB01","CO2",1,2033,0
"REGION1","PWRWNDB01","CO2",1,2034,0
"REGION1","PWRWNDB01","CO2",1,2035,0
"REGION1","PWRWNDB01","CO2",1,2036,0
"REGION1","PWRWNDB01","CO2",1,2037,0
"REGION1","PWRWNDB01","CO2",1,2038,0
"REGION1","PWRWNDB01","CO2",1,2039,0
"REGION1","PWRWNDB01","CO2",1,2040,0
"REGION1","PWRWNDB01","CO2",1,2041,0
"REGION1","PWRWNDB01","CO2",1,2042,0
"REGION1","PWRWNDB01","CO2",1,2043,0
"REGION1","PWRWNDB01","CO2",1,2044,0
"REGION1","PWRWNDB01","CO2",1,2045,0
"REGION1","PWRWNDB01","CO2",1,2046,0
"REGION1","PWRWNDB01","CO2",1,2047,0
"REGION1","PWRWNDB01","CO2",1,2048,0
"REGION1","PWRWNDB01","CO2",1,2049,0
"REGION1","PWRWNDB01","CO2",1,2050,0
"REGION1","PWRWNDB02","CO2",1,2020,0
"REGION1","PWRWNDB02","CO2",1,2021,0
"REGION1","PWRWNDB02","CO2",1,2022,0
"REGION1","PWRWNDB02","CO2",1,2023,0
"REGION1","PWRWNDB02","CO2",1,2024,0
"REGION1","PWRWNDB02","CO2",1,2025,0
"REGION1","PWRWNDB02","CO2",1,2026,0
"REGION1","PWRWNDB02","CO2",1,2027,0
"REGION1","PWRWNDB02","CO2",1,2028,0
"REGION1","PWRWNDB02","CO2",1,2029,0
"REGION1","PWRWNDB02","CO2",1,2030,0
"REGION1","PWRWNDB02","CO2",1,2031,0
"REGION1","PWRWNDB02","CO2",1,2032,0
"REGION1","PWRWNDB02","CO2",1,2033,0
"REGION1","PWRWNDB02","CO2",1,2034,0
"REGION1","PWRWNDB02","CO2",1,2035,0
"REGION1","PWRWNDB02","CO2",1,2036,0
"REGION1","PWRWNDB02","CO2",1,2037,0
"REGION1","PWRWNDB02","CO2",1,2038,0
"REGION1","PWRWNDB02","CO2",1,2039,0
"REGION1","PWRWNDB02","CO2",1,2040,0
"REGION1","PWRWNDB02","CO2",1,2041,0
"REGION1","PWRWNDB02","CO2",1,2042,0
"REGION1","PWRWNDB02","CO2",1,2043,0
"REGION1","PWRWNDB02","CO2",1,2044,0
"REGION1","PWRWNDB02","CO2",1,2045,0
"REGION1","PWRWNDB02","CO2",1,2046,0
"REGION1","PWRWNDB02","CO2",1,2047,0
"REGION1","PWRWNDB02","CO2",1,2048,0
"REGION1","PWRWNDB02","CO2",1,2049,0
"REGION1","PWRWNDB02","CO2",1,2050,0
"REGION1","PWRWNDB03","CO2",1,2020,0
"REGION1","PWRWNDB03","CO2",1,2021,0
"REGION1","PWRWNDB03","CO2",1,2022,0
"REGION1","PWRWNDB03","CO2",1,2023,0
"REGION1","PWRWNDB03","CO2",1,2024,0
"REGION1","PWRWNDB03","CO2",1,2025,0
"REGION1","PWRWNDB03","CO2",1,2026,0
"REGION1","PWRWNDB03","CO2",1,2027,0
"REGION1","PWRWNDB03","CO2",1,2028,0
"REGION1","PWRWNDB03","CO2",1,2029,0
"REGION1","PWRWNDB03","CO2",1,2030,0
"REGION1","PWRWNDB03","CO2",1,2031,0
"REGION1","PWRWNDB03","CO2",1,2032,0
"REGION1","PWRWNDB03","CO2",1,2033,0
"REGION1","PWRWNDB03","CO2",1,2034,0
"REGION1","PWRWNDB03","CO2",1,2035,0
"REGION1","PWRWNDB03","CO2",1,2036,0
"REGION1","PWRWNDB03","CO2",1,2037,0
"REGION1","PWRWNDB03","CO2",1,2038,0
"REGION1","PWRWNDB03","CO2",1,2039,0
"REGION1","PWRWNDB03","CO2",1,2040,0
"REGION1","PWRWNDB03","CO2",1,2041,0
"REGION1","PWRWNDB03","CO2",1,2042,0
"REGION1","PWRWNDB03","CO2",1,2043,0
"REGION1","PWRWNDB03","CO2",1,2044,0
"REGION1","PWRWNDB03","CO2",1,2045,0
"REGION1","PWRWNDB03","CO2",1,2046,0
"REGION1","PWRWNDB03","CO2",1,2047,0
"REGION1","PWRWNDB03","CO2",1,2048,0
"REGION1","PWRWNDB03","CO2",1,2049,0
"REGION1","PWRWNDB03","CO2",1,2050,0
"REGION1","PWRWNDB04","CO2",1,2020,0
"REGION1","PWRWNDB04","CO2",1,2021,0
"REGION1","PWRWNDB04","CO2",1,2022,0
"REGION1","PWRWNDB04","CO2",1,2023,0
"REGION1","PWRWNDB04","CO2",1,2024,0
"REGION1","PWRWNDB04","CO2",1,2025,0
"REGION1","PWRWNDB04","CO2",1,2026,0
"REGION1","PWRWNDB04","CO2",1,2027,0
"REGION1","PWRWNDB04","CO2",1,2028,0
"REGION1","PWRWNDB04","CO2",1,2029,0
"REGION1","PWRWNDB04","CO2",1,2030,0
"REGION1","PWRWNDB04","CO2",1,2031,0
"REGION1","PWRWNDB04","CO2",1,2032,0
"REGION1","PWRWNDB04","CO2",1,2033,0
"REGION1","PWRWNDB04","CO2",1,2034,0
"REGION1","PWRWNDB04","CO2",1,2035,0
"REGION1","PWRWNDB04","CO2",1,2036,0
"REGION1","PWRWNDB04","CO2",1,2037,0
"REGION1","PWRWNDB04","CO2",1,2038,0
"REGION1","PWRWNDB04","CO2",1,2039,0
"REGION1","PWRWNDB04","CO2",1,2040,0
"REGION1","PWRWNDB04","CO2",1,2041,0
"REGION1","PWRWNDB04","CO2",1,2042,0
"REGION1","PWRWNDB04","CO2",1,2043,0
"REGION1","PWRWNDB04","CO2",1,2044,0
"REGION1","PWRWNDB04","CO2",1,2045,0
"REGION1","PWRWNDB04","CO2",1,2046,0
"REGION1","PWRWNDB04","CO2",1,2047,0
"REGION1","PWRWNDB04","CO2",1,2048,0
"REGION1","PWRWNDB04","CO2",1,2049,0
"REGION1","PWRWNDB04","CO2",1,2050,0
"REGION1","PWRWNDB05","CO2",1,2020,0
"REGION1","PWRWNDB05","CO2",1,2021,0
"REGION1","PWRWNDB05","CO2",1,2022,0
"REGION1","PWRWNDB05","CO2",1,2023,0
"REGION1","PWRWNDB05","CO2",1,2024,0
"REGION1","PWRWNDB05","CO2",1,2025,0
"REGION1","PWRWNDB05","CO2",1,2026,0
"REGION1","PWRWNDB05","CO2",1,2027,0
"REGION1","PWRWNDB05","CO2",1,2028,0
"REGION1","PWRWNDB05","CO2",1,2029,0
"REGION1","PWRWNDB05","CO2",1,2030,0
"REGION1","PWRWNDB05","CO2",1,2031,0
"REGION1","PWRWNDB05","CO2",1,2032,0
"REGION1","PWRWNDB05","CO2",1,2033,0
"REGION1","PWRWNDB05","CO2",1,2034,0
"REGION1","PWRWNDB05","CO2",1,2035,0
"REGION1","PWRWNDB05","CO2",1,2036,0
"REGION1","PWRWNDB05","CO2",1,2037,0
"REGION1","PWRWNDB05","CO2",1,2038,0
"REGION1","PWRWNDB05","CO2",1,2039,0
"REGION1","PWRWNDB05","CO2",1,2040,0
"REGION1","PWRWNDB05","CO2",1,2041,0
"REGION1","PWRWNDB05","CO2",1,2042,0
"REGION1","PWRWNDB05","CO2",1,2043,0
"REGION1","PWRWNDB05","CO2",1,2044,0
"REGION1","PWRWNDB05","CO2",1,2045,0
"REGION1","PWRWNDB05","CO2",1,2046,0
"REGION1","PWRWNDB05","CO2",1,2047,0
"REGION1","PWRWNDB05","CO2",1,2048,0
"REGION1","PWRWNDB05","CO2",1,2049,0
"REGION1","PWRWNDB05","CO2",1,2050,0
"REGION1","PWRWNDB06","CO2",1,2020,0
"REGION1","PWRWNDB06","CO2",1,2021,0
"REGION1","PWRWNDB06","CO2",1,2022,0
"REGION1","PWRWNDB06","CO2",1,2023,0
"REGION1","PWRWNDB06","CO2",1,2024,0
"REGION1","PWRWNDB06","CO2",1,2025,0
"REGION1","PWRWNDB06","CO2",1,2026,0
