r,l,f,y,Demand
REGION1,SEA4N,AGRELCB02,2049,5.2912
REGION1,SEA4N,AGRELCB02,2050,5.5115
REGION1,SEA4N,COMELCB02,2020,9.12
REGION1,SEA4N,COMELCB02,2021,9.3264
REGION1,SEA4N,COMELCB02,2022,9.4976
REGION1,SEA4N,COMELCB02,2023,9.6384
REGION1,SEA4N,COMELCB02,2024,9.7536
REGION1,SEA4N,COMELCB02,2025,9.8704
REGION1,SEA4N,COMELCB02,2026,10.2336
REGION1,SEA4N,COMELCB02,2027,10.5408
REGION1,SEA4N,COMELCB02,2028,10.848
REGION1,SEA4N,COMELCB02,2029,11.1552
REGION1,SEA4N,COMELCB02,2030,11.4608
REGION1,SEA4N,COMELCB02,2031,11.768
REGION1,SEA4N,COMELCB02,2032,12.0736
REGION1,SEA4N,COMELCB02,2033,12.3792
REGION1,SEA4N,COMELCB02,2034,12.6864
REGION1,SEA4N,COMELCB02,2035,12.992
REGION1,SEA4N,COMELCB02,2036,13.2976
REGION1,SEA4N,COMELCB02,2037,13.6016
REGION1,SEA4N,COMELCB02,2038,13.9072
REGION1,SEA4N,COMELCB02,2039,14.2112
REGION1,SEA4N,COMELCB02,2040,14.5184
REGION1,SEA4N,COMELCB02,2041,14.808
REGION1,SEA4N,COMELCB02,2042,15.1136
REGION1,SEA4N,COMELCB02,2043,15.4176
REGION1,SEA4N,COMELCB02,2044,15.7216
REGION1,SEA4N,COMELCB02,2045,16.0256
REGION1,SEA4N,COMELCB02,2046,16.3312
REGION1,SEA4N,COMELCB02,2047,16.6352
REGION1,SEA4N,COMELCB02,2048,16.9392
REGION1,SEA4N,COMELCB02,2049,17.2448
REGION1,SEA4N,COMELCB02,2050,17.3568
REGION1,SEA4N,INDELCB02,2020,41.7888
REGION1,SEA4N,INDELCB02,2021,41.9344
REGION1,SEA4N,INDELCB02,2022,42.0624
REGION1,SEA4N,INDELCB02,2023,42.2688
REGION1,SEA4N,INDELCB02,2024,44.4032
REGION1,SEA4N,INDELCB02,2025,44.6608
REGION1,SEA4N,INDELCB02,2026,45.1728
REGION1,SEA4N,INDELCB02,2027,45.1504
REGION1,SEA4N,INDELCB02,2028,45.0544
REGION1,SEA4N,INDELCB02,2029,44.8608
REGION1,SEA4N,INDELCB02,2030,44.9168
REGION1,SEA4N,INDELCB02,2031,50.1392
REGION1,SEA4N,INDELCB02,2032,55.3376
REGION1,SEA4N,INDELCB02,2033,60.5136
REGION1,SEA4N,INDELCB02,2034,65.6544
REGION1,SEA4N,INDELCB02,2035,70.8288
REGION1,SEA4N,INDELCB02,2036,75.9984
REGION1,SEA4N,INDELCB02,2037,81.1696
REGION1,SEA4N,INDELCB02,2038,86.3488
REGION1,SEA4N,INDELCB02,2039,91.5392
REGION1,SEA4N,INDELCB02,2040,96.7376
REGION1,SEA4N,INDELCB02,2041,102.0384
REGION1,SEA4N,INDELCB02,2042,107.2448
REGION1,SEA4N,INDELCB02,2043,112.4496
REGION1,SEA4N,INDELCB02,2044,117.656
REGION1,SEA4N,INDELCB02,2045,122.8608
REGION1,SEA4N,INDELCB02,2046,128.0672
REGION1,SEA4N,INDELCB02,2047,133.2736
REGION1,SEA4N,INDELCB02,2048,138.4784
REGION1,SEA4N,INDELCB02,2049,143.6848
REGION1,SEA4N,INDELCB02,2050,126.888
REGION1,SEA4N,RESELCB02,2020,11.9152
REGION1,SEA4N,RESELCB02,2021,12.1808
REGION1,SEA4N,RESELCB02,2022,12.4336
REGION1,SEA4N,RESELCB02,2023,12.7136
REGION1,SEA4N,RESELCB02,2024,12.9712
REGION1,SEA4N,RESELCB02,2025,13.2288
REGION1,SEA4N,RESELCB02,2026,15.7552
REGION1,SEA4N,RESELCB02,2027,15.992
REGION1,SEA4N,RESELCB02,2028,16.232
REGION1,SEA4N,RESELCB02,2029,16.4672
REGION1,SEA4N,RESELCB02,2030,16.696
REGION1,SEA4N,RESELCB02,2031,16.9248
REGION1,SEA4N,RESELCB02,2032,17.152
REGION1,SEA4N,RESELCB02,2033,17.3744
REGION1,SEA4N,RESELCB02,2034,17.5968
REGION1,SEA4N,RESELCB02,2035,17.816
REGION1,SEA4N,RESELCB02,2036,18.0288
REGION1,SEA4N,RESELCB02,2037,18.2368
REGION1,SEA4N,RESELCB02,2038,18.4432
REGION1,SEA4N,RESELCB02,2039,18.6432
REGION1,SEA4N,RESELCB02,2040,18.8448
REGION1,SEA4N,RESELCB02,2041,19.04
REGION1,SEA4N,RESELCB02,2042,19.2576
REGION1,SEA4N,RESELCB02,2043,19.4752
REGION1,SEA4N,RESELCB02,2044,19.6928
REGION1,SEA4N,RESELCB02,2045,19.9104
REGION1,SEA4N,RESELCB02,2046,20.128
REGION1,SEA4N,RESELCB02,2047,20.3456
REGION1,SEA4N,RESELCB02,2048,20.5632
REGION1,SEA4N,RESELCB02,2049,20.7808
REGION1,SEA4N,RESELCB02,2050,21.0
REGION1,SEA4N,TRAELCB02,2020,0.1984
REGION1,SEA4N,TRAELCB02,2021,0.2592
REGION1,SEA4N,TRAELCB02,2022,0.3328
REGION1,SEA4N,TRAELCB02,2023,0.4224
REGION1,SEA4N,TRAELCB02,2024,0.5216
REGION1,SEA4N,TRAELCB02,2025,0.6496
REGION1,SEA4N,TRAELCB02,2026,5.1376
REGION1,SEA4N,TRAELCB02,2027,6.1392
REGION1,SEA4N,TRAELCB02,2028,7.1376
REGION1,SEA4N,TRAELCB02,2029,8.1296
REGION1,SEA4N,TRAELCB02,2030,9.1232
REGION1,SEA4N,TRAELCB02,2031,10.1152
REGION1,SEA4N,TRAELCB02,2032,11.112
REGION1,SEA4N,TRAELCB02,2033,12.0992
REGION1,SEA4N,TRAELCB02,2034,13.0816
REGION1,SEA4N,TRAELCB02,2035,14.0624
REGION1,SEA4N,TRAELCB02,2036,15.0416
REGION1,SEA4N,TRAELCB02,2037,16.0224
REGION1,SEA4N,TRAELCB02,2038,17.0016
REGION1,SEA4N,TRAELCB02,2039,17.9824
REGION1,SEA4N,TRAELCB02,2040,18.9648
REGION1,SEA4N,TRAELCB02,2041,19.9728
REGION1,SEA4N,TRAELCB02,2042,20.96
REGION1,SEA4N,TRAELCB02,2043,21.9472
REGION1,SEA4N,TRAELCB02,2044,22.9344
REGION1,SEA4N,TRAELCB02,2045,23.92
REGION1,SEA4N,TRAELCB02,2046,24.9072
REGION1,SEA4N,TRAELCB02,2047,25.8944
REGION1,SEA4N,TRAELCB02,2048,26.8816
REGION1,SEA4N,TRAELCB02,2049,27.8688
REGION1,SEA4N,TRAELCB02,2050,26.2576
