r,t,y,AnnualVariableOperatingCost
REGION1,LNDAGRBC1C05,2047,-4262.7189
REGION1,LNDAGRBC1C05,2048,-4254.3343
REGION1,LNDAGRBC1C05,2049,-4246.0005
REGION1,LNDAGRBC1C05,2050,-4205.3602
REGION1,LNDAGRBC1C06,2020,0.0034
REGION1,LNDAGRBC1C06,2021,0.0034
REGION1,LNDAGRBC1C06,2022,0.0034
REGION1,LNDAGRBC1C06,2023,0.0034
REGION1,LNDAGRBC1C06,2024,0.0034
REGION1,LNDAGRBC1C06,2025,0.0034
REGION1,LNDAGRBC1C06,2026,0.0034
REGION1,LNDAGRBC1C06,2027,0.0034
REGION1,LNDAGRBC1C06,2028,0.0034
REGION1,LNDAGRBC1C06,2029,0.0034
REGION1,LNDAGRBC1C06,2030,0.0034
REGION1,LNDAGRBC1C06,2031,0.0034
REGION1,LNDAGRBC1C06,2032,0.0034
REGION1,LNDAGRBC1C06,2033,0.0034
REGION1,LNDAGRBC1C06,2034,0.0034
REGION1,LNDAGRBC1C06,2035,0.0034
REGION1,LNDAGRBC1C06,2036,0.0034
REGION1,LNDAGRBC1C06,2037,0.0034
REGION1,LNDAGRBC1C06,2038,0.0034
REGION1,LNDAGRBC1C06,2039,0.0034
REGION1,LNDAGRBC1C06,2040,0.0034
REGION1,LNDAGRBC1C06,2041,0.0034
REGION1,LNDAGRBC1C06,2042,0.0034
REGION1,LNDAGRBC1C06,2043,0.0034
REGION1,LNDAGRBC1C06,2044,0.0034
REGION1,LNDAGRBC1C06,2045,0.0034
REGION1,LNDAGRBC1C06,2046,0.0034
REGION1,LNDAGRBC1C06,2047,0.0034
REGION1,LNDAGRBC1C06,2048,0.0034
REGION1,LNDAGRBC1C06,2049,0.0034
REGION1,LNDAGRBC1C06,2050,0.0034
REGION1,LNDAGRBC1C07,2020,0.0131
REGION1,LNDAGRBC1C07,2021,0.0131
REGION1,LNDAGRBC1C07,2022,0.0131
REGION1,LNDAGRBC1C07,2023,0.0131
REGION1,LNDAGRBC1C07,2024,0.0131
REGION1,LNDAGRBC1C07,2025,0.0131
REGION1,LNDAGRBC1C07,2026,0.0131
REGION1,LNDAGRBC1C07,2027,0.0131
REGION1,LNDAGRBC1C07,2028,0.0131
REGION1,LNDAGRBC1C07,2029,0.0131
REGION1,LNDAGRBC1C07,2030,0.0131
REGION1,LNDAGRBC1C07,2031,0.0131
REGION1,LNDAGRBC1C07,2032,0.0131
REGION1,LNDAGRBC1C07,2033,0.0131
REGION1,LNDAGRBC1C07,2034,0.0131
REGION1,LNDAGRBC1C07,2035,0.0131
REGION1,LNDAGRBC1C07,2036,0.0131
REGION1,LNDAGRBC1C07,2037,0.0131
REGION1,LNDAGRBC1C07,2038,0.0131
REGION1,LNDAGRBC1C07,2039,0.0131
REGION1,LNDAGRBC1C07,2040,0.0131
REGION1,LNDAGRBC1C07,2041,0.0131
REGION1,LNDAGRBC1C07,2042,0.0131
REGION1,LNDAGRBC1C07,2043,0.0131
REGION1,LNDAGRBC1C07,2044,0.0131
REGION1,LNDAGRBC1C07,2045,0.0131
REGION1,LNDAGRBC1C07,2046,0.0131
REGION1,LNDAGRBC1C07,2047,0.0131
REGION1,LNDAGRBC1C07,2048,0.0131
REGION1,LNDAGRBC1C07,2049,0.0131
REGION1,LNDAGRBC1C07,2050,0.0131
REGION1,LNDALFHIBC1,2020,0.0005
REGION1,LNDALFHIBC1,2021,0.0005
REGION1,LNDALFHIBC1,2022,0.0004
REGION1,LNDALFHIBC1,2023,0.0004
REGION1,LNDALFHIBC1,2024,0.0004
REGION1,LNDALFHIBC1,2025,0.0006
REGION1,LNDALFHIBC1,2026,0.0008
REGION1,LNDALFHIBC1,2027,0.001
REGION1,LNDALFHIBC1,2028,0.0012
REGION1,LNDALFHIBC1,2029,0.0014
REGION1,LNDALFHIBC1,2030,0.0016
REGION1,LNDALFHIBC1,2031,0.0018
REGION1,LNDALFHIBC1,2032,0.002
REGION1,LNDALFHIBC1,2033,0.0022
REGION1,LNDALFHIBC1,2034,0.0024
REGION1,LNDALFHIBC1,2035,0.0099
REGION1,LNDALFHIBC1,2036,0.0105
REGION1,LNDALFHIBC1,2037,0.0108
REGION1,LNDALFHIBC1,2038,0.011
REGION1,LNDALFHIBC1,2039,0.0113
REGION1,LNDALFHIBC1,2040,0.0113
REGION1,LNDALFHIBC1,2041,0.0113
REGION1,LNDALFHIBC1,2042,0.0113
REGION1,LNDALFHIBC1,2043,0.0113
REGION1,LNDALFHIBC1,2044,0.0113
REGION1,LNDALFHIBC1,2045,0.0114
REGION1,LNDALFHIBC1,2046,0.0114
REGION1,LNDALFHIBC1,2047,0.0114
REGION1,LNDALFHIBC1,2048,0.0114
REGION1,LNDALFHIBC1,2049,0.0114
REGION1,LNDALFHIBC1,2050,0.0114
REGION1,LNDALFHRBC1,2020,0.0026
REGION1,LNDALFHRBC1,2021,0.0024
REGION1,LNDALFHRBC1,2022,0.0022
REGION1,LNDALFHRBC1,2023,0.002
REGION1,LNDALFHRBC1,2024,0.0019
REGION1,LNDALFHRBC1,2025,0.0017
REGION1,LNDALFHRBC1,2026,0.0015
REGION1,LNDALFHRBC1,2027,0.0014
REGION1,LNDALFHRBC1,2028,0.0012
REGION1,LNDALFHRBC1,2029,0.001
REGION1,LNDALFHRBC1,2030,0.0009
REGION1,LNDALFHRBC1,2031,0.0007
REGION1,LNDALFHRBC1,2032,0.0005
REGION1,LNDALFHRBC1,2033,0.0003
REGION1,LNDALFHRBC1,2034,0.0002
REGION1,LNDALFIIBC1,2020,0.0001
REGION1,LNDALFIIBC1,2021,0.0001
REGION1,LNDALFIIBC1,2022,0.0001
REGION1,LNDALFIIBC1,2023,0.0001
REGION1,LNDALFIIBC1,2024,0.0001
REGION1,LNDALFIIBC1,2025,0.0001
REGION1,LNDALFIIBC1,2026,0.0001
REGION1,LNDALFIIBC1,2027,0.0001
REGION1,LNDALFIIBC1,2028,0.0001
REGION1,LNDALFIIBC1,2029,0.0001
REGION1,LNDALFIIBC1,2030,0.0
REGION1,LNDALFIIBC1,2031,0.0
REGION1,LNDALFIIBC1,2032,0.0
REGION1,LNDALFIIBC1,2033,0.0
REGION1,LNDALFIIBC1,2034,0.0
REGION1,LNDALFIRBC1,2020,0.0006
REGION1,LNDALFIRBC1,2021,0.0006
REGION1,LNDALFIRBC1,2022,0.0006
REGION1,LNDALFIRBC1,2023,0.0005
REGION1,LNDALFIRBC1,2024,0.0005
REGION1,LNDALFIRBC1,2025,0.0004
REGION1,LNDALFIRBC1,2026,0.0004
REGION1,LNDALFIRBC1,2027,0.0003
REGION1,LNDALFIRBC1,2028,0.0003
REGION1,LNDALFIRBC1,2029,0.0003
REGION1,LNDALFIRBC1,2030,0.0002
REGION1,LNDALFIRBC1,2031,0.0002
REGION1,LNDALFIRBC1,2032,0.0001
REGION1,LNDALFIRBC1,2033,0.0001
REGION1,LNDALFIRBC1,2034,0.0
REGION1,LNDALFLRBC1,2020,0.0201
REGION1,LNDALFLRBC1,2021,0.0219
REGION1,LNDALFLRBC1,2022,0.0225
REGION1,LNDALFLRBC1,2023,0.0232
REGION1,LNDALFLRBC1,2024,0.0238
REGION1,LNDALFLRBC1,2025,0.0238
REGION1,LNDALFLRBC1,2026,0.0238
REGION1,LNDALFLRBC1,2027,0.0238
REGION1,LNDALFLRBC1,2028,0.0238
REGION1,LNDALFLRBC1,2029,0.0238
REGION1,LNDALFLRBC1,2030,0.0238
REGION1,LNDALFLRBC1,2031,0.0238
REGION1,LNDALFLRBC1,2032,0.0238
REGION1,LNDALFLRBC1,2033,0.0238
REGION1,LNDALFLRBC1,2034,0.0238
REGION1,LNDALFLRBC1,2035,0.0038
REGION1,LNDALFLRBC1,2036,0.002
REGION1,LNDALFLRBC1,2037,0.0013
REGION1,LNDALFLRBC1,2038,0.0007
REGION1,LNDBARBC1,2020,0.1483
REGION1,LNDBARBC1,2021,0.1483
REGION1,LNDBARBC1,2022,0.1483
REGION1,LNDBARBC1,2023,0.1483
REGION1,LNDBARBC1,2024,0.1483
REGION1,LNDBARBC1,2025,0.1483
REGION1,LNDBARBC1,2026,0.1483
REGION1,LNDBARBC1,2027,0.1483
REGION1,LNDBARBC1,2028,0.1483
REGION1,LNDBARBC1,2029,0.1483
REGION1,LNDBARBC1,2030,0.1483
REGION1,LNDBARBC1,2031,0.1483
REGION1,LNDBARBC1,2032,0.1483
REGION1,LNDBARBC1,2033,0.1483
REGION1,LNDBARBC1,2034,0.1483
REGION1,LNDBARBC1,2035,0.1483
REGION1,LNDBARBC1,2036,0.1483
REGION1,LNDBARBC1,2037,0.1483
REGION1,LNDBARBC1,2038,0.1483
REGION1,LNDBARBC1,2039,0.1483
REGION1,LNDBARBC1,2040,0.1483
REGION1,LNDBARBC1,2041,0.1483
REGION1,LNDBARBC1,2042,0.1483
REGION1,LNDBARBC1,2043,0.1483
REGION1,LNDBARBC1,2044,0.1483
REGION1,LNDBARBC1,2045,0.1483
REGION1,LNDBARBC1,2046,0.1483
REGION1,LNDBARBC1,2047,0.1483
REGION1,LNDBARBC1,2048,0.1483
REGION1,LNDBARBC1,2049,0.1483
REGION1,LNDBARBC1,2050,0.1483
REGION1,LNDBLTBC1,2020,0.0119
REGION1,LNDBLTBC1,2021,0.012
REGION1,LNDBLTBC1,2022,0.012
REGION1,LNDBLTBC1,2023,0.012
REGION1,LNDBLTBC1,2024,0.0121
REGION1,LNDBLTBC1,2025,0.0124
REGION1,LNDBLTBC1,2026,0.0125
REGION1,LNDBLTBC1,2027,0.0126
REGION1,LNDBLTBC1,2028,0.0127
REGION1,LNDBLTBC1,2029,0.0127
REGION1,LNDBLTBC1,2030,0.0128
REGION1,LNDBLTBC1,2031,0.0128
REGION1,LNDBLTBC1,2032,0.0129
REGION1,LNDBLTBC1,2033,0.0129
REGION1,LNDBLTBC1,2034,0.013
REGION1,LNDBLTBC1,2035,0.013
REGION1,LNDBLTBC1,2036,0.0131
REGION1,LNDBLTBC1,2037,0.0131
REGION1,LNDBLTBC1,2038,0.0132
REGION1,LNDBLTBC1,2039,0.0132
REGION1,LNDBLTBC1,2040,0.0133
REGION1,LNDBLTBC1,2041,0.0133
REGION1,LNDBLTBC1,2042,0.0134
REGION1,LNDBLTBC1,2043,0.0134
REGION1,LNDBLTBC1,2044,0.0135
REGION1,LNDBLTBC1,2045,0.0135
REGION1,LNDBLTBC1,2046,0.0138
REGION1,LNDBLTBC1,2047,0.0142
REGION1,LNDBLTBC1,2048,0.0151
REGION1,LNDBLTBC1,2049,0.016
REGION1,LNDBLTBC1,2050,0.0209
REGION1,LNDBRLHIBC1,2028,0.0
REGION1,LNDBRLHIBC1,2029,0.0
REGION1,LNDBRLHIBC1,2030,0.0
REGION1,LNDBRLHIBC1,2031,0.0
REGION1,LNDBRLHIBC1,2032,0.0
REGION1,LNDBRLHIBC1,2033,0.0
REGION1,LNDBRLHIBC1,2034,0.0
REGION1,LNDBRLHRBC1,2020,0.0001
REGION1,LNDBRLHRBC1,2021,0.0001
REGION1,LNDBRLHRBC1,2022,0.0001
REGION1,LNDBRLHRBC1,2023,0.0001
REGION1,LNDBRLHRBC1,2024,0.0001
REGION1,LNDBRLHRBC1,2025,0.0001
REGION1,LNDBRLHRBC1,2026,0.0001
REGION1,LNDBRLHRBC1,2027,0.0001
REGION1,LNDBRLHRBC1,2028,0.0001
REGION1,LNDBRLHRBC1,2029,0.0001
REGION1,LNDBRLHRBC1,2030,0.0001
REGION1,LNDBRLHRBC1,2031,0.0001
REGION1,LNDBRLHRBC1,2032,0.0001
REGION1,LNDBRLHRBC1,2033,0.0001
REGION1,LNDBRLHRBC1,2034,0.0001
REGION1,LNDBRLHRBC1,2035,0.0001
REGION1,LNDBRLHRBC1,2036,0.0001
REGION1,LNDBRLHRBC1,2037,0.0001
REGION1,LNDBRLHRBC1,2038,0.0001
REGION1,LNDBRLHRBC1,2039,0.0001
REGION1,LNDBRLHRBC1,2040,0.0001
REGION1,LNDBRLHRBC1,2041,0.0001
REGION1,LNDBRLHRBC1,2042,0.0001
REGION1,LNDBRLHRBC1,2043,0.0001
REGION1,LNDBRLHRBC1,2044,0.0001
REGION1,LNDBRLHRBC1,2045,0.0001
REGION1,LNDBRLHRBC1,2046,0.0001
REGION1,LNDBRLHRBC1,2047,0.0001
REGION1,LNDBRLHRBC1,2048,0.0001
REGION1,LNDBRLHRBC1,2049,0.0002
REGION1,LNDBRLHRBC1,2050,0.0002
REGION1,LNDBRLIIBC1,2029,0.0
REGION1,LNDBRLIIBC1,2030,0.0
REGION1,LNDBRLIIBC1,2031,0.0
REGION1,LNDBRLIIBC1,2032,0.0
REGION1,LNDBRLIIBC1,2033,0.0
REGION1,LNDBRLIIBC1,2034,0.0
REGION1,LNDBRLIRBC1,2028,0.0
REGION1,LNDBRLIRBC1,2029,0.0
REGION1,LNDBRLIRBC1,2030,0.0
REGION1,LNDBRLIRBC1,2031,0.0
REGION1,LNDBRLIRBC1,2032,0.0
REGION1,LNDBRLIRBC1,2033,0.0
REGION1,LNDBRLIRBC1,2034,0.0
REGION1,LNDFORBC1,2020,0.5184
REGION1,LNDFORBC1,2021,0.5132
REGION1,LNDFORBC1,2022,0.5132
REGION1,LNDFORBC1,2023,0.5121
REGION1,LNDFORBC1,2024,0.5115
REGION1,LNDFORBC1,2025,0.5111
REGION1,LNDFORBC1,2026,0.5108
REGION1,LNDFORBC1,2027,0.5228
REGION1,LNDFORBC1,2028,0.5224
REGION1,LNDFORBC1,2029,0.5222
REGION1,LNDFORBC1,2030,0.522
REGION1,LNDFORBC1,2031,0.5217
REGION1,LNDFORBC1,2032,0.5217
REGION1,LNDFORBC1,2033,0.5215
REGION1,LNDFORBC1,2034,0.5214
REGION1,LNDFORBC1,2035,0.534
REGION1,LNDFORBC1,2036,0.5348
REGION1,LNDFORBC1,2037,0.5349
REGION1,LNDFORBC1,2038,0.5351
REGION1,LNDFORBC1,2039,0.5354
REGION1,LNDFORBC1,2040,0.5352
REGION1,LNDFORBC1,2041,0.5349
REGION1,LNDFORBC1,2042,0.5347
REGION1,LNDFORBC1,2043,0.5344
REGION1,LNDFORBC1,2044,0.5342
REGION1,LNDFORBC1,2045,0.5339
REGION1,LNDFORBC1,2046,0.5335
REGION1,LNDFORBC1,2047,0.5328
REGION1,LNDFORBC1,2048,0.5318
REGION1,LNDFORBC1,2049,0.5308
REGION1,LNDFORBC1,2050,0.5257
REGION1,LNDGRSBC1,2020,0.1589
REGION1,LNDGRSBC1,2021,0.1589
REGION1,LNDGRSBC1,2022,0.1589
REGION1,LNDGRSBC1,2023,0.1589
REGION1,LNDGRSBC1,2024,0.1589
REGION1,LNDGRSBC1,2025,0.1589
REGION1,LNDGRSBC1,2026,0.1589
REGION1,LNDGRSBC1,2027,0.1589
REGION1,LNDGRSBC1,2028,0.1589
REGION1,LNDGRSBC1,2029,0.1589
REGION1,LNDGRSBC1,2030,0.1589
REGION1,LNDGRSBC1,2031,0.1589
REGION1,LNDGRSBC1,2032,0.1589
REGION1,LNDGRSBC1,2033,0.1589
REGION1,LNDGRSBC1,2034,0.1589
REGION1,LNDGRSBC1,2035,0.1589
REGION1,LNDGRSBC1,2036,0.1589
REGION1,LNDGRSBC1,2037,0.1589
REGION1,LNDGRSBC1,2038,0.1589
REGION1,LNDGRSBC1,2039,0.1589
REGION1,LNDGRSBC1,2040,0.1589
REGION1,LNDGRSBC1,2041,0.1589
REGION1,LNDGRSBC1,2042,0.1589
REGION1,LNDGRSBC1,2043,0.1589
REGION1,LNDGRSBC1,2044,0.1589
REGION1,LNDGRSBC1,2045,0.1589
REGION1,LNDGRSBC1,2046,0.1589
REGION1,LNDGRSBC1,2047,0.1589
REGION1,LNDGRSBC1,2048,0.1589
REGION1,LNDGRSBC1,2049,0.1589
REGION1,LNDGRSBC1,2050,0.1589
REGION1,LNDMAIHIBC1,2020,0.0
REGION1,LNDMAIHIBC1,2021,0.0031
REGION1,LNDMAIHIBC1,2022,0.0031
REGION1,LNDMAIHIBC1,2023,0.0032
REGION1,LNDMAIHIBC1,2024,0.0033
REGION1,LNDMAIHIBC1,2025,0.0033
REGION1,LNDMAIHIBC1,2026,0.0035
REGION1,LNDMAIHIBC1,2027,0.0082
REGION1,LNDMAIHIBC1,2028,0.0084
REGION1,LNDMAIHIBC1,2029,0.0086
REGION1,LNDMAIHIBC1,2030,0.0086
REGION1,LNDMAIHIBC1,2031,0.0088
REGION1,LNDMAIHIBC1,2032,0.0088
REGION1,LNDMAIHIBC1,2033,0.0089
REGION1,LNDMAIHIBC1,2034,0.009
REGION1,LNDMAIHIBC1,2035,0.0091
REGION1,LNDMAIHIBC1,2036,0.0093
REGION1,LNDMAIHIBC1,2037,0.0095
REGION1,LNDMAIHIBC1,2038,0.0096
REGION1,LNDMAIHIBC1,2039,0.0096
REGION1,LNDMAIHIBC1,2040,0.0097
REGION1,LNDMAIHIBC1,2041,0.0098
REGION1,LNDMAIHIBC1,2042,0.0099
REGION1,LNDMAIHIBC1,2043,0.01
REGION1,LNDMAIHIBC1,2044,0.0101
REGION1,LNDMAIHIBC1,2045,0.0102
REGION1,LNDMAIHIBC1,2046,0.0103
REGION1,LNDMAIHIBC1,2047,0.0104
REGION1,LNDMAIHIBC1,2048,0.0106
REGION1,LNDMAIHIBC1,2049,0.0106
REGION1,LNDMAIHIBC1,2050,0.0107
REGION1,LNDMAIHRBC1,2020,0.0001
REGION1,LNDMAIHRBC1,2021,0.0001
REGION1,LNDMAIHRBC1,2022,0.0001
REGION1,LNDMAIHRBC1,2023,0.0001
REGION1,LNDMAIHRBC1,2024,0.0001
REGION1,LNDMAIHRBC1,2025,0.0001
REGION1,LNDMAIHRBC1,2026,0.0001
REGION1,LNDMAIHRBC1,2027,0.0001
REGION1,LNDMAIHRBC1,2028,0.0001
REGION1,LNDMAIHRBC1,2029,0.0001
REGION1,LNDMAIHRBC1,2030,0.0
REGION1,LNDMAIHRBC1,2031,0.0
REGION1,LNDMAIHRBC1,2032,0.0
REGION1,LNDMAIHRBC1,2033,0.0
REGION1,LNDMAIHRBC1,2034,0.0
REGION1,LNDMAIIIBC1,2020,0.0
REGION1,LNDMAIIIBC1,2021,0.0
REGION1,LNDMAIIIBC1,2022,0.0
REGION1,LNDMAIIIBC1,2023,0.0
REGION1,LNDMAIIIBC1,2024,0.0
REGION1,LNDMAIIIBC1,2025,0.0
REGION1,LNDMAIIIBC1,2026,0.0
REGION1,LNDMAIIIBC1,2027,0.0
REGION1,LNDMAIIIBC1,2028,0.0
REGION1,LNDMAIIIBC1,2029,0.0
REGION1,LNDMAIIIBC1,2030,0.0
REGION1,LNDMAIIIBC1,2031,0.0
REGION1,LNDMAIIIBC1,2032,0.0
REGION1,LNDMAIIIBC1,2033,0.0
REGION1,LNDMAIIIBC1,2034,0.0
REGION1,LNDMAIIRBC1,2020,0.0
REGION1,LNDMAIIRBC1,2021,0.0
REGION1,LNDMAIIRBC1,2022,0.0
REGION1,LNDMAIIRBC1,2023,0.0
REGION1,LNDMAIIRBC1,2024,0.0
REGION1,LNDMAIIRBC1,2025,0.0
REGION1,LNDMAIIRBC1,2026,0.0
REGION1,LNDMAIIRBC1,2027,0.0
REGION1,LNDMAIIRBC1,2028,0.0
REGION1,LNDMAIIRBC1,2029,0.0
REGION1,LNDMAIIRBC1,2030,0.0
REGION1,LNDMAIIRBC1,2031,0.0
REGION1,LNDMAIIRBC1,2032,0.0
REGION1,LNDMAIIRBC1,2033,0.0
REGION1,LNDMAIIRBC1,2034,0.0
REGION1,LNDMAILRBC1,2020,0.0168
REGION1,LNDMAILRBC1,2021,0.0168
REGION1,LNDMAILRBC1,2022,0.0163
REGION1,LNDMAILRBC1,2023,0.0168
REGION1,LNDMAILRBC1,2024,0.0168
REGION1,LNDMAILRBC1,2025,0.0168
REGION1,LNDMAILRBC1,2026,0.0168
REGION1,LNDMAILRBC1,2031,0.0001
REGION1,LNDOATHIBC1,2020,0.0
REGION1,LNDOATHIBC1,2021,0.0
REGION1,LNDOATHIBC1,2022,0.0
REGION1,LNDOATHIBC1,2023,0.0
REGION1,LNDOATHIBC1,2024,0.0
REGION1,LNDOATHIBC1,2025,0.0
REGION1,LNDOATHIBC1,2026,0.0
REGION1,LNDOATHIBC1,2027,0.0
REGION1,LNDOATHIBC1,2028,0.0001
REGION1,LNDOATHIBC1,2029,0.0001
REGION1,LNDOATHIBC1,2030,0.0001
REGION1,LNDOATHIBC1,2031,0.0001
REGION1,LNDOATHIBC1,2032,0.0001
REGION1,LNDOATHIBC1,2033,0.0002
REGION1,LNDOATHIBC1,2034,0.0002
REGION1,LNDOATHIBC1,2035,0.0002
REGION1,LNDOATHIBC1,2036,0.0002
REGION1,LNDOATHIBC1,2037,0.0002
REGION1,LNDOATHIBC1,2038,0.0002
REGION1,LNDOATHIBC1,2039,0.0002
REGION1,LNDOATHIBC1,2040,0.0002
REGION1,LNDOATHIBC1,2041,0.0002
REGION1,LNDOATHIBC1,2042,0.0002
REGION1,LNDOATHIBC1,2043,0.0002
REGION1,LNDOATHIBC1,2044,0.0002
REGION1,LNDOATHIBC1,2045,0.0002
REGION1,LNDOATHIBC1,2046,0.0002
REGION1,LNDOATHIBC1,2047,0.0002
REGION1,LNDOATHIBC1,2048,0.0002
REGION1,LNDOATHIBC1,2049,0.0002
REGION1,LNDOATHIBC1,2050,0.0002
REGION1,LNDOATHRBC1,2020,0.0001
REGION1,LNDOATHRBC1,2021,0.0002
REGION1,LNDOATHRBC1,2022,0.0002
REGION1,LNDOATHRBC1,2023,0.0002
REGION1,LNDOATHRBC1,2024,0.0002
REGION1,LNDOATHRBC1,2025,0.0001
REGION1,LNDOATHRBC1,2026,0.0001
REGION1,LNDOATHRBC1,2027,0.0001
REGION1,LNDOATHRBC1,2028,0.0001
REGION1,LNDOATHRBC1,2029,0.0001
REGION1,LNDOATHRBC1,2030,0.0001
REGION1,LNDOATHRBC1,2031,0.0001
REGION1,LNDOATHRBC1,2032,0.0
REGION1,LNDOATHRBC1,2033,0.0
REGION1,LNDOATHRBC1,2034,0.0
REGION1,LNDOATIIBC1,2024,0.0
REGION1,LNDOATIIBC1,2025,0.0
REGION1,LNDOATIIBC1,2026,0.0
REGION1,LNDOATIIBC1,2027,0.0
REGION1,LNDOATIIBC1,2028,0.0
REGION1,LNDOATIIBC1,2029,0.0
REGION1,LNDOATIIBC1,2030,0.0
REGION1,LNDOATIIBC1,2031,0.0
REGION1,LNDOATIIBC1,2032,0.0
REGION1,LNDOATIIBC1,2033,0.0
REGION1,LNDOATIIBC1,2034,0.0
REGION1,LNDOATIRBC1,2024,0.0
REGION1,LNDOATIRBC1,2025,0.0
REGION1,LNDOATIRBC1,2026,0.0
REGION1,LNDOATIRBC1,2027,0.0
REGION1,LNDOATIRBC1,2028,0.0
REGION1,LNDOATIRBC1,2029,0.0
REGION1,LNDOATIRBC1,2030,0.0
REGION1,LNDOATIRBC1,2031,0.0
REGION1,LNDOATIRBC1,2032,0.0
REGION1,LNDOATIRBC1,2033,0.0
REGION1,LNDOATIRBC1,2034,0.0
REGION1,LNDOTHHIBC1,2020,0.0004
REGION1,LNDOTHHIBC1,2021,0.0004
REGION1,LNDOTHHIBC1,2022,0.0003
REGION1,LNDOTHHIBC1,2023,0.0003
REGION1,LNDOTHHIBC1,2024,0.0003
REGION1,LNDOTHHIBC1,2025,0.0003
REGION1,LNDOTHHIBC1,2026,0.0002
REGION1,LNDOTHHIBC1,2027,0.0002
REGION1,LNDOTHHIBC1,2028,0.0002
REGION1,LNDOTHHIBC1,2029,0.0002
REGION1,LNDOTHHIBC1,2030,0.0001
REGION1,LNDOTHHIBC1,2031,0.0001
REGION1,LNDOTHHIBC1,2032,0.0001
REGION1,LNDOTHHIBC1,2033,0.0001
REGION1,LNDOTHHIBC1,2034,0.0
REGION1,LNDOTHIIBC1,2020,0.0025
REGION1,LNDOTHIIBC1,2021,0.003
REGION1,LNDOTHIIBC1,2022,0.003
REGION1,LNDOTHIIBC1,2023,0.0031
REGION1,LNDOTHIIBC1,2024,0.0032
REGION1,LNDOTHIIBC1,2025,0.0032
REGION1,LNDOTHIIBC1,2026,0.0033
REGION1,LNDOTHIIBC1,2027,0.0034
REGION1,LNDOTHIIBC1,2028,0.0035
REGION1,LNDOTHIIBC1,2029,0.0036
REGION1,LNDOTHIIBC1,2030,0.0037
REGION1,LNDOTHIIBC1,2031,0.0038
REGION1,LNDOTHIIBC1,2032,0.0038
REGION1,LNDOTHIIBC1,2033,0.0039
REGION1,LNDOTHIIBC1,2034,0.004
REGION1,LNDOTHIIBC1,2035,0.0041
REGION1,LNDOTHIIBC1,2036,0.0042
REGION1,LNDOTHIIBC1,2037,0.0042
REGION1,LNDOTHIIBC1,2038,0.0043
REGION1,LNDOTHIIBC1,2039,0.0043
REGION1,LNDOTHIIBC1,2040,0.0044
REGION1,LNDOTHIIBC1,2041,0.0044
REGION1,LNDOTHIIBC1,2042,0.0045
REGION1,LNDOTHIIBC1,2043,0.0045
REGION1,LNDOTHIIBC1,2044,0.0046
REGION1,LNDOTHIIBC1,2045,0.0046
REGION1,LNDOTHIIBC1,2046,0.0047
REGION1,LNDOTHIIBC1,2047,0.0047
REGION1,LNDOTHIIBC1,2048,0.0048
REGION1,LNDOTHIIBC1,2049,0.0048
REGION1,LNDOTHIIBC1,2050,0.0049
REGION1,LNDPEAHIBC1,2020,0.0
REGION1,LNDPEAHIBC1,2021,0.0
REGION1,LNDPEAHIBC1,2022,0.0
REGION1,LNDPEAHIBC1,2023,0.0
REGION1,LNDPEAHIBC1,2024,0.0
REGION1,LNDPEAHIBC1,2025,0.0
REGION1,LNDPEAHIBC1,2026,0.0
REGION1,LNDPEAHIBC1,2027,0.0
REGION1,LNDPEAHIBC1,2028,0.0001
REGION1,LNDPEAHIBC1,2029,0.0001
REGION1,LNDPEAHIBC1,2030,0.0001
REGION1,LNDPEAHIBC1,2031,0.0001
REGION1,LNDPEAHIBC1,2032,0.0001
REGION1,LNDPEAHIBC1,2033,0.0001
REGION1,LNDPEAHIBC1,2034,0.0002
REGION1,LNDPEAHIBC1,2035,0.0002
REGION1,LNDPEAHIBC1,2036,0.0002
REGION1,LNDPEAHIBC1,2037,0.0002
REGION1,LNDPEAHIBC1,2038,0.0002
REGION1,LNDPEAHIBC1,2039,0.0002
REGION1,LNDPEAHIBC1,2040,0.0002
REGION1,LNDPEAHIBC1,2041,0.0002
REGION1,LNDPEAHIBC1,2042,0.0002
REGION1,LNDPEAHIBC1,2043,0.0002
REGION1,LNDPEAHIBC1,2044,0.0002
REGION1,LNDPEAHIBC1,2045,0.0002
REGION1,LNDPEAHIBC1,2046,0.0002
REGION1,LNDPEAHIBC1,2047,0.0002
REGION1,LNDPEAHIBC1,2048,0.0002
REGION1,LNDPEAHIBC1,2049,0.0002
REGION1,LNDPEAHIBC1,2050,0.0002
REGION1,LNDPEAHRBC1,2020,0.0001
REGION1,LNDPEAHRBC1,2021,0.0001
REGION1,LNDPEAHRBC1,2022,0.0001
REGION1,LNDPEAHRBC1,2023,0.0001
REGION1,LNDPEAHRBC1,2024,0.0001
REGION1,LNDPEAHRBC1,2025,0.0001
REGION1,LNDPEAHRBC1,2026,0.0001
REGION1,LNDPEAHRBC1,2027,0.0001
REGION1,LNDPEAHRBC1,2028,0.0001
REGION1,LNDPEAHRBC1,2029,0.0001
REGION1,LNDPEAHRBC1,2030,0.0001
REGION1,LNDPEAHRBC1,2031,0.0
REGION1,LNDPEAHRBC1,2032,0.0
REGION1,LNDPEAHRBC1,2033,0.0
REGION1,LNDPEAHRBC1,2034,0.0
REGION1,LNDPEAIIBC1,2023,0.0
REGION1,LNDPEAIIBC1,2024,0.0
REGION1,LNDPEAIIBC1,2025,0.0
