r,t,m,y,TotalAnnualTechnologyActivityByMode
REGION1,LNDAGRBC1C01,55,2025,27.312
REGION1,LNDAGRBC1C01,55,2026,27.312
REGION1,LNDAGRBC1C01,55,2027,27.312
REGION1,LNDAGRBC1C01,55,2028,27.312
REGION1,LNDAGRBC1C01,55,2029,27.312
REGION1,LNDAGRBC1C01,55,2030,27.312
REGION1,LNDAGRBC1C01,55,2031,27.312
REGION1,LNDAGRBC1C01,55,2032,27.312
REGION1,LNDAGRBC1C01,55,2033,27.312
REGION1,LNDAGRBC1C01,55,2034,27.312
REGION1,LNDAGRBC1C01,55,2035,27.312
REGION1,LNDAGRBC1C01,55,2036,27.312
REGION1,LNDAGRBC1C01,55,2037,27.312
REGION1,LNDAGRBC1C01,55,2038,27.312
REGION1,LNDAGRBC1C01,55,2039,27.312
REGION1,LNDAGRBC1C01,55,2040,27.312
REGION1,LNDAGRBC1C01,55,2041,27.312
REGION1,LNDAGRBC1C01,55,2042,27.312
REGION1,LNDAGRBC1C01,55,2043,27.312
REGION1,LNDAGRBC1C01,55,2044,27.312
REGION1,LNDAGRBC1C01,55,2045,27.312
REGION1,LNDAGRBC1C01,55,2046,27.312
REGION1,LNDAGRBC1C01,55,2047,27.312
REGION1,LNDAGRBC1C01,55,2048,27.312
REGION1,LNDAGRBC1C01,55,2049,27.312
REGION1,LNDAGRBC1C01,55,2050,27.312
REGION1,LNDAGRBC1C01,51,2020,140.7534
REGION1,LNDAGRBC1C01,51,2021,140.7534
REGION1,LNDAGRBC1C01,51,2022,140.7534
REGION1,LNDAGRBC1C01,51,2023,140.7534
REGION1,LNDAGRBC1C01,51,2024,140.7534
REGION1,LNDAGRBC1C01,51,2025,140.7534
REGION1,LNDAGRBC1C01,51,2026,140.7534
REGION1,LNDAGRBC1C01,51,2027,140.7534
REGION1,LNDAGRBC1C01,51,2028,140.7534
REGION1,LNDAGRBC1C01,51,2029,140.7534
REGION1,LNDAGRBC1C01,51,2030,140.7534
REGION1,LNDAGRBC1C01,51,2031,140.7534
REGION1,LNDAGRBC1C01,51,2032,140.7534
REGION1,LNDAGRBC1C01,51,2033,140.7534
REGION1,LNDAGRBC1C01,51,2034,140.7534
REGION1,LNDAGRBC1C01,51,2035,140.7534
REGION1,LNDAGRBC1C01,51,2036,140.7534
REGION1,LNDAGRBC1C01,51,2037,140.7534
REGION1,LNDAGRBC1C01,51,2038,140.7534
REGION1,LNDAGRBC1C01,51,2039,140.7534
REGION1,LNDAGRBC1C01,51,2040,140.7534
REGION1,LNDAGRBC1C01,51,2041,140.7534
REGION1,LNDAGRBC1C01,51,2042,140.7534
REGION1,LNDAGRBC1C01,51,2043,140.7534
REGION1,LNDAGRBC1C01,51,2044,140.7534
REGION1,LNDAGRBC1C01,51,2045,140.7534
REGION1,LNDAGRBC1C01,51,2046,140.7534
REGION1,LNDAGRBC1C01,51,2047,140.7534
REGION1,LNDAGRBC1C01,51,2048,140.7534
REGION1,LNDAGRBC1C01,51,2049,140.7534
REGION1,LNDAGRBC1C01,51,2050,140.7534
REGION1,LNDAGRBC1C02,51,2020,3.8454
REGION1,LNDAGRBC1C02,51,2021,3.8454
REGION1,LNDAGRBC1C02,51,2022,3.8454
REGION1,LNDAGRBC1C02,51,2023,3.8454
REGION1,LNDAGRBC1C02,51,2024,3.8454
REGION1,LNDAGRBC1C02,51,2025,3.8454
REGION1,LNDAGRBC1C02,51,2026,3.8454
REGION1,LNDAGRBC1C02,51,2027,3.8454
REGION1,LNDAGRBC1C02,51,2028,3.8454
REGION1,LNDAGRBC1C02,51,2029,3.8454
REGION1,LNDAGRBC1C02,51,2030,3.8454
REGION1,LNDAGRBC1C02,51,2031,3.8454
REGION1,LNDAGRBC1C02,51,2032,3.8454
REGION1,LNDAGRBC1C02,51,2033,3.8454
REGION1,LNDAGRBC1C02,51,2034,3.8454
REGION1,LNDAGRBC1C02,51,2035,3.8454
REGION1,LNDAGRBC1C02,51,2036,3.8454
REGION1,LNDAGRBC1C02,51,2037,3.8454
REGION1,LNDAGRBC1C02,51,2038,3.8454
REGION1,LNDAGRBC1C02,51,2039,3.8454
REGION1,LNDAGRBC1C02,51,2040,3.8454
REGION1,LNDAGRBC1C02,51,2041,3.8454
REGION1,LNDAGRBC1C02,51,2042,3.8454
REGION1,LNDAGRBC1C02,51,2043,3.8454
REGION1,LNDAGRBC1C02,51,2044,3.8454
REGION1,LNDAGRBC1C02,51,2045,3.8454
REGION1,LNDAGRBC1C02,51,2046,3.8454
REGION1,LNDAGRBC1C02,51,2047,3.8454
REGION1,LNDAGRBC1C02,51,2048,3.8454
REGION1,LNDAGRBC1C02,51,2049,3.8454
REGION1,LNDAGRBC1C02,51,2050,3.8454
REGION1,LNDAGRBC1C02,52,2020,0.0092
REGION1,LNDAGRBC1C02,52,2027,0.01
REGION1,LNDAGRBC1C02,52,2042,0.0118
REGION1,LNDAGRBC1C02,53,2020,18.7502
REGION1,LNDAGRBC1C02,53,2021,18.7502
REGION1,LNDAGRBC1C02,53,2022,18.7502
REGION1,LNDAGRBC1C02,53,2023,18.7502
REGION1,LNDAGRBC1C02,53,2024,18.7502
REGION1,LNDAGRBC1C02,53,2025,18.7502
REGION1,LNDAGRBC1C02,53,2026,18.7502
REGION1,LNDAGRBC1C02,53,2027,18.7502
REGION1,LNDAGRBC1C02,53,2028,18.7502
REGION1,LNDAGRBC1C02,53,2029,18.7502
REGION1,LNDAGRBC1C02,53,2030,18.7502
REGION1,LNDAGRBC1C02,53,2031,18.7502
REGION1,LNDAGRBC1C02,53,2032,18.7502
REGION1,LNDAGRBC1C02,53,2033,18.7502
REGION1,LNDAGRBC1C02,53,2034,18.7502
REGION1,LNDAGRBC1C02,53,2035,18.7502
REGION1,LNDAGRBC1C02,53,2036,18.7502
REGION1,LNDAGRBC1C02,53,2037,18.7502
REGION1,LNDAGRBC1C02,53,2038,18.7502
REGION1,LNDAGRBC1C02,53,2039,18.7502
REGION1,LNDAGRBC1C02,53,2040,18.7502
REGION1,LNDAGRBC1C02,53,2041,18.7502
REGION1,LNDAGRBC1C02,53,2042,18.7502
REGION1,LNDAGRBC1C02,53,2043,18.7502
REGION1,LNDAGRBC1C02,53,2044,18.7502
REGION1,LNDAGRBC1C02,53,2045,18.7502
REGION1,LNDAGRBC1C02,53,2046,18.7502
REGION1,LNDAGRBC1C02,53,2047,18.7502
REGION1,LNDAGRBC1C02,53,2048,18.7502
REGION1,LNDAGRBC1C02,53,2049,18.7502
REGION1,LNDAGRBC1C02,53,2050,18.7502
REGION1,LNDAGRBC1C02,54,2020,0.2777
REGION1,LNDAGRBC1C02,54,2021,0.2807
REGION1,LNDAGRBC1C02,54,2022,0.2838
REGION1,LNDAGRBC1C02,54,2023,0.2869
REGION1,LNDAGRBC1C02,54,2024,0.2901
REGION1,LNDAGRBC1C02,54,2025,0.2933
REGION1,LNDAGRBC1C02,54,2026,0.2965
REGION1,LNDAGRBC1C02,54,2027,0.2998
REGION1,LNDAGRBC1C02,54,2028,0.3031
REGION1,LNDAGRBC1C02,54,2029,0.3064
REGION1,LNDAGRBC1C02,54,2030,0.3098
REGION1,LNDAGRBC1C02,54,2031,0.3132
REGION1,LNDAGRBC1C02,54,2032,0.3166
REGION1,LNDAGRBC1C02,54,2033,0.3201
REGION1,LNDAGRBC1C02,54,2034,0.3236
REGION1,LNDAGRBC1C02,54,2035,0.3272
REGION1,LNDAGRBC1C02,54,2036,0.3308
REGION1,LNDAGRBC1C02,54,2037,0.3344
REGION1,LNDAGRBC1C02,54,2038,0.3381
REGION1,LNDAGRBC1C02,54,2039,0.3418
REGION1,LNDAGRBC1C02,54,2040,0.3456
REGION1,LNDAGRBC1C02,54,2041,0.3494
REGION1,LNDAGRBC1C02,54,2042,0.3532
REGION1,LNDAGRBC1C02,54,2043,0.3571
REGION1,LNDAGRBC1C02,54,2044,0.361
REGION1,LNDAGRBC1C02,54,2045,0.365
REGION1,LNDAGRBC1C02,54,2046,0.369
REGION1,LNDAGRBC1C02,54,2047,0.3731
REGION1,LNDAGRBC1C02,54,2048,0.3772
REGION1,LNDAGRBC1C02,54,2049,0.3813
REGION1,LNDAGRBC1C02,54,2050,0.3855
REGION1,LNDAGRBC1C02,55,2020,3.9978
REGION1,LNDAGRBC1C02,55,2021,3.9978
REGION1,LNDAGRBC1C02,55,2022,3.9978
REGION1,LNDAGRBC1C02,55,2023,3.9978
REGION1,LNDAGRBC1C02,55,2024,3.9978
REGION1,LNDAGRBC1C02,55,2025,3.9978
REGION1,LNDAGRBC1C02,55,2026,3.9978
REGION1,LNDAGRBC1C02,55,2027,3.9978
REGION1,LNDAGRBC1C02,55,2028,3.9978
REGION1,LNDAGRBC1C02,55,2029,3.9978
REGION1,LNDAGRBC1C02,55,2030,3.9978
REGION1,LNDAGRBC1C02,55,2031,3.9978
REGION1,LNDAGRBC1C02,55,2032,3.9978
REGION1,LNDAGRBC1C02,55,2033,3.9978
REGION1,LNDAGRBC1C02,55,2034,3.9978
REGION1,LNDAGRBC1C02,55,2035,3.9978
REGION1,LNDAGRBC1C02,55,2036,3.9978
REGION1,LNDAGRBC1C02,55,2037,3.9978
REGION1,LNDAGRBC1C02,55,2038,3.9978
REGION1,LNDAGRBC1C02,55,2039,3.9978
REGION1,LNDAGRBC1C02,55,2040,3.9978
REGION1,LNDAGRBC1C02,55,2041,3.9978
REGION1,LNDAGRBC1C02,55,2042,3.9978
REGION1,LNDAGRBC1C02,55,2043,3.9978
REGION1,LNDAGRBC1C02,55,2044,3.9978
REGION1,LNDAGRBC1C02,55,2045,3.9978
REGION1,LNDAGRBC1C02,55,2046,3.9978
REGION1,LNDAGRBC1C02,55,2047,3.9978
REGION1,LNDAGRBC1C02,55,2048,3.9978
REGION1,LNDAGRBC1C02,55,2049,3.9978
REGION1,LNDAGRBC1C02,55,2050,3.9978
REGION1,LNDAGRBC1C03,14,2020,0.0351
REGION1,LNDAGRBC1C03,14,2021,0.0327
REGION1,LNDAGRBC1C03,14,2022,0.0304
REGION1,LNDAGRBC1C03,14,2023,0.028
REGION1,LNDAGRBC1C03,14,2024,0.0257
REGION1,LNDAGRBC1C03,14,2025,0.0234
REGION1,LNDAGRBC1C03,14,2026,0.021
REGION1,LNDAGRBC1C03,14,2027,0.0187
REGION1,LNDAGRBC1C03,14,2028,0.0164
REGION1,LNDAGRBC1C03,14,2029,0.014
REGION1,LNDAGRBC1C03,14,2030,0.0117
REGION1,LNDAGRBC1C03,14,2031,0.0093
REGION1,LNDAGRBC1C03,14,2032,0.007
REGION1,LNDAGRBC1C03,14,2033,0.0047
REGION1,LNDAGRBC1C03,14,2034,0.0023
REGION1,LNDAGRBC1C03,47,2031,0.0002
REGION1,LNDAGRBC1C03,47,2032,0.0002
REGION1,LNDAGRBC1C03,47,2033,0.0001
REGION1,LNDAGRBC1C03,47,2034,0.0001
REGION1,LNDAGRBC1C03,13,2020,0.1402
REGION1,LNDAGRBC1C03,13,2021,0.1309
REGION1,LNDAGRBC1C03,13,2022,0.1215
REGION1,LNDAGRBC1C03,13,2023,0.1122
REGION1,LNDAGRBC1C03,13,2024,0.1028
REGION1,LNDAGRBC1C03,13,2025,0.0935
REGION1,LNDAGRBC1C03,13,2026,0.0841
REGION1,LNDAGRBC1C03,13,2027,0.0748
REGION1,LNDAGRBC1C03,13,2028,0.0654
REGION1,LNDAGRBC1C03,13,2029,0.0561
REGION1,LNDAGRBC1C03,13,2030,0.0467
REGION1,LNDAGRBC1C03,13,2031,0.0374
REGION1,LNDAGRBC1C03,13,2032,0.028
REGION1,LNDAGRBC1C03,13,2033,0.0187
REGION1,LNDAGRBC1C03,13,2034,0.0093
REGION1,LNDAGRBC1C03,28,2020,0.1174
REGION1,LNDAGRBC1C03,28,2021,0.1175
REGION1,LNDAGRBC1C03,28,2022,0.1253
REGION1,LNDAGRBC1C03,28,2023,0.1277
REGION1,LNDAGRBC1C03,28,2024,0.1171
REGION1,LNDAGRBC1C03,28,2025,0.1065
REGION1,LNDAGRBC1C03,28,2026,0.0958
REGION1,LNDAGRBC1C03,28,2027,0.0852
REGION1,LNDAGRBC1C03,28,2028,0.0745
REGION1,LNDAGRBC1C03,28,2029,0.0639
REGION1,LNDAGRBC1C03,28,2030,0.0532
REGION1,LNDAGRBC1C03,28,2031,0.0426
REGION1,LNDAGRBC1C03,28,2032,0.0319
REGION1,LNDAGRBC1C03,28,2033,0.0213
REGION1,LNDAGRBC1C03,28,2034,0.0106
REGION1,LNDAGRBC1C03,7,2029,0.0002
REGION1,LNDAGRBC1C03,7,2030,0.0001
REGION1,LNDAGRBC1C03,7,2031,0.0001
REGION1,LNDAGRBC1C03,7,2032,0.0001
REGION1,LNDAGRBC1C03,7,2033,0.0001
REGION1,LNDAGRBC1C03,7,2034,0.0
REGION1,LNDAGRBC1C03,37,2023,0.0006
REGION1,LNDAGRBC1C03,37,2024,0.0006
REGION1,LNDAGRBC1C03,37,2025,0.0005
REGION1,LNDAGRBC1C03,37,2026,0.0005
REGION1,LNDAGRBC1C03,37,2027,0.0004
REGION1,LNDAGRBC1C03,37,2028,0.0004
REGION1,LNDAGRBC1C03,37,2029,0.0003
REGION1,LNDAGRBC1C03,37,2030,0.0003
REGION1,LNDAGRBC1C03,37,2031,0.0002
REGION1,LNDAGRBC1C03,37,2032,0.0001
REGION1,LNDAGRBC1C03,37,2033,0.0001
REGION1,LNDAGRBC1C03,37,2034,0.0
REGION1,LNDAGRBC1C03,12,2020,0.0004
REGION1,LNDAGRBC1C03,12,2021,0.0003
REGION1,LNDAGRBC1C03,12,2022,0.0003
REGION1,LNDAGRBC1C03,12,2023,0.0003
REGION1,LNDAGRBC1C03,12,2024,0.0003
REGION1,LNDAGRBC1C03,12,2025,0.0002
REGION1,LNDAGRBC1C03,12,2026,0.0002
REGION1,LNDAGRBC1C03,12,2027,0.0002
REGION1,LNDAGRBC1C03,12,2028,0.0002
REGION1,LNDAGRBC1C03,12,2029,0.0001
REGION1,LNDAGRBC1C03,12,2030,0.0001
REGION1,LNDAGRBC1C03,12,2031,0.0001
REGION1,LNDAGRBC1C03,12,2032,0.0001
REGION1,LNDAGRBC1C03,12,2033,0.0
REGION1,LNDAGRBC1C03,12,2034,0.0
REGION1,LNDAGRBC1C03,1,2020,0.5148
REGION1,LNDAGRBC1C03,1,2021,0.4805
REGION1,LNDAGRBC1C03,1,2022,0.4462
REGION1,LNDAGRBC1C03,1,2023,0.4118
REGION1,LNDAGRBC1C03,1,2024,0.3775
REGION1,LNDAGRBC1C03,1,2025,0.5743
REGION1,LNDAGRBC1C03,1,2026,0.7787
REGION1,LNDAGRBC1C03,1,2027,0.9832
REGION1,LNDAGRBC1C03,1,2028,1.1876
REGION1,LNDAGRBC1C03,1,2029,1.3844
REGION1,LNDAGRBC1C03,1,2030,1.5888
REGION1,LNDAGRBC1C03,1,2031,1.7932
REGION1,LNDAGRBC1C03,1,2032,1.99
REGION1,LNDAGRBC1C03,1,2033,2.1944
REGION1,LNDAGRBC1C03,1,2034,2.3989
REGION1,LNDAGRBC1C03,1,2035,9.8603
REGION1,LNDAGRBC1C03,1,2036,10.5222
REGION1,LNDAGRBC1C03,1,2037,10.7686
REGION1,LNDAGRBC1C03,1,2038,11.0228
REGION1,LNDAGRBC1C03,1,2039,11.2692
REGION1,LNDAGRBC1C03,1,2040,11.2846
REGION1,LNDAGRBC1C03,1,2041,11.3
REGION1,LNDAGRBC1C03,1,2042,11.3154
REGION1,LNDAGRBC1C03,1,2043,11.3231
REGION1,LNDAGRBC1C03,1,2044,11.3385
REGION1,LNDAGRBC1C03,1,2045,11.3538
REGION1,LNDAGRBC1C03,1,2046,11.3615
REGION1,LNDAGRBC1C03,1,2047,11.3769
REGION1,LNDAGRBC1C03,1,2048,11.3923
REGION1,LNDAGRBC1C03,1,2049,11.4077
REGION1,LNDAGRBC1C03,1,2050,11.4154
REGION1,LNDAGRBC1C03,38,2020,0.1568
REGION1,LNDAGRBC1C03,38,2021,0.2341
REGION1,LNDAGRBC1C03,38,2022,0.2372
REGION1,LNDAGRBC1C03,38,2023,0.2416
REGION1,LNDAGRBC1C03,38,2024,0.2215
REGION1,LNDAGRBC1C03,38,2025,0.2013
REGION1,LNDAGRBC1C03,38,2026,0.1812
REGION1,LNDAGRBC1C03,38,2027,0.1611
REGION1,LNDAGRBC1C03,38,2028,0.1409
REGION1,LNDAGRBC1C03,38,2029,0.1208
REGION1,LNDAGRBC1C03,38,2030,0.1007
REGION1,LNDAGRBC1C03,38,2031,0.0805
REGION1,LNDAGRBC1C03,38,2032,0.0604
REGION1,LNDAGRBC1C03,38,2033,0.0403
REGION1,LNDAGRBC1C03,38,2034,0.0201
REGION1,LNDAGRBC1C03,17,2024,0.0004
REGION1,LNDAGRBC1C03,17,2025,0.0004
REGION1,LNDAGRBC1C03,17,2026,0.0003
REGION1,LNDAGRBC1C03,17,2027,0.0003
REGION1,LNDAGRBC1C03,17,2028,0.0003
REGION1,LNDAGRBC1C03,17,2029,0.0002
REGION1,LNDAGRBC1C03,17,2030,0.0002
REGION1,LNDAGRBC1C03,17,2031,0.0001
REGION1,LNDAGRBC1C03,17,2032,0.0001
REGION1,LNDAGRBC1C03,17,2033,0.0001
REGION1,LNDAGRBC1C03,17,2034,0.0
REGION1,LNDAGRBC1C03,53,2020,0.9014
REGION1,LNDAGRBC1C03,53,2021,0.9014
REGION1,LNDAGRBC1C03,53,2022,0.9014
REGION1,LNDAGRBC1C03,53,2023,0.9014
REGION1,LNDAGRBC1C03,53,2024,0.9014
REGION1,LNDAGRBC1C03,53,2025,0.9014
REGION1,LNDAGRBC1C03,53,2026,0.9014
REGION1,LNDAGRBC1C03,53,2027,0.9014
REGION1,LNDAGRBC1C03,53,2028,0.9014
REGION1,LNDAGRBC1C03,53,2029,0.9014
REGION1,LNDAGRBC1C03,53,2030,0.9014
REGION1,LNDAGRBC1C03,53,2031,0.9014
REGION1,LNDAGRBC1C03,53,2032,0.9014
REGION1,LNDAGRBC1C03,53,2033,0.9014
REGION1,LNDAGRBC1C03,53,2034,0.9014
REGION1,LNDAGRBC1C03,53,2035,0.9014
REGION1,LNDAGRBC1C03,53,2036,0.9014
REGION1,LNDAGRBC1C03,53,2037,0.9014
REGION1,LNDAGRBC1C03,53,2038,0.9014
REGION1,LNDAGRBC1C03,53,2039,0.9014
REGION1,LNDAGRBC1C03,53,2040,0.9014
REGION1,LNDAGRBC1C03,53,2041,0.9014
REGION1,LNDAGRBC1C03,53,2042,0.9014
REGION1,LNDAGRBC1C03,53,2043,0.9014
REGION1,LNDAGRBC1C03,53,2044,0.9014
REGION1,LNDAGRBC1C03,53,2045,0.9014
REGION1,LNDAGRBC1C03,53,2046,0.9014
REGION1,LNDAGRBC1C03,53,2047,0.9014
REGION1,LNDAGRBC1C03,53,2048,0.9014
REGION1,LNDAGRBC1C03,53,2049,0.9014
REGION1,LNDAGRBC1C03,53,2050,0.9014
REGION1,LNDAGRBC1C03,42,2031,0.0
REGION1,LNDAGRBC1C03,42,2032,0.0
REGION1,LNDAGRBC1C03,42,2033,0.0
REGION1,LNDAGRBC1C03,9,2028,0.0191
REGION1,LNDAGRBC1C03,9,2029,0.0181
REGION1,LNDAGRBC1C03,9,2030,0.0151
REGION1,LNDAGRBC1C03,9,2031,0.0121
REGION1,LNDAGRBC1C03,9,2032,0.0091
REGION1,LNDAGRBC1C03,9,2033,0.006
REGION1,LNDAGRBC1C03,9,2034,0.003
REGION1,LNDAGRBC1C03,44,2031,0.001
REGION1,LNDAGRBC1C03,44,2032,0.0008
REGION1,LNDAGRBC1C03,44,2033,0.0005
REGION1,LNDAGRBC1C03,44,2034,0.0002
REGION1,LNDAGRBC1C03,54,2020,1.8319
REGION1,LNDAGRBC1C03,54,2021,1.852
REGION1,LNDAGRBC1C03,54,2022,1.8724
REGION1,LNDAGRBC1C03,54,2023,1.893
REGION1,LNDAGRBC1C03,54,2024,1.9138
REGION1,LNDAGRBC1C03,54,2025,1.9349
REGION1,LNDAGRBC1C03,54,2026,1.9561
REGION1,LNDAGRBC1C03,54,2027,1.9777
REGION1,LNDAGRBC1C03,54,2028,1.9994
REGION1,LNDAGRBC1C03,54,2029,2.0214
REGION1,LNDAGRBC1C03,54,2030,2.0436
REGION1,LNDAGRBC1C03,54,2031,2.0661
REGION1,LNDAGRBC1C03,54,2032,2.0889
REGION1,LNDAGRBC1C03,54,2033,2.1118
REGION1,LNDAGRBC1C03,54,2034,2.1351
REGION1,LNDAGRBC1C03,54,2035,2.1585
REGION1,LNDAGRBC1C03,54,2036,2.1823
REGION1,LNDAGRBC1C03,54,2037,2.2063
REGION1,LNDAGRBC1C03,54,2038,2.2306
REGION1,LNDAGRBC1C03,54,2039,2.2551
REGION1,LNDAGRBC1C03,54,2040,2.2799
REGION1,LNDAGRBC1C03,54,2041,2.305
REGION1,LNDAGRBC1C03,54,2042,2.3303
REGION1,LNDAGRBC1C03,54,2043,2.356
REGION1,LNDAGRBC1C03,54,2044,2.3819
REGION1,LNDAGRBC1C03,54,2045,2.4081
REGION1,LNDAGRBC1C03,54,2046,2.4346
REGION1,LNDAGRBC1C03,54,2047,2.4614
REGION1,LNDAGRBC1C03,54,2048,2.4884
REGION1,LNDAGRBC1C03,54,2049,2.5158
REGION1,LNDAGRBC1C03,54,2050,2.5435
REGION1,LNDAGRBC1C03,15,2020,16.8115
REGION1,LNDAGRBC1C03,15,2021,16.8115
REGION1,LNDAGRBC1C03,15,2022,16.3225
REGION1,LNDAGRBC1C03,15,2023,16.8115
REGION1,LNDAGRBC1C03,15,2024,16.8115
REGION1,LNDAGRBC1C03,15,2025,16.8115
REGION1,LNDAGRBC1C03,15,2026,16.8115
REGION1,LNDAGRBC1C03,15,2031,0.0605
REGION1,LNDAGRBC1C03,4,2020,0.6377
REGION1,LNDAGRBC1C03,4,2021,0.5951
REGION1,LNDAGRBC1C03,4,2022,0.5526
REGION1,LNDAGRBC1C03,4,2023,0.5101
REGION1,LNDAGRBC1C03,4,2024,0.4676
REGION1,LNDAGRBC1C03,4,2025,0.4251
REGION1,LNDAGRBC1C03,4,2026,0.3826
REGION1,LNDAGRBC1C03,4,2027,0.3401
REGION1,LNDAGRBC1C03,4,2028,0.2976
REGION1,LNDAGRBC1C03,4,2029,0.2551
REGION1,LNDAGRBC1C03,4,2030,0.2126
REGION1,LNDAGRBC1C03,4,2031,0.17
REGION1,LNDAGRBC1C03,4,2032,0.1275
REGION1,LNDAGRBC1C03,4,2033,0.085
REGION1,LNDAGRBC1C03,4,2034,0.0425
REGION1,LNDAGRBC1C03,26,2020,0.0016
REGION1,LNDAGRBC1C03,26,2021,0.0015
REGION1,LNDAGRBC1C03,26,2022,0.0014
REGION1,LNDAGRBC1C03,26,2023,0.0013
REGION1,LNDAGRBC1C03,26,2024,0.0012
REGION1,LNDAGRBC1C03,26,2025,0.014
REGION1,LNDAGRBC1C03,26,2026,0.0283
REGION1,LNDAGRBC1C03,26,2027,0.0459
REGION1,LNDAGRBC1C03,26,2028,0.0602
REGION1,LNDAGRBC1C03,26,2029,0.0778
REGION1,LNDAGRBC1C03,26,2030,0.092
REGION1,LNDAGRBC1C03,26,2031,0.1063
REGION1,LNDAGRBC1C03,26,2032,0.1239
REGION1,LNDAGRBC1C03,26,2033,0.1381
REGION1,LNDAGRBC1C03,26,2034,0.1557
REGION1,LNDAGRBC1C03,26,2035,0.17
REGION1,LNDAGRBC1C03,26,2036,0.1733
REGION1,LNDAGRBC1C03,26,2037,0.18
REGION1,LNDAGRBC1C03,26,2038,0.1833
REGION1,LNDAGRBC1C03,26,2039,0.19
REGION1,LNDAGRBC1C03,26,2040,0.1933
REGION1,LNDAGRBC1C03,26,2041,0.1967
REGION1,LNDAGRBC1C03,26,2042,0.2033
REGION1,LNDAGRBC1C03,26,2043,0.2067
REGION1,LNDAGRBC1C03,26,2044,0.2133
REGION1,LNDAGRBC1C03,26,2045,0.2167
REGION1,LNDAGRBC1C03,26,2046,0.22
REGION1,LNDAGRBC1C03,26,2047,0.2267
REGION1,LNDAGRBC1C03,26,2048,0.23
REGION1,LNDAGRBC1C03,26,2049,0.2367
REGION1,LNDAGRBC1C03,26,2050,0.24
REGION1,LNDAGRBC1C03,43,2020,0.0034
REGION1,LNDAGRBC1C03,43,2021,0.0055
REGION1,LNDAGRBC1C03,43,2022,0.0051
REGION1,LNDAGRBC1C03,43,2023,0.0051
REGION1,LNDAGRBC1C03,43,2024,0.0049
REGION1,LNDAGRBC1C03,43,2025,0.0049
REGION1,LNDAGRBC1C03,43,2026,0.0049
REGION1,LNDAGRBC1C03,43,2027,0.0049
REGION1,LNDAGRBC1C03,43,2028,0.0049
REGION1,LNDAGRBC1C03,43,2029,0.0049
REGION1,LNDAGRBC1C03,43,2030,0.0049
REGION1,LNDAGRBC1C03,43,2031,0.0041
REGION1,LNDAGRBC1C03,43,2032,0.0043
REGION1,LNDAGRBC1C03,43,2033,0.0045
REGION1,LNDAGRBC1C03,43,2034,0.0046
REGION1,LNDAGRBC1C03,43,2035,0.0046
REGION1,LNDAGRBC1C03,43,2036,0.0046
REGION1,LNDAGRBC1C03,43,2037,0.0046
REGION1,LNDAGRBC1C03,43,2038,0.0046
REGION1,LNDAGRBC1C03,43,2039,0.0046
REGION1,LNDAGRBC1C03,43,2040,0.0046
REGION1,LNDAGRBC1C03,43,2041,0.0046
REGION1,LNDAGRBC1C03,43,2042,0.0046
REGION1,LNDAGRBC1C03,43,2043,0.0046
REGION1,LNDAGRBC1C03,43,2044,0.0046
REGION1,LNDAGRBC1C03,43,2045,0.0046
REGION1,LNDAGRBC1C03,43,2046,0.0044
REGION1,LNDAGRBC1C03,43,2047,0.0044
REGION1,LNDAGRBC1C03,43,2048,0.0044
REGION1,LNDAGRBC1C03,43,2049,0.0044
REGION1,LNDAGRBC1C03,43,2050,0.0044
REGION1,LNDAGRBC1C03,19,2024,0.0177
REGION1,LNDAGRBC1C03,19,2025,0.0357
REGION1,LNDAGRBC1C03,19,2026,0.0321
REGION1,LNDAGRBC1C03,19,2027,0.0286
REGION1,LNDAGRBC1C03,19,2028,0.025
REGION1,LNDAGRBC1C03,19,2029,0.0214
REGION1,LNDAGRBC1C03,19,2030,0.0178
REGION1,LNDAGRBC1C03,19,2031,0.0143
REGION1,LNDAGRBC1C03,19,2032,0.0107
REGION1,LNDAGRBC1C03,19,2033,0.0071
REGION1,LNDAGRBC1C03,19,2034,0.0036
REGION1,LNDAGRBC1C03,3,2020,2.5506
REGION1,LNDAGRBC1C03,3,2021,2.3806
REGION1,LNDAGRBC1C03,3,2022,2.2106
REGION1,LNDAGRBC1C03,3,2023,2.0405
REGION1,LNDAGRBC1C03,3,2024,1.8705
REGION1,LNDAGRBC1C03,3,2025,1.7004
REGION1,LNDAGRBC1C03,3,2026,1.5304
REGION1,LNDAGRBC1C03,3,2027,1.3603
REGION1,LNDAGRBC1C03,3,2028,1.1903
REGION1,LNDAGRBC1C03,3,2029,1.0203
REGION1,LNDAGRBC1C03,3,2030,0.8502
REGION1,LNDAGRBC1C03,3,2031,0.6802
REGION1,LNDAGRBC1C03,3,2032,0.5101
REGION1,LNDAGRBC1C03,3,2033,0.3401
REGION1,LNDAGRBC1C03,3,2034,0.17
REGION1,LNDAGRBC1C03,49,2031,0.0227
REGION1,LNDAGRBC1C03,49,2032,0.017
REGION1,LNDAGRBC1C03,49,2033,0.0113
REGION1,LNDAGRBC1C03,49,2034,0.0057
REGION1,LNDAGRBC1C03,36,2020,0.003
REGION1,LNDAGRBC1C03,36,2021,0.0029
REGION1,LNDAGRBC1C03,36,2022,0.0026
REGION1,LNDAGRBC1C03,36,2023,0.0024
REGION1,LNDAGRBC1C03,36,2024,0.0022
