r,l,f,y,Demand
REGION1,SEA4N,AGRELCB02,2049,5.2912
REGION1,SEA4N,AGRELCB02,2050,5.5115
REGION1,SEA4N,COMELCB02,2020,9.12
REGION1,SEA4N,COMELCB02,2021,9.3264
REGION1,SEA4N,COMELCB02,2022,9.4976
REGION1,SEA4N,COMELCB02,2023,9.6384
REGION1,SEA4N,COMELCB02,2024,9.7536
REGION1,SEA4N,COMELCB02,2025,9.8704
REGION1,SEA4N,COMELCB02,2026,10.1696
REGION1,SEA4N,COMELCB02,2027,10.4688
REGION1,SEA4N,COMELCB02,2028,10.7696
REGION1,SEA4N,COMELCB02,2029,11.0688
REGION1,SEA4N,COMELCB02,2030,11.368
REGION1,SEA4N,COMELCB02,2031,11.6672
REGION1,SEA4N,COMELCB02,2032,11.9664
REGION1,SEA4N,COMELCB02,2033,12.2656
REGION1,SEA4N,COMELCB02,2034,12.5664
REGION1,SEA4N,COMELCB02,2035,12.8656
REGION1,SEA4N,COMELCB02,2036,13.1648
REGION1,SEA4N,COMELCB02,2037,13.464
REGION1,SEA4N,COMELCB02,2038,13.7632
REGION1,SEA4N,COMELCB02,2039,14.0624
REGION1,SEA4N,COMELCB02,2040,14.3632
REGION1,SEA4N,COMELCB02,2041,14.6624
REGION1,SEA4N,COMELCB02,2042,14.9616
REGION1,SEA4N,COMELCB02,2043,15.2608
REGION1,SEA4N,COMELCB02,2044,15.56
REGION1,SEA4N,COMELCB02,2045,15.8592
REGION1,SEA4N,COMELCB02,2046,16.16
REGION1,SEA4N,COMELCB02,2047,16.4592
REGION1,SEA4N,COMELCB02,2048,16.7584
REGION1,SEA4N,COMELCB02,2049,17.0576
REGION1,SEA4N,COMELCB02,2050,17.3568
REGION1,SEA4N,INDELCB02,2020,16.1824
REGION1,SEA4N,INDELCB02,2021,16.224
REGION1,SEA4N,INDELCB02,2022,16.2832
REGION1,SEA4N,INDELCB02,2023,16.376
REGION1,SEA4N,INDELCB02,2024,18.3808
REGION1,SEA4N,INDELCB02,2025,18.7184
REGION1,SEA4N,INDELCB02,2026,19.2656
REGION1,SEA4N,INDELCB02,2027,19.2592
REGION1,SEA4N,INDELCB02,2028,19.1856
REGION1,SEA4N,INDELCB02,2029,19.088
REGION1,SEA4N,INDELCB02,2030,19.2672
REGION1,SEA4N,INDELCB02,2031,24.648
REGION1,SEA4N,INDELCB02,2032,30.0288
REGION1,SEA4N,INDELCB02,2033,35.4096
REGION1,SEA4N,INDELCB02,2034,40.792
REGION1,SEA4N,INDELCB02,2035,46.1728
REGION1,SEA4N,INDELCB02,2036,51.5536
REGION1,SEA4N,INDELCB02,2037,56.9344
REGION1,SEA4N,INDELCB02,2038,62.3152
REGION1,SEA4N,INDELCB02,2039,67.696
REGION1,SEA4N,INDELCB02,2040,73.0784
REGION1,SEA4N,INDELCB02,2041,78.4592
REGION1,SEA4N,INDELCB02,2042,83.84
REGION1,SEA4N,INDELCB02,2043,89.2208
REGION1,SEA4N,INDELCB02,2044,94.6016
REGION1,SEA4N,INDELCB02,2045,99.9824
REGION1,SEA4N,INDELCB02,2046,105.3648
REGION1,SEA4N,INDELCB02,2047,110.7456
REGION1,SEA4N,INDELCB02,2048,116.1264
REGION1,SEA4N,INDELCB02,2049,121.5072
REGION1,SEA4N,INDELCB02,2050,126.888
REGION1,SEA4N,RESELCB02,2020,11.9152
REGION1,SEA4N,RESELCB02,2021,12.1808
REGION1,SEA4N,RESELCB02,2022,12.4336
REGION1,SEA4N,RESELCB02,2023,12.7136
REGION1,SEA4N,RESELCB02,2024,12.9712
REGION1,SEA4N,RESELCB02,2025,13.2288
REGION1,SEA4N,RESELCB02,2026,13.5392
REGION1,SEA4N,RESELCB02,2027,13.8512
REGION1,SEA4N,RESELCB02,2028,14.1616
REGION1,SEA4N,RESELCB02,2029,14.472
REGION1,SEA4N,RESELCB02,2030,14.7824
REGION1,SEA4N,RESELCB02,2031,15.0944
REGION1,SEA4N,RESELCB02,2032,15.4048
REGION1,SEA4N,RESELCB02,2033,15.7152
REGION1,SEA4N,RESELCB02,2034,16.0256
REGION1,SEA4N,RESELCB02,2035,16.3376
REGION1,SEA4N,RESELCB02,2036,16.648
REGION1,SEA4N,RESELCB02,2037,16.9584
REGION1,SEA4N,RESELCB02,2038,17.2704
REGION1,SEA4N,RESELCB02,2039,17.5808
REGION1,SEA4N,RESELCB02,2040,17.8912
REGION1,SEA4N,RESELCB02,2041,18.2016
REGION1,SEA4N,RESELCB02,2042,18.5136
REGION1,SEA4N,RESELCB02,2043,18.824
REGION1,SEA4N,RESELCB02,2044,19.1344
REGION1,SEA4N,RESELCB02,2045,19.4448
REGION1,SEA4N,RESELCB02,2046,19.7568
REGION1,SEA4N,RESELCB02,2047,20.0672
REGION1,SEA4N,RESELCB02,2048,20.3776
REGION1,SEA4N,RESELCB02,2049,20.6896
REGION1,SEA4N,RESELCB02,2050,21.0
REGION1,SEA4N,TRAELCB02,2020,0.1984
REGION1,SEA4N,TRAELCB02,2021,0.2592
REGION1,SEA4N,TRAELCB02,2022,0.3328
REGION1,SEA4N,TRAELCB02,2023,0.4224
REGION1,SEA4N,TRAELCB02,2024,0.5216
REGION1,SEA4N,TRAELCB02,2025,0.6496
REGION1,SEA4N,TRAELCB02,2026,1.6736
REGION1,SEA4N,TRAELCB02,2027,2.6976
REGION1,SEA4N,TRAELCB02,2028,3.7232
REGION1,SEA4N,TRAELCB02,2029,4.7472
REGION1,SEA4N,TRAELCB02,2030,5.7712
REGION1,SEA4N,TRAELCB02,2031,6.7952
REGION1,SEA4N,TRAELCB02,2032,7.8208
REGION1,SEA4N,TRAELCB02,2033,8.8448
REGION1,SEA4N,TRAELCB02,2034,9.8688
REGION1,SEA4N,TRAELCB02,2035,10.8928
REGION1,SEA4N,TRAELCB02,2036,11.9168
REGION1,SEA4N,TRAELCB02,2037,12.9424
REGION1,SEA4N,TRAELCB02,2038,13.9664
REGION1,SEA4N,TRAELCB02,2039,14.9904
REGION1,SEA4N,TRAELCB02,2040,16.0144
REGION1,SEA4N,TRAELCB02,2041,17.04
REGION1,SEA4N,TRAELCB02,2042,18.064
REGION1,SEA4N,TRAELCB02,2043,19.088
REGION1,SEA4N,TRAELCB02,2044,20.112
REGION1,SEA4N,TRAELCB02,2045,21.136
REGION1,SEA4N,TRAELCB02,2046,22.1616
REGION1,SEA4N,TRAELCB02,2047,23.1856
REGION1,SEA4N,TRAELCB02,2048,24.2096
REGION1,SEA4N,TRAELCB02,2049,25.2336
REGION1,SEA4N,TRAELCB02,2050,26.2576
