r,t,f,y,UseByTechnologyAnnual
REGION1,PWRGEOB02,LND4PWR,2034,0.0381
REGION1,PWRGEOB02,LND4PWR,2035,0.0381
REGION1,PWRGEOB02,LND4PWR,2036,0.0381
REGION1,PWRGEOB02,LND4PWR,2037,0.0381
REGION1,PWRGEOB02,LND4PWR,2038,0.0381
REGION1,PWRGEOB02,LND4PWR,2039,0.0381
REGION1,PWRGEOB02,LND4PWR,2040,0.0381
REGION1,PWRGEOB02,LND4PWR,2041,0.0381
REGION1,PWRGEOB02,LND4PWR,2042,0.0381
REGION1,PWRGEOB02,LND4PWR,2043,0.0381
REGION1,PWRGEOB02,LND4PWR,2044,0.0381
REGION1,PWRGEOB02,LND4PWR,2045,0.0381
REGION1,PWRGEOB02,LND4PWR,2046,0.0381
REGION1,PWRGEOB02,LND4PWR,2047,0.0381
REGION1,PWRGEOB02,LND4PWR,2048,0.0381
REGION1,PWRGEOB02,LND4PWR,2049,0.0381
REGION1,PWRGEOB02,LND4PWR,2050,0.0381
REGION1,PWRGEOB02,PWRGEO,2026,202.1197
REGION1,PWRGEOB02,PWRGEO,2027,471.0429
REGION1,PWRGEOB02,PWRGEO,2028,471.0429
REGION1,PWRGEOB02,PWRGEO,2029,471.0429
REGION1,PWRGEOB02,PWRGEO,2030,471.0429
REGION1,PWRGEOB02,PWRGEO,2031,471.0429
REGION1,PWRGEOB02,PWRGEO,2032,471.0429
REGION1,PWRGEOB02,PWRGEO,2033,471.0429
REGION1,PWRGEOB02,PWRGEO,2034,471.0429
REGION1,PWRGEOB02,PWRGEO,2035,471.0429
REGION1,PWRGEOB02,PWRGEO,2036,471.0426
REGION1,PWRGEOB02,PWRGEO,2037,471.0427
REGION1,PWRGEOB02,PWRGEO,2038,471.0427
REGION1,PWRGEOB02,PWRGEO,2039,471.0426
REGION1,PWRGEOB02,PWRGEO,2040,471.0427
REGION1,PWRGEOB02,PWRGEO,2041,471.0427
REGION1,PWRGEOB02,PWRGEO,2042,471.0427
REGION1,PWRGEOB02,PWRGEO,2043,471.0427
REGION1,PWRGEOB02,PWRGEO,2044,471.0427
REGION1,PWRGEOB02,PWRGEO,2045,471.0426
REGION1,PWRGEOB02,PWRGEO,2046,471.0427
REGION1,PWRGEOB02,PWRGEO,2047,471.0427
REGION1,PWRGEOB02,PWRGEO,2048,471.0427
REGION1,PWRGEOB02,PWRGEO,2049,471.0427
REGION1,PWRGEOB02,PWRGEO,2050,471.0427
REGION1,PWRGEOB02,PWRWATBC1,2026,0.0636
REGION1,PWRGEOB02,PWRWATBC1,2027,0.1483
REGION1,PWRGEOB02,PWRWATBC1,2028,0.1483
REGION1,PWRGEOB02,PWRWATBC1,2029,0.1483
REGION1,PWRGEOB02,PWRWATBC1,2030,0.1483
REGION1,PWRGEOB02,PWRWATBC1,2031,0.1483
REGION1,PWRGEOB02,PWRWATBC1,2032,0.1483
REGION1,PWRGEOB02,PWRWATBC1,2033,0.1483
REGION1,PWRGEOB02,PWRWATBC1,2034,0.1483
REGION1,PWRGEOB02,PWRWATBC1,2035,0.1483
REGION1,PWRGEOB02,PWRWATBC1,2036,0.1483
REGION1,PWRGEOB02,PWRWATBC1,2037,0.1483
REGION1,PWRGEOB02,PWRWATBC1,2038,0.1483
REGION1,PWRGEOB02,PWRWATBC1,2039,0.1483
REGION1,PWRGEOB02,PWRWATBC1,2040,0.1483
REGION1,PWRGEOB02,PWRWATBC1,2041,0.1483
REGION1,PWRGEOB02,PWRWATBC1,2042,0.1483
REGION1,PWRGEOB02,PWRWATBC1,2043,0.1483
REGION1,PWRGEOB02,PWRWATBC1,2044,0.1483
REGION1,PWRGEOB02,PWRWATBC1,2045,0.1483
REGION1,PWRGEOB02,PWRWATBC1,2046,0.1483
REGION1,PWRGEOB02,PWRWATBC1,2047,0.1483
REGION1,PWRGEOB02,PWRWATBC1,2048,0.1483
REGION1,PWRGEOB02,PWRWATBC1,2049,0.1483
REGION1,PWRGEOB02,PWRWATBC1,2050,0.1483
REGION1,PWRHYDB01,LND4PWR,2020,1.0313
REGION1,PWRHYDB01,LND4PWR,2021,1.0313
REGION1,PWRHYDB01,LND4PWR,2022,1.0313
REGION1,PWRHYDB01,LND4PWR,2023,1.0313
REGION1,PWRHYDB01,LND4PWR,2024,1.0313
REGION1,PWRHYDB01,LND4PWR,2025,1.0313
REGION1,PWRHYDB01,LND4PWR,2026,1.0313
REGION1,PWRHYDB01,LND4PWR,2027,1.0313
REGION1,PWRHYDB01,LND4PWR,2028,1.0313
REGION1,PWRHYDB01,LND4PWR,2029,1.0313
REGION1,PWRHYDB01,LND4PWR,2030,1.0313
REGION1,PWRHYDB01,LND4PWR,2031,1.0313
REGION1,PWRHYDB01,LND4PWR,2032,1.0313
REGION1,PWRHYDB01,LND4PWR,2033,1.0313
REGION1,PWRHYDB01,LND4PWR,2034,1.0313
REGION1,PWRHYDB01,LND4PWR,2035,1.0313
REGION1,PWRHYDB01,LND4PWR,2036,1.0313
REGION1,PWRHYDB01,LND4PWR,2037,1.0313
REGION1,PWRHYDB01,LND4PWR,2038,1.0313
REGION1,PWRHYDB01,LND4PWR,2039,1.0313
REGION1,PWRHYDB01,LND4PWR,2040,1.0313
REGION1,PWRHYDB01,LND4PWR,2041,1.0313
REGION1,PWRHYDB01,LND4PWR,2042,1.0313
REGION1,PWRHYDB01,LND4PWR,2043,1.0313
REGION1,PWRHYDB01,LND4PWR,2044,1.0313
REGION1,PWRHYDB01,LND4PWR,2045,1.0313
REGION1,PWRHYDB01,LND4PWR,2046,1.0313
REGION1,PWRHYDB01,LND4PWR,2047,1.0313
REGION1,PWRHYDB01,LND4PWR,2048,1.0313
REGION1,PWRHYDB01,LND4PWR,2049,1.0313
REGION1,PWRHYDB01,LND4PWR,2050,1.0313
REGION1,PWRHYDB01,PWRHYD,2020,49.2217
REGION1,PWRHYDB01,PWRHYD,2021,49.2217
REGION1,PWRHYDB01,PWRHYD,2022,49.2217
REGION1,PWRHYDB01,PWRHYD,2023,49.2217
REGION1,PWRHYDB01,PWRHYD,2024,49.2217
REGION1,PWRHYDB01,PWRHYD,2025,49.2217
REGION1,PWRHYDB01,PWRHYD,2026,49.2217
REGION1,PWRHYDB01,PWRHYD,2027,49.2217
REGION1,PWRHYDB01,PWRHYD,2028,49.2217
REGION1,PWRHYDB01,PWRHYD,2029,49.2217
REGION1,PWRHYDB01,PWRHYD,2030,49.2217
REGION1,PWRHYDB01,PWRHYD,2031,49.2217
REGION1,PWRHYDB01,PWRHYD,2032,49.2217
REGION1,PWRHYDB01,PWRHYD,2033,49.2217
REGION1,PWRHYDB01,PWRHYD,2034,49.2217
REGION1,PWRHYDB01,PWRHYD,2035,49.2217
REGION1,PWRHYDB01,PWRHYD,2036,49.2217
REGION1,PWRHYDB01,PWRHYD,2037,49.2217
REGION1,PWRHYDB01,PWRHYD,2038,49.2217
REGION1,PWRHYDB01,PWRHYD,2039,49.2217
REGION1,PWRHYDB01,PWRHYD,2040,49.2217
REGION1,PWRHYDB01,PWRHYD,2041,49.2217
REGION1,PWRHYDB01,PWRHYD,2042,49.2217
REGION1,PWRHYDB01,PWRHYD,2043,49.2217
REGION1,PWRHYDB01,PWRHYD,2044,49.2217
REGION1,PWRHYDB01,PWRHYD,2045,49.2217
REGION1,PWRHYDB01,PWRHYD,2046,49.2217
REGION1,PWRHYDB01,PWRHYD,2047,49.2217
REGION1,PWRHYDB01,PWRHYD,2048,49.2217
REGION1,PWRHYDB01,PWRHYD,2049,49.2217
REGION1,PWRHYDB01,PWRHYD,2050,49.2217
REGION1,PWRHYDB02,LND4PWR,2020,0.2654
REGION1,PWRHYDB02,LND4PWR,2021,0.2654
REGION1,PWRHYDB02,LND4PWR,2022,0.2654
REGION1,PWRHYDB02,LND4PWR,2023,0.2654
REGION1,PWRHYDB02,LND4PWR,2024,0.2654
REGION1,PWRHYDB02,LND4PWR,2025,0.2654
REGION1,PWRHYDB02,LND4PWR,2026,0.2654
REGION1,PWRHYDB02,LND4PWR,2027,0.2654
REGION1,PWRHYDB02,LND4PWR,2028,0.2654
REGION1,PWRHYDB02,LND4PWR,2029,0.2654
REGION1,PWRHYDB02,LND4PWR,2030,0.2654
REGION1,PWRHYDB02,LND4PWR,2031,0.2654
REGION1,PWRHYDB02,LND4PWR,2032,0.2654
REGION1,PWRHYDB02,LND4PWR,2033,0.2654
REGION1,PWRHYDB02,LND4PWR,2034,0.2654
REGION1,PWRHYDB02,LND4PWR,2035,0.2654
REGION1,PWRHYDB02,LND4PWR,2036,0.2654
REGION1,PWRHYDB02,LND4PWR,2037,0.2654
REGION1,PWRHYDB02,LND4PWR,2038,0.2654
REGION1,PWRHYDB02,LND4PWR,2039,0.2654
REGION1,PWRHYDB02,LND4PWR,2040,0.2654
REGION1,PWRHYDB02,LND4PWR,2041,0.2654
REGION1,PWRHYDB02,LND4PWR,2042,0.2654
REGION1,PWRHYDB02,LND4PWR,2043,0.2654
REGION1,PWRHYDB02,LND4PWR,2044,0.2654
REGION1,PWRHYDB02,LND4PWR,2045,0.2654
REGION1,PWRHYDB02,LND4PWR,2046,0.2654
REGION1,PWRHYDB02,LND4PWR,2047,0.2654
REGION1,PWRHYDB02,LND4PWR,2048,0.2654
REGION1,PWRHYDB02,LND4PWR,2049,0.2654
REGION1,PWRHYDB02,LND4PWR,2050,0.2654
REGION1,PWRHYDB02,PWRHYD,2020,12.6668
REGION1,PWRHYDB02,PWRHYD,2021,12.6668
REGION1,PWRHYDB02,PWRHYD,2022,12.6668
REGION1,PWRHYDB02,PWRHYD,2023,12.6668
REGION1,PWRHYDB02,PWRHYD,2024,12.6668
REGION1,PWRHYDB02,PWRHYD,2025,12.6668
REGION1,PWRHYDB02,PWRHYD,2026,12.6668
REGION1,PWRHYDB02,PWRHYD,2027,12.6668
REGION1,PWRHYDB02,PWRHYD,2028,12.6668
REGION1,PWRHYDB02,PWRHYD,2029,12.6668
REGION1,PWRHYDB02,PWRHYD,2030,12.6668
REGION1,PWRHYDB02,PWRHYD,2031,12.6668
REGION1,PWRHYDB02,PWRHYD,2032,12.6668
REGION1,PWRHYDB02,PWRHYD,2033,12.6668
REGION1,PWRHYDB02,PWRHYD,2034,12.6668
REGION1,PWRHYDB02,PWRHYD,2035,12.6668
REGION1,PWRHYDB02,PWRHYD,2036,12.6668
REGION1,PWRHYDB02,PWRHYD,2037,12.6668
REGION1,PWRHYDB02,PWRHYD,2038,12.6668
REGION1,PWRHYDB02,PWRHYD,2039,12.6668
REGION1,PWRHYDB02,PWRHYD,2040,12.6668
REGION1,PWRHYDB02,PWRHYD,2041,12.6668
REGION1,PWRHYDB02,PWRHYD,2042,12.6668
REGION1,PWRHYDB02,PWRHYD,2043,12.6668
REGION1,PWRHYDB02,PWRHYD,2044,12.6668
REGION1,PWRHYDB02,PWRHYD,2045,12.6668
REGION1,PWRHYDB02,PWRHYD,2046,12.6668
REGION1,PWRHYDB02,PWRHYD,2047,12.6668
REGION1,PWRHYDB02,PWRHYD,2048,12.6668
REGION1,PWRHYDB02,PWRHYD,2049,12.6668
REGION1,PWRHYDB02,PWRHYD,2050,12.6668
REGION1,PWRHYDB03,LND4PWR,2020,0.0873
REGION1,PWRHYDB03,LND4PWR,2021,0.0873
REGION1,PWRHYDB03,LND4PWR,2022,0.0873
REGION1,PWRHYDB03,LND4PWR,2023,0.0873
REGION1,PWRHYDB03,LND4PWR,2024,0.0873
REGION1,PWRHYDB03,LND4PWR,2025,0.0873
REGION1,PWRHYDB03,LND4PWR,2026,0.0873
REGION1,PWRHYDB03,LND4PWR,2027,0.0873
REGION1,PWRHYDB03,LND4PWR,2028,0.0873
REGION1,PWRHYDB03,LND4PWR,2029,0.0873
REGION1,PWRHYDB03,LND4PWR,2030,0.0873
REGION1,PWRHYDB03,LND4PWR,2031,0.0873
REGION1,PWRHYDB03,LND4PWR,2032,0.0873
REGION1,PWRHYDB03,LND4PWR,2033,0.0873
REGION1,PWRHYDB03,LND4PWR,2034,0.0873
REGION1,PWRHYDB03,LND4PWR,2035,0.0873
REGION1,PWRHYDB03,LND4PWR,2036,0.0873
REGION1,PWRHYDB03,LND4PWR,2037,0.0873
REGION1,PWRHYDB03,LND4PWR,2038,0.0873
REGION1,PWRHYDB03,LND4PWR,2039,0.0873
REGION1,PWRHYDB03,LND4PWR,2040,0.0873
REGION1,PWRHYDB03,LND4PWR,2041,0.0873
REGION1,PWRHYDB03,LND4PWR,2042,0.0873
REGION1,PWRHYDB03,LND4PWR,2043,0.0873
REGION1,PWRHYDB03,LND4PWR,2044,0.0873
REGION1,PWRHYDB03,LND4PWR,2045,0.0873
REGION1,PWRHYDB03,LND4PWR,2046,0.0873
REGION1,PWRHYDB03,LND4PWR,2047,0.0873
REGION1,PWRHYDB03,LND4PWR,2048,0.0873
REGION1,PWRHYDB03,LND4PWR,2049,0.0873
REGION1,PWRHYDB03,LND4PWR,2050,0.0873
REGION1,PWRHYDB03,PWRHYD,2020,6.6268
REGION1,PWRHYDB03,PWRHYD,2021,6.6268
REGION1,PWRHYDB03,PWRHYD,2022,6.6268
REGION1,PWRHYDB03,PWRHYD,2023,6.6268
REGION1,PWRHYDB03,PWRHYD,2024,6.6268
REGION1,PWRHYDB03,PWRHYD,2025,6.6268
REGION1,PWRHYDB03,PWRHYD,2026,6.6268
REGION1,PWRHYDB03,PWRHYD,2027,6.6268
REGION1,PWRHYDB03,PWRHYD,2028,6.6268
REGION1,PWRHYDB03,PWRHYD,2029,6.6268
REGION1,PWRHYDB03,PWRHYD,2030,6.6268
REGION1,PWRHYDB03,PWRHYD,2031,6.6268
REGION1,PWRHYDB03,PWRHYD,2032,6.6268
REGION1,PWRHYDB03,PWRHYD,2033,6.6268
REGION1,PWRHYDB03,PWRHYD,2034,6.6268
REGION1,PWRHYDB03,PWRHYD,2035,6.6268
REGION1,PWRHYDB03,PWRHYD,2036,6.6268
REGION1,PWRHYDB03,PWRHYD,2037,6.6268
REGION1,PWRHYDB03,PWRHYD,2038,6.6268
REGION1,PWRHYDB03,PWRHYD,2039,6.6268
REGION1,PWRHYDB03,PWRHYD,2040,6.6268
REGION1,PWRHYDB03,PWRHYD,2041,6.6268
REGION1,PWRHYDB03,PWRHYD,2042,6.6268
REGION1,PWRHYDB03,PWRHYD,2043,6.6268
REGION1,PWRHYDB03,PWRHYD,2044,6.6268
REGION1,PWRHYDB03,PWRHYD,2045,6.6268
REGION1,PWRHYDB03,PWRHYD,2046,6.6268
REGION1,PWRHYDB03,PWRHYD,2047,6.6268
REGION1,PWRHYDB03,PWRHYD,2048,6.6268
REGION1,PWRHYDB03,PWRHYD,2049,6.6268
REGION1,PWRHYDB03,PWRHYD,2050,6.6268
REGION1,PWRHYDB04,LND4PWR,2020,0.2572
REGION1,PWRHYDB04,LND4PWR,2021,0.2572
REGION1,PWRHYDB04,LND4PWR,2022,0.2572
REGION1,PWRHYDB04,LND4PWR,2023,0.2572
REGION1,PWRHYDB04,LND4PWR,2024,0.2572
REGION1,PWRHYDB04,LND4PWR,2025,0.2572
REGION1,PWRHYDB04,LND4PWR,2026,0.2572
REGION1,PWRHYDB04,LND4PWR,2027,0.2572
REGION1,PWRHYDB04,LND4PWR,2028,0.2572
REGION1,PWRHYDB04,LND4PWR,2029,0.2572
REGION1,PWRHYDB04,LND4PWR,2030,0.2572
REGION1,PWRHYDB04,LND4PWR,2031,0.2572
REGION1,PWRHYDB04,LND4PWR,2032,0.2572
REGION1,PWRHYDB04,LND4PWR,2033,0.2572
REGION1,PWRHYDB04,LND4PWR,2034,0.2572
REGION1,PWRHYDB04,LND4PWR,2035,0.2572
REGION1,PWRHYDB04,LND4PWR,2036,0.2572
REGION1,PWRHYDB04,LND4PWR,2037,0.2572
REGION1,PWRHYDB04,LND4PWR,2038,0.2572
REGION1,PWRHYDB04,LND4PWR,2039,0.2572
REGION1,PWRHYDB04,LND4PWR,2040,0.2572
REGION1,PWRHYDB04,LND4PWR,2041,0.2572
REGION1,PWRHYDB04,LND4PWR,2042,0.2572
REGION1,PWRHYDB04,LND4PWR,2043,0.2572
REGION1,PWRHYDB04,LND4PWR,2044,0.2572
REGION1,PWRHYDB04,LND4PWR,2045,0.2572
REGION1,PWRHYDB04,LND4PWR,2046,0.2572
REGION1,PWRHYDB04,LND4PWR,2047,0.2572
REGION1,PWRHYDB04,LND4PWR,2048,0.2572
REGION1,PWRHYDB04,LND4PWR,2049,0.2572
REGION1,PWRHYDB04,LND4PWR,2050,0.2572
REGION1,PWRHYDB04,PWRHYD,2020,12.2735
REGION1,PWRHYDB04,PWRHYD,2021,12.2735
REGION1,PWRHYDB04,PWRHYD,2022,12.2735
REGION1,PWRHYDB04,PWRHYD,2023,12.2735
REGION1,PWRHYDB04,PWRHYD,2024,12.2735
REGION1,PWRHYDB04,PWRHYD,2025,12.2735
REGION1,PWRHYDB04,PWRHYD,2026,12.2735
REGION1,PWRHYDB04,PWRHYD,2027,12.2735
REGION1,PWRHYDB04,PWRHYD,2028,12.2735
REGION1,PWRHYDB04,PWRHYD,2029,12.2735
REGION1,PWRHYDB04,PWRHYD,2030,12.2735
REGION1,PWRHYDB04,PWRHYD,2031,12.2735
REGION1,PWRHYDB04,PWRHYD,2032,12.2735
REGION1,PWRHYDB04,PWRHYD,2033,12.2735
REGION1,PWRHYDB04,PWRHYD,2034,12.2735
REGION1,PWRHYDB04,PWRHYD,2035,12.2735
REGION1,PWRHYDB04,PWRHYD,2036,12.2735
REGION1,PWRHYDB04,PWRHYD,2037,12.2735
REGION1,PWRHYDB04,PWRHYD,2038,12.2735
REGION1,PWRHYDB04,PWRHYD,2039,12.2735
REGION1,PWRHYDB04,PWRHYD,2040,12.2735
REGION1,PWRHYDB04,PWRHYD,2041,12.2735
REGION1,PWRHYDB04,PWRHYD,2042,12.2735
REGION1,PWRHYDB04,PWRHYD,2043,12.2735
REGION1,PWRHYDB04,PWRHYD,2044,12.2735
REGION1,PWRHYDB04,PWRHYD,2045,12.2735
REGION1,PWRHYDB04,PWRHYD,2046,12.2735
REGION1,PWRHYDB04,PWRHYD,2047,12.2735
REGION1,PWRHYDB04,PWRHYD,2048,12.2735
REGION1,PWRHYDB04,PWRHYD,2049,12.2735
REGION1,PWRHYDB04,PWRHYD,2050,12.2735
REGION1,PWRHYDB05,LND4PWR,2020,0.0165
REGION1,PWRHYDB05,LND4PWR,2021,0.0165
REGION1,PWRHYDB05,LND4PWR,2022,0.0165
REGION1,PWRHYDB05,LND4PWR,2023,0.0165
REGION1,PWRHYDB05,LND4PWR,2024,0.0165
REGION1,PWRHYDB05,LND4PWR,2025,0.0165
REGION1,PWRHYDB05,LND4PWR,2026,0.0165
REGION1,PWRHYDB05,LND4PWR,2027,0.0165
REGION1,PWRHYDB05,LND4PWR,2028,0.0165
REGION1,PWRHYDB05,LND4PWR,2029,0.0165
REGION1,PWRHYDB05,LND4PWR,2030,0.0165
REGION1,PWRHYDB05,LND4PWR,2031,0.0165
REGION1,PWRHYDB05,LND4PWR,2032,0.0165
REGION1,PWRHYDB05,LND4PWR,2033,0.0165
REGION1,PWRHYDB05,LND4PWR,2034,0.0165
REGION1,PWRHYDB05,LND4PWR,2035,0.0165
REGION1,PWRHYDB05,LND4PWR,2036,0.0165
REGION1,PWRHYDB05,LND4PWR,2037,0.0165
REGION1,PWRHYDB05,LND4PWR,2038,0.0165
REGION1,PWRHYDB05,LND4PWR,2039,0.0165
REGION1,PWRHYDB05,LND4PWR,2040,0.0165
REGION1,PWRHYDB05,LND4PWR,2041,0.0165
REGION1,PWRHYDB05,LND4PWR,2042,0.0165
REGION1,PWRHYDB05,LND4PWR,2043,0.0165
REGION1,PWRHYDB05,LND4PWR,2044,0.0165
REGION1,PWRHYDB05,LND4PWR,2045,0.0165
REGION1,PWRHYDB05,LND4PWR,2046,0.0165
REGION1,PWRHYDB05,LND4PWR,2047,0.0165
REGION1,PWRHYDB05,LND4PWR,2048,0.0165
REGION1,PWRHYDB05,LND4PWR,2049,0.0165
REGION1,PWRHYDB05,LND4PWR,2050,0.0165
REGION1,PWRHYDB05,PWRHYD,2020,1.2514
REGION1,PWRHYDB05,PWRHYD,2021,1.2513
REGION1,PWRHYDB05,PWRHYD,2022,1.2514
REGION1,PWRHYDB05,PWRHYD,2023,1.2514
REGION1,PWRHYDB05,PWRHYD,2024,1.2513
REGION1,PWRHYDB05,PWRHYD,2025,1.2513
REGION1,PWRHYDB05,PWRHYD,2026,1.2514
REGION1,PWRHYDB05,PWRHYD,2027,1.2514
REGION1,PWRHYDB05,PWRHYD,2028,1.2514
REGION1,PWRHYDB05,PWRHYD,2029,1.2513
REGION1,PWRHYDB05,PWRHYD,2030,1.2514
REGION1,PWRHYDB05,PWRHYD,2031,1.2513
REGION1,PWRHYDB05,PWRHYD,2032,1.2514
REGION1,PWRHYDB05,PWRHYD,2033,1.2513
REGION1,PWRHYDB05,PWRHYD,2034,1.2513
REGION1,PWRHYDB05,PWRHYD,2035,1.2514
REGION1,PWRHYDB05,PWRHYD,2036,1.2513
REGION1,PWRHYDB05,PWRHYD,2037,1.2514
REGION1,PWRHYDB05,PWRHYD,2038,1.2513
REGION1,PWRHYDB05,PWRHYD,2039,1.2513
REGION1,PWRHYDB05,PWRHYD,2040,1.2514
REGION1,PWRHYDB05,PWRHYD,2041,1.2514
REGION1,PWRHYDB05,PWRHYD,2042,1.2514
REGION1,PWRHYDB05,PWRHYD,2043,1.2513
REGION1,PWRHYDB05,PWRHYD,2044,1.2513
REGION1,PWRHYDB05,PWRHYD,2045,1.2513
REGION1,PWRHYDB05,PWRHYD,2046,1.2513
REGION1,PWRHYDB05,PWRHYD,2047,1.2513
REGION1,PWRHYDB05,PWRHYD,2048,1.2513
REGION1,PWRHYDB05,PWRHYD,2049,1.2513
REGION1,PWRHYDB05,PWRHYD,2050,1.2513
REGION1,PWRHYDB06,LND4PWR,2020,0.5855
REGION1,PWRHYDB06,LND4PWR,2021,0.5855
REGION1,PWRHYDB06,LND4PWR,2022,0.5855
REGION1,PWRHYDB06,LND4PWR,2023,0.5855
REGION1,PWRHYDB06,LND4PWR,2024,0.5855
REGION1,PWRHYDB06,LND4PWR,2025,0.5855
REGION1,PWRHYDB06,LND4PWR,2026,0.5855
REGION1,PWRHYDB06,LND4PWR,2027,0.5855
REGION1,PWRHYDB06,LND4PWR,2028,0.5855
REGION1,PWRHYDB06,LND4PWR,2029,0.5855
REGION1,PWRHYDB06,LND4PWR,2030,0.5855
REGION1,PWRHYDB06,LND4PWR,2031,0.5855
REGION1,PWRHYDB06,LND4PWR,2032,0.5855
REGION1,PWRHYDB06,LND4PWR,2033,0.5855
REGION1,PWRHYDB06,LND4PWR,2034,0.5855
REGION1,PWRHYDB06,LND4PWR,2035,0.5855
REGION1,PWRHYDB06,LND4PWR,2036,0.5855
REGION1,PWRHYDB06,LND4PWR,2037,0.5855
REGION1,PWRHYDB06,LND4PWR,2038,0.5855
REGION1,PWRHYDB06,LND4PWR,2039,0.5855
REGION1,PWRHYDB06,LND4PWR,2040,0.5855
REGION1,PWRHYDB06,LND4PWR,2041,0.5855
REGION1,PWRHYDB06,LND4PWR,2042,0.5855
REGION1,PWRHYDB06,LND4PWR,2043,0.5855
REGION1,PWRHYDB06,LND4PWR,2044,0.5855
REGION1,PWRHYDB06,LND4PWR,2045,0.5855
REGION1,PWRHYDB06,LND4PWR,2046,0.5855
REGION1,PWRHYDB06,LND4PWR,2047,0.5855
REGION1,PWRHYDB06,LND4PWR,2048,0.5855
REGION1,PWRHYDB06,LND4PWR,2049,0.5855
REGION1,PWRHYDB06,LND4PWR,2050,0.5855
REGION1,PWRHYDB06,PWRHYD,2020,27.9464
REGION1,PWRHYDB06,PWRHYD,2021,27.9464
REGION1,PWRHYDB06,PWRHYD,2022,27.9464
REGION1,PWRHYDB06,PWRHYD,2023,27.9464
REGION1,PWRHYDB06,PWRHYD,2024,27.9464
REGION1,PWRHYDB06,PWRHYD,2025,27.9464
REGION1,PWRHYDB06,PWRHYD,2026,27.9464
REGION1,PWRHYDB06,PWRHYD,2027,27.9464
REGION1,PWRHYDB06,PWRHYD,2028,27.9464
REGION1,PWRHYDB06,PWRHYD,2029,27.9464
REGION1,PWRHYDB06,PWRHYD,2030,27.9464
REGION1,PWRHYDB06,PWRHYD,2031,27.9464
REGION1,PWRHYDB06,PWRHYD,2032,27.9464
REGION1,PWRHYDB06,PWRHYD,2033,27.9464
REGION1,PWRHYDB06,PWRHYD,2034,27.9464
REGION1,PWRHYDB06,PWRHYD,2035,27.9464
REGION1,PWRHYDB06,PWRHYD,2036,27.9464
REGION1,PWRHYDB06,PWRHYD,2037,27.9464
REGION1,PWRHYDB06,PWRHYD,2038,27.9464
REGION1,PWRHYDB06,PWRHYD,2039,27.9464
REGION1,PWRHYDB06,PWRHYD,2040,27.9464
REGION1,PWRHYDB06,PWRHYD,2041,27.9464
REGION1,PWRHYDB06,PWRHYD,2042,27.9464
REGION1,PWRHYDB06,PWRHYD,2043,27.9464
REGION1,PWRHYDB06,PWRHYD,2044,27.9464
REGION1,PWRHYDB06,PWRHYD,2045,27.9464
REGION1,PWRHYDB06,PWRHYD,2046,27.9464
REGION1,PWRHYDB06,PWRHYD,2047,27.9464
REGION1,PWRHYDB06,PWRHYD,2048,27.9464
REGION1,PWRHYDB06,PWRHYD,2049,27.9464
REGION1,PWRHYDB06,PWRHYD,2050,27.9464
REGION1,PWRHYDB07,LND4PWR,2020,0.0129
REGION1,PWRHYDB07,LND4PWR,2021,0.0129
REGION1,PWRHYDB07,LND4PWR,2022,0.0129
REGION1,PWRHYDB07,LND4PWR,2023,0.0129
REGION1,PWRHYDB07,LND4PWR,2024,0.0129
REGION1,PWRHYDB07,LND4PWR,2025,0.0129
REGION1,PWRHYDB07,LND4PWR,2026,0.0129
REGION1,PWRHYDB07,LND4PWR,2027,0.0129
REGION1,PWRHYDB07,LND4PWR,2028,0.0129
REGION1,PWRHYDB07,LND4PWR,2029,0.0129
REGION1,PWRHYDB07,LND4PWR,2030,0.0129
REGION1,PWRHYDB07,LND4PWR,2031,0.0129
REGION1,PWRHYDB07,LND4PWR,2032,0.0129
REGION1,PWRHYDB07,LND4PWR,2033,0.0129
REGION1,PWRHYDB07,LND4PWR,2034,0.0129
REGION1,PWRHYDB07,LND4PWR,2035,0.0129
REGION1,PWRHYDB07,LND4PWR,2036,0.0129
REGION1,PWRHYDB07,LND4PWR,2037,0.0129
REGION1,PWRHYDB07,LND4PWR,2038,0.0129
REGION1,PWRHYDB07,LND4PWR,2039,0.0129
REGION1,PWRHYDB07,LND4PWR,2040,0.0129
REGION1,PWRHYDB07,LND4PWR,2041,0.0129
REGION1,PWRHYDB07,LND4PWR,2042,0.0129
REGION1,PWRHYDB07,LND4PWR,2043,0.0129
REGION1,PWRHYDB07,LND4PWR,2044,0.0129
REGION1,PWRHYDB07,LND4PWR,2045,0.0129
REGION1,PWRHYDB07,LND4PWR,2046,0.0129
REGION1,PWRHYDB07,LND4PWR,2047,0.0129
REGION1,PWRHYDB07,LND4PWR,2048,0.0129
REGION1,PWRHYDB07,LND4PWR,2049,0.0129
REGION1,PWRHYDB07,LND4PWR,2050,0.0129
REGION1,PWRHYDB07,PWRHYD,2020,1.4673
REGION1,PWRHYDB07,PWRHYD,2021,1.4673
REGION1,PWRHYDB07,PWRHYD,2022,1.4673
REGION1,PWRHYDB07,PWRHYD,2023,1.4673
REGION1,PWRHYDB07,PWRHYD,2024,1.4673
REGION1,PWRHYDB07,PWRHYD,2025,1.4673
REGION1,PWRHYDB07,PWRHYD,2026,1.4673
REGION1,PWRHYDB07,PWRHYD,2027,1.4673
REGION1,PWRHYDB07,PWRHYD,2028,1.4673
REGION1,PWRHYDB07,PWRHYD,2029,1.4673
