REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,FUEL,TIMESLICE,VALUE
REGION1,LNDAGRBC1C03,19,2044,WTRPRCBC1,SEA3N,4.8657206e-05
REGION1,LNDAGRBC1C03,19,2044,WTRPRCBC1,SEA4D,2.7405068e-05
REGION1,LNDAGRBC1C03,19,2044,WTRPRCBC1,SEA4N,2.3803574e-05
REGION1,LNDAGRBC1C03,19,2045,LOATIRBC1,SEA1D,1.8961786e-05
REGION1,LNDAGRBC1C03,19,2045,LOATIRBC1,SEA1N,1.4117574e-05
REGION1,LNDAGRBC1C03,19,2045,LOATIRBC1,SEA2N,9.4697906e-06
REGION1,LNDAGRBC1C03,19,2045,LOATIRBC1,SEA3D,2.229099e-05
REGION1,LNDAGRBC1C03,19,2045,LOATIRBC1,SEA3N,2.2982662e-05
REGION1,LNDAGRBC1C03,19,2045,LOATIRBC1,SEA4D,1.6956645e-05
REGION1,LNDAGRBC1C03,19,2045,LOATIRBC1,SEA4N,1.4171063e-05
REGION1,LNDAGRBC1C03,19,2045,WTRPRCBC1,SEA1D,3.7923572e-05
REGION1,LNDAGRBC1C03,19,2045,WTRPRCBC1,SEA1N,2.8235148e-05
REGION1,LNDAGRBC1C03,19,2045,WTRPRCBC1,SEA2N,1.89395812e-05
REGION1,LNDAGRBC1C03,19,2045,WTRPRCBC1,SEA3D,4.458198e-05
REGION1,LNDAGRBC1C03,19,2045,WTRPRCBC1,SEA3N,4.5965324e-05
REGION1,LNDAGRBC1C03,19,2045,WTRPRCBC1,SEA4D,3.391329e-05
REGION1,LNDAGRBC1C03,19,2045,WTRPRCBC1,SEA4N,2.8342126e-05
REGION1,LNDAGRBC1C03,19,2046,LOATIRBC1,SEA1N,1.5588581e-05
REGION1,LNDAGRBC1C03,19,2046,LOATIRBC1,SEA2D,2.3154725e-05
REGION1,LNDAGRBC1C03,19,2046,LOATIRBC1,SEA2N,1.5588564e-05
REGION1,LNDAGRBC1C03,19,2046,LOATIRBC1,SEA3D,2.6865625e-05
REGION1,LNDAGRBC1C03,19,2046,LOATIRBC1,SEA3N,1.5588534e-05
REGION1,LNDAGRBC1C03,19,2046,LOATIRBC1,SEA4D,1.5588564e-05
REGION1,LNDAGRBC1C03,19,2046,LOATIRBC1,SEA4N,1.5588561e-05
REGION1,LNDAGRBC1C03,19,2046,WTRPRCBC1,SEA1N,3.1177162e-05
REGION1,LNDAGRBC1C03,19,2046,WTRPRCBC1,SEA2D,4.630945e-05
REGION1,LNDAGRBC1C03,19,2046,WTRPRCBC1,SEA2N,3.1177128e-05
REGION1,LNDAGRBC1C03,19,2046,WTRPRCBC1,SEA3D,5.373125e-05
REGION1,LNDAGRBC1C03,19,2046,WTRPRCBC1,SEA3N,3.1177068e-05
REGION1,LNDAGRBC1C03,19,2046,WTRPRCBC1,SEA4D,3.1177128e-05
REGION1,LNDAGRBC1C03,19,2046,WTRPRCBC1,SEA4N,3.1177122e-05
REGION1,LNDAGRBC1C03,19,2047,LOATIRBC1,SEA1N,4.2418373e-08
REGION1,LNDAGRBC1C03,19,2047,LOATIRBC1,SEA2N,-3.8590956e-07
REGION1,LNDAGRBC1C03,19,2047,LOATIRBC1,SEA3D,5.0296381e-07
REGION1,LNDAGRBC1C03,19,2047,WTRPRCBC1,SEA1N,8.4836746e-08
REGION1,LNDAGRBC1C03,19,2047,WTRPRCBC1,SEA2N,-7.7181912e-07
REGION1,LNDAGRBC1C03,19,2047,WTRPRCBC1,SEA3D,1.00592762e-06
REGION1,LNDAGRBC1C03,19,2048,LOATIRBC1,SEA1D,2.0756651e-05
REGION1,LNDAGRBC1C03,19,2048,LOATIRBC1,SEA1N,1.0299215e-05
REGION1,LNDAGRBC1C03,19,2048,LOATIRBC1,SEA2D,1.7402689e-05
REGION1,LNDAGRBC1C03,19,2048,LOATIRBC1,SEA2N,1.5434173e-05
REGION1,LNDAGRBC1C03,19,2048,LOATIRBC1,SEA3D,1.7933002e-05
REGION1,LNDAGRBC1C03,19,2048,LOATIRBC1,SEA3N,1.3967215e-05
REGION1,LNDAGRBC1C03,19,2048,LOATIRBC1,SEA4D,1.5434173e-05
REGION1,LNDAGRBC1C03,19,2048,LOATIRBC1,SEA4N,1.5434173e-05
REGION1,LNDAGRBC1C03,19,2048,WTRPRCBC1,SEA1D,4.1513302e-05
REGION1,LNDAGRBC1C03,19,2048,WTRPRCBC1,SEA1N,2.059843e-05
REGION1,LNDAGRBC1C03,19,2048,WTRPRCBC1,SEA2D,3.4805378e-05
REGION1,LNDAGRBC1C03,19,2048,WTRPRCBC1,SEA2N,3.0868346e-05
REGION1,LNDAGRBC1C03,19,2048,WTRPRCBC1,SEA3D,3.5866004e-05
REGION1,LNDAGRBC1C03,19,2048,WTRPRCBC1,SEA3N,2.793443e-05
REGION1,LNDAGRBC1C03,19,2048,WTRPRCBC1,SEA4D,3.0868346e-05
REGION1,LNDAGRBC1C03,19,2048,WTRPRCBC1,SEA4N,3.0868346e-05
REGION1,LNDAGRBC1C03,19,2049,LOATIRBC1,SEA1D,2.2247155e-05
REGION1,LNDAGRBC1C03,19,2049,LOATIRBC1,SEA1N,1.5434186e-05
REGION1,LNDAGRBC1C03,19,2049,LOATIRBC1,SEA2D,2.5875089e-05
REGION1,LNDAGRBC1C03,19,2049,LOATIRBC1,SEA2N,1.5434174e-05
REGION1,LNDAGRBC1C03,19,2049,LOATIRBC1,SEA4D,1.8454944e-05
REGION1,LNDAGRBC1C03,19,2049,LOATIRBC1,SEA4N,2.4446227e-05
REGION1,LNDAGRBC1C03,19,2049,WTRPRCBC1,SEA1D,4.449431e-05
REGION1,LNDAGRBC1C03,19,2049,WTRPRCBC1,SEA1N,3.0868372e-05
REGION1,LNDAGRBC1C03,19,2049,WTRPRCBC1,SEA2D,5.1750178e-05
REGION1,LNDAGRBC1C03,19,2049,WTRPRCBC1,SEA2N,3.0868348e-05
REGION1,LNDAGRBC1C03,19,2049,WTRPRCBC1,SEA4D,3.6909888e-05
REGION1,LNDAGRBC1C03,19,2049,WTRPRCBC1,SEA4N,4.8892454e-05
REGION1,LNDAGRBC1C03,19,2050,LOATIRBC1,SEA1D,5.22804e-06
REGION1,LNDAGRBC1C03,19,2050,WTRPRCBC1,SEA1D,1.045608e-05
REGION1,LNDAGRBC1C03,20,2021,LOATLRBC1,SEA1D,4.3905765e-08
REGION1,LNDAGRBC1C03,20,2021,WTRPRCBC1,SEA1D,8.781153e-08
REGION1,LNDAGRBC1C03,20,2024,LOATLRBC1,SEA1D,4.7056148e-07
REGION1,LNDAGRBC1C03,20,2024,LOATLRBC1,SEA3D,-7.5765742e-08
REGION1,LNDAGRBC1C03,20,2024,LOATLRBC1,SEA3N,2.3214733e-06
REGION1,LNDAGRBC1C03,20,2024,LOATLRBC1,SEA4D,5.6804858e-06
REGION1,LNDAGRBC1C03,20,2024,LOATLRBC1,SEA4N,4.0299434e-07
REGION1,LNDAGRBC1C03,20,2024,WTRPRCBC1,SEA1D,9.4112296e-07
REGION1,LNDAGRBC1C03,20,2024,WTRPRCBC1,SEA3D,-1.51531484e-07
REGION1,LNDAGRBC1C03,20,2024,WTRPRCBC1,SEA3N,4.6429466e-06
REGION1,LNDAGRBC1C03,20,2024,WTRPRCBC1,SEA4D,1.13609716e-05
REGION1,LNDAGRBC1C03,20,2024,WTRPRCBC1,SEA4N,8.0598868e-07
REGION1,LNDAGRBC1C03,20,2025,LOATLRBC1,SEA2D,1.3133605e-06
REGION1,LNDAGRBC1C03,20,2025,LOATLRBC1,SEA4N,-1.4008289e-06
REGION1,LNDAGRBC1C03,20,2025,WTRPRCBC1,SEA2D,2.626721e-06
REGION1,LNDAGRBC1C03,20,2025,WTRPRCBC1,SEA4N,-2.8016578e-06
REGION1,LNDAGRBC1C03,20,2027,LOATLRBC1,SEA1D,2.0309707e-06
REGION1,LNDAGRBC1C03,20,2027,LOATLRBC1,SEA4N,-1.0181809e-08
REGION1,LNDAGRBC1C03,20,2027,WTRPRCBC1,SEA1D,4.0619414e-06
REGION1,LNDAGRBC1C03,20,2027,WTRPRCBC1,SEA4N,-2.0363618e-08
REGION1,LNDAGRBC1C03,20,2028,LOATLRBC1,SEA1N,6.0044908e-06
REGION1,LNDAGRBC1C03,20,2028,LOATLRBC1,SEA3D,-1.0952982e-06
REGION1,LNDAGRBC1C03,20,2028,WTRPRCBC1,SEA1N,1.20089816e-05
REGION1,LNDAGRBC1C03,20,2028,WTRPRCBC1,SEA3D,-2.1905964e-06
REGION1,LNDAGRBC1C03,20,2031,LOATLRBC1,SEA1N,7.0011855e-08
REGION1,LNDAGRBC1C03,20,2031,LOATLRBC1,SEA2D,-1.0496912e-08
REGION1,LNDAGRBC1C03,20,2031,WTRPRCBC1,SEA1N,1.4002371e-07
REGION1,LNDAGRBC1C03,20,2031,WTRPRCBC1,SEA2D,-2.0993824e-08
REGION1,LNDAGRBC1C03,20,2033,LOATLRBC1,SEA1N,3.3669467e-08
REGION1,LNDAGRBC1C03,20,2033,WTRPRCBC1,SEA1N,6.7338934e-08
REGION1,LNDAGRBC1C03,20,2034,LOATLRBC1,SEA1N,-2.2493815e-07
REGION1,LNDAGRBC1C03,20,2034,WTRPRCBC1,SEA1N,-4.498763e-07
REGION1,LNDAGRBC1C03,20,2035,LOATLRBC1,SEA2N,6.2635845e-06
REGION1,LNDAGRBC1C03,20,2035,WTRPRCBC1,SEA2N,1.2527169e-05
REGION1,LNDAGRBC1C03,20,2036,LOATLRBC1,SEA1D,8.766082e-06
REGION1,LNDAGRBC1C03,20,2036,LOATLRBC1,SEA2N,-3.1515531e-06
REGION1,LNDAGRBC1C03,20,2036,WTRPRCBC1,SEA1D,1.7532164e-05
REGION1,LNDAGRBC1C03,20,2036,WTRPRCBC1,SEA2N,-6.3031062e-06
REGION1,LNDAGRBC1C03,20,2037,LOATLRBC1,SEA1D,-3.8585165e-07
REGION1,LNDAGRBC1C03,20,2037,LOATLRBC1,SEA1N,-2.5983699e-06
REGION1,LNDAGRBC1C03,20,2037,LOATLRBC1,SEA3N,4.1341852e-07
REGION1,LNDAGRBC1C03,20,2037,WTRPRCBC1,SEA1D,-7.717033e-07
REGION1,LNDAGRBC1C03,20,2037,WTRPRCBC1,SEA1N,-5.1967398e-06
REGION1,LNDAGRBC1C03,20,2037,WTRPRCBC1,SEA3N,8.2683704e-07
REGION1,LNDAGRBC1C03,20,2039,LOATLRBC1,SEA2D,5.4855404e-06
REGION1,LNDAGRBC1C03,20,2039,LOATLRBC1,SEA2N,-3.2431567e-07
REGION1,LNDAGRBC1C03,20,2039,WTRPRCBC1,SEA2D,1.09710808e-05
REGION1,LNDAGRBC1C03,20,2039,WTRPRCBC1,SEA2N,-6.4863134e-07
REGION1,LNDAGRBC1C03,20,2040,LOATLRBC1,SEA1N,-2.5907023e-06
REGION1,LNDAGRBC1C03,20,2040,LOATLRBC1,SEA4D,3.166195e-06
REGION1,LNDAGRBC1C03,20,2040,LOATLRBC1,SEA4N,2.7336814e-06
REGION1,LNDAGRBC1C03,20,2040,WTRPRCBC1,SEA1N,-5.1814046e-06
REGION1,LNDAGRBC1C03,20,2040,WTRPRCBC1,SEA4D,6.33239e-06
REGION1,LNDAGRBC1C03,20,2040,WTRPRCBC1,SEA4N,5.4673628e-06
REGION1,LNDAGRBC1C03,20,2041,LOATLRBC1,SEA4D,-8.7109065e-07
REGION1,LNDAGRBC1C03,20,2041,WTRPRCBC1,SEA4D,-1.7421813e-06
REGION1,LNDAGRBC1C03,20,2042,LOATLRBC1,SEA3D,-2.9876875e-07
REGION1,LNDAGRBC1C03,20,2042,LOATLRBC1,SEA3N,6.4805383e-06
REGION1,LNDAGRBC1C03,20,2042,WTRPRCBC1,SEA3D,-5.975375e-07
REGION1,LNDAGRBC1C03,20,2042,WTRPRCBC1,SEA3N,1.29610766e-05
REGION1,LNDAGRBC1C03,20,2043,LOATLRBC1,SEA1N,5.8048655e-06
REGION1,LNDAGRBC1C03,20,2043,LOATLRBC1,SEA2N,-1.4429709e-06
REGION1,LNDAGRBC1C03,20,2043,LOATLRBC1,SEA3N,-9.5492233e-07
REGION1,LNDAGRBC1C03,20,2043,WTRPRCBC1,SEA1N,1.1609731e-05
REGION1,LNDAGRBC1C03,20,2043,WTRPRCBC1,SEA2N,-2.8859418e-06
REGION1,LNDAGRBC1C03,20,2043,WTRPRCBC1,SEA3N,-1.90984466e-06
REGION1,LNDAGRBC1C03,20,2044,LOATLRBC1,SEA2D,-1.516701e-08
REGION1,LNDAGRBC1C03,20,2044,LOATLRBC1,SEA3N,-3.0161717e-06
REGION1,LNDAGRBC1C03,20,2044,LOATLRBC1,SEA4N,5.8610575e-06
REGION1,LNDAGRBC1C03,20,2044,WTRPRCBC1,SEA2D,-3.033402e-08
REGION1,LNDAGRBC1C03,20,2044,WTRPRCBC1,SEA3N,-6.0323434e-06
REGION1,LNDAGRBC1C03,20,2044,WTRPRCBC1,SEA4N,1.1722115e-05
REGION1,LNDAGRBC1C03,20,2045,LOATLRBC1,SEA3N,2.6976672e-06
REGION1,LNDAGRBC1C03,20,2045,WTRPRCBC1,SEA3N,5.3953344e-06
REGION1,LNDAGRBC1C03,20,2047,LOATLRBC1,SEA2D,2.3784583e-07
REGION1,LNDAGRBC1C03,20,2047,LOATLRBC1,SEA3D,-1.2053664e-06
REGION1,LNDAGRBC1C03,20,2047,LOATLRBC1,SEA3N,3.3521778e-07
REGION1,LNDAGRBC1C03,20,2047,LOATLRBC1,SEA4D,-1.9426367e-06
REGION1,LNDAGRBC1C03,20,2047,WTRPRCBC1,SEA2D,4.7569166e-07
REGION1,LNDAGRBC1C03,20,2047,WTRPRCBC1,SEA3D,-2.4107328e-06
REGION1,LNDAGRBC1C03,20,2047,WTRPRCBC1,SEA3N,6.7043556e-07
REGION1,LNDAGRBC1C03,20,2047,WTRPRCBC1,SEA4D,-3.8852734e-06
REGION1,LNDAGRBC1C03,20,2048,LOATLRBC1,SEA4N,-1.0375174e-07
REGION1,LNDAGRBC1C03,20,2048,WTRPRCBC1,SEA4N,-2.0750348e-07
REGION1,LNDAGRBC1C03,20,2049,LOATLRBC1,SEA1D,3.9021889e-06
REGION1,LNDAGRBC1C03,20,2049,LOATLRBC1,SEA2N,-1.625334e-06
REGION1,LNDAGRBC1C03,20,2049,WTRPRCBC1,SEA1D,7.8043778e-06
REGION1,LNDAGRBC1C03,20,2049,WTRPRCBC1,SEA2N,-3.250668e-06
REGION1,LNDAGRBC1C03,20,2050,LOATLRBC1,SEA1D,-3.2166064e-08
REGION1,LNDAGRBC1C03,20,2050,LOATLRBC1,SEA3N,-3.6072403e-08
REGION1,LNDAGRBC1C03,20,2050,LOATLRBC1,SEA4N,-4.0318785e-08
REGION1,LNDAGRBC1C03,20,2050,WTRPRCBC1,SEA1D,-6.4332128e-08
REGION1,LNDAGRBC1C03,20,2050,WTRPRCBC1,SEA3N,-7.2144806e-08
REGION1,LNDAGRBC1C03,20,2050,WTRPRCBC1,SEA4N,-8.063757e-08
REGION1,LNDAGRBC1C03,21,2020,LOTHHIBC1,SEA1D,0.38462
REGION1,LNDAGRBC1C03,21,2020,LOTHHIBC1,SEA1N,0.38462
REGION1,LNDAGRBC1C03,21,2020,LOTHHIBC1,SEA2D,0.38463273
REGION1,LNDAGRBC1C03,21,2020,LOTHHIBC1,SEA2N,0.38462
REGION1,LNDAGRBC1C03,21,2020,LOTHHIBC1,SEA3D,0.38462
REGION1,LNDAGRBC1C03,21,2020,LOTHHIBC1,SEA3N,0.38462
REGION1,LNDAGRBC1C03,21,2020,LOTHHIBC1,SEA4D,0.38459738
REGION1,LNDAGRBC1C03,21,2020,LOTHHIBC1,SEA4N,0.38462
REGION1,LNDAGRBC1C03,21,2020,WTRPRCBC1,SEA1D,0.76924
REGION1,LNDAGRBC1C03,21,2020,WTRPRCBC1,SEA1N,0.76924
REGION1,LNDAGRBC1C03,21,2020,WTRPRCBC1,SEA2D,0.76926546
REGION1,LNDAGRBC1C03,21,2020,WTRPRCBC1,SEA2N,0.76924
REGION1,LNDAGRBC1C03,21,2020,WTRPRCBC1,SEA3D,0.76924
REGION1,LNDAGRBC1C03,21,2020,WTRPRCBC1,SEA3N,0.76924
REGION1,LNDAGRBC1C03,21,2020,WTRPRCBC1,SEA4D,0.76919476
REGION1,LNDAGRBC1C03,21,2020,WTRPRCBC1,SEA4N,0.76924
REGION1,LNDAGRBC1C03,21,2020,AGRWATBC1,SEA1D,0.0461544
REGION1,LNDAGRBC1C03,21,2020,AGRWATBC1,SEA1N,0.0461544
REGION1,LNDAGRBC1C03,21,2020,AGRWATBC1,SEA2D,0.046155927599999994
REGION1,LNDAGRBC1C03,21,2020,AGRWATBC1,SEA2N,0.0461544
REGION1,LNDAGRBC1C03,21,2020,AGRWATBC1,SEA3D,0.0461544
REGION1,LNDAGRBC1C03,21,2020,AGRWATBC1,SEA3N,0.0461544
REGION1,LNDAGRBC1C03,21,2020,AGRWATBC1,SEA4D,0.0461516856
REGION1,LNDAGRBC1C03,21,2020,AGRWATBC1,SEA4N,0.0461544
REGION1,LNDAGRBC1C03,21,2021,LOTHHIBC1,SEA1D,0.35897165
REGION1,LNDAGRBC1C03,21,2021,LOTHHIBC1,SEA1N,0.3589745
REGION1,LNDAGRBC1C03,21,2021,LOTHHIBC1,SEA2D,0.35897
REGION1,LNDAGRBC1C03,21,2021,LOTHHIBC1,SEA2N,0.35898727
REGION1,LNDAGRBC1C03,21,2021,LOTHHIBC1,SEA3D,0.3589717
REGION1,LNDAGRBC1C03,21,2021,LOTHHIBC1,SEA3N,0.35895182
REGION1,LNDAGRBC1C03,21,2021,LOTHHIBC1,SEA4D,0.35897
REGION1,LNDAGRBC1C03,21,2021,LOTHHIBC1,SEA4N,0.35897052
REGION1,LNDAGRBC1C03,21,2021,WTRPRCBC1,SEA1D,0.7179433
REGION1,LNDAGRBC1C03,21,2021,WTRPRCBC1,SEA1N,0.717949
REGION1,LNDAGRBC1C03,21,2021,WTRPRCBC1,SEA2D,0.71794
REGION1,LNDAGRBC1C03,21,2021,WTRPRCBC1,SEA2N,0.71797454
REGION1,LNDAGRBC1C03,21,2021,WTRPRCBC1,SEA3D,0.7179434
REGION1,LNDAGRBC1C03,21,2021,WTRPRCBC1,SEA3N,0.71790364
REGION1,LNDAGRBC1C03,21,2021,WTRPRCBC1,SEA4D,0.71794
REGION1,LNDAGRBC1C03,21,2021,WTRPRCBC1,SEA4N,0.71794104
REGION1,LNDAGRBC1C03,21,2021,AGRWATBC1,SEA1D,0.043076597999999994
REGION1,LNDAGRBC1C03,21,2021,AGRWATBC1,SEA1N,0.043076939999999994
REGION1,LNDAGRBC1C03,21,2021,AGRWATBC1,SEA2D,0.0430764
REGION1,LNDAGRBC1C03,21,2021,AGRWATBC1,SEA2N,0.0430784724
REGION1,LNDAGRBC1C03,21,2021,AGRWATBC1,SEA3D,0.043076604
REGION1,LNDAGRBC1C03,21,2021,AGRWATBC1,SEA3N,0.043074218399999996
REGION1,LNDAGRBC1C03,21,2021,AGRWATBC1,SEA4D,0.0430764
REGION1,LNDAGRBC1C03,21,2021,AGRWATBC1,SEA4N,0.0430764624
REGION1,LNDAGRBC1C03,21,2022,LOTHHIBC1,SEA1D,0.33333616
REGION1,LNDAGRBC1C03,21,2022,LOTHHIBC1,SEA1N,0.33333
REGION1,LNDAGRBC1C03,21,2022,LOTHHIBC1,SEA2D,0.33333
REGION1,LNDAGRBC1C03,21,2022,LOTHHIBC1,SEA2N,0.33333
REGION1,LNDAGRBC1C03,21,2022,LOTHHIBC1,SEA3D,0.33333
REGION1,LNDAGRBC1C03,21,2022,LOTHHIBC1,SEA3N,0.33333
REGION1,LNDAGRBC1C03,21,2022,LOTHHIBC1,SEA4D,0.33333176
REGION1,LNDAGRBC1C03,21,2022,LOTHHIBC1,SEA4N,0.33332384
REGION1,LNDAGRBC1C03,21,2022,WTRPRCBC1,SEA1D,0.66667232
REGION1,LNDAGRBC1C03,21,2022,WTRPRCBC1,SEA1N,0.66666
REGION1,LNDAGRBC1C03,21,2022,WTRPRCBC1,SEA2D,0.66666
REGION1,LNDAGRBC1C03,21,2022,WTRPRCBC1,SEA2N,0.66666
REGION1,LNDAGRBC1C03,21,2022,WTRPRCBC1,SEA3D,0.66666
REGION1,LNDAGRBC1C03,21,2022,WTRPRCBC1,SEA3N,0.66666
REGION1,LNDAGRBC1C03,21,2022,WTRPRCBC1,SEA4D,0.66666352
REGION1,LNDAGRBC1C03,21,2022,WTRPRCBC1,SEA4N,0.66664768
REGION1,LNDAGRBC1C03,21,2022,AGRWATBC1,SEA1D,0.0400003392
REGION1,LNDAGRBC1C03,21,2022,AGRWATBC1,SEA1N,0.0399996
REGION1,LNDAGRBC1C03,21,2022,AGRWATBC1,SEA2D,0.0399996
REGION1,LNDAGRBC1C03,21,2022,AGRWATBC1,SEA2N,0.0399996
REGION1,LNDAGRBC1C03,21,2022,AGRWATBC1,SEA3D,0.0399996
REGION1,LNDAGRBC1C03,21,2022,AGRWATBC1,SEA3N,0.0399996
REGION1,LNDAGRBC1C03,21,2022,AGRWATBC1,SEA4D,0.0399998112
REGION1,LNDAGRBC1C03,21,2022,AGRWATBC1,SEA4N,0.039998860799999994
REGION1,LNDAGRBC1C03,21,2023,LOTHHIBC1,SEA1D,0.30767945
REGION1,LNDAGRBC1C03,21,2023,LOTHHIBC1,SEA1N,0.30769251
REGION1,LNDAGRBC1C03,21,2023,LOTHHIBC1,SEA2D,0.30765708
REGION1,LNDAGRBC1C03,21,2023,LOTHHIBC1,SEA2N,0.30768903
REGION1,LNDAGRBC1C03,21,2023,LOTHHIBC1,SEA3D,0.30769223
REGION1,LNDAGRBC1C03,21,2023,LOTHHIBC1,SEA3N,0.30767945
REGION1,LNDAGRBC1C03,21,2023,LOTHHIBC1,SEA4D,0.30767945
REGION1,LNDAGRBC1C03,21,2023,LOTHHIBC1,SEA4N,0.30767945
REGION1,LNDAGRBC1C03,21,2023,WTRPRCBC1,SEA1D,0.6153589
REGION1,LNDAGRBC1C03,21,2023,WTRPRCBC1,SEA1N,0.61538502
REGION1,LNDAGRBC1C03,21,2023,WTRPRCBC1,SEA2D,0.61531416
REGION1,LNDAGRBC1C03,21,2023,WTRPRCBC1,SEA2N,0.61537806
REGION1,LNDAGRBC1C03,21,2023,WTRPRCBC1,SEA3D,0.61538446
REGION1,LNDAGRBC1C03,21,2023,WTRPRCBC1,SEA3N,0.6153589
REGION1,LNDAGRBC1C03,21,2023,WTRPRCBC1,SEA4D,0.6153589
REGION1,LNDAGRBC1C03,21,2023,WTRPRCBC1,SEA4N,0.6153589
REGION1,LNDAGRBC1C03,21,2023,AGRWATBC1,SEA1D,0.036921534
REGION1,LNDAGRBC1C03,21,2023,AGRWATBC1,SEA1N,0.036923101199999996
REGION1,LNDAGRBC1C03,21,2023,AGRWATBC1,SEA2D,0.036918849600000005
REGION1,LNDAGRBC1C03,21,2023,AGRWATBC1,SEA2N,0.0369226836
REGION1,LNDAGRBC1C03,21,2023,AGRWATBC1,SEA3D,0.0369230676
REGION1,LNDAGRBC1C03,21,2023,AGRWATBC1,SEA3N,0.036921534
REGION1,LNDAGRBC1C03,21,2023,AGRWATBC1,SEA4D,0.036921534
REGION1,LNDAGRBC1C03,21,2023,AGRWATBC1,SEA4N,0.036921534
REGION1,LNDAGRBC1C03,21,2024,LOTHHIBC1,SEA1D,0.28204615
REGION1,LNDAGRBC1C03,21,2024,LOTHHIBC1,SEA1N,0.28204033
REGION1,LNDAGRBC1C03,21,2024,LOTHHIBC1,SEA2D,0.28205301
REGION1,LNDAGRBC1C03,21,2024,LOTHHIBC1,SEA2N,0.28204615
REGION1,LNDAGRBC1C03,21,2024,LOTHHIBC1,SEA3D,0.28204615
REGION1,LNDAGRBC1C03,21,2024,LOTHHIBC1,SEA3N,0.28204615
REGION1,LNDAGRBC1C03,21,2024,LOTHHIBC1,SEA4D,0.28204615
REGION1,LNDAGRBC1C03,21,2024,LOTHHIBC1,SEA4N,0.2820431
REGION1,LNDAGRBC1C03,21,2024,WTRPRCBC1,SEA1D,0.5640923
REGION1,LNDAGRBC1C03,21,2024,WTRPRCBC1,SEA1N,0.56408066
REGION1,LNDAGRBC1C03,21,2024,WTRPRCBC1,SEA2D,0.56410602
REGION1,LNDAGRBC1C03,21,2024,WTRPRCBC1,SEA2N,0.5640923
REGION1,LNDAGRBC1C03,21,2024,WTRPRCBC1,SEA3D,0.5640923
REGION1,LNDAGRBC1C03,21,2024,WTRPRCBC1,SEA3N,0.5640923
REGION1,LNDAGRBC1C03,21,2024,WTRPRCBC1,SEA4D,0.5640923
REGION1,LNDAGRBC1C03,21,2024,WTRPRCBC1,SEA4N,0.5640862
REGION1,LNDAGRBC1C03,21,2024,AGRWATBC1,SEA1D,0.033845538
REGION1,LNDAGRBC1C03,21,2024,AGRWATBC1,SEA1N,0.0338448396
REGION1,LNDAGRBC1C03,21,2024,AGRWATBC1,SEA2D,0.0338463612
REGION1,LNDAGRBC1C03,21,2024,AGRWATBC1,SEA2N,0.033845538
REGION1,LNDAGRBC1C03,21,2024,AGRWATBC1,SEA3D,0.033845538
REGION1,LNDAGRBC1C03,21,2024,AGRWATBC1,SEA3N,0.033845538
REGION1,LNDAGRBC1C03,21,2024,AGRWATBC1,SEA4D,0.033845538
REGION1,LNDAGRBC1C03,21,2024,AGRWATBC1,SEA4N,0.033845172
REGION1,LNDAGRBC1C03,21,2025,LOTHHIBC1,SEA1D,0.25640469
REGION1,LNDAGRBC1C03,21,2025,LOTHHIBC1,SEA1N,0.25640373
REGION1,LNDAGRBC1C03,21,2025,LOTHHIBC1,SEA2D,0.25640373
REGION1,LNDAGRBC1C03,21,2025,LOTHHIBC1,SEA2N,0.25640373
REGION1,LNDAGRBC1C03,21,2025,LOTHHIBC1,SEA3D,0.25640373
REGION1,LNDAGRBC1C03,21,2025,LOTHHIBC1,SEA3N,0.25640373
REGION1,LNDAGRBC1C03,21,2025,LOTHHIBC1,SEA4D,0.25640155
REGION1,LNDAGRBC1C03,21,2025,LOTHHIBC1,SEA4N,0.25640409
REGION1,LNDAGRBC1C03,21,2025,WTRPRCBC1,SEA1D,0.51280938
REGION1,LNDAGRBC1C03,21,2025,WTRPRCBC1,SEA1N,0.51280746
REGION1,LNDAGRBC1C03,21,2025,WTRPRCBC1,SEA2D,0.51280746
REGION1,LNDAGRBC1C03,21,2025,WTRPRCBC1,SEA2N,0.51280746
REGION1,LNDAGRBC1C03,21,2025,WTRPRCBC1,SEA3D,0.51280746
REGION1,LNDAGRBC1C03,21,2025,WTRPRCBC1,SEA3N,0.51280746
REGION1,LNDAGRBC1C03,21,2025,WTRPRCBC1,SEA4D,0.5128031
REGION1,LNDAGRBC1C03,21,2025,WTRPRCBC1,SEA4N,0.51280818
REGION1,LNDAGRBC1C03,21,2025,AGRWATBC1,SEA1D,0.030768562799999996
REGION1,LNDAGRBC1C03,21,2025,AGRWATBC1,SEA1N,0.0307684476
REGION1,LNDAGRBC1C03,21,2025,AGRWATBC1,SEA2D,0.0307684476
REGION1,LNDAGRBC1C03,21,2025,AGRWATBC1,SEA2N,0.0307684476
REGION1,LNDAGRBC1C03,21,2025,AGRWATBC1,SEA3D,0.0307684476
REGION1,LNDAGRBC1C03,21,2025,AGRWATBC1,SEA3N,0.0307684476
REGION1,LNDAGRBC1C03,21,2025,AGRWATBC1,SEA4D,0.030768185999999996
REGION1,LNDAGRBC1C03,21,2025,AGRWATBC1,SEA4N,0.030768490799999996
REGION1,LNDAGRBC1C03,21,2026,LOTHHIBC1,SEA1D,0.23075048
REGION1,LNDAGRBC1C03,21,2026,LOTHHIBC1,SEA1N,0.23075048
