r,t,y,TotalTechnologyAnnualActivity
REGION1,LNDPTWHIBC1,2032,0.0
REGION1,LNDPTWHIBC1,2033,0.0
REGION1,LNDPTWHIBC1,2034,0.0
REGION1,LNDPTWHIBC1,2035,0.0002
REGION1,LNDPTWHIBC1,2036,0.0002
REGION1,LNDPTWHIBC1,2037,0.0002
REGION1,LNDPTWHIBC1,2038,0.0002
REGION1,LNDPTWHIBC1,2039,0.0002
REGION1,LNDPTWHIBC1,2040,0.0002
REGION1,LNDPTWHIBC1,2041,0.0002
REGION1,LNDPTWHIBC1,2042,0.0002
REGION1,LNDPTWHIBC1,2043,0.0002
REGION1,LNDPTWHIBC1,2044,0.0002
REGION1,LNDPTWHIBC1,2045,0.0002
REGION1,LNDPTWHIBC1,2046,0.0002
REGION1,LNDPTWHIBC1,2047,0.0002
REGION1,LNDPTWHIBC1,2048,0.0002
REGION1,LNDPTWHIBC1,2049,0.0002
REGION1,LNDPTWHIBC1,2050,0.0002
REGION1,LNDPTWHRBC1,2027,0.0
REGION1,LNDPTWHRBC1,2028,0.0
REGION1,LNDPTWHRBC1,2029,0.0001
REGION1,LNDPTWHRBC1,2030,0.0001
REGION1,LNDPTWHRBC1,2031,0.0001
REGION1,LNDPTWHRBC1,2032,0.0001
REGION1,LNDPTWHRBC1,2033,0.0001
REGION1,LNDPTWHRBC1,2034,0.0002
REGION1,LNDRAPHIBC1,2020,0.003
REGION1,LNDRAPHIBC1,2021,0.0029
REGION1,LNDRAPHIBC1,2022,0.0026
REGION1,LNDRAPHIBC1,2023,0.0024
REGION1,LNDRAPHIBC1,2024,0.0022
REGION1,LNDRAPHIBC1,2025,0.0212
REGION1,LNDRAPHIBC1,2026,0.0486
REGION1,LNDRAPHIBC1,2027,0.0759
REGION1,LNDRAPHIBC1,2028,0.1005
REGION1,LNDRAPHIBC1,2029,0.1279
REGION1,LNDRAPHIBC1,2030,0.1552
REGION1,LNDRAPHIBC1,2031,0.1798
REGION1,LNDRAPHIBC1,2032,0.2072
REGION1,LNDRAPHIBC1,2033,0.2345
REGION1,LNDRAPHIBC1,2034,0.2591
REGION1,LNDRAPHIBC1,2035,0.2865
REGION1,LNDRAPHIBC1,2036,0.2919
REGION1,LNDRAPHIBC1,2037,0.2946
REGION1,LNDRAPHIBC1,2038,0.3
REGION1,LNDRAPHIBC1,2039,0.3027
REGION1,LNDRAPHIBC1,2040,0.3081
REGION1,LNDRAPHIBC1,2041,0.3135
REGION1,LNDRAPHIBC1,2042,0.3162
REGION1,LNDRAPHIBC1,2043,0.3216
REGION1,LNDRAPHIBC1,2044,0.327
REGION1,LNDRAPHIBC1,2045,0.3297
REGION1,LNDRAPHIBC1,2046,0.3351
REGION1,LNDRAPHIBC1,2047,0.3405
REGION1,LNDRAPHIBC1,2048,0.3432
REGION1,LNDRAPHIBC1,2049,0.3486
REGION1,LNDRAPHIBC1,2050,0.3541
REGION1,LNDRAPHRBC1,2020,0.1568
REGION1,LNDRAPHRBC1,2021,0.2341
REGION1,LNDRAPHRBC1,2022,0.2372
REGION1,LNDRAPHRBC1,2023,0.2416
REGION1,LNDRAPHRBC1,2024,0.2215
REGION1,LNDRAPHRBC1,2025,0.2013
REGION1,LNDRAPHRBC1,2026,0.1812
REGION1,LNDRAPHRBC1,2027,0.1611
REGION1,LNDRAPHRBC1,2028,0.1409
REGION1,LNDRAPHRBC1,2029,0.1208
REGION1,LNDRAPHRBC1,2030,0.1007
REGION1,LNDRAPHRBC1,2031,0.0805
REGION1,LNDRAPHRBC1,2032,0.0604
REGION1,LNDRAPHRBC1,2033,0.0403
REGION1,LNDRAPHRBC1,2034,0.0201
REGION1,LNDRAPIIBC1,2023,0.0006
REGION1,LNDRAPIIBC1,2024,0.0006
REGION1,LNDRAPIIBC1,2025,0.0005
REGION1,LNDRAPIIBC1,2026,0.0005
REGION1,LNDRAPIIBC1,2027,0.0004
REGION1,LNDRAPIIBC1,2028,0.0004
REGION1,LNDRAPIIBC1,2029,0.0003
REGION1,LNDRAPIIBC1,2030,0.0003
REGION1,LNDRAPIIBC1,2031,0.0002
REGION1,LNDRAPIIBC1,2032,0.0001
REGION1,LNDRAPIIBC1,2033,0.0001
REGION1,LNDRAPIIBC1,2034,0.0
REGION1,LNDRAPIRBC1,2023,0.0019
REGION1,LNDRAPIRBC1,2024,0.0454
REGION1,LNDRAPIRBC1,2025,0.0503
REGION1,LNDRAPIRBC1,2026,0.0453
REGION1,LNDRAPIRBC1,2027,0.0403
REGION1,LNDRAPIRBC1,2028,0.0352
REGION1,LNDRAPIRBC1,2029,0.0302
REGION1,LNDRAPIRBC1,2030,0.0252
REGION1,LNDRAPIRBC1,2031,0.0201
REGION1,LNDRAPIRBC1,2032,0.0151
REGION1,LNDRAPIRBC1,2033,0.0101
REGION1,LNDRAPIRBC1,2034,0.005
REGION1,LNDRYEHIBC1,2020,0.0001
REGION1,LNDRYEHIBC1,2021,0.0001
REGION1,LNDRYEHIBC1,2022,0.0001
REGION1,LNDRYEHIBC1,2023,0.0001
REGION1,LNDRYEHIBC1,2024,0.0001
REGION1,LNDRYEHIBC1,2025,0.0001
REGION1,LNDRYEHIBC1,2026,0.0001
REGION1,LNDRYEHIBC1,2027,0.0001
REGION1,LNDRYEHIBC1,2028,0.0001
REGION1,LNDRYEHIBC1,2029,0.0001
REGION1,LNDRYEHIBC1,2030,0.0
REGION1,LNDRYEHIBC1,2031,0.0
REGION1,LNDRYEHIBC1,2032,0.0
REGION1,LNDRYEHIBC1,2033,0.0
REGION1,LNDRYEHIBC1,2034,0.0
REGION1,LNDRYEHRBC1,2020,0.0034
REGION1,LNDRYEHRBC1,2021,0.0055
REGION1,LNDRYEHRBC1,2022,0.0051
REGION1,LNDRYEHRBC1,2023,0.0051
REGION1,LNDRYEHRBC1,2024,0.0049
REGION1,LNDRYEHRBC1,2025,0.0049
REGION1,LNDRYEHRBC1,2026,0.0049
REGION1,LNDRYEHRBC1,2027,0.0049
REGION1,LNDRYEHRBC1,2028,0.0049
REGION1,LNDRYEHRBC1,2029,0.0049
REGION1,LNDRYEHRBC1,2030,0.0049
REGION1,LNDRYEHRBC1,2031,0.0041
REGION1,LNDRYEHRBC1,2032,0.0043
REGION1,LNDRYEHRBC1,2033,0.0045
REGION1,LNDRYEHRBC1,2034,0.0046
REGION1,LNDRYEHRBC1,2035,0.0046
REGION1,LNDRYEHRBC1,2036,0.0046
REGION1,LNDRYEHRBC1,2037,0.0046
REGION1,LNDRYEHRBC1,2038,0.0046
REGION1,LNDRYEHRBC1,2039,0.0046
REGION1,LNDRYEHRBC1,2040,0.0046
REGION1,LNDRYEHRBC1,2041,0.0046
REGION1,LNDRYEHRBC1,2042,0.0046
REGION1,LNDRYEHRBC1,2043,0.0046
REGION1,LNDRYEHRBC1,2044,0.0046
REGION1,LNDRYEHRBC1,2045,0.0046
REGION1,LNDRYEHRBC1,2046,0.0044
REGION1,LNDRYEHRBC1,2047,0.0044
REGION1,LNDRYEHRBC1,2048,0.0044
REGION1,LNDRYEHRBC1,2049,0.0044
REGION1,LNDRYEHRBC1,2050,0.0044
REGION1,LNDRYEIIBC1,2031,0.0
REGION1,LNDRYEIIBC1,2032,0.0
REGION1,LNDRYEIIBC1,2033,0.0
REGION1,LNDRYEIRBC1,2031,0.001
REGION1,LNDRYEIRBC1,2032,0.0008
REGION1,LNDRYEIRBC1,2033,0.0005
REGION1,LNDRYEIRBC1,2034,0.0002
REGION1,LNDRYELRBC1,2035,0.0007
REGION1,LNDRYELRBC1,2036,0.0007
REGION1,LNDRYELRBC1,2037,0.0007
REGION1,LNDRYELRBC1,2038,0.0007
REGION1,LNDWATBC1,2020,43.0425
REGION1,LNDWATBC1,2021,43.0425
REGION1,LNDWATBC1,2022,43.0425
REGION1,LNDWATBC1,2023,43.0425
REGION1,LNDWATBC1,2024,43.0425
REGION1,LNDWATBC1,2025,43.0425
REGION1,LNDWATBC1,2026,43.0425
REGION1,LNDWATBC1,2027,43.0425
REGION1,LNDWATBC1,2028,43.0425
REGION1,LNDWATBC1,2029,43.0425
REGION1,LNDWATBC1,2030,43.0425
REGION1,LNDWATBC1,2031,43.0425
REGION1,LNDWATBC1,2032,43.0425
REGION1,LNDWATBC1,2033,43.0425
REGION1,LNDWATBC1,2034,43.0425
REGION1,LNDWATBC1,2035,43.0425
REGION1,LNDWATBC1,2036,43.0425
REGION1,LNDWATBC1,2037,43.0425
REGION1,LNDWATBC1,2038,43.0425
REGION1,LNDWATBC1,2039,43.0425
REGION1,LNDWATBC1,2040,43.0425
REGION1,LNDWATBC1,2041,43.0425
REGION1,LNDWATBC1,2042,43.0425
REGION1,LNDWATBC1,2043,43.0425
REGION1,LNDWATBC1,2044,43.0425
REGION1,LNDWATBC1,2045,43.0425
REGION1,LNDWATBC1,2046,43.0425
REGION1,LNDWATBC1,2047,43.0425
REGION1,LNDWATBC1,2048,43.0425
REGION1,LNDWATBC1,2049,43.0425
REGION1,LNDWATBC1,2050,43.0425
REGION1,LNDWHEHIBC1,2031,0.0009
REGION1,LNDWHEHIBC1,2032,0.0007
REGION1,LNDWHEHIBC1,2033,0.0005
REGION1,LNDWHEHIBC1,2034,0.0002
REGION1,LNDWHEHRBC1,2020,0.0638
REGION1,LNDWHEHRBC1,2021,0.0975
REGION1,LNDWHEHRBC1,2022,0.0988
REGION1,LNDWHEHRBC1,2023,0.1
REGION1,LNDWHEHRBC1,2024,0.1
REGION1,LNDWHEHRBC1,2025,0.1013
REGION1,LNDWHEHRBC1,2026,0.1025
REGION1,LNDWHEHRBC1,2027,0.1038
REGION1,LNDWHEHRBC1,2028,0.105
REGION1,LNDWHEHRBC1,2029,0.1062
REGION1,LNDWHEHRBC1,2030,0.1075
REGION1,LNDWHEHRBC1,2031,0.0935
REGION1,LNDWHEHRBC1,2032,0.0986
REGION1,LNDWHEHRBC1,2033,0.1036
REGION1,LNDWHEHRBC1,2034,0.1074
REGION1,LNDWHEHRBC1,2035,0.1125
REGION1,LNDWHEHRBC1,2036,0.1138
REGION1,LNDWHEHRBC1,2037,0.115
REGION1,LNDWHEHRBC1,2038,0.1162
REGION1,LNDWHEHRBC1,2039,0.1175
REGION1,LNDWHEHRBC1,2040,0.1188
REGION1,LNDWHEHRBC1,2041,0.12
REGION1,LNDWHEHRBC1,2042,0.1212
REGION1,LNDWHEHRBC1,2043,0.1212
REGION1,LNDWHEHRBC1,2044,0.1225
REGION1,LNDWHEHRBC1,2045,0.1238
REGION1,LNDWHEHRBC1,2046,0.125
REGION1,LNDWHEHRBC1,2047,0.1262
REGION1,LNDWHEHRBC1,2048,0.1275
REGION1,LNDWHEHRBC1,2049,0.1288
REGION1,LNDWHEHRBC1,2050,0.13
REGION1,LNDWHEIIBC1,2031,0.0002
REGION1,LNDWHEIIBC1,2032,0.0002
REGION1,LNDWHEIIBC1,2033,0.0001
REGION1,LNDWHEIIBC1,2034,0.0001
REGION1,LNDWHEIRBC1,2031,0.0227
REGION1,LNDWHEIRBC1,2032,0.017
REGION1,LNDWHEIRBC1,2033,0.0113
REGION1,LNDWHEIRBC1,2034,0.0057
REGION1,MINLNDBC1,2020,925.0
REGION1,MINLNDBC1,2021,925.0
REGION1,MINLNDBC1,2022,925.0
REGION1,MINLNDBC1,2023,925.0
REGION1,MINLNDBC1,2024,925.0
REGION1,MINLNDBC1,2025,925.0
REGION1,MINLNDBC1,2026,925.0
REGION1,MINLNDBC1,2027,925.0
REGION1,MINLNDBC1,2028,925.0
REGION1,MINLNDBC1,2029,925.0
REGION1,MINLNDBC1,2030,925.0
REGION1,MINLNDBC1,2031,925.0
REGION1,MINLNDBC1,2032,925.0
REGION1,MINLNDBC1,2033,925.0
REGION1,MINLNDBC1,2034,925.0
REGION1,MINLNDBC1,2035,925.0
REGION1,MINLNDBC1,2036,925.0
REGION1,MINLNDBC1,2037,925.0
REGION1,MINLNDBC1,2038,925.0
REGION1,MINLNDBC1,2039,925.0
REGION1,MINLNDBC1,2040,925.0
REGION1,MINLNDBC1,2041,925.0
REGION1,MINLNDBC1,2042,925.0
REGION1,MINLNDBC1,2043,925.0
REGION1,MINLNDBC1,2044,925.0
REGION1,MINLNDBC1,2045,925.0
REGION1,MINLNDBC1,2046,925.0
REGION1,MINLNDBC1,2047,925.0
REGION1,MINLNDBC1,2048,925.0
REGION1,MINLNDBC1,2049,925.0
REGION1,MINLNDBC1,2050,925.0
REGION1,MINNGS,2020,392.67
REGION1,MINNGS,2021,388.75
REGION1,MINNGS,2022,385.11
REGION1,MINNGS,2023,384.67
REGION1,MINNGS,2024,413.5243
REGION1,MINNGS,2025,421.11
REGION1,MINNGS,2026,446.84
REGION1,MINNGS,2027,448.35
REGION1,MINNGS,2028,443.53
REGION1,MINNGS,2029,438.91
REGION1,MINNGS,2030,450.53
REGION1,MINNGS,2031,469.76
REGION1,MINNGS,2032,479.94
REGION1,MINNGS,2033,472.23
REGION1,MINNGS,2034,464.85
REGION1,MINNGS,2035,458.53
REGION1,MINNGS,2036,452.59
REGION1,MINNGS,2037,445.83
REGION1,MINNGS,2038,439.45
REGION1,MINNGS,2039,433.41
REGION1,MINNGS,2040,427.5
REGION1,MINNGS,2041,444.372
REGION1,MINNGS,2042,443.471
REGION1,MINNGS,2043,442.591
REGION1,MINNGS,2044,441.701
REGION1,MINNGS,2045,440.8
REGION1,MINNGS,2046,439.92
REGION1,MINNGS,2047,439.029
REGION1,MINNGS,2048,438.139
REGION1,MINNGS,2049,437.248
REGION1,MINNGS,2050,436.359
REGION1,MINPRCBC1,2020,696.3763
REGION1,MINPRCBC1,2021,704.0846
REGION1,MINPRCBC1,2022,704.0434
REGION1,MINPRCBC1,2023,705.5612
REGION1,MINPRCBC1,2024,706.5262
REGION1,MINPRCBC1,2025,706.5701
REGION1,MINPRCBC1,2026,706.9055
REGION1,MINPRCBC1,2027,689.1721
REGION1,MINPRCBC1,2028,689.6912
REGION1,MINPRCBC1,2029,690.0047
REGION1,MINPRCBC1,2030,690.2316
REGION1,MINPRCBC1,2031,690.7107
REGION1,MINPRCBC1,2032,690.6388
REGION1,MINPRCBC1,2033,690.9291
REGION1,MINPRCBC1,2034,691.0838
REGION1,MINPRCBC1,2035,672.5175
REGION1,MINPRCBC1,2036,671.3291
REGION1,MINPRCBC1,2037,671.1547
REGION1,MINPRCBC1,2038,670.8469
REGION1,MINPRCBC1,2039,670.4143
REGION1,MINPRCBC1,2040,670.6499
REGION1,MINPRCBC1,2041,671.0185
REGION1,MINPRCBC1,2042,671.3603
REGION1,MINPRCBC1,2043,671.7099
REGION1,MINPRCBC1,2044,672.0299
REGION1,MINPRCBC1,2045,672.3579
REGION1,MINPRCBC1,2046,672.6791
REGION1,MINPRCBC1,2047,673.0042
REGION1,MINPRCBC1,2048,673.3339
REGION1,MINPRCBC1,2049,673.6541
REGION1,MINPRCBC1,2050,673.983
REGION1,MINURN,2039,10.209
REGION1,MINURN,2040,26.0265
REGION1,MINURN,2041,43.4256
REGION1,MINURN,2042,59.3763
REGION1,MINURN,2043,82.6519
REGION1,MINURN,2044,98.5693
REGION1,MINURN,2045,115.3251
REGION1,MINURN,2046,127.4164
REGION1,MINURN,2047,139.4825
REGION1,MINURN,2048,151.5739
REGION1,MINURN,2049,163.6652
REGION1,MINURN,2050,175.7565
REGION1,PWRBIOB01,2020,1.202
REGION1,PWRBIOB01,2021,1.202
REGION1,PWRBIOB01,2022,1.202
REGION1,PWRBIOB01,2023,1.202
REGION1,PWRBIOB01,2024,1.202
REGION1,PWRBIOB01,2025,1.202
REGION1,PWRBIOB01,2026,1.202
REGION1,PWRBIOB01,2027,1.202
REGION1,PWRBIOB01,2028,1.202
REGION1,PWRBIOB01,2029,1.202
REGION1,PWRBIOB01,2030,1.202
REGION1,PWRBIOB01,2031,1.202
REGION1,PWRBIOB01,2032,1.202
REGION1,PWRBIOB01,2033,1.202
REGION1,PWRBIOB01,2034,1.202
REGION1,PWRBIOB01,2035,1.202
REGION1,PWRBIOB01,2036,1.202
REGION1,PWRBIOB01,2037,1.202
REGION1,PWRBIOB01,2038,1.202
REGION1,PWRBIOB01,2039,1.202
REGION1,PWRBIOB01,2040,1.202
REGION1,PWRBIOB01,2041,1.202
REGION1,PWRBIOB01,2042,1.202
REGION1,PWRBIOB01,2043,1.202
REGION1,PWRBIOB01,2044,1.202
REGION1,PWRBIOB01,2045,1.202
REGION1,PWRBIOB01,2046,1.202
REGION1,PWRBIOB01,2047,1.202
REGION1,PWRBIOB01,2048,1.202
REGION1,PWRBIOB01,2049,1.202
REGION1,PWRBIOB01,2050,1.202
REGION1,PWRBIOB02,2020,3.7652
REGION1,PWRBIOB02,2021,3.7652
REGION1,PWRBIOB02,2022,3.7652
REGION1,PWRBIOB02,2023,3.7652
REGION1,PWRBIOB02,2024,3.7652
REGION1,PWRBIOB02,2025,3.7652
REGION1,PWRBIOB02,2026,3.7652
REGION1,PWRBIOB02,2027,3.7652
REGION1,PWRBIOB02,2028,3.7652
REGION1,PWRBIOB02,2029,3.7652
REGION1,PWRBIOB02,2030,3.7652
REGION1,PWRBIOB02,2031,3.7652
REGION1,PWRBIOB02,2032,3.7652
REGION1,PWRBIOB02,2033,3.7652
REGION1,PWRBIOB02,2034,3.7652
REGION1,PWRBIOB02,2035,3.7652
REGION1,PWRBIOB02,2036,3.7652
REGION1,PWRBIOB02,2037,3.7652
REGION1,PWRBIOB02,2038,3.7652
REGION1,PWRBIOB02,2039,3.7652
REGION1,PWRBIOB02,2040,3.7652
REGION1,PWRBIOB02,2041,3.7652
REGION1,PWRBIOB02,2042,3.7652
REGION1,PWRBIOB02,2043,3.7652
REGION1,PWRBIOB02,2044,3.7652
REGION1,PWRBIOB02,2045,3.7652
REGION1,PWRBIOB02,2046,3.7652
REGION1,PWRBIOB02,2047,3.7652
REGION1,PWRBIOB02,2048,3.7652
REGION1,PWRBIOB02,2049,3.7652
REGION1,PWRBIOB02,2050,3.7652
REGION1,PWRBIOB03,2020,0.8055
REGION1,PWRBIOB03,2021,0.8055
REGION1,PWRBIOB03,2022,0.8055
REGION1,PWRBIOB03,2023,0.8055
REGION1,PWRBIOB03,2024,0.8055
REGION1,PWRBIOB03,2025,0.8055
REGION1,PWRBIOB03,2026,0.8055
REGION1,PWRBIOB03,2027,0.8055
REGION1,PWRBIOB03,2028,0.8055
REGION1,PWRBIOB03,2029,0.8055
REGION1,PWRBIOB03,2030,0.8055
REGION1,PWRBIOB03,2031,0.8055
REGION1,PWRBIOB03,2032,0.8055
REGION1,PWRBIOB03,2033,0.8055
REGION1,PWRBIOB03,2034,0.8055
REGION1,PWRBIOB03,2035,0.8055
REGION1,PWRBIOB03,2036,0.8055
REGION1,PWRBIOB03,2037,0.8055
REGION1,PWRBIOB03,2038,0.8055
REGION1,PWRBIOB03,2039,0.8055
REGION1,PWRBIOB03,2040,0.8055
REGION1,PWRBIOB03,2041,0.8055
REGION1,PWRBIOB03,2042,0.8055
REGION1,PWRBIOB03,2043,0.8055
REGION1,PWRBIOB03,2044,0.8055
REGION1,PWRBIOB03,2045,0.8055
REGION1,PWRBIOB03,2046,0.8055
REGION1,PWRBIOB03,2047,0.8055
REGION1,PWRBIOB03,2048,0.8055
REGION1,PWRBIOB03,2049,0.8055
REGION1,PWRBIOB03,2050,0.8055
REGION1,PWRBIOB04,2020,5.2263
REGION1,PWRBIOB04,2021,5.2263
REGION1,PWRBIOB04,2022,5.2263
REGION1,PWRBIOB04,2023,5.2263
REGION1,PWRBIOB04,2024,5.2263
REGION1,PWRBIOB04,2025,5.2263
REGION1,PWRBIOB04,2026,5.2263
REGION1,PWRBIOB04,2027,5.2263
REGION1,PWRBIOB04,2028,5.2263
REGION1,PWRBIOB04,2029,5.2263
REGION1,PWRBIOB04,2030,5.2263
REGION1,PWRBIOB04,2031,5.2263
REGION1,PWRBIOB04,2032,5.2263
REGION1,PWRBIOB04,2033,5.2263
REGION1,PWRBIOB04,2034,5.2263
REGION1,PWRBIOB04,2035,5.2263
REGION1,PWRBIOB04,2036,5.2263
REGION1,PWRBIOB04,2037,5.2263
REGION1,PWRBIOB04,2038,5.2263
REGION1,PWRBIOB04,2039,5.2263
REGION1,PWRBIOB04,2040,5.2263
REGION1,PWRBIOB04,2041,5.2263
REGION1,PWRBIOB04,2042,5.2263
REGION1,PWRBIOB04,2043,5.2263
REGION1,PWRBIOB04,2044,5.2263
REGION1,PWRBIOB04,2045,5.2263
REGION1,PWRBIOB04,2046,5.2263
REGION1,PWRBIOB04,2047,5.2263
REGION1,PWRBIOB04,2048,5.2263
REGION1,PWRBIOB04,2049,5.2263
REGION1,PWRBIOB04,2050,5.2263
REGION1,PWRBIOB05,2020,1.9482
REGION1,PWRBIOB05,2021,1.9482
REGION1,PWRBIOB05,2022,1.9482
REGION1,PWRBIOB05,2023,1.9482
REGION1,PWRBIOB05,2024,1.9482
REGION1,PWRBIOB05,2025,1.9482
REGION1,PWRBIOB05,2026,1.9482
REGION1,PWRBIOB05,2027,1.9482
REGION1,PWRBIOB05,2028,1.9482
REGION1,PWRBIOB05,2029,1.9482
REGION1,PWRBIOB05,2030,1.9482
REGION1,PWRBIOB05,2031,1.9482
REGION1,PWRBIOB05,2032,1.9482
REGION1,PWRBIOB05,2033,1.9482
REGION1,PWRBIOB05,2034,1.9482
REGION1,PWRBIOB05,2035,1.9482
REGION1,PWRBIOB05,2036,1.9482
REGION1,PWRBIOB05,2037,1.9482
REGION1,PWRBIOB05,2038,1.9482
REGION1,PWRBIOB05,2039,1.9482
REGION1,PWRBIOB05,2040,1.9482
REGION1,PWRBIOB05,2041,1.9482
REGION1,PWRBIOB05,2042,1.9482
REGION1,PWRBIOB05,2043,1.9482
REGION1,PWRBIOB05,2044,1.9482
REGION1,PWRBIOB05,2045,1.9482
REGION1,PWRBIOB05,2046,1.9482
REGION1,PWRBIOB05,2047,1.9482
REGION1,PWRBIOB05,2048,1.9482
REGION1,PWRBIOB05,2049,1.9482
REGION1,PWRBIOB05,2050,1.9482
REGION1,PWRGEOB01,2025,1.7226
REGION1,PWRGEOB01,2026,10.8648
REGION1,PWRGEOB01,2027,10.8648
REGION1,PWRGEOB01,2028,10.8648
REGION1,PWRGEOB01,2029,10.8648
REGION1,PWRGEOB01,2030,10.8648
REGION1,PWRGEOB01,2031,10.8648
REGION1,PWRGEOB01,2032,10.8648
REGION1,PWRGEOB01,2033,10.8648
REGION1,PWRGEOB01,2034,10.8648
REGION1,PWRGEOB01,2035,10.8648
REGION1,PWRGEOB01,2036,10.8648
REGION1,PWRGEOB01,2037,10.8648
REGION1,PWRGEOB01,2038,10.8648
REGION1,PWRGEOB01,2039,10.8648
REGION1,PWRGEOB01,2040,10.8648
REGION1,PWRGEOB01,2041,10.8648
REGION1,PWRGEOB01,2042,10.8648
REGION1,PWRGEOB01,2043,10.8648
REGION1,PWRGEOB01,2044,10.8648
REGION1,PWRGEOB01,2045,10.8648
REGION1,PWRGEOB01,2046,10.8648
REGION1,PWRGEOB01,2047,10.8648
REGION1,PWRGEOB01,2048,10.8648
REGION1,PWRGEOB01,2049,10.8648
REGION1,PWRGEOB01,2050,10.8648
REGION1,PWRGEOB02,2026,0.4593
REGION1,PWRGEOB02,2027,6.2091
REGION1,PWRGEOB02,2028,11.4927
REGION1,PWRGEOB02,2029,16.6098
REGION1,PWRGEOB02,2030,23.6583
REGION1,PWRGEOB02,2031,31.4172
REGION1,PWRGEOB02,2032,38.9652
REGION1,PWRGEOB02,2033,44.1489
REGION1,PWRGEOB02,2034,48.7221
REGION1,PWRGEOB02,2035,54.1891
REGION1,PWRGEOB02,2036,59.0731
REGION1,PWRGEOB02,2037,65.378
REGION1,PWRGEOB02,2038,70.6211
REGION1,PWRGEOB02,2039,70.6211
REGION1,PWRGEOB02,2040,70.6211
REGION1,PWRGEOB02,2041,70.6211
REGION1,PWRGEOB02,2042,70.6211
REGION1,PWRGEOB02,2043,70.6211
REGION1,PWRGEOB02,2044,70.6211
REGION1,PWRGEOB02,2045,70.6211
REGION1,PWRGEOB02,2046,70.6211
REGION1,PWRGEOB02,2047,70.6211
REGION1,PWRGEOB02,2048,70.6211
REGION1,PWRGEOB02,2049,70.6211
REGION1,PWRGEOB02,2050,70.6211
REGION1,PWRHYDB01,2020,46.8778
REGION1,PWRHYDB01,2021,46.8778
REGION1,PWRHYDB01,2022,46.8778
REGION1,PWRHYDB01,2023,46.8778
REGION1,PWRHYDB01,2024,46.8778
REGION1,PWRHYDB01,2025,46.8778
REGION1,PWRHYDB01,2026,46.8778
REGION1,PWRHYDB01,2027,46.8778
REGION1,PWRHYDB01,2028,46.8778
REGION1,PWRHYDB01,2029,46.8778
REGION1,PWRHYDB01,2030,46.8778
REGION1,PWRHYDB01,2031,46.8778
REGION1,PWRHYDB01,2032,46.8778
REGION1,PWRHYDB01,2033,46.8778
REGION1,PWRHYDB01,2034,46.8778
REGION1,PWRHYDB01,2035,46.8778
REGION1,PWRHYDB01,2036,46.8778
REGION1,PWRHYDB01,2037,46.8778
REGION1,PWRHYDB01,2038,46.8778
REGION1,PWRHYDB01,2039,46.8778
REGION1,PWRHYDB01,2040,46.8778
REGION1,PWRHYDB01,2041,46.8778
REGION1,PWRHYDB01,2042,46.8778
REGION1,PWRHYDB01,2043,46.8778
REGION1,PWRHYDB01,2044,46.8778
REGION1,PWRHYDB01,2045,46.8778
REGION1,PWRHYDB01,2046,46.8778
REGION1,PWRHYDB01,2047,46.8778
REGION1,PWRHYDB01,2048,46.8778
REGION1,PWRHYDB01,2049,46.8778
REGION1,PWRHYDB01,2050,46.8778
REGION1,PWRHYDB02,2020,12.0637
REGION1,PWRHYDB02,2021,12.0637
REGION1,PWRHYDB02,2022,12.0637
REGION1,PWRHYDB02,2023,12.0637
REGION1,PWRHYDB02,2024,12.0637
REGION1,PWRHYDB02,2025,12.0637
REGION1,PWRHYDB02,2026,12.0637
REGION1,PWRHYDB02,2027,12.0637
REGION1,PWRHYDB02,2028,12.0637
REGION1,PWRHYDB02,2029,12.0637
REGION1,PWRHYDB02,2030,12.0637
REGION1,PWRHYDB02,2031,12.0637
REGION1,PWRHYDB02,2032,12.0637
REGION1,PWRHYDB02,2033,12.0637
REGION1,PWRHYDB02,2034,12.0637
REGION1,PWRHYDB02,2035,12.0637
REGION1,PWRHYDB02,2036,12.0637
REGION1,PWRHYDB02,2037,12.0637
REGION1,PWRHYDB02,2038,12.0637
REGION1,PWRHYDB02,2039,12.0637
REGION1,PWRHYDB02,2040,12.0637
REGION1,PWRHYDB02,2041,12.0637
REGION1,PWRHYDB02,2042,12.0637
REGION1,PWRHYDB02,2043,12.0637
REGION1,PWRHYDB02,2044,12.0637
REGION1,PWRHYDB02,2045,12.0637
REGION1,PWRHYDB02,2046,12.0637
REGION1,PWRHYDB02,2047,12.0637
REGION1,PWRHYDB02,2048,12.0637
REGION1,PWRHYDB02,2049,12.0637
REGION1,PWRHYDB02,2050,12.0637
REGION1,PWRHYDB03,2020,3.9681
REGION1,PWRHYDB03,2021,3.9681
REGION1,PWRHYDB03,2022,3.9681
REGION1,PWRHYDB03,2023,3.9681
REGION1,PWRHYDB03,2024,3.9681
REGION1,PWRHYDB03,2025,3.9681
REGION1,PWRHYDB03,2026,3.9681
REGION1,PWRHYDB03,2027,3.9681
REGION1,PWRHYDB03,2028,3.9681
REGION1,PWRHYDB03,2029,3.9681
REGION1,PWRHYDB03,2030,3.9681
REGION1,PWRHYDB03,2031,3.9681
REGION1,PWRHYDB03,2032,3.9681
REGION1,PWRHYDB03,2033,3.9681
REGION1,PWRHYDB03,2034,3.9681
REGION1,PWRHYDB03,2035,3.9681
REGION1,PWRHYDB03,2036,3.9681
REGION1,PWRHYDB03,2037,3.9681
REGION1,PWRHYDB03,2038,3.9681
