r,t,y,TotalTechnologyAnnualActivity
REGION1,PWRBIOB02,2041,3.7652
REGION1,PWRBIOB02,2042,3.7652
REGION1,PWRBIOB02,2043,3.7652
REGION1,PWRBIOB02,2044,3.7652
REGION1,PWRBIOB02,2045,3.7652
REGION1,PWRBIOB02,2046,3.7652
REGION1,PWRBIOB02,2047,3.7652
REGION1,PWRBIOB02,2048,3.7652
REGION1,PWRBIOB02,2049,3.7652
REGION1,PWRBIOB02,2050,3.7652
REGION1,PWRBIOB03,2020,0.8055
REGION1,PWRBIOB03,2021,0.8055
REGION1,PWRBIOB03,2022,0.8055
REGION1,PWRBIOB03,2023,0.8055
REGION1,PWRBIOB03,2024,0.8055
REGION1,PWRBIOB03,2025,0.8055
REGION1,PWRBIOB03,2026,0.8055
REGION1,PWRBIOB03,2027,0.8055
REGION1,PWRBIOB03,2028,0.8055
REGION1,PWRBIOB03,2029,0.8055
REGION1,PWRBIOB03,2030,0.8055
REGION1,PWRBIOB03,2031,0.8055
REGION1,PWRBIOB03,2032,0.8055
REGION1,PWRBIOB03,2033,0.8055
REGION1,PWRBIOB03,2034,0.8055
REGION1,PWRBIOB03,2035,0.8055
REGION1,PWRBIOB03,2036,0.8055
REGION1,PWRBIOB03,2037,0.8055
REGION1,PWRBIOB03,2038,0.8055
REGION1,PWRBIOB03,2039,0.8055
REGION1,PWRBIOB03,2040,0.8055
REGION1,PWRBIOB03,2041,0.8055
REGION1,PWRBIOB03,2042,0.8055
REGION1,PWRBIOB03,2043,0.8055
REGION1,PWRBIOB03,2044,0.8055
REGION1,PWRBIOB03,2045,0.8055
REGION1,PWRBIOB03,2046,0.8055
REGION1,PWRBIOB03,2047,0.8055
REGION1,PWRBIOB03,2048,0.8055
REGION1,PWRBIOB03,2049,0.8055
REGION1,PWRBIOB03,2050,0.8055
REGION1,PWRBIOB04,2020,5.2263
REGION1,PWRBIOB04,2021,5.2263
REGION1,PWRBIOB04,2022,5.2263
REGION1,PWRBIOB04,2023,5.2263
REGION1,PWRBIOB04,2024,5.2263
REGION1,PWRBIOB04,2025,5.2263
REGION1,PWRBIOB04,2026,5.2263
REGION1,PWRBIOB04,2027,5.2263
REGION1,PWRBIOB04,2028,5.2263
REGION1,PWRBIOB04,2029,5.2263
REGION1,PWRBIOB04,2030,5.2263
REGION1,PWRBIOB04,2031,5.2263
REGION1,PWRBIOB04,2032,5.2263
REGION1,PWRBIOB04,2033,5.2263
REGION1,PWRBIOB04,2034,5.2263
REGION1,PWRBIOB04,2035,5.2263
REGION1,PWRBIOB04,2036,5.2263
REGION1,PWRBIOB04,2037,5.2263
REGION1,PWRBIOB04,2038,5.2263
REGION1,PWRBIOB04,2039,5.2263
REGION1,PWRBIOB04,2040,5.2263
REGION1,PWRBIOB04,2041,5.2263
REGION1,PWRBIOB04,2042,5.2263
REGION1,PWRBIOB04,2043,5.2263
REGION1,PWRBIOB04,2044,5.2263
REGION1,PWRBIOB04,2045,5.2263
REGION1,PWRBIOB04,2046,5.2263
REGION1,PWRBIOB04,2047,5.2263
REGION1,PWRBIOB04,2048,5.2263
REGION1,PWRBIOB04,2049,5.2263
REGION1,PWRBIOB04,2050,5.2263
REGION1,PWRBIOB05,2020,1.9482
REGION1,PWRBIOB05,2021,1.9482
REGION1,PWRBIOB05,2022,1.9482
REGION1,PWRBIOB05,2023,1.9482
REGION1,PWRBIOB05,2024,1.9482
REGION1,PWRBIOB05,2025,1.9482
REGION1,PWRBIOB05,2026,1.9482
REGION1,PWRBIOB05,2027,1.9482
REGION1,PWRBIOB05,2028,1.9482
REGION1,PWRBIOB05,2029,1.9482
REGION1,PWRBIOB05,2030,1.9482
REGION1,PWRBIOB05,2031,1.9482
REGION1,PWRBIOB05,2032,1.9482
REGION1,PWRBIOB05,2033,1.9482
REGION1,PWRBIOB05,2034,1.9482
REGION1,PWRBIOB05,2035,1.9482
REGION1,PWRBIOB05,2036,1.9482
REGION1,PWRBIOB05,2037,1.9482
REGION1,PWRBIOB05,2038,1.9482
REGION1,PWRBIOB05,2039,1.9482
REGION1,PWRBIOB05,2040,1.9482
REGION1,PWRBIOB05,2041,1.9482
REGION1,PWRBIOB05,2042,1.9482
REGION1,PWRBIOB05,2043,1.9482
REGION1,PWRBIOB05,2044,1.9482
REGION1,PWRBIOB05,2045,1.9482
REGION1,PWRBIOB05,2046,1.9482
REGION1,PWRBIOB05,2047,1.9482
REGION1,PWRBIOB05,2048,1.9482
REGION1,PWRBIOB05,2049,1.9482
REGION1,PWRBIOB05,2050,1.9482
REGION1,PWRGEOB01,2042,1.5124
REGION1,PWRGEOB01,2043,6.1539
REGION1,PWRGEOB01,2044,8.809
REGION1,PWRGEOB01,2045,12.4588
REGION1,PWRGEOB01,2046,18.9029
REGION1,PWRGEOB01,2047,21.7415
REGION1,PWRGEOB01,2048,24.3977
REGION1,PWRGEOB01,2049,27.0551
REGION1,PWRGEOB01,2050,29.7113
REGION1,PWRHYDB01,2020,46.8778
REGION1,PWRHYDB01,2021,46.8778
REGION1,PWRHYDB01,2022,46.8778
REGION1,PWRHYDB01,2023,46.8778
REGION1,PWRHYDB01,2024,46.8778
REGION1,PWRHYDB01,2025,65.7663
REGION1,PWRHYDB01,2026,65.7663
REGION1,PWRHYDB01,2027,65.7663
REGION1,PWRHYDB01,2028,65.7663
REGION1,PWRHYDB01,2029,65.7663
REGION1,PWRHYDB01,2030,65.7663
REGION1,PWRHYDB01,2031,65.7663
REGION1,PWRHYDB01,2032,65.7663
REGION1,PWRHYDB01,2033,65.7663
REGION1,PWRHYDB01,2034,65.7663
REGION1,PWRHYDB01,2035,65.7663
REGION1,PWRHYDB01,2036,65.7663
REGION1,PWRHYDB01,2037,65.7663
REGION1,PWRHYDB01,2038,65.7663
REGION1,PWRHYDB01,2039,65.7663
REGION1,PWRHYDB01,2040,65.7663
REGION1,PWRHYDB01,2041,65.7663
REGION1,PWRHYDB01,2042,65.7663
REGION1,PWRHYDB01,2043,65.7663
REGION1,PWRHYDB01,2044,65.7663
REGION1,PWRHYDB01,2045,65.7663
REGION1,PWRHYDB01,2046,65.7663
REGION1,PWRHYDB01,2047,65.7663
REGION1,PWRHYDB01,2048,65.7663
REGION1,PWRHYDB01,2049,65.7663
REGION1,PWRHYDB01,2050,65.7663
REGION1,PWRHYDB02,2020,12.0637
REGION1,PWRHYDB02,2021,12.0637
REGION1,PWRHYDB02,2022,12.0637
REGION1,PWRHYDB02,2023,12.0637
REGION1,PWRHYDB02,2024,12.0637
REGION1,PWRHYDB02,2025,12.0637
REGION1,PWRHYDB02,2026,12.0637
REGION1,PWRHYDB02,2027,12.0637
REGION1,PWRHYDB02,2028,12.0637
REGION1,PWRHYDB02,2029,12.0637
REGION1,PWRHYDB02,2030,12.0637
REGION1,PWRHYDB02,2031,12.0637
REGION1,PWRHYDB02,2032,12.0637
REGION1,PWRHYDB02,2033,12.0637
REGION1,PWRHYDB02,2034,12.0637
REGION1,PWRHYDB02,2035,12.0637
REGION1,PWRHYDB02,2036,12.0637
REGION1,PWRHYDB02,2037,12.0637
REGION1,PWRHYDB02,2038,12.0637
REGION1,PWRHYDB02,2039,12.0637
REGION1,PWRHYDB02,2040,12.0637
REGION1,PWRHYDB02,2041,12.0637
REGION1,PWRHYDB02,2042,12.0637
REGION1,PWRHYDB02,2043,12.0637
REGION1,PWRHYDB02,2044,12.0637
REGION1,PWRHYDB02,2045,12.0637
REGION1,PWRHYDB02,2046,12.0637
REGION1,PWRHYDB02,2047,12.0637
REGION1,PWRHYDB02,2048,12.0637
REGION1,PWRHYDB02,2049,12.0637
REGION1,PWRHYDB02,2050,12.0637
REGION1,PWRHYDB03,2020,3.9681
REGION1,PWRHYDB03,2021,3.9681
REGION1,PWRHYDB03,2022,3.9681
REGION1,PWRHYDB03,2023,3.9681
REGION1,PWRHYDB03,2024,3.9681
REGION1,PWRHYDB03,2025,3.9681
REGION1,PWRHYDB03,2026,3.9681
REGION1,PWRHYDB03,2027,3.9681
REGION1,PWRHYDB03,2028,3.9681
REGION1,PWRHYDB03,2029,3.9681
REGION1,PWRHYDB03,2030,3.9681
REGION1,PWRHYDB03,2031,3.9681
REGION1,PWRHYDB03,2032,3.9681
REGION1,PWRHYDB03,2033,3.9681
REGION1,PWRHYDB03,2034,3.9681
REGION1,PWRHYDB03,2035,3.9681
REGION1,PWRHYDB03,2036,3.9681
REGION1,PWRHYDB03,2037,3.9681
REGION1,PWRHYDB03,2038,3.9681
REGION1,PWRHYDB03,2039,3.9681
REGION1,PWRHYDB03,2040,3.9681
REGION1,PWRHYDB03,2041,3.9681
REGION1,PWRHYDB03,2042,3.9681
REGION1,PWRHYDB03,2043,3.9681
REGION1,PWRHYDB03,2044,3.9681
REGION1,PWRHYDB03,2045,3.9681
REGION1,PWRHYDB03,2046,3.9681
REGION1,PWRHYDB03,2047,3.9681
REGION1,PWRHYDB03,2048,3.9681
REGION1,PWRHYDB03,2049,3.9681
REGION1,PWRHYDB03,2050,3.9681
REGION1,PWRHYDB04,2020,11.689
REGION1,PWRHYDB04,2021,11.689
REGION1,PWRHYDB04,2022,11.689
REGION1,PWRHYDB04,2023,11.689
REGION1,PWRHYDB04,2024,11.689
REGION1,PWRHYDB04,2025,11.689
REGION1,PWRHYDB04,2026,11.689
REGION1,PWRHYDB04,2027,11.689
REGION1,PWRHYDB04,2028,11.689
REGION1,PWRHYDB04,2029,11.689
REGION1,PWRHYDB04,2030,11.689
REGION1,PWRHYDB04,2031,11.689
REGION1,PWRHYDB04,2032,11.689
REGION1,PWRHYDB04,2033,11.689
REGION1,PWRHYDB04,2034,11.689
REGION1,PWRHYDB04,2035,11.689
REGION1,PWRHYDB04,2036,11.689
REGION1,PWRHYDB04,2037,11.689
REGION1,PWRHYDB04,2038,11.689
REGION1,PWRHYDB04,2039,11.689
REGION1,PWRHYDB04,2040,11.689
REGION1,PWRHYDB04,2041,11.689
REGION1,PWRHYDB04,2042,11.689
REGION1,PWRHYDB04,2043,11.689
REGION1,PWRHYDB04,2044,11.689
REGION1,PWRHYDB04,2045,11.689
REGION1,PWRHYDB04,2046,11.689
REGION1,PWRHYDB04,2047,11.689
REGION1,PWRHYDB04,2048,11.689
REGION1,PWRHYDB04,2049,11.689
REGION1,PWRHYDB04,2050,11.689
REGION1,PWRHYDB05,2020,0.7493
REGION1,PWRHYDB05,2021,0.7493
REGION1,PWRHYDB05,2022,0.7493
REGION1,PWRHYDB05,2023,0.7493
REGION1,PWRHYDB05,2024,0.7493
REGION1,PWRHYDB05,2025,0.7493
REGION1,PWRHYDB05,2026,0.7493
REGION1,PWRHYDB05,2027,0.7493
REGION1,PWRHYDB05,2028,0.7493
REGION1,PWRHYDB05,2029,0.7493
REGION1,PWRHYDB05,2030,0.7493
REGION1,PWRHYDB05,2031,0.7493
REGION1,PWRHYDB05,2032,0.7493
REGION1,PWRHYDB05,2033,0.7493
REGION1,PWRHYDB05,2034,0.7493
REGION1,PWRHYDB05,2035,0.7493
REGION1,PWRHYDB05,2036,0.7493
REGION1,PWRHYDB05,2037,0.7493
REGION1,PWRHYDB05,2038,0.7493
REGION1,PWRHYDB05,2039,0.7493
REGION1,PWRHYDB05,2040,0.7493
REGION1,PWRHYDB05,2041,0.7493
REGION1,PWRHYDB05,2042,0.7493
REGION1,PWRHYDB05,2043,0.7493
REGION1,PWRHYDB05,2044,0.7493
REGION1,PWRHYDB05,2045,0.7493
REGION1,PWRHYDB05,2046,0.7493
REGION1,PWRHYDB05,2047,0.7493
REGION1,PWRHYDB05,2048,0.7493
REGION1,PWRHYDB05,2049,0.7493
REGION1,PWRHYDB05,2050,0.7493
REGION1,PWRHYDB06,2020,26.6156
REGION1,PWRHYDB06,2021,26.6156
REGION1,PWRHYDB06,2022,26.6156
REGION1,PWRHYDB06,2023,26.6156
REGION1,PWRHYDB06,2024,26.6156
REGION1,PWRHYDB06,2025,26.6156
REGION1,PWRHYDB06,2026,26.6156
REGION1,PWRHYDB06,2027,26.6156
REGION1,PWRHYDB06,2028,26.6156
REGION1,PWRHYDB06,2029,26.6156
REGION1,PWRHYDB06,2030,26.6156
REGION1,PWRHYDB06,2031,26.6156
REGION1,PWRHYDB06,2032,26.6156
REGION1,PWRHYDB06,2033,26.6156
REGION1,PWRHYDB06,2034,26.6156
REGION1,PWRHYDB06,2035,26.6156
REGION1,PWRHYDB06,2036,26.6156
REGION1,PWRHYDB06,2037,26.6156
REGION1,PWRHYDB06,2038,26.6156
REGION1,PWRHYDB06,2039,26.6156
REGION1,PWRHYDB06,2040,26.6156
REGION1,PWRHYDB06,2041,26.6156
REGION1,PWRHYDB06,2042,26.6156
REGION1,PWRHYDB06,2043,26.6156
REGION1,PWRHYDB06,2044,26.6156
REGION1,PWRHYDB06,2045,26.6156
REGION1,PWRHYDB06,2046,26.6156
REGION1,PWRHYDB06,2047,26.6156
REGION1,PWRHYDB06,2048,26.6156
REGION1,PWRHYDB06,2049,26.6156
REGION1,PWRHYDB06,2050,26.6156
REGION1,PWRHYDB07,2020,0.5869
REGION1,PWRHYDB07,2021,0.5869
REGION1,PWRHYDB07,2022,0.5869
REGION1,PWRHYDB07,2023,0.5869
REGION1,PWRHYDB07,2024,0.5869
REGION1,PWRHYDB07,2025,0.5869
REGION1,PWRHYDB07,2026,0.5869
REGION1,PWRHYDB07,2027,0.5869
REGION1,PWRHYDB07,2028,0.5869
REGION1,PWRHYDB07,2029,0.5869
REGION1,PWRHYDB07,2030,0.5869
REGION1,PWRHYDB07,2031,0.5869
REGION1,PWRHYDB07,2032,0.5869
REGION1,PWRHYDB07,2033,0.5869
REGION1,PWRHYDB07,2034,0.5869
REGION1,PWRHYDB07,2035,0.5869
REGION1,PWRHYDB07,2036,0.5869
REGION1,PWRHYDB07,2037,0.5869
REGION1,PWRHYDB07,2038,0.5869
REGION1,PWRHYDB07,2039,0.5869
REGION1,PWRHYDB07,2040,0.5869
REGION1,PWRHYDB07,2041,0.5869
REGION1,PWRHYDB07,2042,0.5869
REGION1,PWRHYDB07,2043,0.5869
REGION1,PWRHYDB07,2044,0.5869
REGION1,PWRHYDB07,2045,0.5869
REGION1,PWRHYDB07,2046,0.5869
REGION1,PWRHYDB07,2047,0.5869
REGION1,PWRHYDB07,2048,0.5869
REGION1,PWRHYDB07,2049,0.5869
REGION1,PWRHYDB07,2050,0.5869
REGION1,PWRHYDB08,2020,9.1789
REGION1,PWRHYDB08,2021,9.1789
REGION1,PWRHYDB08,2022,9.1789
REGION1,PWRHYDB08,2023,9.1789
REGION1,PWRHYDB08,2024,9.1789
REGION1,PWRHYDB08,2025,9.1789
REGION1,PWRHYDB08,2026,9.1789
REGION1,PWRHYDB08,2027,9.1789
REGION1,PWRHYDB08,2028,9.1789
REGION1,PWRHYDB08,2029,9.1789
REGION1,PWRHYDB08,2030,9.1789
REGION1,PWRHYDB08,2031,9.1789
REGION1,PWRHYDB08,2032,9.1789
REGION1,PWRHYDB08,2033,9.1789
REGION1,PWRHYDB08,2034,9.1789
REGION1,PWRHYDB08,2035,9.1789
REGION1,PWRHYDB08,2036,9.1789
REGION1,PWRHYDB08,2037,9.1789
REGION1,PWRHYDB08,2038,9.1789
REGION1,PWRHYDB08,2039,9.1789
REGION1,PWRHYDB08,2040,9.1789
REGION1,PWRHYDB08,2041,9.1789
REGION1,PWRHYDB08,2042,9.1789
REGION1,PWRHYDB08,2043,9.1789
REGION1,PWRHYDB08,2044,9.1789
REGION1,PWRHYDB08,2045,9.1789
REGION1,PWRHYDB08,2046,9.1789
REGION1,PWRHYDB08,2047,9.1789
REGION1,PWRHYDB08,2048,9.1789
REGION1,PWRHYDB08,2049,9.1789
REGION1,PWRHYDB08,2050,9.1789
REGION1,PWRHYDB09,2020,33.1563
REGION1,PWRHYDB09,2021,33.1563
REGION1,PWRHYDB09,2022,33.1563
REGION1,PWRHYDB09,2023,33.1563
REGION1,PWRHYDB09,2024,33.1563
REGION1,PWRHYDB09,2025,33.1563
REGION1,PWRHYDB09,2026,33.1563
REGION1,PWRHYDB09,2027,33.1563
REGION1,PWRHYDB09,2028,33.1563
REGION1,PWRHYDB09,2029,33.1563
REGION1,PWRHYDB09,2030,33.1563
REGION1,PWRHYDB09,2031,33.1563
REGION1,PWRHYDB09,2032,33.1563
REGION1,PWRHYDB09,2033,33.1563
REGION1,PWRHYDB09,2034,33.1563
REGION1,PWRHYDB09,2035,33.1563
REGION1,PWRHYDB09,2036,33.1563
REGION1,PWRHYDB09,2037,33.1563
REGION1,PWRHYDB09,2038,33.1563
REGION1,PWRHYDB09,2039,33.1563
REGION1,PWRHYDB09,2040,33.1563
REGION1,PWRHYDB09,2041,33.1563
REGION1,PWRHYDB09,2042,33.1563
REGION1,PWRHYDB09,2043,33.1563
REGION1,PWRHYDB09,2044,33.1563
REGION1,PWRHYDB09,2045,33.1563
REGION1,PWRHYDB09,2046,33.1563
REGION1,PWRHYDB09,2047,33.1563
REGION1,PWRHYDB09,2048,33.1563
REGION1,PWRHYDB09,2049,33.1563
REGION1,PWRHYDB09,2050,33.1563
REGION1,PWRHYDB10,2020,30.1966
REGION1,PWRHYDB10,2021,30.1966
REGION1,PWRHYDB10,2022,30.1966
REGION1,PWRHYDB10,2023,30.1966
REGION1,PWRHYDB10,2024,30.1966
REGION1,PWRHYDB10,2025,30.1966
REGION1,PWRHYDB10,2026,30.1966
REGION1,PWRHYDB10,2027,30.1966
REGION1,PWRHYDB10,2028,30.1966
REGION1,PWRHYDB10,2029,30.1966
REGION1,PWRHYDB10,2030,30.1966
REGION1,PWRHYDB10,2031,30.1966
REGION1,PWRHYDB10,2032,30.1966
REGION1,PWRHYDB10,2033,30.1966
REGION1,PWRHYDB10,2034,30.1966
REGION1,PWRHYDB10,2035,30.1966
REGION1,PWRHYDB10,2036,30.1966
REGION1,PWRHYDB10,2037,30.1966
REGION1,PWRHYDB10,2038,30.1966
REGION1,PWRHYDB10,2039,30.1966
REGION1,PWRHYDB10,2040,30.1966
REGION1,PWRHYDB10,2041,30.1966
REGION1,PWRHYDB10,2042,30.1966
REGION1,PWRHYDB10,2043,30.1966
REGION1,PWRHYDB10,2044,30.1966
REGION1,PWRHYDB10,2045,30.1966
REGION1,PWRHYDB10,2046,30.1966
REGION1,PWRHYDB10,2047,30.1966
REGION1,PWRHYDB10,2048,30.1966
REGION1,PWRHYDB10,2049,30.1966
REGION1,PWRHYDB10,2050,30.1966
REGION1,PWRHYDB11,2020,12.6444
REGION1,PWRHYDB11,2021,12.6444
REGION1,PWRHYDB11,2022,12.6444
REGION1,PWRHYDB11,2023,12.6444
REGION1,PWRHYDB11,2024,12.6444
REGION1,PWRHYDB11,2025,12.6444
REGION1,PWRHYDB11,2026,12.6444
REGION1,PWRHYDB11,2027,12.6444
REGION1,PWRHYDB11,2028,12.6444
REGION1,PWRHYDB11,2029,12.6444
REGION1,PWRHYDB11,2030,12.6444
REGION1,PWRHYDB11,2031,12.6444
REGION1,PWRHYDB11,2032,12.6444
REGION1,PWRHYDB11,2033,12.6444
REGION1,PWRHYDB11,2034,12.6444
REGION1,PWRHYDB11,2035,12.6444
REGION1,PWRHYDB11,2036,12.6444
REGION1,PWRHYDB11,2037,12.6444
REGION1,PWRHYDB11,2038,12.6444
REGION1,PWRHYDB11,2039,12.6444
REGION1,PWRHYDB11,2040,12.6444
REGION1,PWRHYDB11,2041,12.6444
REGION1,PWRHYDB11,2042,12.6444
REGION1,PWRHYDB11,2043,12.6444
REGION1,PWRHYDB11,2044,12.6444
REGION1,PWRHYDB11,2045,12.6444
REGION1,PWRHYDB11,2046,12.6444
REGION1,PWRHYDB11,2047,12.6444
REGION1,PWRHYDB11,2048,12.6444
REGION1,PWRHYDB11,2049,12.6444
REGION1,PWRHYDB11,2050,12.6444
REGION1,PWRHYDB12,2020,12.738
REGION1,PWRHYDB12,2021,12.738
REGION1,PWRHYDB12,2022,12.738
REGION1,PWRHYDB12,2023,12.738
REGION1,PWRHYDB12,2024,12.738
REGION1,PWRHYDB12,2025,12.738
REGION1,PWRHYDB12,2026,12.738
REGION1,PWRHYDB12,2027,12.738
REGION1,PWRHYDB12,2028,12.738
REGION1,PWRHYDB12,2029,12.738
REGION1,PWRHYDB12,2030,12.738
REGION1,PWRHYDB12,2031,12.738
REGION1,PWRHYDB12,2032,12.738
REGION1,PWRHYDB12,2033,12.738
REGION1,PWRHYDB12,2034,12.738
REGION1,PWRHYDB12,2035,12.738
REGION1,PWRHYDB12,2036,12.738
REGION1,PWRHYDB12,2037,12.738
REGION1,PWRHYDB12,2038,12.738
REGION1,PWRHYDB12,2039,12.738
REGION1,PWRHYDB12,2040,12.738
REGION1,PWRHYDB12,2041,12.738
REGION1,PWRHYDB12,2042,12.738
REGION1,PWRHYDB12,2043,12.738
REGION1,PWRHYDB12,2044,12.738
REGION1,PWRHYDB12,2045,12.738
REGION1,PWRHYDB12,2046,12.738
REGION1,PWRHYDB12,2047,12.738
REGION1,PWRHYDB12,2048,12.738
REGION1,PWRHYDB12,2049,12.738
REGION1,PWRHYDB12,2050,12.738
REGION1,PWRNGSB01,2022,3.6815
REGION1,PWRNGSB01,2023,7.8662
REGION1,PWRNGSB01,2024,13.061
REGION1,PWRSOLB01,2020,0.0055
REGION1,PWRSOLB01,2021,0.0055
REGION1,PWRSOLB01,2022,0.0055
REGION1,PWRSOLB01,2023,0.0055
REGION1,PWRSOLB01,2024,0.0055
REGION1,PWRSOLB01,2025,0.0055
REGION1,PWRSOLB01,2026,0.0055
REGION1,PWRSOLB01,2027,0.0055
REGION1,PWRSOLB01,2028,0.0055
REGION1,PWRSOLB01,2029,0.0055
REGION1,PWRSOLB01,2030,0.0055
REGION1,PWRSOLB01,2031,0.0055
REGION1,PWRSOLB01,2032,0.0055
REGION1,PWRSOLB01,2033,0.0055
REGION1,PWRSOLB01,2034,0.0055
REGION1,PWRSOLB01,2035,0.0055
REGION1,PWRSOLB01,2036,0.0055
REGION1,PWRSOLB01,2037,0.0055
REGION1,PWRSOLB01,2038,0.0055
REGION1,PWRSOLB01,2039,0.0055
REGION1,PWRSOLB01,2040,0.0055
REGION1,PWRTRNB01,2020,233.85
REGION1,PWRTRNB01,2021,237.44
REGION1,PWRTRNB01,2022,240.92
REGION1,PWRTRNB01,2023,244.69
REGION1,PWRTRNB01,2024,249.37
REGION1,PWRTRNB01,2025,254.62
REGION1,PWRTRNB01,2026,261.21
REGION1,PWRTRNB01,2027,264.26
REGION1,PWRTRNB01,2028,266.4
REGION1,PWRTRNB01,2029,268.47
REGION1,PWRTRNB01,2030,272.36
REGION1,PWRTRNB01,2031,276.67
REGION1,PWRTRNB01,2032,280.94
REGION1,PWRTRNB01,2033,283.54
REGION1,PWRTRNB01,2034,285.02
REGION1,PWRTRNB01,2035,286.71
REGION1,PWRTRNB01,2036,288.59
REGION1,PWRTRNB01,2037,290.66
REGION1,PWRTRNB01,2038,293.29
REGION1,PWRTRNB01,2039,295.95
REGION1,PWRTRNB01,2040,298.62
REGION1,PWRTRNB01,2041,300.937
REGION1,PWRTRNB01,2042,303.332
REGION1,PWRTRNB01,2043,305.726
REGION1,PWRTRNB01,2044,308.118
REGION1,PWRTRNB01,2045,310.512
REGION1,PWRTRNB01,2046,312.905
REGION1,PWRTRNB01,2047,315.299
REGION1,PWRTRNB01,2048,317.692
REGION1,PWRTRNB01,2049,320.086
REGION1,PWRTRNB01,2050,322.479
REGION1,PWRWNDB01,2020,1.3099
REGION1,PWRWNDB01,2021,1.3099
REGION1,PWRWNDB01,2022,1.3099
REGION1,PWRWNDB01,2023,1.3099
REGION1,PWRWNDB01,2024,1.3099
REGION1,PWRWNDB01,2025,1.3099
REGION1,PWRWNDB01,2026,1.3099
REGION1,PWRWNDB01,2027,1.3099
REGION1,PWRWNDB01,2028,1.3099
REGION1,PWRWNDB01,2029,1.3099
REGION1,PWRWNDB01,2030,1.3099
REGION1,PWRWNDB01,2031,1.3099
REGION1,PWRWNDB01,2032,1.3099
REGION1,PWRWNDB01,2033,1.3099
REGION1,PWRWNDB01,2034,1.3099
REGION1,PWRWNDB01,2035,1.3099
REGION1,PWRWNDB01,2036,1.3099
REGION1,PWRWNDB02,2020,0.694
REGION1,PWRWNDB02,2021,0.694
REGION1,PWRWNDB02,2022,0.694
REGION1,PWRWNDB02,2023,0.694
REGION1,PWRWNDB02,2024,0.694
REGION1,PWRWNDB02,2025,0.694
REGION1,PWRWNDB02,2026,0.694
REGION1,PWRWNDB02,2027,0.694
REGION1,PWRWNDB02,2028,0.694
REGION1,PWRWNDB02,2029,0.694
REGION1,PWRWNDB02,2030,0.694
REGION1,PWRWNDB02,2031,0.694
REGION1,PWRWNDB02,2032,0.694
REGION1,PWRWNDB02,2033,0.694
REGION1,PWRWNDB02,2034,0.694
REGION1,PWRWNDB03,2020,40.3172
REGION1,PWRWNDB03,2021,44.3021
REGION1,PWRWNDB03,2022,44.4834
REGION1,PWRWNDB03,2023,44.4834
REGION1,PWRWNDB03,2024,44.4834
REGION1,PWRWNDB03,2025,44.4834
REGION1,PWRWNDB03,2026,51.7983
REGION1,PWRWNDB03,2027,55.1838
REGION1,PWRWNDB03,2028,57.5592
REGION1,PWRWNDB03,2029,59.8569
REGION1,PWRWNDB03,2030,64.1748
REGION1,PWRWNDB03,2031,68.9589
REGION1,PWRWNDB03,2032,73.6986
REGION1,PWRWNDB03,2033,76.5846
REGION1,PWRWNDB03,2034,78.2274
REGION1,PWRWNDB03,2035,80.7973
REGION1,PWRWNDB03,2036,82.8841
REGION1,PWRWNDB03,2037,86.4917
REGION1,PWRWNDB03,2038,89.411
REGION1,PWRWNDB03,2039,93.4887
REGION1,PWRWNDB03,2040,96.4524
REGION1,PWRWNDB03,2041,99.0298
REGION1,PWRWNDB03,2042,100.1758
REGION1,PWRWNDB03,2043,100.6333
REGION1,PWRWNDB03,2044,100.6333
REGION1,PWRWNDB03,2045,99.9092
REGION1,PWRWNDB03,2046,96.1214
REGION1,PWRWNDB03,2047,95.9401
REGION1,PWRWNDB03,2048,95.9401
REGION1,PWRWNDB03,2049,95.9401
REGION1,PWRWNDB03,2050,95.9401
REGION1,PWRWNDB04,2020,1.9449
REGION1,PWRWNDB04,2021,1.9449
REGION1,PWRWNDB04,2022,1.9449
REGION1,PWRWNDB04,2023,1.9449
REGION1,PWRWNDB04,2024,1.9449
REGION1,PWRWNDB04,2025,1.9449
REGION1,PWRWNDB04,2026,1.9449
REGION1,PWRWNDB04,2027,1.9449
REGION1,PWRWNDB04,2028,1.9449
REGION1,PWRWNDB04,2029,1.9449
REGION1,PWRWNDB04,2030,1.9449
REGION1,PWRWNDB04,2031,1.9449
REGION1,PWRWNDB04,2032,1.9449
REGION1,PWRWNDB04,2033,1.9449
REGION1,PWRWNDB04,2034,1.9449
REGION1,PWRWNDB04,2035,1.9449
REGION1,PWRWNDB04,2036,1.9449
REGION1,PWRWNDB04,2037,1.9449
REGION1,PWRWNDB04,2038,1.9449
REGION1,PWRWNDB04,2039,1.9449
REGION1,PWRWNDB04,2040,1.9449
REGION1,PWRWNDB04,2041,1.9449
REGION1,PWRWNDB04,2042,1.9449
REGION1,PWRWNDB05,2020,0.2684
REGION1,PWRWNDB05,2021,0.2684
REGION1,PWRWNDB05,2022,0.2684
REGION1,PWRWNDB05,2023,0.2684
REGION1,PWRWNDB05,2024,0.2684
REGION1,PWRWNDB05,2025,0.2684
REGION1,PWRWNDB05,2026,0.2684
REGION1,PWRWNDB05,2027,0.2684
REGION1,PWRWNDB05,2028,0.2684
REGION1,PWRWNDB05,2029,0.2684
REGION1,PWRWNDB05,2030,0.2684
REGION1,PWRWNDB05,2031,0.2684
REGION1,PWRWNDB05,2032,0.2684
REGION1,PWRWNDB05,2033,0.2684
REGION1,PWRWNDB05,2034,0.2684
