r,t,m,y,TotalAnnualTechnologyActivityByMode
REGION1,LNDAGRBC1C03,51,2040,0.033
REGION1,LNDAGRBC1C03,51,2041,0.033
REGION1,LNDAGRBC1C03,51,2042,0.033
REGION1,LNDAGRBC1C03,51,2043,0.033
REGION1,LNDAGRBC1C03,51,2044,0.033
REGION1,LNDAGRBC1C03,51,2045,0.033
REGION1,LNDAGRBC1C03,51,2046,0.033
REGION1,LNDAGRBC1C03,51,2047,0.033
REGION1,LNDAGRBC1C03,51,2048,0.033
REGION1,LNDAGRBC1C03,51,2049,0.033
REGION1,LNDAGRBC1C03,51,2050,0.033
REGION1,LNDAGRBC1C03,22,2020,1.7
REGION1,LNDAGRBC1C03,22,2021,2.0
REGION1,LNDAGRBC1C03,22,2022,2.0778
REGION1,LNDAGRBC1C03,22,2023,2.1556
REGION1,LNDAGRBC1C03,22,2024,2.2333
REGION1,LNDAGRBC1C03,22,2025,2.3111
REGION1,LNDAGRBC1C03,22,2026,2.3889
REGION1,LNDAGRBC1C03,22,2027,2.4667
REGION1,LNDAGRBC1C03,22,2028,2.5444
REGION1,LNDAGRBC1C03,22,2029,2.6222
REGION1,LNDAGRBC1C03,22,2030,2.7
REGION1,LNDAGRBC1C03,22,2031,2.7778
REGION1,LNDAGRBC1C03,22,2032,2.8556
REGION1,LNDAGRBC1C03,22,2033,2.9333
REGION1,LNDAGRBC1C03,22,2034,3.0111
REGION1,LNDAGRBC1C03,22,2035,3.0889
REGION1,LNDAGRBC1C03,22,2036,3.1667
REGION1,LNDAGRBC1C03,22,2037,3.2444
REGION1,LNDAGRBC1C03,22,2038,3.3222
REGION1,LNDAGRBC1C03,22,2039,3.4
REGION1,LNDAGRBC1C03,22,2040,3.4778
REGION1,LNDAGRBC1C03,22,2041,3.5556
REGION1,LNDAGRBC1C03,22,2042,3.6333
REGION1,LNDAGRBC1C03,22,2043,3.7111
REGION1,LNDAGRBC1C03,22,2044,3.7889
REGION1,LNDAGRBC1C03,22,2045,3.8667
REGION1,LNDAGRBC1C03,22,2046,3.9444
REGION1,LNDAGRBC1C03,22,2047,4.0222
REGION1,LNDAGRBC1C03,22,2048,4.1
REGION1,LNDAGRBC1C03,22,2049,4.1778
REGION1,LNDAGRBC1C03,22,2050,4.2556
REGION1,LNDAGRBC1C04,54,2020,0.7471
REGION1,LNDAGRBC1C04,54,2021,0.7554
REGION1,LNDAGRBC1C04,54,2022,0.7637
REGION1,LNDAGRBC1C04,54,2023,0.7721
REGION1,LNDAGRBC1C04,54,2024,0.7806
REGION1,LNDAGRBC1C04,54,2025,0.7891
REGION1,LNDAGRBC1C04,54,2026,0.7978
REGION1,LNDAGRBC1C04,54,2027,0.8066
REGION1,LNDAGRBC1C04,54,2028,0.8155
REGION1,LNDAGRBC1C04,54,2029,0.8244
REGION1,LNDAGRBC1C04,54,2030,0.8335
REGION1,LNDAGRBC1C04,54,2031,0.8427
REGION1,LNDAGRBC1C04,54,2032,0.8519
REGION1,LNDAGRBC1C04,54,2033,0.8613
REGION1,LNDAGRBC1C04,54,2034,0.8708
REGION1,LNDAGRBC1C04,54,2035,0.8804
REGION1,LNDAGRBC1C04,54,2036,0.8901
REGION1,LNDAGRBC1C04,54,2037,0.8998
REGION1,LNDAGRBC1C04,54,2038,0.9097
REGION1,LNDAGRBC1C04,54,2039,0.9197
REGION1,LNDAGRBC1C04,54,2040,0.9299
REGION1,LNDAGRBC1C04,54,2041,0.9401
REGION1,LNDAGRBC1C04,54,2042,0.9504
REGION1,LNDAGRBC1C04,54,2043,0.9609
REGION1,LNDAGRBC1C04,54,2044,0.9715
REGION1,LNDAGRBC1C04,54,2045,0.9821
REGION1,LNDAGRBC1C04,54,2046,0.9929
REGION1,LNDAGRBC1C04,54,2047,1.0039
REGION1,LNDAGRBC1C04,54,2048,1.0149
REGION1,LNDAGRBC1C04,54,2049,1.0261
REGION1,LNDAGRBC1C04,54,2050,1.0374
REGION1,LNDAGRBC1C04,55,2020,2.888
REGION1,LNDAGRBC1C04,55,2021,2.888
REGION1,LNDAGRBC1C04,55,2022,2.888
REGION1,LNDAGRBC1C04,55,2023,2.888
REGION1,LNDAGRBC1C04,55,2024,2.888
REGION1,LNDAGRBC1C04,55,2025,2.888
REGION1,LNDAGRBC1C04,55,2026,2.888
REGION1,LNDAGRBC1C04,55,2027,2.888
REGION1,LNDAGRBC1C04,55,2028,2.888
REGION1,LNDAGRBC1C04,55,2029,2.888
REGION1,LNDAGRBC1C04,55,2030,2.888
REGION1,LNDAGRBC1C04,55,2031,2.888
REGION1,LNDAGRBC1C04,55,2032,2.888
REGION1,LNDAGRBC1C04,55,2033,2.888
REGION1,LNDAGRBC1C04,55,2034,2.888
REGION1,LNDAGRBC1C04,55,2035,2.888
REGION1,LNDAGRBC1C04,55,2036,2.888
REGION1,LNDAGRBC1C04,55,2037,2.888
REGION1,LNDAGRBC1C04,55,2038,2.888
REGION1,LNDAGRBC1C04,55,2039,2.888
REGION1,LNDAGRBC1C04,55,2040,2.888
REGION1,LNDAGRBC1C04,55,2041,2.888
REGION1,LNDAGRBC1C04,55,2042,2.888
REGION1,LNDAGRBC1C04,55,2043,2.888
REGION1,LNDAGRBC1C04,55,2044,2.888
REGION1,LNDAGRBC1C04,55,2045,2.888
REGION1,LNDAGRBC1C04,55,2046,2.888
REGION1,LNDAGRBC1C04,55,2047,2.888
REGION1,LNDAGRBC1C04,55,2048,2.888
REGION1,LNDAGRBC1C04,55,2049,2.888
REGION1,LNDAGRBC1C04,55,2050,2.888
REGION1,LNDAGRBC1C04,51,2020,0.8693
REGION1,LNDAGRBC1C04,51,2021,0.8693
REGION1,LNDAGRBC1C04,51,2022,0.8693
REGION1,LNDAGRBC1C04,51,2023,0.8693
REGION1,LNDAGRBC1C04,51,2024,0.8693
REGION1,LNDAGRBC1C04,51,2025,0.8693
REGION1,LNDAGRBC1C04,51,2026,0.8693
REGION1,LNDAGRBC1C04,51,2027,0.8693
REGION1,LNDAGRBC1C04,51,2028,0.8693
REGION1,LNDAGRBC1C04,51,2029,0.8693
REGION1,LNDAGRBC1C04,51,2030,0.8693
REGION1,LNDAGRBC1C04,51,2031,0.8693
REGION1,LNDAGRBC1C04,51,2032,0.8693
REGION1,LNDAGRBC1C04,51,2033,0.8693
REGION1,LNDAGRBC1C04,51,2034,0.8693
REGION1,LNDAGRBC1C04,51,2035,0.8693
REGION1,LNDAGRBC1C04,51,2036,0.8693
REGION1,LNDAGRBC1C04,51,2037,0.8693
REGION1,LNDAGRBC1C04,51,2038,0.8693
REGION1,LNDAGRBC1C04,51,2039,0.8693
REGION1,LNDAGRBC1C04,51,2040,0.8693
REGION1,LNDAGRBC1C04,51,2041,0.8693
REGION1,LNDAGRBC1C04,51,2042,0.8693
REGION1,LNDAGRBC1C04,51,2043,0.8693
REGION1,LNDAGRBC1C04,51,2044,0.8693
REGION1,LNDAGRBC1C04,51,2045,0.8693
REGION1,LNDAGRBC1C04,51,2046,0.8693
REGION1,LNDAGRBC1C04,51,2047,0.8693
REGION1,LNDAGRBC1C04,51,2048,0.8693
REGION1,LNDAGRBC1C04,51,2049,0.8693
REGION1,LNDAGRBC1C04,51,2050,0.8693
REGION1,LNDAGRBC1C04,53,2020,6.2501
REGION1,LNDAGRBC1C04,53,2021,6.2501
REGION1,LNDAGRBC1C04,53,2022,6.2501
REGION1,LNDAGRBC1C04,53,2023,6.2501
REGION1,LNDAGRBC1C04,53,2024,6.2501
REGION1,LNDAGRBC1C04,53,2025,6.2501
REGION1,LNDAGRBC1C04,53,2026,6.2501
REGION1,LNDAGRBC1C04,53,2027,6.2501
REGION1,LNDAGRBC1C04,53,2028,6.2501
REGION1,LNDAGRBC1C04,53,2029,6.2501
REGION1,LNDAGRBC1C04,53,2030,6.2501
REGION1,LNDAGRBC1C04,53,2031,6.2501
REGION1,LNDAGRBC1C04,53,2032,6.2501
REGION1,LNDAGRBC1C04,53,2033,6.2501
REGION1,LNDAGRBC1C04,53,2034,6.2501
REGION1,LNDAGRBC1C04,53,2035,6.2501
REGION1,LNDAGRBC1C04,53,2036,6.2501
REGION1,LNDAGRBC1C04,53,2037,6.2501
REGION1,LNDAGRBC1C04,53,2038,6.2501
REGION1,LNDAGRBC1C04,53,2039,6.2501
REGION1,LNDAGRBC1C04,53,2040,6.2501
REGION1,LNDAGRBC1C04,53,2041,6.2501
REGION1,LNDAGRBC1C04,53,2042,6.2501
REGION1,LNDAGRBC1C04,53,2043,6.2501
REGION1,LNDAGRBC1C04,53,2044,6.2501
REGION1,LNDAGRBC1C04,53,2045,6.2501
REGION1,LNDAGRBC1C04,53,2046,6.2501
REGION1,LNDAGRBC1C04,53,2047,6.2501
REGION1,LNDAGRBC1C04,53,2048,6.2501
REGION1,LNDAGRBC1C04,53,2049,6.2501
REGION1,LNDAGRBC1C04,53,2050,6.2501
REGION1,LNDAGRBC1C05,53,2020,15.4852
REGION1,LNDAGRBC1C05,53,2021,15.4852
REGION1,LNDAGRBC1C05,53,2022,15.4852
REGION1,LNDAGRBC1C05,53,2023,15.4852
REGION1,LNDAGRBC1C05,53,2024,15.4852
REGION1,LNDAGRBC1C05,53,2025,15.4852
REGION1,LNDAGRBC1C05,53,2026,15.4852
REGION1,LNDAGRBC1C05,53,2027,15.4852
REGION1,LNDAGRBC1C05,53,2028,15.4852
REGION1,LNDAGRBC1C05,53,2029,15.4852
REGION1,LNDAGRBC1C05,53,2030,15.4852
REGION1,LNDAGRBC1C05,53,2031,15.4852
REGION1,LNDAGRBC1C05,53,2032,15.4852
REGION1,LNDAGRBC1C05,53,2033,15.4852
REGION1,LNDAGRBC1C05,53,2034,15.4852
REGION1,LNDAGRBC1C05,53,2035,15.4852
REGION1,LNDAGRBC1C05,53,2036,15.4852
REGION1,LNDAGRBC1C05,53,2037,15.4852
REGION1,LNDAGRBC1C05,53,2038,15.4852
REGION1,LNDAGRBC1C05,53,2039,15.4852
REGION1,LNDAGRBC1C05,53,2040,15.4852
REGION1,LNDAGRBC1C05,53,2041,15.4852
REGION1,LNDAGRBC1C05,53,2042,15.4852
REGION1,LNDAGRBC1C05,53,2043,15.4852
REGION1,LNDAGRBC1C05,53,2044,15.4852
REGION1,LNDAGRBC1C05,53,2045,15.4852
REGION1,LNDAGRBC1C05,53,2046,15.4852
REGION1,LNDAGRBC1C05,53,2047,15.4852
REGION1,LNDAGRBC1C05,53,2048,15.4852
REGION1,LNDAGRBC1C05,53,2049,15.4852
REGION1,LNDAGRBC1C05,53,2050,15.4852
REGION1,LNDAGRBC1C05,52,2020,518.742
REGION1,LNDAGRBC1C05,52,2021,508.4153
REGION1,LNDAGRBC1C05,52,2022,508.3636
REGION1,LNDAGRBC1C05,52,2023,507.7709
REGION1,LNDAGRBC1C05,52,2024,507.4242
REGION1,LNDAGRBC1C05,52,2025,507.5282
REGION1,LNDAGRBC1C05,52,2026,507.0815
REGION1,LNDAGRBC1C05,52,2027,507.1029
REGION1,LNDAGRBC1C05,52,2028,506.3604
REGION1,LNDAGRBC1C05,52,2029,505.9288
REGION1,LNDAGRBC1C05,52,2030,506.002
REGION1,LNDAGRBC1C05,52,2031,505.5067
REGION1,LNDAGRBC1C05,52,2032,505.7293
REGION1,LNDAGRBC1C05,52,2033,505.4785
REGION1,LNDAGRBC1C05,52,2034,505.489
REGION1,LNDAGRBC1C05,52,2035,505.1944
REGION1,LNDAGRBC1C05,52,2036,504.4692
REGION1,LNDAGRBC1C05,52,2037,503.8545
REGION1,LNDAGRBC1C05,52,2038,503.4627
REGION1,LNDAGRBC1C05,52,2039,503.2974
REGION1,LNDAGRBC1C05,52,2040,502.8922
REGION1,LNDAGRBC1C05,52,2041,502.1552
REGION1,LNDAGRBC1C05,52,2042,502.4998
REGION1,LNDAGRBC1C05,52,2043,502.2016
REGION1,LNDAGRBC1C05,52,2044,501.9331
REGION1,LNDAGRBC1C05,52,2045,501.5653
REGION1,LNDAGRBC1C05,52,2046,501.2683
REGION1,LNDAGRBC1C05,52,2047,500.9426
REGION1,LNDAGRBC1C05,52,2048,500.6166
REGION1,LNDAGRBC1C05,52,2049,500.3022
REGION1,LNDAGRBC1C05,52,2050,499.9963
REGION1,LNDAGRBC1C05,54,2020,2.2031
REGION1,LNDAGRBC1C05,54,2021,2.206
REGION1,LNDAGRBC1C05,54,2022,2.2083
REGION1,LNDAGRBC1C05,54,2023,2.2108
REGION1,LNDAGRBC1C05,54,2024,2.2133
REGION1,LNDAGRBC1C05,54,2025,2.2536
REGION1,LNDAGRBC1C05,54,2026,2.2576
REGION1,LNDAGRBC1C05,54,2027,2.2604
REGION1,LNDAGRBC1C05,54,2028,2.2631
REGION1,LNDAGRBC1C05,54,2029,2.2658
REGION1,LNDAGRBC1C05,54,2030,2.2691
REGION1,LNDAGRBC1C05,54,2031,2.2723
REGION1,LNDAGRBC1C05,54,2032,2.2757
REGION1,LNDAGRBC1C05,54,2033,2.2787
REGION1,LNDAGRBC1C05,54,2034,2.2813
REGION1,LNDAGRBC1C05,54,2035,2.2841
REGION1,LNDAGRBC1C05,54,2036,2.2869
REGION1,LNDAGRBC1C05,54,2037,2.2898
REGION1,LNDAGRBC1C05,54,2038,2.2928
REGION1,LNDAGRBC1C05,54,2039,2.2959
REGION1,LNDAGRBC1C05,54,2040,2.2991
REGION1,LNDAGRBC1C05,54,2041,2.3022
REGION1,LNDAGRBC1C05,54,2042,2.306
REGION1,LNDAGRBC1C05,54,2043,2.3112
REGION1,LNDAGRBC1C05,54,2044,2.3157
REGION1,LNDAGRBC1C05,54,2045,2.3208
REGION1,LNDAGRBC1C05,54,2046,2.3269
REGION1,LNDAGRBC1C05,54,2047,2.3316
REGION1,LNDAGRBC1C05,54,2048,2.3362
REGION1,LNDAGRBC1C05,54,2049,2.3407
REGION1,LNDAGRBC1C05,54,2050,2.3453
REGION1,LNDAGRBC1C05,51,2020,0.4533
REGION1,LNDAGRBC1C05,51,2021,0.4533
REGION1,LNDAGRBC1C05,51,2022,0.4533
REGION1,LNDAGRBC1C05,51,2023,0.4533
REGION1,LNDAGRBC1C05,51,2024,0.4533
REGION1,LNDAGRBC1C05,51,2025,0.4533
REGION1,LNDAGRBC1C05,51,2026,0.4533
REGION1,LNDAGRBC1C05,51,2027,0.4533
REGION1,LNDAGRBC1C05,51,2028,0.4533
REGION1,LNDAGRBC1C05,51,2029,0.4533
REGION1,LNDAGRBC1C05,51,2030,0.4533
REGION1,LNDAGRBC1C05,51,2031,0.4533
REGION1,LNDAGRBC1C05,51,2032,0.4533
REGION1,LNDAGRBC1C05,51,2033,0.4533
REGION1,LNDAGRBC1C05,51,2034,0.4533
REGION1,LNDAGRBC1C05,51,2035,0.4533
REGION1,LNDAGRBC1C05,51,2036,0.4533
REGION1,LNDAGRBC1C05,51,2037,0.4533
REGION1,LNDAGRBC1C05,51,2038,0.4533
REGION1,LNDAGRBC1C05,51,2039,0.4533
REGION1,LNDAGRBC1C05,51,2040,0.4533
REGION1,LNDAGRBC1C05,51,2041,0.4533
REGION1,LNDAGRBC1C05,51,2042,0.4533
REGION1,LNDAGRBC1C05,51,2043,0.4533
REGION1,LNDAGRBC1C05,51,2044,0.4533
REGION1,LNDAGRBC1C05,51,2045,0.4533
REGION1,LNDAGRBC1C05,51,2046,0.4533
REGION1,LNDAGRBC1C05,51,2047,0.4533
REGION1,LNDAGRBC1C05,51,2048,0.4533
REGION1,LNDAGRBC1C05,51,2049,0.4533
REGION1,LNDAGRBC1C05,51,2050,0.4533
REGION1,LNDAGRBC1C05,55,2020,1.1493
REGION1,LNDAGRBC1C05,55,2021,1.1493
REGION1,LNDAGRBC1C05,55,2022,1.1493
REGION1,LNDAGRBC1C05,55,2023,1.1493
REGION1,LNDAGRBC1C05,55,2024,1.1493
REGION1,LNDAGRBC1C05,55,2025,1.1493
REGION1,LNDAGRBC1C05,55,2026,1.1493
REGION1,LNDAGRBC1C05,55,2027,1.1493
REGION1,LNDAGRBC1C05,55,2028,1.1493
REGION1,LNDAGRBC1C05,55,2029,1.1493
REGION1,LNDAGRBC1C05,55,2030,1.1493
REGION1,LNDAGRBC1C05,55,2031,1.1493
REGION1,LNDAGRBC1C05,55,2032,1.1493
REGION1,LNDAGRBC1C05,55,2033,1.1493
REGION1,LNDAGRBC1C05,55,2034,1.1493
REGION1,LNDAGRBC1C05,55,2035,1.1493
REGION1,LNDAGRBC1C05,55,2036,1.1493
REGION1,LNDAGRBC1C05,55,2037,1.1493
REGION1,LNDAGRBC1C05,55,2038,1.1493
REGION1,LNDAGRBC1C05,55,2039,1.1493
REGION1,LNDAGRBC1C05,55,2040,1.1493
REGION1,LNDAGRBC1C05,55,2041,1.1493
REGION1,LNDAGRBC1C05,55,2042,1.1493
REGION1,LNDAGRBC1C05,55,2043,1.1493
REGION1,LNDAGRBC1C05,55,2044,1.1493
REGION1,LNDAGRBC1C05,55,2045,1.1493
REGION1,LNDAGRBC1C05,55,2046,1.1493
REGION1,LNDAGRBC1C05,55,2047,1.1493
REGION1,LNDAGRBC1C05,55,2048,1.1493
REGION1,LNDAGRBC1C05,55,2049,1.1493
REGION1,LNDAGRBC1C05,55,2050,1.1493
REGION1,LNDAGRBC1C06,55,2020,1.8607
REGION1,LNDAGRBC1C06,55,2021,1.8607
REGION1,LNDAGRBC1C06,55,2022,1.8607
REGION1,LNDAGRBC1C06,55,2023,1.8607
REGION1,LNDAGRBC1C06,55,2024,1.8607
REGION1,LNDAGRBC1C06,55,2025,1.8607
REGION1,LNDAGRBC1C06,55,2026,1.8607
REGION1,LNDAGRBC1C06,55,2027,1.8607
REGION1,LNDAGRBC1C06,55,2028,1.8607
REGION1,LNDAGRBC1C06,55,2029,1.8607
REGION1,LNDAGRBC1C06,55,2030,1.8607
REGION1,LNDAGRBC1C06,55,2031,1.8607
REGION1,LNDAGRBC1C06,55,2032,1.8607
REGION1,LNDAGRBC1C06,55,2033,1.8607
REGION1,LNDAGRBC1C06,55,2034,1.8607
REGION1,LNDAGRBC1C06,55,2035,1.8607
REGION1,LNDAGRBC1C06,55,2036,1.8607
REGION1,LNDAGRBC1C06,55,2037,1.8607
REGION1,LNDAGRBC1C06,55,2038,1.8607
REGION1,LNDAGRBC1C06,55,2039,1.8607
REGION1,LNDAGRBC1C06,55,2040,1.8607
REGION1,LNDAGRBC1C06,55,2041,1.8607
REGION1,LNDAGRBC1C06,55,2042,1.8607
REGION1,LNDAGRBC1C06,55,2043,1.8607
REGION1,LNDAGRBC1C06,55,2044,1.8607
REGION1,LNDAGRBC1C06,55,2045,1.8607
REGION1,LNDAGRBC1C06,55,2046,1.8607
REGION1,LNDAGRBC1C06,55,2047,1.8607
REGION1,LNDAGRBC1C06,55,2048,1.8607
REGION1,LNDAGRBC1C06,55,2049,1.8607
REGION1,LNDAGRBC1C06,55,2050,1.8607
REGION1,LNDAGRBC1C06,53,2020,1.157
REGION1,LNDAGRBC1C06,53,2021,1.157
REGION1,LNDAGRBC1C06,53,2022,1.157
REGION1,LNDAGRBC1C06,53,2023,1.157
REGION1,LNDAGRBC1C06,53,2024,1.157
REGION1,LNDAGRBC1C06,53,2025,1.157
REGION1,LNDAGRBC1C06,53,2026,1.157
REGION1,LNDAGRBC1C06,53,2027,1.157
REGION1,LNDAGRBC1C06,53,2028,1.157
REGION1,LNDAGRBC1C06,53,2029,1.157
REGION1,LNDAGRBC1C06,53,2030,1.157
REGION1,LNDAGRBC1C06,53,2031,1.157
REGION1,LNDAGRBC1C06,53,2032,1.157
REGION1,LNDAGRBC1C06,53,2033,1.157
REGION1,LNDAGRBC1C06,53,2034,1.157
REGION1,LNDAGRBC1C06,53,2035,1.157
REGION1,LNDAGRBC1C06,53,2036,1.157
REGION1,LNDAGRBC1C06,53,2037,1.157
REGION1,LNDAGRBC1C06,53,2038,1.157
REGION1,LNDAGRBC1C06,53,2039,1.157
REGION1,LNDAGRBC1C06,53,2040,1.157
REGION1,LNDAGRBC1C06,53,2041,1.157
REGION1,LNDAGRBC1C06,53,2042,1.157
REGION1,LNDAGRBC1C06,53,2043,1.157
REGION1,LNDAGRBC1C06,53,2044,1.157
REGION1,LNDAGRBC1C06,53,2045,1.157
REGION1,LNDAGRBC1C06,53,2046,1.157
REGION1,LNDAGRBC1C06,53,2047,1.157
REGION1,LNDAGRBC1C06,53,2048,1.157
REGION1,LNDAGRBC1C06,53,2049,1.157
REGION1,LNDAGRBC1C06,53,2050,1.157
REGION1,LNDAGRBC1C06,54,2020,0.0448
REGION1,LNDAGRBC1C06,54,2021,0.0453
REGION1,LNDAGRBC1C06,54,2022,0.0458
REGION1,LNDAGRBC1C06,54,2023,0.0463
REGION1,LNDAGRBC1C06,54,2024,0.0468
REGION1,LNDAGRBC1C06,54,2025,0.0474
REGION1,LNDAGRBC1C06,54,2026,0.0479
REGION1,LNDAGRBC1C06,54,2027,0.0484
REGION1,LNDAGRBC1C06,54,2028,0.0489
REGION1,LNDAGRBC1C06,54,2029,0.0495
REGION1,LNDAGRBC1C06,54,2030,0.05
REGION1,LNDAGRBC1C06,54,2031,0.0506
REGION1,LNDAGRBC1C06,54,2032,0.0511
REGION1,LNDAGRBC1C06,54,2033,0.0517
REGION1,LNDAGRBC1C06,54,2034,0.0523
REGION1,LNDAGRBC1C06,54,2035,0.0528
REGION1,LNDAGRBC1C06,54,2036,0.0534
REGION1,LNDAGRBC1C06,54,2037,0.054
REGION1,LNDAGRBC1C06,54,2038,0.0546
REGION1,LNDAGRBC1C06,54,2039,0.0552
REGION1,LNDAGRBC1C06,54,2040,0.0558
REGION1,LNDAGRBC1C06,54,2041,0.0564
REGION1,LNDAGRBC1C06,54,2042,0.057
REGION1,LNDAGRBC1C06,54,2043,0.0577
REGION1,LNDAGRBC1C06,54,2044,0.0583
REGION1,LNDAGRBC1C06,54,2045,0.0589
REGION1,LNDAGRBC1C06,54,2046,0.0596
REGION1,LNDAGRBC1C06,54,2047,0.0602
REGION1,LNDAGRBC1C06,54,2048,0.0609
REGION1,LNDAGRBC1C06,54,2049,0.0616
REGION1,LNDAGRBC1C06,54,2050,0.0623
REGION1,LNDAGRBC1C06,51,2020,0.3564
REGION1,LNDAGRBC1C06,51,2021,0.3564
REGION1,LNDAGRBC1C06,51,2022,0.3564
REGION1,LNDAGRBC1C06,51,2023,0.3564
REGION1,LNDAGRBC1C06,51,2024,0.3564
REGION1,LNDAGRBC1C06,51,2025,0.3564
REGION1,LNDAGRBC1C06,51,2026,0.3564
REGION1,LNDAGRBC1C06,51,2027,0.3564
REGION1,LNDAGRBC1C06,51,2028,0.3564
REGION1,LNDAGRBC1C06,51,2029,0.3564
REGION1,LNDAGRBC1C06,51,2030,0.3564
REGION1,LNDAGRBC1C06,51,2031,0.3564
REGION1,LNDAGRBC1C06,51,2032,0.3564
REGION1,LNDAGRBC1C06,51,2033,0.3564
REGION1,LNDAGRBC1C06,51,2034,0.3564
REGION1,LNDAGRBC1C06,51,2035,0.3564
REGION1,LNDAGRBC1C06,51,2036,0.3564
REGION1,LNDAGRBC1C06,51,2037,0.3564
REGION1,LNDAGRBC1C06,51,2038,0.3564
REGION1,LNDAGRBC1C06,51,2039,0.3564
REGION1,LNDAGRBC1C06,51,2040,0.3564
REGION1,LNDAGRBC1C06,51,2041,0.3564
REGION1,LNDAGRBC1C06,51,2042,0.3564
REGION1,LNDAGRBC1C06,51,2043,0.3564
REGION1,LNDAGRBC1C06,51,2044,0.3564
REGION1,LNDAGRBC1C06,51,2045,0.3564
REGION1,LNDAGRBC1C06,51,2046,0.3564
REGION1,LNDAGRBC1C06,51,2047,0.3564
REGION1,LNDAGRBC1C06,51,2048,0.3564
REGION1,LNDAGRBC1C06,51,2049,0.3564
REGION1,LNDAGRBC1C06,51,2050,0.3564
REGION1,LNDAGRBC1C07,55,2020,3.6028
REGION1,LNDAGRBC1C07,55,2021,3.6028
REGION1,LNDAGRBC1C07,55,2022,3.6028
REGION1,LNDAGRBC1C07,55,2023,3.6028
REGION1,LNDAGRBC1C07,55,2024,3.6028
REGION1,LNDAGRBC1C07,55,2025,3.6028
REGION1,LNDAGRBC1C07,55,2026,3.6028
REGION1,LNDAGRBC1C07,55,2027,3.6028
REGION1,LNDAGRBC1C07,55,2028,3.6028
REGION1,LNDAGRBC1C07,55,2029,3.6028
REGION1,LNDAGRBC1C07,55,2030,3.6028
REGION1,LNDAGRBC1C07,55,2031,3.6028
REGION1,LNDAGRBC1C07,55,2032,3.6028
REGION1,LNDAGRBC1C07,55,2033,3.6028
REGION1,LNDAGRBC1C07,55,2034,3.6028
REGION1,LNDAGRBC1C07,55,2035,3.6028
REGION1,LNDAGRBC1C07,55,2036,3.6028
REGION1,LNDAGRBC1C07,55,2037,3.6028
REGION1,LNDAGRBC1C07,55,2038,3.6028
REGION1,LNDAGRBC1C07,55,2039,3.6028
REGION1,LNDAGRBC1C07,55,2040,3.6028
REGION1,LNDAGRBC1C07,55,2041,3.6028
REGION1,LNDAGRBC1C07,55,2042,3.6028
REGION1,LNDAGRBC1C07,55,2043,3.6028
REGION1,LNDAGRBC1C07,55,2044,3.6028
REGION1,LNDAGRBC1C07,55,2045,3.6028
REGION1,LNDAGRBC1C07,55,2046,3.6028
REGION1,LNDAGRBC1C07,55,2047,3.6028
REGION1,LNDAGRBC1C07,55,2048,3.6028
REGION1,LNDAGRBC1C07,55,2049,3.6028
REGION1,LNDAGRBC1C07,55,2050,3.6028
REGION1,LNDAGRBC1C07,51,2020,2.0315
REGION1,LNDAGRBC1C07,51,2021,2.0315
REGION1,LNDAGRBC1C07,51,2022,2.0315
REGION1,LNDAGRBC1C07,51,2023,2.0315
REGION1,LNDAGRBC1C07,51,2024,2.0315
REGION1,LNDAGRBC1C07,51,2025,2.0315
REGION1,LNDAGRBC1C07,51,2026,2.0315
REGION1,LNDAGRBC1C07,51,2027,2.0315
REGION1,LNDAGRBC1C07,51,2028,2.0315
REGION1,LNDAGRBC1C07,51,2029,2.0315
REGION1,LNDAGRBC1C07,51,2030,2.0315
REGION1,LNDAGRBC1C07,51,2031,2.0315
REGION1,LNDAGRBC1C07,51,2032,2.0315
REGION1,LNDAGRBC1C07,51,2033,2.0315
REGION1,LNDAGRBC1C07,51,2034,2.0315
REGION1,LNDAGRBC1C07,51,2035,2.0315
REGION1,LNDAGRBC1C07,51,2036,2.0315
REGION1,LNDAGRBC1C07,51,2037,2.0315
REGION1,LNDAGRBC1C07,51,2038,2.0315
REGION1,LNDAGRBC1C07,51,2039,2.0315
REGION1,LNDAGRBC1C07,51,2040,2.0315
REGION1,LNDAGRBC1C07,51,2041,2.0315
REGION1,LNDAGRBC1C07,51,2042,2.0315
REGION1,LNDAGRBC1C07,51,2043,2.0315
REGION1,LNDAGRBC1C07,51,2044,2.0315
REGION1,LNDAGRBC1C07,51,2045,2.0315
REGION1,LNDAGRBC1C07,51,2046,2.0315
REGION1,LNDAGRBC1C07,51,2047,2.0315
REGION1,LNDAGRBC1C07,51,2048,2.0315
REGION1,LNDAGRBC1C07,51,2049,2.0315
REGION1,LNDAGRBC1C07,51,2050,2.0315
REGION1,LNDAGRBC1C07,53,2020,7.2314
REGION1,LNDAGRBC1C07,53,2021,7.2314
REGION1,LNDAGRBC1C07,53,2022,7.2314
REGION1,LNDAGRBC1C07,53,2023,7.2314
REGION1,LNDAGRBC1C07,53,2024,7.2314
REGION1,LNDAGRBC1C07,53,2025,7.2314
REGION1,LNDAGRBC1C07,53,2026,7.2314
REGION1,LNDAGRBC1C07,53,2027,7.2314
REGION1,LNDAGRBC1C07,53,2028,7.2314
REGION1,LNDAGRBC1C07,53,2029,7.2314
REGION1,LNDAGRBC1C07,53,2030,7.2314
REGION1,LNDAGRBC1C07,53,2031,7.2314
REGION1,LNDAGRBC1C07,53,2032,7.2314
