r,t,y,NewCapacity
REGION1,RNWSOL,2020,0.0403
REGION1,RNWSOL,2021,0.0403
REGION1,RNWSOL,2022,0.0403
REGION1,RNWSOL,2023,0.0403
REGION1,RNWSOL,2024,0.0403
REGION1,RNWSOL,2025,0.0403
REGION1,RNWSOL,2026,0.0403
REGION1,RNWSOL,2027,0.0403
REGION1,RNWSOL,2028,0.0403
REGION1,RNWSOL,2029,0.0403
REGION1,RNWSOL,2030,0.0403
REGION1,RNWSOL,2031,0.0403
REGION1,RNWSOL,2032,0.0403
REGION1,RNWSOL,2033,0.0403
REGION1,RNWSOL,2034,0.0403
REGION1,RNWSOL,2035,0.0403
REGION1,RNWSOL,2036,0.0403
REGION1,RNWSOL,2037,0.0403
REGION1,RNWSOL,2038,0.0403
REGION1,RNWSOL,2039,0.0403
REGION1,RNWSOL,2040,0.0403
REGION1,RNWWND,2020,181.7785
REGION1,RNWWND,2021,197.4817
REGION1,RNWWND,2022,198.1962
REGION1,RNWWND,2023,198.1962
REGION1,RNWWND,2024,198.1962
REGION1,RNWWND,2025,198.1962
REGION1,RNWWND,2026,227.0219
REGION1,RNWWND,2027,240.363
REGION1,RNWWND,2028,249.7237
REGION1,RNWWND,2029,258.7782
REGION1,RNWWND,2030,275.7936
REGION1,RNWWND,2031,294.6462
REGION1,RNWWND,2032,313.3238
REGION1,RNWWND,2033,324.6966
REGION1,RNWWND,2034,331.1703
REGION1,RNWWND,2035,338.5565
REGION1,RNWWND,2036,346.7799
REGION1,RNWWND,2037,355.8211
REGION1,RNWWND,2038,367.3251
REGION1,RNWWND,2039,378.3745
REGION1,RNWWND,2040,390.0535
REGION1,RNWWND,2041,400.21
REGION1,RNWWND,2042,404.7261
REGION1,RNWWND,2043,397.6174
REGION1,RNWWND,2044,397.6174
REGION1,RNWWND,2045,393.7095
REGION1,RNWWND,2046,378.7831
REGION1,RNWWND,2047,378.0686
REGION1,RNWWND,2048,378.0686
REGION1,RNWWND,2049,378.0686
REGION1,RNWWND,2050,378.0686
