r,t,f,y,UseByTechnologyAnnual
REGION1,LNDAGRBC1C01,WTRPRCBC1,2045,249.9709
REGION1,LNDAGRBC1C01,WTRPRCBC1,2046,249.9763
REGION1,LNDAGRBC1C01,WTRPRCBC1,2047,249.9819
REGION1,LNDAGRBC1C01,WTRPRCBC1,2048,249.9875
REGION1,LNDAGRBC1C01,WTRPRCBC1,2049,249.9931
REGION1,LNDAGRBC1C01,WTRPRCBC1,2050,249.9988
REGION1,LNDAGRBC1C02,LBARBC1,2020,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2021,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2022,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2023,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2024,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2025,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2026,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2027,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2028,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2029,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2030,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2031,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2032,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2033,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2034,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2035,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2036,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2037,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2038,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2039,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2040,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2041,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2042,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2043,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2044,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2045,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2046,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2047,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2048,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2049,3.8454
REGION1,LNDAGRBC1C02,LBARBC1,2050,3.8454
REGION1,LNDAGRBC1C02,LBLTBC1,2020,0.2777
REGION1,LNDAGRBC1C02,LBLTBC1,2021,0.2807
REGION1,LNDAGRBC1C02,LBLTBC1,2022,0.2838
REGION1,LNDAGRBC1C02,LBLTBC1,2023,0.2869
REGION1,LNDAGRBC1C02,LBLTBC1,2024,0.2901
REGION1,LNDAGRBC1C02,LBLTBC1,2025,0.2933
REGION1,LNDAGRBC1C02,LBLTBC1,2026,0.2965
REGION1,LNDAGRBC1C02,LBLTBC1,2027,0.2998
REGION1,LNDAGRBC1C02,LBLTBC1,2028,0.3031
REGION1,LNDAGRBC1C02,LBLTBC1,2029,0.3064
REGION1,LNDAGRBC1C02,LBLTBC1,2030,0.3098
REGION1,LNDAGRBC1C02,LBLTBC1,2031,0.3132
REGION1,LNDAGRBC1C02,LBLTBC1,2032,0.3166
REGION1,LNDAGRBC1C02,LBLTBC1,2033,0.3201
REGION1,LNDAGRBC1C02,LBLTBC1,2034,0.3236
REGION1,LNDAGRBC1C02,LBLTBC1,2035,0.3272
REGION1,LNDAGRBC1C02,LBLTBC1,2036,0.3308
REGION1,LNDAGRBC1C02,LBLTBC1,2037,0.3344
REGION1,LNDAGRBC1C02,LBLTBC1,2038,0.3381
REGION1,LNDAGRBC1C02,LBLTBC1,2039,0.3418
REGION1,LNDAGRBC1C02,LBLTBC1,2040,0.3456
REGION1,LNDAGRBC1C02,LBLTBC1,2041,0.3494
REGION1,LNDAGRBC1C02,LBLTBC1,2042,0.3532
REGION1,LNDAGRBC1C02,LBLTBC1,2043,0.3571
REGION1,LNDAGRBC1C02,LBLTBC1,2044,0.361
REGION1,LNDAGRBC1C02,LBLTBC1,2045,0.365
REGION1,LNDAGRBC1C02,LBLTBC1,2046,0.369
REGION1,LNDAGRBC1C02,LBLTBC1,2047,0.3731
REGION1,LNDAGRBC1C02,LBLTBC1,2048,0.3772
REGION1,LNDAGRBC1C02,LBLTBC1,2049,0.3813
REGION1,LNDAGRBC1C02,LBLTBC1,2050,0.3855
REGION1,LNDAGRBC1C02,LGRSBC1,2020,18.7502
REGION1,LNDAGRBC1C02,LGRSBC1,2021,18.7502
REGION1,LNDAGRBC1C02,LGRSBC1,2022,18.7501
REGION1,LNDAGRBC1C02,LGRSBC1,2023,18.7502
REGION1,LNDAGRBC1C02,LGRSBC1,2024,18.7502
REGION1,LNDAGRBC1C02,LGRSBC1,2025,18.7501
REGION1,LNDAGRBC1C02,LGRSBC1,2026,18.7502
REGION1,LNDAGRBC1C02,LGRSBC1,2027,18.7502
REGION1,LNDAGRBC1C02,LGRSBC1,2028,18.7502
REGION1,LNDAGRBC1C02,LGRSBC1,2029,18.7502
REGION1,LNDAGRBC1C02,LGRSBC1,2030,18.7502
REGION1,LNDAGRBC1C02,LGRSBC1,2031,18.7501
REGION1,LNDAGRBC1C02,LGRSBC1,2032,18.7502
REGION1,LNDAGRBC1C02,LGRSBC1,2033,18.7502
REGION1,LNDAGRBC1C02,LGRSBC1,2034,18.7501
REGION1,LNDAGRBC1C02,LGRSBC1,2035,18.7502
REGION1,LNDAGRBC1C02,LGRSBC1,2036,18.7502
REGION1,LNDAGRBC1C02,LGRSBC1,2037,18.7502
REGION1,LNDAGRBC1C02,LGRSBC1,2038,18.7502
REGION1,LNDAGRBC1C02,LGRSBC1,2039,18.7501
REGION1,LNDAGRBC1C02,LGRSBC1,2040,18.7502
REGION1,LNDAGRBC1C02,LGRSBC1,2041,18.7501
REGION1,LNDAGRBC1C02,LGRSBC1,2042,18.7502
REGION1,LNDAGRBC1C02,LGRSBC1,2043,18.7502
REGION1,LNDAGRBC1C02,LGRSBC1,2044,18.7502
REGION1,LNDAGRBC1C02,LGRSBC1,2045,18.7502
REGION1,LNDAGRBC1C02,LGRSBC1,2046,18.7502
REGION1,LNDAGRBC1C02,LGRSBC1,2047,18.7501
REGION1,LNDAGRBC1C02,LGRSBC1,2048,18.7502
REGION1,LNDAGRBC1C02,LGRSBC1,2049,18.7502
REGION1,LNDAGRBC1C02,LGRSBC1,2050,18.7502
REGION1,LNDAGRBC1C02,LWATBC1,2020,3.9978
REGION1,LNDAGRBC1C02,LWATBC1,2021,3.9978
REGION1,LNDAGRBC1C02,LWATBC1,2022,3.9978
REGION1,LNDAGRBC1C02,LWATBC1,2023,3.9978
REGION1,LNDAGRBC1C02,LWATBC1,2024,3.9978
REGION1,LNDAGRBC1C02,LWATBC1,2025,3.9978
REGION1,LNDAGRBC1C02,LWATBC1,2026,3.9978
REGION1,LNDAGRBC1C02,LWATBC1,2027,3.9978
REGION1,LNDAGRBC1C02,LWATBC1,2028,3.9978
REGION1,LNDAGRBC1C02,LWATBC1,2029,3.9978
REGION1,LNDAGRBC1C02,LWATBC1,2030,3.9978
REGION1,LNDAGRBC1C02,LWATBC1,2031,3.9978
REGION1,LNDAGRBC1C02,LWATBC1,2032,3.9978
REGION1,LNDAGRBC1C02,LWATBC1,2033,3.9978
REGION1,LNDAGRBC1C02,LWATBC1,2034,3.9978
REGION1,LNDAGRBC1C02,LWATBC1,2035,3.9978
REGION1,LNDAGRBC1C02,LWATBC1,2036,3.9978
REGION1,LNDAGRBC1C02,LWATBC1,2037,3.9978
REGION1,LNDAGRBC1C02,LWATBC1,2038,3.9978
REGION1,LNDAGRBC1C02,LWATBC1,2039,3.9978
REGION1,LNDAGRBC1C02,LWATBC1,2040,3.9978
REGION1,LNDAGRBC1C02,LWATBC1,2041,3.9978
REGION1,LNDAGRBC1C02,LWATBC1,2042,3.9978
REGION1,LNDAGRBC1C02,LWATBC1,2043,3.9978
REGION1,LNDAGRBC1C02,LWATBC1,2044,3.9978
REGION1,LNDAGRBC1C02,LWATBC1,2045,3.9978
REGION1,LNDAGRBC1C02,LWATBC1,2046,3.9978
REGION1,LNDAGRBC1C02,LWATBC1,2047,3.9978
REGION1,LNDAGRBC1C02,LWATBC1,2048,3.9978
REGION1,LNDAGRBC1C02,LWATBC1,2049,3.9978
REGION1,LNDAGRBC1C02,LWATBC1,2050,3.9978
REGION1,LNDAGRBC1C02,WTRPRCBC1,2020,21.4969
REGION1,LNDAGRBC1C02,WTRPRCBC1,2021,21.4992
REGION1,LNDAGRBC1C02,WTRPRCBC1,2022,21.5017
REGION1,LNDAGRBC1C02,WTRPRCBC1,2023,21.5042
REGION1,LNDAGRBC1C02,WTRPRCBC1,2024,21.5068
REGION1,LNDAGRBC1C02,WTRPRCBC1,2025,21.5093
REGION1,LNDAGRBC1C02,WTRPRCBC1,2026,21.5119
REGION1,LNDAGRBC1C02,WTRPRCBC1,2027,21.5145
REGION1,LNDAGRBC1C02,WTRPRCBC1,2028,21.5172
REGION1,LNDAGRBC1C02,WTRPRCBC1,2029,21.5198
REGION1,LNDAGRBC1C02,WTRPRCBC1,2030,21.5225
REGION1,LNDAGRBC1C02,WTRPRCBC1,2031,21.5252
REGION1,LNDAGRBC1C02,WTRPRCBC1,2032,21.528
REGION1,LNDAGRBC1C02,WTRPRCBC1,2033,21.5308
REGION1,LNDAGRBC1C02,WTRPRCBC1,2034,21.5335
REGION1,LNDAGRBC1C02,WTRPRCBC1,2035,21.5364
REGION1,LNDAGRBC1C02,WTRPRCBC1,2036,21.5393
REGION1,LNDAGRBC1C02,WTRPRCBC1,2037,21.5422
REGION1,LNDAGRBC1C02,WTRPRCBC1,2038,21.5452
REGION1,LNDAGRBC1C02,WTRPRCBC1,2039,21.5481
REGION1,LNDAGRBC1C02,WTRPRCBC1,2040,21.5512
REGION1,LNDAGRBC1C02,WTRPRCBC1,2041,21.5542
REGION1,LNDAGRBC1C02,WTRPRCBC1,2042,21.5572
REGION1,LNDAGRBC1C02,WTRPRCBC1,2043,21.5604
REGION1,LNDAGRBC1C02,WTRPRCBC1,2044,21.5635
REGION1,LNDAGRBC1C02,WTRPRCBC1,2045,21.5667
REGION1,LNDAGRBC1C02,WTRPRCBC1,2046,21.5699
REGION1,LNDAGRBC1C02,WTRPRCBC1,2047,21.5731
REGION1,LNDAGRBC1C02,WTRPRCBC1,2048,21.5765
REGION1,LNDAGRBC1C02,WTRPRCBC1,2049,21.5797
REGION1,LNDAGRBC1C02,WTRPRCBC1,2050,21.5831
REGION1,LNDAGRBC1C03,AGRWATBC1,2020,0.1598
REGION1,LNDAGRBC1C03,AGRWATBC1,2021,0.188
REGION1,LNDAGRBC1C03,AGRWATBC1,2022,0.1953
REGION1,LNDAGRBC1C03,AGRWATBC1,2023,0.2026
REGION1,LNDAGRBC1C03,AGRWATBC1,2024,0.2099
REGION1,LNDAGRBC1C03,AGRWATBC1,2025,0.2172
REGION1,LNDAGRBC1C03,AGRWATBC1,2026,0.2246
REGION1,LNDAGRBC1C03,AGRWATBC1,2027,0.2319
REGION1,LNDAGRBC1C03,AGRWATBC1,2028,0.2392
REGION1,LNDAGRBC1C03,AGRWATBC1,2029,0.2465
REGION1,LNDAGRBC1C03,AGRWATBC1,2030,0.2538
REGION1,LNDAGRBC1C03,AGRWATBC1,2031,0.2611
REGION1,LNDAGRBC1C03,AGRWATBC1,2032,0.2684
REGION1,LNDAGRBC1C03,AGRWATBC1,2033,0.2757
REGION1,LNDAGRBC1C03,AGRWATBC1,2034,0.283
REGION1,LNDAGRBC1C03,AGRWATBC1,2035,0.2904
REGION1,LNDAGRBC1C03,AGRWATBC1,2036,0.2977
REGION1,LNDAGRBC1C03,AGRWATBC1,2037,0.305
REGION1,LNDAGRBC1C03,AGRWATBC1,2038,0.3123
REGION1,LNDAGRBC1C03,AGRWATBC1,2039,0.3196
REGION1,LNDAGRBC1C03,AGRWATBC1,2040,0.3269
REGION1,LNDAGRBC1C03,AGRWATBC1,2041,0.3342
REGION1,LNDAGRBC1C03,AGRWATBC1,2042,0.3415
REGION1,LNDAGRBC1C03,AGRWATBC1,2043,0.3488
REGION1,LNDAGRBC1C03,AGRWATBC1,2044,0.3562
REGION1,LNDAGRBC1C03,AGRWATBC1,2045,0.3635
REGION1,LNDAGRBC1C03,AGRWATBC1,2046,0.3708
REGION1,LNDAGRBC1C03,AGRWATBC1,2047,0.3781
REGION1,LNDAGRBC1C03,AGRWATBC1,2048,0.3854
REGION1,LNDAGRBC1C03,AGRWATBC1,2049,0.3927
REGION1,LNDAGRBC1C03,AGRWATBC1,2050,0.4
REGION1,LNDAGRBC1C03,LALFLRBC1,2020,29.3404
REGION1,LNDAGRBC1C03,LALFLRBC1,2021,30.5319
REGION1,LNDAGRBC1C03,LALFLRBC1,2022,30.5532
REGION1,LNDAGRBC1C03,LALFLRBC1,2023,30.5958
REGION1,LNDAGRBC1C03,LALFLRBC1,2024,30.6383
REGION1,LNDAGRBC1C03,LALFLRBC1,2025,30.6596
REGION1,LNDAGRBC1C03,LALFLRBC1,2026,30.7021
REGION1,LNDAGRBC1C03,LALFLRBC1,2027,30.7446
REGION1,LNDAGRBC1C03,LALFLRBC1,2028,30.7872
REGION1,LNDAGRBC1C03,LALFLRBC1,2029,30.8085
REGION1,LNDAGRBC1C03,LALFLRBC1,2030,30.8511
REGION1,LNDAGRBC1C03,LALFLRBC1,2031,30.8936
REGION1,LNDAGRBC1C03,LALFLRBC1,2032,30.9149
REGION1,LNDAGRBC1C03,LALFLRBC1,2033,30.9574
REGION1,LNDAGRBC1C03,LALFLRBC1,2034,31.0
REGION1,LNDAGRBC1C03,LALFLRBC1,2035,31.0425
REGION1,LNDAGRBC1C03,LALFLRBC1,2036,31.0638
REGION1,LNDAGRBC1C03,LALFLRBC1,2037,31.1064
REGION1,LNDAGRBC1C03,LALFLRBC1,2038,31.149
REGION1,LNDAGRBC1C03,LALFLRBC1,2039,31.1702
REGION1,LNDAGRBC1C03,LALFLRBC1,2040,31.2127
REGION1,LNDAGRBC1C03,LALFLRBC1,2041,31.2553
REGION1,LNDAGRBC1C03,LALFLRBC1,2042,31.2979
REGION1,LNDAGRBC1C03,LALFLRBC1,2043,31.3191
REGION1,LNDAGRBC1C03,LALFLRBC1,2044,31.3617
REGION1,LNDAGRBC1C03,LALFLRBC1,2045,31.4043
REGION1,LNDAGRBC1C03,LALFLRBC1,2046,31.4256
REGION1,LNDAGRBC1C03,LALFLRBC1,2047,31.468
REGION1,LNDAGRBC1C03,LALFLRBC1,2048,31.5106
REGION1,LNDAGRBC1C03,LALFLRBC1,2049,31.5532
REGION1,LNDAGRBC1C03,LALFLRBC1,2050,31.5745
REGION1,LNDAGRBC1C03,LBARBC1,2020,0.033
REGION1,LNDAGRBC1C03,LBARBC1,2021,0.033
REGION1,LNDAGRBC1C03,LBARBC1,2022,0.033
REGION1,LNDAGRBC1C03,LBARBC1,2023,0.033
REGION1,LNDAGRBC1C03,LBARBC1,2024,0.033
REGION1,LNDAGRBC1C03,LBARBC1,2025,0.033
REGION1,LNDAGRBC1C03,LBARBC1,2026,0.033
REGION1,LNDAGRBC1C03,LBARBC1,2027,0.033
REGION1,LNDAGRBC1C03,LBARBC1,2028,0.033
REGION1,LNDAGRBC1C03,LBARBC1,2029,0.033
REGION1,LNDAGRBC1C03,LBARBC1,2030,0.033
REGION1,LNDAGRBC1C03,LBARBC1,2031,0.033
REGION1,LNDAGRBC1C03,LBARBC1,2032,0.033
REGION1,LNDAGRBC1C03,LBARBC1,2033,0.033
REGION1,LNDAGRBC1C03,LBARBC1,2034,0.033
REGION1,LNDAGRBC1C03,LBARBC1,2035,0.033
REGION1,LNDAGRBC1C03,LBARBC1,2036,0.033
REGION1,LNDAGRBC1C03,LBARBC1,2037,0.033
REGION1,LNDAGRBC1C03,LBARBC1,2038,0.033
REGION1,LNDAGRBC1C03,LBARBC1,2039,0.033
REGION1,LNDAGRBC1C03,LBARBC1,2040,0.033
REGION1,LNDAGRBC1C03,LBARBC1,2041,0.033
REGION1,LNDAGRBC1C03,LBARBC1,2042,0.033
REGION1,LNDAGRBC1C03,LBARBC1,2043,0.033
REGION1,LNDAGRBC1C03,LBARBC1,2044,0.033
REGION1,LNDAGRBC1C03,LBARBC1,2045,0.033
REGION1,LNDAGRBC1C03,LBARBC1,2046,0.033
REGION1,LNDAGRBC1C03,LBARBC1,2047,0.033
REGION1,LNDAGRBC1C03,LBARBC1,2048,0.033
REGION1,LNDAGRBC1C03,LBARBC1,2049,0.033
REGION1,LNDAGRBC1C03,LBARBC1,2050,0.033
REGION1,LNDAGRBC1C03,LBLTBC1,2020,1.8319
REGION1,LNDAGRBC1C03,LBLTBC1,2021,1.852
REGION1,LNDAGRBC1C03,LBLTBC1,2022,1.8724
REGION1,LNDAGRBC1C03,LBLTBC1,2023,1.893
REGION1,LNDAGRBC1C03,LBLTBC1,2024,1.9138
REGION1,LNDAGRBC1C03,LBLTBC1,2025,1.9349
REGION1,LNDAGRBC1C03,LBLTBC1,2026,1.9561
REGION1,LNDAGRBC1C03,LBLTBC1,2027,1.9777
REGION1,LNDAGRBC1C03,LBLTBC1,2028,1.9994
REGION1,LNDAGRBC1C03,LBLTBC1,2029,2.0214
REGION1,LNDAGRBC1C03,LBLTBC1,2030,2.0436
REGION1,LNDAGRBC1C03,LBLTBC1,2031,2.0661
REGION1,LNDAGRBC1C03,LBLTBC1,2032,2.0889
REGION1,LNDAGRBC1C03,LBLTBC1,2033,2.1118
REGION1,LNDAGRBC1C03,LBLTBC1,2034,2.1351
REGION1,LNDAGRBC1C03,LBLTBC1,2035,2.1585
REGION1,LNDAGRBC1C03,LBLTBC1,2036,2.1823
REGION1,LNDAGRBC1C03,LBLTBC1,2037,2.2063
REGION1,LNDAGRBC1C03,LBLTBC1,2038,2.2306
REGION1,LNDAGRBC1C03,LBLTBC1,2039,2.2551
REGION1,LNDAGRBC1C03,LBLTBC1,2040,2.2799
REGION1,LNDAGRBC1C03,LBLTBC1,2041,2.305
REGION1,LNDAGRBC1C03,LBLTBC1,2042,2.3303
REGION1,LNDAGRBC1C03,LBLTBC1,2043,2.356
REGION1,LNDAGRBC1C03,LBLTBC1,2044,2.3819
REGION1,LNDAGRBC1C03,LBLTBC1,2045,2.4081
REGION1,LNDAGRBC1C03,LBLTBC1,2046,2.4346
REGION1,LNDAGRBC1C03,LBLTBC1,2047,2.4614
REGION1,LNDAGRBC1C03,LBLTBC1,2048,2.4884
REGION1,LNDAGRBC1C03,LBLTBC1,2049,2.5158
REGION1,LNDAGRBC1C03,LBLTBC1,2050,2.5435
REGION1,LNDAGRBC1C03,LBRLLRBC1,2020,0.2819
REGION1,LNDAGRBC1C03,LBRLLRBC1,2021,0.2228
REGION1,LNDAGRBC1C03,LBRLLRBC1,2022,0.2228
REGION1,LNDAGRBC1C03,LBRLLRBC1,2023,0.2182
REGION1,LNDAGRBC1C03,LBRLLRBC1,2024,0.2182
REGION1,LNDAGRBC1C03,LBRLLRBC1,2025,0.2137
REGION1,LNDAGRBC1C03,LBRLLRBC1,2026,0.2137
REGION1,LNDAGRBC1C03,LBRLLRBC1,2027,0.2091
REGION1,LNDAGRBC1C03,LBRLLRBC1,2028,0.2091
REGION1,LNDAGRBC1C03,LBRLLRBC1,2029,0.2046
REGION1,LNDAGRBC1C03,LBRLLRBC1,2030,0.2046
REGION1,LNDAGRBC1C03,LBRLLRBC1,2031,0.2046
REGION1,LNDAGRBC1C03,LBRLLRBC1,2032,0.2
REGION1,LNDAGRBC1C03,LBRLLRBC1,2033,0.2
REGION1,LNDAGRBC1C03,LBRLLRBC1,2034,0.2
REGION1,LNDAGRBC1C03,LBRLLRBC1,2035,0.1954
REGION1,LNDAGRBC1C03,LBRLLRBC1,2036,0.1954
REGION1,LNDAGRBC1C03,LBRLLRBC1,2037,0.1954
REGION1,LNDAGRBC1C03,LBRLLRBC1,2038,0.1909
REGION1,LNDAGRBC1C03,LBRLLRBC1,2039,0.1909
REGION1,LNDAGRBC1C03,LBRLLRBC1,2040,0.1909
REGION1,LNDAGRBC1C03,LBRLLRBC1,2041,0.1863
REGION1,LNDAGRBC1C03,LBRLLRBC1,2042,0.1863
REGION1,LNDAGRBC1C03,LBRLLRBC1,2043,0.1863
REGION1,LNDAGRBC1C03,LBRLLRBC1,2044,0.1863
REGION1,LNDAGRBC1C03,LBRLLRBC1,2045,0.1818
REGION1,LNDAGRBC1C03,LBRLLRBC1,2046,0.1818
REGION1,LNDAGRBC1C03,LBRLLRBC1,2047,0.1818
REGION1,LNDAGRBC1C03,LBRLLRBC1,2048,0.1818
REGION1,LNDAGRBC1C03,LBRLLRBC1,2049,0.1773
REGION1,LNDAGRBC1C03,LBRLLRBC1,2050,0.1773
REGION1,LNDAGRBC1C03,LGRSBC1,2020,0.9014
REGION1,LNDAGRBC1C03,LGRSBC1,2021,0.9014
REGION1,LNDAGRBC1C03,LGRSBC1,2022,0.9014
REGION1,LNDAGRBC1C03,LGRSBC1,2023,0.9014
REGION1,LNDAGRBC1C03,LGRSBC1,2024,0.9014
REGION1,LNDAGRBC1C03,LGRSBC1,2025,0.9014
REGION1,LNDAGRBC1C03,LGRSBC1,2026,0.9014
REGION1,LNDAGRBC1C03,LGRSBC1,2027,0.9014
REGION1,LNDAGRBC1C03,LGRSBC1,2028,0.9014
REGION1,LNDAGRBC1C03,LGRSBC1,2029,0.9014
REGION1,LNDAGRBC1C03,LGRSBC1,2030,0.9014
REGION1,LNDAGRBC1C03,LGRSBC1,2031,0.9014
REGION1,LNDAGRBC1C03,LGRSBC1,2032,0.9014
REGION1,LNDAGRBC1C03,LGRSBC1,2033,0.9014
REGION1,LNDAGRBC1C03,LGRSBC1,2034,0.9014
REGION1,LNDAGRBC1C03,LGRSBC1,2035,0.9014
REGION1,LNDAGRBC1C03,LGRSBC1,2036,0.9014
REGION1,LNDAGRBC1C03,LGRSBC1,2037,0.9014
REGION1,LNDAGRBC1C03,LGRSBC1,2038,0.9014
REGION1,LNDAGRBC1C03,LGRSBC1,2039,0.9014
REGION1,LNDAGRBC1C03,LGRSBC1,2040,0.9014
REGION1,LNDAGRBC1C03,LGRSBC1,2041,0.9014
REGION1,LNDAGRBC1C03,LGRSBC1,2042,0.9014
REGION1,LNDAGRBC1C03,LGRSBC1,2043,0.9014
REGION1,LNDAGRBC1C03,LGRSBC1,2044,0.9014
REGION1,LNDAGRBC1C03,LGRSBC1,2045,0.9014
REGION1,LNDAGRBC1C03,LGRSBC1,2046,0.9014
REGION1,LNDAGRBC1C03,LGRSBC1,2047,0.9014
REGION1,LNDAGRBC1C03,LGRSBC1,2048,0.9014
REGION1,LNDAGRBC1C03,LGRSBC1,2049,0.9014
REGION1,LNDAGRBC1C03,LGRSBC1,2050,0.9014
REGION1,LNDAGRBC1C03,LMAILRBC1,2020,17.3333
REGION1,LNDAGRBC1C03,LMAILRBC1,2021,25.7143
REGION1,LNDAGRBC1C03,LMAILRBC1,2022,25.5714
REGION1,LNDAGRBC1C03,LMAILRBC1,2023,25.9524
REGION1,LNDAGRBC1C03,LMAILRBC1,2024,26.0952
REGION1,LNDAGRBC1C03,LMAILRBC1,2025,25.7619
REGION1,LNDAGRBC1C03,LMAILRBC1,2026,26.0
REGION1,LNDAGRBC1C03,LMAILRBC1,2027,25.7619
REGION1,LNDAGRBC1C03,LMAILRBC1,2028,26.2857
REGION1,LNDAGRBC1C03,LMAILRBC1,2029,26.5238
REGION1,LNDAGRBC1C03,LMAILRBC1,2030,26.2381
REGION1,LNDAGRBC1C03,LMAILRBC1,2031,26.5238
REGION1,LNDAGRBC1C03,LMAILRBC1,2032,26.0952
REGION1,LNDAGRBC1C03,LMAILRBC1,2033,26.1428
REGION1,LNDAGRBC1C03,LMAILRBC1,2034,25.9047
REGION1,LNDAGRBC1C03,LMAILRBC1,2035,26.0
REGION1,LNDAGRBC1C03,LMAILRBC1,2036,26.5238
REGION1,LNDAGRBC1C03,LMAILRBC1,2037,26.9047
REGION1,LNDAGRBC1C03,LMAILRBC1,2038,27.0952
REGION1,LNDAGRBC1C03,LMAILRBC1,2039,27.0476
REGION1,LNDAGRBC1C03,LMAILRBC1,2040,27.2381
REGION1,LNDAGRBC1C03,LMAILRBC1,2041,27.7619
REGION1,LNDAGRBC1C03,LMAILRBC1,2042,27.1905
REGION1,LNDAGRBC1C03,LMAILRBC1,2043,27.2857
REGION1,LNDAGRBC1C03,LMAILRBC1,2044,27.3333
REGION1,LNDAGRBC1C03,LMAILRBC1,2045,27.4762
REGION1,LNDAGRBC1C03,LMAILRBC1,2046,27.5714
REGION1,LNDAGRBC1C03,LMAILRBC1,2047,27.6666
REGION1,LNDAGRBC1C03,LMAILRBC1,2048,27.7619
REGION1,LNDAGRBC1C03,LMAILRBC1,2049,27.8571
REGION1,LNDAGRBC1C03,LMAILRBC1,2050,27.9524
REGION1,LNDAGRBC1C03,LOATLRBC1,2020,0.4462
REGION1,LNDAGRBC1C03,LOATLRBC1,2021,0.4769
REGION1,LNDAGRBC1C03,LOATLRBC1,2022,0.4846
REGION1,LNDAGRBC1C03,LOATLRBC1,2023,0.4923
REGION1,LNDAGRBC1C03,LOATLRBC1,2024,0.4923
REGION1,LNDAGRBC1C03,LOATLRBC1,2025,0.5
REGION1,LNDAGRBC1C03,LOATLRBC1,2026,0.5077
REGION1,LNDAGRBC1C03,LOATLRBC1,2027,0.5077
REGION1,LNDAGRBC1C03,LOATLRBC1,2028,0.5154
REGION1,LNDAGRBC1C03,LOATLRBC1,2029,0.5231
REGION1,LNDAGRBC1C03,LOATLRBC1,2030,0.5231
REGION1,LNDAGRBC1C03,LOATLRBC1,2031,0.5307
REGION1,LNDAGRBC1C03,LOATLRBC1,2032,0.5385
REGION1,LNDAGRBC1C03,LOATLRBC1,2033,0.5385
REGION1,LNDAGRBC1C03,LOATLRBC1,2034,0.5462
REGION1,LNDAGRBC1C03,LOATLRBC1,2035,0.5462
REGION1,LNDAGRBC1C03,LOATLRBC1,2036,0.5538
REGION1,LNDAGRBC1C03,LOATLRBC1,2037,0.5615
REGION1,LNDAGRBC1C03,LOATLRBC1,2038,0.5615
REGION1,LNDAGRBC1C03,LOATLRBC1,2039,0.5692
REGION1,LNDAGRBC1C03,LOATLRBC1,2040,0.577
REGION1,LNDAGRBC1C03,LOATLRBC1,2041,0.577
REGION1,LNDAGRBC1C03,LOATLRBC1,2042,0.5846
REGION1,LNDAGRBC1C03,LOATLRBC1,2043,0.5923
REGION1,LNDAGRBC1C03,LOATLRBC1,2044,0.5923
REGION1,LNDAGRBC1C03,LOATLRBC1,2045,0.6
REGION1,LNDAGRBC1C03,LOATLRBC1,2046,0.6
REGION1,LNDAGRBC1C03,LOATLRBC1,2047,0.6077
REGION1,LNDAGRBC1C03,LOATLRBC1,2048,0.6154
REGION1,LNDAGRBC1C03,LOATLRBC1,2049,0.6154
REGION1,LNDAGRBC1C03,LOATLRBC1,2050,0.6231
REGION1,LNDAGRBC1C03,LOTHIIBC1,2020,1.7
REGION1,LNDAGRBC1C03,LOTHIIBC1,2021,2.0
REGION1,LNDAGRBC1C03,LOTHIIBC1,2022,2.0778
REGION1,LNDAGRBC1C03,LOTHIIBC1,2023,2.1555
REGION1,LNDAGRBC1C03,LOTHIIBC1,2024,2.2333
REGION1,LNDAGRBC1C03,LOTHIIBC1,2025,2.3112
REGION1,LNDAGRBC1C03,LOTHIIBC1,2026,2.3889
REGION1,LNDAGRBC1C03,LOTHIIBC1,2027,2.4667
REGION1,LNDAGRBC1C03,LOTHIIBC1,2028,2.5444
REGION1,LNDAGRBC1C03,LOTHIIBC1,2029,2.6222
