r,t,y,AnnualVariableOperatingCost
REGION1,LNDAGRBC1C07,2021,0.0131
REGION1,LNDAGRBC1C07,2022,0.0131
REGION1,LNDAGRBC1C07,2023,0.0131
REGION1,LNDAGRBC1C07,2024,0.0131
REGION1,LNDAGRBC1C07,2025,0.0131
REGION1,LNDAGRBC1C07,2026,0.0131
REGION1,LNDAGRBC1C07,2027,0.0131
REGION1,LNDAGRBC1C07,2028,0.0131
REGION1,LNDAGRBC1C07,2029,0.0131
REGION1,LNDAGRBC1C07,2030,0.0131
REGION1,LNDAGRBC1C07,2031,0.0131
REGION1,LNDAGRBC1C07,2032,0.0131
REGION1,LNDAGRBC1C07,2033,0.0131
REGION1,LNDAGRBC1C07,2034,0.0131
REGION1,LNDAGRBC1C07,2035,0.0131
REGION1,LNDAGRBC1C07,2036,0.0131
REGION1,LNDAGRBC1C07,2037,0.0131
REGION1,LNDAGRBC1C07,2038,0.0131
REGION1,LNDAGRBC1C07,2039,0.0131
REGION1,LNDAGRBC1C07,2040,0.0131
REGION1,LNDAGRBC1C07,2041,0.0131
REGION1,LNDAGRBC1C07,2042,0.0131
REGION1,LNDAGRBC1C07,2043,0.0131
REGION1,LNDAGRBC1C07,2044,0.0131
REGION1,LNDAGRBC1C07,2045,0.0131
REGION1,LNDAGRBC1C07,2046,0.0131
REGION1,LNDAGRBC1C07,2047,0.0131
REGION1,LNDAGRBC1C07,2048,0.0131
REGION1,LNDAGRBC1C07,2049,0.0131
REGION1,LNDAGRBC1C07,2050,0.0131
REGION1,LNDALFLRBC1,2020,0.0293
REGION1,LNDALFLRBC1,2021,0.0305
REGION1,LNDALFLRBC1,2022,0.0306
REGION1,LNDALFLRBC1,2023,0.0306
REGION1,LNDALFLRBC1,2024,0.0306
REGION1,LNDALFLRBC1,2025,0.0307
REGION1,LNDALFLRBC1,2026,0.0307
REGION1,LNDALFLRBC1,2027,0.0307
REGION1,LNDALFLRBC1,2028,0.0308
REGION1,LNDALFLRBC1,2029,0.0308
REGION1,LNDALFLRBC1,2030,0.0309
REGION1,LNDALFLRBC1,2031,0.0309
REGION1,LNDALFLRBC1,2032,0.0309
REGION1,LNDALFLRBC1,2033,0.031
REGION1,LNDALFLRBC1,2034,0.031
REGION1,LNDALFLRBC1,2035,0.031
REGION1,LNDALFLRBC1,2036,0.0311
REGION1,LNDALFLRBC1,2037,0.0311
REGION1,LNDALFLRBC1,2038,0.0311
REGION1,LNDALFLRBC1,2039,0.0312
REGION1,LNDALFLRBC1,2040,0.0312
REGION1,LNDALFLRBC1,2041,0.0313
REGION1,LNDALFLRBC1,2042,0.0313
REGION1,LNDALFLRBC1,2043,0.0313
REGION1,LNDALFLRBC1,2044,0.0314
REGION1,LNDALFLRBC1,2045,0.0314
REGION1,LNDALFLRBC1,2046,0.0314
REGION1,LNDALFLRBC1,2047,0.0315
REGION1,LNDALFLRBC1,2048,0.0315
REGION1,LNDALFLRBC1,2049,0.0316
REGION1,LNDALFLRBC1,2050,0.0316
REGION1,LNDBARBC1,2020,0.1483
REGION1,LNDBARBC1,2021,0.1483
REGION1,LNDBARBC1,2022,0.1483
REGION1,LNDBARBC1,2023,0.1483
REGION1,LNDBARBC1,2024,0.1483
REGION1,LNDBARBC1,2025,0.1483
REGION1,LNDBARBC1,2026,0.1483
REGION1,LNDBARBC1,2027,0.1483
REGION1,LNDBARBC1,2028,0.1483
REGION1,LNDBARBC1,2029,0.1483
REGION1,LNDBARBC1,2030,0.1483
REGION1,LNDBARBC1,2031,0.1483
REGION1,LNDBARBC1,2032,0.1483
REGION1,LNDBARBC1,2033,0.1483
REGION1,LNDBARBC1,2034,0.1483
REGION1,LNDBARBC1,2035,0.1483
REGION1,LNDBARBC1,2036,0.1483
REGION1,LNDBARBC1,2037,0.1483
REGION1,LNDBARBC1,2038,0.1483
REGION1,LNDBARBC1,2039,0.1483
REGION1,LNDBARBC1,2040,0.1483
REGION1,LNDBARBC1,2041,0.1483
REGION1,LNDBARBC1,2042,0.1483
REGION1,LNDBARBC1,2043,0.1483
REGION1,LNDBARBC1,2044,0.1483
REGION1,LNDBARBC1,2045,0.1483
REGION1,LNDBARBC1,2046,0.1483
REGION1,LNDBARBC1,2047,0.1483
REGION1,LNDBARBC1,2048,0.1483
REGION1,LNDBARBC1,2049,0.1483
REGION1,LNDBARBC1,2050,0.1483
REGION1,LNDBLTBC1,2020,0.0057
REGION1,LNDBLTBC1,2021,0.0058
REGION1,LNDBLTBC1,2022,0.0058
REGION1,LNDBLTBC1,2023,0.0058
REGION1,LNDBLTBC1,2024,0.0059
REGION1,LNDBLTBC1,2025,0.006
REGION1,LNDBLTBC1,2026,0.006
REGION1,LNDBLTBC1,2027,0.0061
REGION1,LNDBLTBC1,2028,0.0061
REGION1,LNDBLTBC1,2029,0.0061
REGION1,LNDBLTBC1,2030,0.0062
REGION1,LNDBLTBC1,2031,0.0062
REGION1,LNDBLTBC1,2032,0.0063
REGION1,LNDBLTBC1,2033,0.0063
REGION1,LNDBLTBC1,2034,0.0064
REGION1,LNDBLTBC1,2035,0.0064
REGION1,LNDBLTBC1,2036,0.0065
REGION1,LNDBLTBC1,2037,0.0065
REGION1,LNDBLTBC1,2038,0.0066
REGION1,LNDBLTBC1,2039,0.0066
REGION1,LNDBLTBC1,2040,0.0067
REGION1,LNDBLTBC1,2041,0.0067
REGION1,LNDBLTBC1,2042,0.0068
REGION1,LNDBLTBC1,2043,0.0068
REGION1,LNDBLTBC1,2044,0.0069
REGION1,LNDBLTBC1,2045,0.0069
REGION1,LNDBLTBC1,2046,0.007
REGION1,LNDBLTBC1,2047,0.007
REGION1,LNDBLTBC1,2048,0.0071
REGION1,LNDBLTBC1,2049,0.0072
REGION1,LNDBLTBC1,2050,0.0072
REGION1,LNDBRLLRBC1,2020,0.0003
REGION1,LNDBRLLRBC1,2021,0.0002
REGION1,LNDBRLLRBC1,2022,0.0002
REGION1,LNDBRLLRBC1,2023,0.0002
REGION1,LNDBRLLRBC1,2024,0.0002
REGION1,LNDBRLLRBC1,2025,0.0002
REGION1,LNDBRLLRBC1,2026,0.0002
REGION1,LNDBRLLRBC1,2027,0.0002
REGION1,LNDBRLLRBC1,2028,0.0002
REGION1,LNDBRLLRBC1,2029,0.0002
REGION1,LNDBRLLRBC1,2030,0.0002
REGION1,LNDBRLLRBC1,2031,0.0002
REGION1,LNDBRLLRBC1,2032,0.0002
REGION1,LNDBRLLRBC1,2033,0.0002
REGION1,LNDBRLLRBC1,2034,0.0002
REGION1,LNDBRLLRBC1,2035,0.0002
REGION1,LNDBRLLRBC1,2036,0.0002
REGION1,LNDBRLLRBC1,2037,0.0002
REGION1,LNDBRLLRBC1,2038,0.0002
REGION1,LNDBRLLRBC1,2039,0.0002
REGION1,LNDBRLLRBC1,2040,0.0002
REGION1,LNDBRLLRBC1,2041,0.0002
REGION1,LNDBRLLRBC1,2042,0.0002
REGION1,LNDBRLLRBC1,2043,0.0002
REGION1,LNDBRLLRBC1,2044,0.0002
REGION1,LNDBRLLRBC1,2045,0.0002
REGION1,LNDBRLLRBC1,2046,0.0002
REGION1,LNDBRLLRBC1,2047,0.0002
REGION1,LNDBRLLRBC1,2048,0.0002
REGION1,LNDBRLLRBC1,2049,0.0002
REGION1,LNDBRLLRBC1,2050,0.0002
REGION1,LNDFORBC1,2020,0.5187
REGION1,LNDFORBC1,2021,0.5084
REGION1,LNDFORBC1,2022,0.5084
REGION1,LNDFORBC1,2023,0.5078
REGION1,LNDFORBC1,2024,0.5074
REGION1,LNDFORBC1,2025,0.5075
REGION1,LNDFORBC1,2026,0.5071
REGION1,LNDFORBC1,2027,0.5071
REGION1,LNDFORBC1,2028,0.5064
REGION1,LNDFORBC1,2029,0.5059
REGION1,LNDFORBC1,2030,0.506
REGION1,LNDFORBC1,2031,0.5055
REGION1,LNDFORBC1,2032,0.5057
REGION1,LNDFORBC1,2033,0.5055
REGION1,LNDFORBC1,2034,0.5055
REGION1,LNDFORBC1,2035,0.5052
REGION1,LNDFORBC1,2036,0.5045
REGION1,LNDFORBC1,2037,0.5039
REGION1,LNDFORBC1,2038,0.5035
REGION1,LNDFORBC1,2039,0.5033
REGION1,LNDFORBC1,2040,0.5029
REGION1,LNDFORBC1,2041,0.5022
REGION1,LNDFORBC1,2042,0.5025
REGION1,LNDFORBC1,2043,0.5022
REGION1,LNDFORBC1,2044,0.5019
REGION1,LNDFORBC1,2045,0.5016
REGION1,LNDFORBC1,2046,0.5013
REGION1,LNDFORBC1,2047,0.5009
REGION1,LNDFORBC1,2048,0.5006
REGION1,LNDFORBC1,2049,0.5003
REGION1,LNDFORBC1,2050,0.5
REGION1,LNDGRSBC1,2020,0.1589
REGION1,LNDGRSBC1,2021,0.1589
REGION1,LNDGRSBC1,2022,0.1589
REGION1,LNDGRSBC1,2023,0.1589
REGION1,LNDGRSBC1,2024,0.1589
REGION1,LNDGRSBC1,2025,0.1589
REGION1,LNDGRSBC1,2026,0.1589
REGION1,LNDGRSBC1,2027,0.1589
REGION1,LNDGRSBC1,2028,0.1589
REGION1,LNDGRSBC1,2029,0.1589
REGION1,LNDGRSBC1,2030,0.1589
REGION1,LNDGRSBC1,2031,0.1589
REGION1,LNDGRSBC1,2032,0.1589
REGION1,LNDGRSBC1,2033,0.1589
REGION1,LNDGRSBC1,2034,0.1589
REGION1,LNDGRSBC1,2035,0.1589
REGION1,LNDGRSBC1,2036,0.1589
REGION1,LNDGRSBC1,2037,0.1589
REGION1,LNDGRSBC1,2038,0.1589
REGION1,LNDGRSBC1,2039,0.1589
REGION1,LNDGRSBC1,2040,0.1589
REGION1,LNDGRSBC1,2041,0.1589
REGION1,LNDGRSBC1,2042,0.1589
REGION1,LNDGRSBC1,2043,0.1589
REGION1,LNDGRSBC1,2044,0.1589
REGION1,LNDGRSBC1,2045,0.1589
REGION1,LNDGRSBC1,2046,0.1589
REGION1,LNDGRSBC1,2047,0.1589
REGION1,LNDGRSBC1,2048,0.1589
REGION1,LNDGRSBC1,2049,0.1589
REGION1,LNDGRSBC1,2050,0.1589
REGION1,LNDMAILRBC1,2020,0.0173
REGION1,LNDMAILRBC1,2021,0.0257
REGION1,LNDMAILRBC1,2022,0.0256
REGION1,LNDMAILRBC1,2023,0.026
REGION1,LNDMAILRBC1,2024,0.0261
REGION1,LNDMAILRBC1,2025,0.0258
REGION1,LNDMAILRBC1,2026,0.026
REGION1,LNDMAILRBC1,2027,0.0258
REGION1,LNDMAILRBC1,2028,0.0263
REGION1,LNDMAILRBC1,2029,0.0265
REGION1,LNDMAILRBC1,2030,0.0262
REGION1,LNDMAILRBC1,2031,0.0265
REGION1,LNDMAILRBC1,2032,0.0261
REGION1,LNDMAILRBC1,2033,0.0261
REGION1,LNDMAILRBC1,2034,0.0259
REGION1,LNDMAILRBC1,2035,0.026
REGION1,LNDMAILRBC1,2036,0.0265
REGION1,LNDMAILRBC1,2037,0.0269
REGION1,LNDMAILRBC1,2038,0.0271
REGION1,LNDMAILRBC1,2039,0.027
REGION1,LNDMAILRBC1,2040,0.0272
REGION1,LNDMAILRBC1,2041,0.0278
REGION1,LNDMAILRBC1,2042,0.0272
REGION1,LNDMAILRBC1,2043,0.0273
REGION1,LNDMAILRBC1,2044,0.0273
REGION1,LNDMAILRBC1,2045,0.0275
REGION1,LNDMAILRBC1,2046,0.0276
REGION1,LNDMAILRBC1,2047,0.0277
REGION1,LNDMAILRBC1,2048,0.0278
REGION1,LNDMAILRBC1,2049,0.0279
REGION1,LNDMAILRBC1,2050,0.028
REGION1,LNDOATLRBC1,2020,0.0004
REGION1,LNDOATLRBC1,2021,0.0005
REGION1,LNDOATLRBC1,2022,0.0005
REGION1,LNDOATLRBC1,2023,0.0005
REGION1,LNDOATLRBC1,2024,0.0005
REGION1,LNDOATLRBC1,2025,0.0005
REGION1,LNDOATLRBC1,2026,0.0005
REGION1,LNDOATLRBC1,2027,0.0005
REGION1,LNDOATLRBC1,2028,0.0005
REGION1,LNDOATLRBC1,2029,0.0005
REGION1,LNDOATLRBC1,2030,0.0005
REGION1,LNDOATLRBC1,2031,0.0005
REGION1,LNDOATLRBC1,2032,0.0005
REGION1,LNDOATLRBC1,2033,0.0005
REGION1,LNDOATLRBC1,2034,0.0005
REGION1,LNDOATLRBC1,2035,0.0005
REGION1,LNDOATLRBC1,2036,0.0006
REGION1,LNDOATLRBC1,2037,0.0006
REGION1,LNDOATLRBC1,2038,0.0006
REGION1,LNDOATLRBC1,2039,0.0006
REGION1,LNDOATLRBC1,2040,0.0006
REGION1,LNDOATLRBC1,2041,0.0006
REGION1,LNDOATLRBC1,2042,0.0006
REGION1,LNDOATLRBC1,2043,0.0006
REGION1,LNDOATLRBC1,2044,0.0006
REGION1,LNDOATLRBC1,2045,0.0006
REGION1,LNDOATLRBC1,2046,0.0006
REGION1,LNDOATLRBC1,2047,0.0006
REGION1,LNDOATLRBC1,2048,0.0006
REGION1,LNDOATLRBC1,2049,0.0006
REGION1,LNDOATLRBC1,2050,0.0006
REGION1,LNDOTHIIBC1,2020,0.0017
REGION1,LNDOTHIIBC1,2021,0.002
REGION1,LNDOTHIIBC1,2022,0.0021
REGION1,LNDOTHIIBC1,2023,0.0022
REGION1,LNDOTHIIBC1,2024,0.0022
REGION1,LNDOTHIIBC1,2025,0.0023
REGION1,LNDOTHIIBC1,2026,0.0024
REGION1,LNDOTHIIBC1,2027,0.0025
REGION1,LNDOTHIIBC1,2028,0.0025
REGION1,LNDOTHIIBC1,2029,0.0026
REGION1,LNDOTHIIBC1,2030,0.0027
REGION1,LNDOTHIIBC1,2031,0.0028
REGION1,LNDOTHIIBC1,2032,0.0029
REGION1,LNDOTHIIBC1,2033,0.0029
REGION1,LNDOTHIIBC1,2034,0.003
REGION1,LNDOTHIIBC1,2035,0.0031
REGION1,LNDOTHIIBC1,2036,0.0032
REGION1,LNDOTHIIBC1,2037,0.0032
REGION1,LNDOTHIIBC1,2038,0.0033
REGION1,LNDOTHIIBC1,2039,0.0034
REGION1,LNDOTHIIBC1,2040,0.0035
REGION1,LNDOTHIIBC1,2041,0.0036
REGION1,LNDOTHIIBC1,2042,0.0036
REGION1,LNDOTHIIBC1,2043,0.0037
REGION1,LNDOTHIIBC1,2044,0.0038
REGION1,LNDOTHIIBC1,2045,0.0039
REGION1,LNDOTHIIBC1,2046,0.0039
REGION1,LNDOTHIIBC1,2047,0.004
REGION1,LNDOTHIIBC1,2048,0.0041
REGION1,LNDOTHIIBC1,2049,0.0042
REGION1,LNDOTHIIBC1,2050,0.0043
REGION1,LNDPEALRBC1,2020,0.0003
REGION1,LNDPEALRBC1,2021,0.0003
REGION1,LNDPEALRBC1,2022,0.0003
REGION1,LNDPEALRBC1,2023,0.0004
REGION1,LNDPEALRBC1,2024,0.0004
REGION1,LNDPEALRBC1,2025,0.0004
REGION1,LNDPEALRBC1,2026,0.0004
REGION1,LNDPEALRBC1,2027,0.0004
REGION1,LNDPEALRBC1,2028,0.0004
REGION1,LNDPEALRBC1,2029,0.0005
REGION1,LNDPEALRBC1,2030,0.0005
REGION1,LNDPEALRBC1,2031,0.0005
REGION1,LNDPEALRBC1,2032,0.0005
REGION1,LNDPEALRBC1,2033,0.0005
REGION1,LNDPEALRBC1,2034,0.0005
REGION1,LNDPEALRBC1,2035,0.0005
REGION1,LNDPEALRBC1,2036,0.0005
REGION1,LNDPEALRBC1,2037,0.0006
REGION1,LNDPEALRBC1,2038,0.0006
REGION1,LNDPEALRBC1,2039,0.0006
REGION1,LNDPEALRBC1,2040,0.0006
REGION1,LNDPEALRBC1,2041,0.0006
REGION1,LNDPEALRBC1,2042,0.0006
REGION1,LNDPEALRBC1,2043,0.0007
REGION1,LNDPEALRBC1,2044,0.0007
REGION1,LNDPEALRBC1,2045,0.0007
REGION1,LNDPEALRBC1,2046,0.0007
REGION1,LNDPEALRBC1,2047,0.0007
REGION1,LNDPEALRBC1,2048,0.0007
REGION1,LNDPEALRBC1,2049,0.0007
REGION1,LNDPEALRBC1,2050,0.0008
REGION1,LNDPTWLRBC1,2020,0.0
REGION1,LNDPTWLRBC1,2021,0.0
REGION1,LNDPTWLRBC1,2022,0.0
REGION1,LNDPTWLRBC1,2023,0.0
REGION1,LNDPTWLRBC1,2024,0.0
REGION1,LNDPTWLRBC1,2025,0.0
REGION1,LNDPTWLRBC1,2026,0.0
REGION1,LNDPTWLRBC1,2027,0.0
REGION1,LNDPTWLRBC1,2028,0.0
REGION1,LNDPTWLRBC1,2029,0.0
REGION1,LNDPTWLRBC1,2030,0.0
REGION1,LNDPTWLRBC1,2031,0.0
REGION1,LNDPTWLRBC1,2032,0.0
REGION1,LNDPTWLRBC1,2033,0.0
REGION1,LNDPTWLRBC1,2034,0.0
REGION1,LNDPTWLRBC1,2035,0.0
REGION1,LNDPTWLRBC1,2036,0.0
REGION1,LNDPTWLRBC1,2037,0.0
REGION1,LNDPTWLRBC1,2038,0.0
REGION1,LNDPTWLRBC1,2039,0.0
REGION1,LNDPTWLRBC1,2040,0.0
REGION1,LNDPTWLRBC1,2041,0.0
REGION1,LNDPTWLRBC1,2042,0.0
REGION1,LNDPTWLRBC1,2043,0.0
REGION1,LNDPTWLRBC1,2044,0.0
REGION1,LNDPTWLRBC1,2045,0.0
REGION1,LNDPTWLRBC1,2046,0.0
REGION1,LNDPTWLRBC1,2047,0.0
REGION1,LNDPTWLRBC1,2048,0.0
REGION1,LNDPTWLRBC1,2049,0.0
REGION1,LNDPTWLRBC1,2050,0.0
REGION1,LNDRAPLRBC1,2020,0.0006
REGION1,LNDRAPLRBC1,2021,0.0009
REGION1,LNDRAPLRBC1,2022,0.0009
REGION1,LNDRAPLRBC1,2023,0.0009
REGION1,LNDRAPLRBC1,2024,0.001
REGION1,LNDRAPLRBC1,2025,0.001
REGION1,LNDRAPLRBC1,2026,0.001
REGION1,LNDRAPLRBC1,2027,0.0011
REGION1,LNDRAPLRBC1,2028,0.0011
REGION1,LNDRAPLRBC1,2029,0.0011
REGION1,LNDRAPLRBC1,2030,0.0011
REGION1,LNDRAPLRBC1,2031,0.0012
REGION1,LNDRAPLRBC1,2032,0.0012
REGION1,LNDRAPLRBC1,2033,0.0012
REGION1,LNDRAPLRBC1,2034,0.0012
REGION1,LNDRAPLRBC1,2035,0.0013
REGION1,LNDRAPLRBC1,2036,0.0013
REGION1,LNDRAPLRBC1,2037,0.0013
REGION1,LNDRAPLRBC1,2038,0.0013
REGION1,LNDRAPLRBC1,2039,0.0014
REGION1,LNDRAPLRBC1,2040,0.0014
REGION1,LNDRAPLRBC1,2041,0.0014
REGION1,LNDRAPLRBC1,2042,0.0014
REGION1,LNDRAPLRBC1,2043,0.0015
REGION1,LNDRAPLRBC1,2044,0.0015
REGION1,LNDRAPLRBC1,2045,0.0015
REGION1,LNDRAPLRBC1,2046,0.0016
REGION1,LNDRAPLRBC1,2047,0.0016
REGION1,LNDRAPLRBC1,2048,0.0016
REGION1,LNDRAPLRBC1,2049,0.0016
REGION1,LNDRAPLRBC1,2050,0.0017
REGION1,LNDRYELRBC1,2020,0.0
REGION1,LNDRYELRBC1,2021,0.0
REGION1,LNDRYELRBC1,2022,0.0
REGION1,LNDRYELRBC1,2023,0.0
REGION1,LNDRYELRBC1,2024,0.0
REGION1,LNDRYELRBC1,2025,0.0
REGION1,LNDRYELRBC1,2026,0.0
REGION1,LNDRYELRBC1,2027,0.0
REGION1,LNDRYELRBC1,2028,0.0
REGION1,LNDRYELRBC1,2029,0.0
REGION1,LNDRYELRBC1,2030,0.0
REGION1,LNDRYELRBC1,2031,0.0
REGION1,LNDRYELRBC1,2032,0.0
REGION1,LNDRYELRBC1,2033,0.0
REGION1,LNDRYELRBC1,2034,0.0
REGION1,LNDRYELRBC1,2035,0.0
REGION1,LNDRYELRBC1,2036,0.0
REGION1,LNDRYELRBC1,2037,0.0
REGION1,LNDRYELRBC1,2038,0.0
REGION1,LNDRYELRBC1,2039,0.0
REGION1,LNDRYELRBC1,2040,0.0
REGION1,LNDRYELRBC1,2041,0.0
REGION1,LNDRYELRBC1,2042,0.0
REGION1,LNDRYELRBC1,2043,0.0
REGION1,LNDRYELRBC1,2044,0.0
REGION1,LNDRYELRBC1,2045,0.0
REGION1,LNDRYELRBC1,2046,0.0
REGION1,LNDRYELRBC1,2047,0.0
REGION1,LNDRYELRBC1,2048,0.0
REGION1,LNDRYELRBC1,2049,0.0
REGION1,LNDRYELRBC1,2050,0.0
REGION1,LNDWATBC1,2020,0.043
REGION1,LNDWATBC1,2021,0.043
REGION1,LNDWATBC1,2022,0.043
REGION1,LNDWATBC1,2023,0.043
REGION1,LNDWATBC1,2024,0.043
REGION1,LNDWATBC1,2025,0.043
REGION1,LNDWATBC1,2026,0.043
REGION1,LNDWATBC1,2027,0.043
REGION1,LNDWATBC1,2028,0.043
REGION1,LNDWATBC1,2029,0.043
REGION1,LNDWATBC1,2030,0.043
REGION1,LNDWATBC1,2031,0.043
REGION1,LNDWATBC1,2032,0.043
REGION1,LNDWATBC1,2033,0.043
REGION1,LNDWATBC1,2034,0.043
REGION1,LNDWATBC1,2035,0.043
REGION1,LNDWATBC1,2036,0.043
REGION1,LNDWATBC1,2037,0.043
REGION1,LNDWATBC1,2038,0.043
REGION1,LNDWATBC1,2039,0.043
REGION1,LNDWATBC1,2040,0.043
REGION1,LNDWATBC1,2041,0.043
REGION1,LNDWATBC1,2042,0.043
REGION1,LNDWATBC1,2043,0.043
REGION1,LNDWATBC1,2044,0.043
REGION1,LNDWATBC1,2045,0.043
REGION1,LNDWATBC1,2046,0.043
REGION1,LNDWATBC1,2047,0.043
REGION1,LNDWATBC1,2048,0.043
REGION1,LNDWATBC1,2049,0.043
REGION1,LNDWATBC1,2050,0.043
REGION1,LNDWHELRBC1,2020,0.0002
REGION1,LNDWHELRBC1,2021,0.0004
REGION1,LNDWHELRBC1,2022,0.0004
REGION1,LNDWHELRBC1,2023,0.0004
REGION1,LNDWHELRBC1,2024,0.0004
REGION1,LNDWHELRBC1,2025,0.0004
REGION1,LNDWHELRBC1,2026,0.0004
REGION1,LNDWHELRBC1,2027,0.0004
REGION1,LNDWHELRBC1,2028,0.0004
REGION1,LNDWHELRBC1,2029,0.0004
REGION1,LNDWHELRBC1,2030,0.0004
REGION1,LNDWHELRBC1,2031,0.0004
REGION1,LNDWHELRBC1,2032,0.0004
REGION1,LNDWHELRBC1,2033,0.0004
REGION1,LNDWHELRBC1,2034,0.0004
REGION1,LNDWHELRBC1,2035,0.0004
REGION1,LNDWHELRBC1,2036,0.0004
REGION1,LNDWHELRBC1,2037,0.0004
REGION1,LNDWHELRBC1,2038,0.0004
REGION1,LNDWHELRBC1,2039,0.0004
REGION1,LNDWHELRBC1,2040,0.0004
REGION1,LNDWHELRBC1,2041,0.0004
REGION1,LNDWHELRBC1,2042,0.0004
REGION1,LNDWHELRBC1,2043,0.0004
REGION1,LNDWHELRBC1,2044,0.0004
REGION1,LNDWHELRBC1,2045,0.0004
REGION1,LNDWHELRBC1,2046,0.0005
REGION1,LNDWHELRBC1,2047,0.0005
REGION1,LNDWHELRBC1,2048,0.0005
REGION1,LNDWHELRBC1,2049,0.0005
REGION1,LNDWHELRBC1,2050,0.0005
REGION1,MINLNDBC1,2020,0.925
REGION1,MINLNDBC1,2021,0.925
REGION1,MINLNDBC1,2022,0.925
REGION1,MINLNDBC1,2023,0.925
REGION1,MINLNDBC1,2024,0.925
REGION1,MINLNDBC1,2025,0.925
REGION1,MINLNDBC1,2026,0.925
REGION1,MINLNDBC1,2027,0.925
REGION1,MINLNDBC1,2028,0.925
REGION1,MINLNDBC1,2029,0.925
REGION1,MINLNDBC1,2030,0.925
REGION1,MINLNDBC1,2031,0.925
REGION1,MINLNDBC1,2032,0.925
REGION1,MINLNDBC1,2033,0.925
REGION1,MINLNDBC1,2034,0.925
REGION1,MINLNDBC1,2035,0.925
REGION1,MINLNDBC1,2036,0.925
REGION1,MINLNDBC1,2037,0.925
REGION1,MINLNDBC1,2038,0.925
REGION1,MINLNDBC1,2039,0.925
REGION1,MINLNDBC1,2040,0.925
REGION1,MINLNDBC1,2041,0.925
REGION1,MINLNDBC1,2042,0.925
REGION1,MINLNDBC1,2043,0.925
REGION1,MINLNDBC1,2044,0.925
REGION1,MINLNDBC1,2045,0.925
REGION1,MINLNDBC1,2046,0.925
REGION1,MINLNDBC1,2047,0.925
REGION1,MINLNDBC1,2048,0.925
REGION1,MINLNDBC1,2049,0.925
REGION1,MINLNDBC1,2050,0.925
REGION1,MINNGS,2020,1413.612
REGION1,MINNGS,2021,1399.5
REGION1,MINNGS,2022,1422.1801
REGION1,MINNGS,2023,1461.2713
REGION1,MINNGS,2024,1555.3968
REGION1,MINNGS,2025,1515.996
REGION1,MINNGS,2026,1643.76
REGION1,MINNGS,2027,1683.18
REGION1,MINNGS,2028,1697.832
REGION1,MINNGS,2029,1713.384
REGION1,MINNGS,2030,1787.364
REGION1,MINNGS,2031,1907.0625
REGION1,MINNGS,2032,1993.4302
REGION1,MINNGS,2033,2012.919
REGION1,MINNGS,2034,2033.6706
REGION1,MINNGS,2035,2058.0499
REGION1,MINNGS,2036,2083.0376
REGION1,MINNGS,2037,2104.1681
REGION1,MINNGS,2038,2126.3196
REGION1,MINNGS,2039,2149.5942
REGION1,MINNGS,2040,2173.2725
REGION1,MINNGS,2041,2308.0259
REGION1,MINNGS,2042,2358.1618
REGION1,MINNGS,2043,2408.8057
REGION1,MINNGS,2044,2459.9576
REGION1,MINNGS,2045,2511.6134
REGION1,MINNGS,2046,2563.7771
REGION1,MINNGS,2047,2616.4529
REGION1,MINNGS,2048,2669.6324
REGION1,MINNGS,2049,2723.3241
REGION1,MINNGS,2050,2777.5237
REGION1,MINPRCBC1,2020,0.705
REGION1,MINPRCBC1,2021,0.7202
REGION1,MINPRCBC1,2022,0.7203
REGION1,MINPRCBC1,2023,0.7211
REGION1,MINPRCBC1,2024,0.7216
REGION1,MINPRCBC1,2025,0.7214
REGION1,MINPRCBC1,2026,0.722
REGION1,MINPRCBC1,2027,0.7219
REGION1,MINPRCBC1,2028,0.723
REGION1,MINPRCBC1,2029,0.7236
REGION1,MINPRCBC1,2030,0.7235
REGION1,MINPRCBC1,2031,0.7242
REGION1,MINPRCBC1,2032,0.7238
REGION1,MINPRCBC1,2033,0.7242
REGION1,MINPRCBC1,2034,0.7242
REGION1,MINPRCBC1,2035,0.7246
REGION1,MINPRCBC1,2036,0.7256
REGION1,MINPRCBC1,2037,0.7265
REGION1,MINPRCBC1,2038,0.727
REGION1,MINPRCBC1,2039,0.7273
REGION1,MINPRCBC1,2040,0.7278
REGION1,MINPRCBC1,2041,0.7289
REGION1,MINPRCBC1,2042,0.7283
REGION1,MINPRCBC1,2043,0.7288
REGION1,MINPRCBC1,2044,0.7291
REGION1,MINPRCBC1,2045,0.7296
REGION1,MINPRCBC1,2046,0.73
REGION1,MINPRCBC1,2047,0.7305
REGION1,MINPRCBC1,2048,0.7309
REGION1,MINPRCBC1,2049,0.7314
REGION1,MINPRCBC1,2050,0.7318
REGION1,PWRBIOB01,2020,5.8056
REGION1,PWRBIOB01,2021,5.8056
REGION1,PWRBIOB01,2022,5.8056
REGION1,PWRBIOB01,2023,5.8056
REGION1,PWRBIOB01,2024,5.8056
REGION1,PWRBIOB01,2025,5.8056
REGION1,PWRBIOB01,2026,5.8056
REGION1,PWRBIOB01,2027,5.8056
REGION1,PWRBIOB01,2028,5.8056
REGION1,PWRBIOB01,2029,5.8056
REGION1,PWRBIOB01,2030,5.8056
REGION1,PWRBIOB01,2031,5.8056
REGION1,PWRBIOB01,2032,5.8056
REGION1,PWRBIOB01,2033,5.8056
REGION1,PWRBIOB01,2034,5.8056
REGION1,PWRBIOB01,2035,5.8056
