r,t,y,TotalTechnologyAnnualActivity
REGION1,LNDALFIIBC1,2034,0.0086
REGION1,LNDALFIRBC1,2020,0.6377
REGION1,LNDALFIRBC1,2021,0.5951
REGION1,LNDALFIRBC1,2022,0.5526
REGION1,LNDALFIRBC1,2023,0.5101
REGION1,LNDALFIRBC1,2024,0.4676
REGION1,LNDALFIRBC1,2025,0.4251
REGION1,LNDALFIRBC1,2026,0.3826
REGION1,LNDALFIRBC1,2027,0.3401
REGION1,LNDALFIRBC1,2028,0.2976
REGION1,LNDALFIRBC1,2029,0.2551
REGION1,LNDALFIRBC1,2030,0.2126
REGION1,LNDALFIRBC1,2031,0.17
REGION1,LNDALFIRBC1,2032,0.1275
REGION1,LNDALFIRBC1,2033,0.085
REGION1,LNDALFIRBC1,2034,0.0425
REGION1,LNDALFLRBC1,2020,20.0725
REGION1,LNDALFLRBC1,2021,21.8819
REGION1,LNDALFLRBC1,2022,22.521
REGION1,LNDALFLRBC1,2023,23.1814
REGION1,LNDALFLRBC1,2024,23.8418
REGION1,LNDALFLRBC1,2025,23.8418
REGION1,LNDALFLRBC1,2026,23.8418
REGION1,LNDALFLRBC1,2027,23.8418
REGION1,LNDALFLRBC1,2028,23.8418
REGION1,LNDALFLRBC1,2029,23.8418
REGION1,LNDALFLRBC1,2030,23.8418
REGION1,LNDALFLRBC1,2031,23.8418
REGION1,LNDALFLRBC1,2032,23.8418
REGION1,LNDALFLRBC1,2033,23.8418
REGION1,LNDALFLRBC1,2034,23.8418
REGION1,LNDALFLRBC1,2035,3.7693
REGION1,LNDALFLRBC1,2036,1.96
REGION1,LNDALFLRBC1,2037,1.3209
REGION1,LNDALFLRBC1,2038,0.6604
REGION1,LNDBARBC1,2020,148.3422
REGION1,LNDBARBC1,2021,148.3422
REGION1,LNDBARBC1,2022,148.3422
REGION1,LNDBARBC1,2023,148.3422
REGION1,LNDBARBC1,2024,148.3422
REGION1,LNDBARBC1,2025,148.3422
REGION1,LNDBARBC1,2026,148.3422
REGION1,LNDBARBC1,2027,148.3422
REGION1,LNDBARBC1,2028,148.3422
REGION1,LNDBARBC1,2029,148.3422
REGION1,LNDBARBC1,2030,148.3422
REGION1,LNDBARBC1,2031,148.3422
REGION1,LNDBARBC1,2032,148.3422
REGION1,LNDBARBC1,2033,148.3422
REGION1,LNDBARBC1,2034,148.3422
REGION1,LNDBARBC1,2035,148.3422
REGION1,LNDBARBC1,2036,148.3422
REGION1,LNDBARBC1,2037,148.3422
REGION1,LNDBARBC1,2038,148.3422
REGION1,LNDBARBC1,2039,148.3422
REGION1,LNDBARBC1,2040,148.3422
REGION1,LNDBARBC1,2041,148.3422
REGION1,LNDBARBC1,2042,148.3422
REGION1,LNDBARBC1,2043,148.3422
REGION1,LNDBARBC1,2044,148.3422
REGION1,LNDBARBC1,2045,148.3422
REGION1,LNDBARBC1,2046,148.3422
REGION1,LNDBARBC1,2047,148.3422
REGION1,LNDBARBC1,2048,148.3422
REGION1,LNDBARBC1,2049,148.3422
REGION1,LNDBARBC1,2050,148.3422
REGION1,LNDBLTBC1,2020,12.0118
REGION1,LNDBLTBC1,2021,12.0553
REGION1,LNDBLTBC1,2022,12.0989
REGION1,LNDBLTBC1,2023,12.1433
REGION1,LNDBLTBC1,2024,12.1794
REGION1,LNDBLTBC1,2025,12.5141
REGION1,LNDBLTBC1,2026,9.3244
REGION1,LNDBLTBC1,2027,9.3681
REGION1,LNDBLTBC1,2028,9.4122
REGION1,LNDBLTBC1,2029,9.4568
REGION1,LNDBLTBC1,2030,9.502
REGION1,LNDBLTBC1,2031,9.5487
REGION1,LNDBLTBC1,2032,9.5959
REGION1,LNDBLTBC1,2033,9.6436
REGION1,LNDBLTBC1,2034,9.692
REGION1,LNDBLTBC1,2035,9.7541
REGION1,LNDBLTBC1,2036,9.8309
REGION1,LNDBLTBC1,2037,10.089
REGION1,LNDBLTBC1,2038,10.7532
REGION1,LNDBLTBC1,2039,11.575
REGION1,LNDBLTBC1,2040,12.3482
REGION1,LNDBLTBC1,2041,13.131
REGION1,LNDBLTBC1,2042,13.7878
REGION1,LNDBLTBC1,2043,13.8581
REGION1,LNDBLTBC1,2044,13.9963
REGION1,LNDBLTBC1,2045,14.1505
REGION1,LNDBLTBC1,2046,14.3049
REGION1,LNDBLTBC1,2047,14.46
REGION1,LNDBLTBC1,2048,14.6156
REGION1,LNDBLTBC1,2049,14.7718
REGION1,LNDBLTBC1,2050,15.1289
REGION1,LNDBRLHIBC1,2027,0.0009
REGION1,LNDBRLHIBC1,2028,0.0009
REGION1,LNDBRLHIBC1,2029,0.0007
REGION1,LNDBRLHIBC1,2030,0.0006
REGION1,LNDBRLHIBC1,2031,0.0005
REGION1,LNDBRLHIBC1,2032,0.0004
REGION1,LNDBRLHIBC1,2033,0.0002
REGION1,LNDBRLHIBC1,2034,0.0001
REGION1,LNDBRLHRBC1,2020,0.0775
REGION1,LNDBRLHRBC1,2021,0.0738
REGION1,LNDBRLHRBC1,2022,0.08
REGION1,LNDBRLHRBC1,2023,0.0875
REGION1,LNDBRLHRBC1,2024,0.085
REGION1,LNDBRLHRBC1,2025,0.0875
REGION1,LNDBRLHRBC1,2026,0.0912
REGION1,LNDBRLHRBC1,2027,0.0941
REGION1,LNDBRLHRBC1,2028,0.0847
REGION1,LNDBRLHRBC1,2029,0.0866
REGION1,LNDBRLHRBC1,2030,0.0923
REGION1,LNDBRLHRBC1,2031,0.0969
REGION1,LNDBRLHRBC1,2032,0.1014
REGION1,LNDBRLHRBC1,2033,0.1059
REGION1,LNDBRLHRBC1,2034,0.1105
REGION1,LNDBRLHRBC1,2035,0.115
REGION1,LNDBRLHRBC1,2036,0.1175
REGION1,LNDBRLHRBC1,2037,0.12
REGION1,LNDBRLHRBC1,2038,0.1225
REGION1,LNDBRLHRBC1,2039,0.1262
REGION1,LNDBRLHRBC1,2040,0.1288
REGION1,LNDBRLHRBC1,2041,0.1312
REGION1,LNDBRLHRBC1,2042,0.1338
REGION1,LNDBRLHRBC1,2043,0.1362
REGION1,LNDBRLHRBC1,2044,0.1388
REGION1,LNDBRLHRBC1,2045,0.1412
REGION1,LNDBRLHRBC1,2046,0.1438
REGION1,LNDBRLHRBC1,2047,0.1462
REGION1,LNDBRLHRBC1,2048,0.1488
REGION1,LNDBRLHRBC1,2049,0.1512
REGION1,LNDBRLHRBC1,2050,0.155
REGION1,LNDBRLIIBC1,2029,0.0002
REGION1,LNDBRLIIBC1,2030,0.0001
REGION1,LNDBRLIIBC1,2031,0.0001
REGION1,LNDBRLIIBC1,2032,0.0001
REGION1,LNDBRLIIBC1,2033,0.0001
REGION1,LNDBRLIIBC1,2034,0.0
REGION1,LNDBRLIRBC1,2028,0.0191
REGION1,LNDBRLIRBC1,2029,0.0181
REGION1,LNDBRLIRBC1,2030,0.0151
REGION1,LNDBRLIRBC1,2031,0.0121
REGION1,LNDBRLIRBC1,2032,0.0091
REGION1,LNDBRLIRBC1,2033,0.006
REGION1,LNDBRLIRBC1,2034,0.003
REGION1,LNDFORBC1,2020,518.3462
REGION1,LNDFORBC1,2021,513.0818
REGION1,LNDFORBC1,2022,513.0934
REGION1,LNDFORBC1,2023,512.044
REGION1,LNDFORBC1,2024,511.3791
REGION1,LNDFORBC1,2025,511.0429
REGION1,LNDFORBC1,2026,514.0326
REGION1,LNDFORBC1,2027,526.0857
REGION1,LNDFORBC1,2028,525.713
REGION1,LNDFORBC1,2029,525.4845
REGION1,LNDFORBC1,2030,525.3145
REGION1,LNDFORBC1,2031,524.972
REGION1,LNDFORBC1,2032,525.0041
REGION1,LNDFORBC1,2033,524.7894
REGION1,LNDFORBC1,2034,524.6669
REGION1,LNDFORBC1,2035,537.2661
REGION1,LNDFORBC1,2036,538.0295
REGION1,LNDFORBC1,2037,537.922
REGION1,LNDFORBC1,2038,537.4996
REGION1,LNDFORBC1,2039,537.0049
REGION1,LNDFORBC1,2040,536.1045
REGION1,LNDFORBC1,2041,535.1044
REGION1,LNDFORBC1,2042,534.254
REGION1,LNDFORBC1,2043,533.9751
REGION1,LNDFORBC1,2044,533.6537
REGION1,LNDFORBC1,2045,533.3112
REGION1,LNDFORBC1,2046,532.9737
REGION1,LNDFORBC1,2047,532.6332
REGION1,LNDFORBC1,2048,532.2894
REGION1,LNDFORBC1,2049,531.952
REGION1,LNDFORBC1,2050,531.4081
REGION1,LNDGRSBC1,2020,158.9041
REGION1,LNDGRSBC1,2021,158.9041
REGION1,LNDGRSBC1,2022,158.9041
REGION1,LNDGRSBC1,2023,158.9041
REGION1,LNDGRSBC1,2024,158.9041
REGION1,LNDGRSBC1,2025,158.9041
REGION1,LNDGRSBC1,2026,158.9041
REGION1,LNDGRSBC1,2027,158.9041
REGION1,LNDGRSBC1,2028,158.9041
REGION1,LNDGRSBC1,2029,158.9041
REGION1,LNDGRSBC1,2030,158.9041
REGION1,LNDGRSBC1,2031,158.9041
REGION1,LNDGRSBC1,2032,158.9041
REGION1,LNDGRSBC1,2033,158.9041
REGION1,LNDGRSBC1,2034,158.9041
REGION1,LNDGRSBC1,2035,158.9041
REGION1,LNDGRSBC1,2036,158.9041
REGION1,LNDGRSBC1,2037,158.9041
REGION1,LNDGRSBC1,2038,158.9041
REGION1,LNDGRSBC1,2039,158.9041
REGION1,LNDGRSBC1,2040,158.9041
REGION1,LNDGRSBC1,2041,158.9041
REGION1,LNDGRSBC1,2042,158.9041
REGION1,LNDGRSBC1,2043,158.9041
REGION1,LNDGRSBC1,2044,158.9041
REGION1,LNDGRSBC1,2045,158.9041
REGION1,LNDGRSBC1,2046,158.9041
REGION1,LNDGRSBC1,2047,158.9041
REGION1,LNDGRSBC1,2048,158.9041
REGION1,LNDGRSBC1,2049,158.9041
REGION1,LNDGRSBC1,2050,158.9041
REGION1,LNDMAIHIBC1,2020,0.0014
REGION1,LNDMAIHIBC1,2021,3.1294
REGION1,LNDMAIHIBC1,2022,3.1293
REGION1,LNDMAIHIBC1,2023,3.1879
REGION1,LNDMAIHIBC1,2024,3.3158
REGION1,LNDMAIHIBC1,2025,3.3253
REGION1,LNDMAIHIBC1,2026,3.4927
REGION1,LNDMAIHIBC1,2027,8.1607
REGION1,LNDMAIHIBC1,2028,8.4202
REGION1,LNDMAIHIBC1,2029,8.5876
REGION1,LNDMAIHIBC1,2030,8.6366
REGION1,LNDMAIHIBC1,2031,8.8136
REGION1,LNDMAIHIBC1,2032,8.8136
REGION1,LNDMAIHIBC1,2033,8.9415
REGION1,LNDMAIHIBC1,2034,8.9773
REGION1,LNDMAIHIBC1,2035,9.0921
REGION1,LNDMAIHIBC1,2036,9.3158
REGION1,LNDMAIHIBC1,2037,9.4868
REGION1,LNDMAIHIBC1,2038,9.5921
REGION1,LNDMAIHIBC1,2039,9.6053
REGION1,LNDMAIHIBC1,2040,9.6579
REGION1,LNDMAIHIBC1,2041,9.7895
REGION1,LNDMAIHIBC1,2042,9.9079
REGION1,LNDMAIHIBC1,2043,10.0263
REGION1,LNDMAIHIBC1,2044,10.1316
REGION1,LNDMAIHIBC1,2045,10.2368
REGION1,LNDMAIHIBC1,2046,10.3421
REGION1,LNDMAIHIBC1,2047,10.4474
REGION1,LNDMAIHIBC1,2048,10.5526
REGION1,LNDMAIHIBC1,2049,10.6447
REGION1,LNDMAIHIBC1,2050,10.75
REGION1,LNDMAIHRBC1,2020,0.1402
REGION1,LNDMAIHRBC1,2021,0.1309
REGION1,LNDMAIHRBC1,2022,0.1215
REGION1,LNDMAIHRBC1,2023,0.1122
REGION1,LNDMAIHRBC1,2024,0.1028
REGION1,LNDMAIHRBC1,2025,0.0935
REGION1,LNDMAIHRBC1,2026,0.0841
REGION1,LNDMAIHRBC1,2027,0.0748
REGION1,LNDMAIHRBC1,2028,0.0654
REGION1,LNDMAIHRBC1,2029,0.0561
REGION1,LNDMAIHRBC1,2030,0.0467
REGION1,LNDMAIHRBC1,2031,0.0374
REGION1,LNDMAIHRBC1,2032,0.028
REGION1,LNDMAIHRBC1,2033,0.0187
REGION1,LNDMAIHRBC1,2034,0.0093
REGION1,LNDMAIIIBC1,2020,0.0004
REGION1,LNDMAIIIBC1,2021,0.0003
REGION1,LNDMAIIIBC1,2022,0.0003
REGION1,LNDMAIIIBC1,2023,0.0003
REGION1,LNDMAIIIBC1,2024,0.0003
REGION1,LNDMAIIIBC1,2025,0.0002
REGION1,LNDMAIIIBC1,2026,0.0002
REGION1,LNDMAIIIBC1,2027,0.0002
REGION1,LNDMAIIIBC1,2028,0.0002
REGION1,LNDMAIIIBC1,2029,0.0001
REGION1,LNDMAIIIBC1,2030,0.0001
REGION1,LNDMAIIIBC1,2031,0.0001
REGION1,LNDMAIIIBC1,2032,0.0001
REGION1,LNDMAIIIBC1,2033,0.0
REGION1,LNDMAIIIBC1,2034,0.0
REGION1,LNDMAIIRBC1,2020,0.0351
REGION1,LNDMAIIRBC1,2021,0.0327
REGION1,LNDMAIIRBC1,2022,0.0304
REGION1,LNDMAIIRBC1,2023,0.028
REGION1,LNDMAIIRBC1,2024,0.0257
REGION1,LNDMAIIRBC1,2025,0.0234
REGION1,LNDMAIIRBC1,2026,0.021
REGION1,LNDMAIIRBC1,2027,0.0187
REGION1,LNDMAIIRBC1,2028,0.0164
REGION1,LNDMAIIRBC1,2029,0.014
REGION1,LNDMAIIRBC1,2030,0.0117
REGION1,LNDMAIIRBC1,2031,0.0093
REGION1,LNDMAIIRBC1,2032,0.007
REGION1,LNDMAIIRBC1,2033,0.0047
REGION1,LNDMAIIRBC1,2034,0.0023
REGION1,LNDMAILRBC1,2020,16.8115
REGION1,LNDMAILRBC1,2021,16.8115
REGION1,LNDMAILRBC1,2022,16.3225
REGION1,LNDMAILRBC1,2023,16.8115
REGION1,LNDMAILRBC1,2024,16.8115
REGION1,LNDMAILRBC1,2025,16.8115
REGION1,LNDMAILRBC1,2026,16.8115
REGION1,LNDMAILRBC1,2031,0.0605
REGION1,LNDOATHIBC1,2020,0.0022
REGION1,LNDOATHIBC1,2021,0.002
REGION1,LNDOATHIBC1,2022,0.0019
REGION1,LNDOATHIBC1,2023,0.0017
REGION1,LNDOATHIBC1,2024,0.0016
REGION1,LNDOATHIBC1,2025,0.0084
REGION1,LNDOATHIBC1,2026,0.0262
REGION1,LNDOATHIBC1,2027,0.044
REGION1,LNDOATHIBC1,2028,0.0618
REGION1,LNDOATHIBC1,2029,0.0819
REGION1,LNDOATHIBC1,2030,0.0997
REGION1,LNDOATHIBC1,2031,0.1175
REGION1,LNDOATHIBC1,2032,0.1375
REGION1,LNDOATHIBC1,2033,0.1553
REGION1,LNDOATHIBC1,2034,0.1731
REGION1,LNDOATHIBC1,2035,0.1909
REGION1,LNDOATHIBC1,2036,0.1955
REGION1,LNDOATHIBC1,2037,0.1977
REGION1,LNDOATHIBC1,2038,0.2
REGION1,LNDOATHIBC1,2039,0.2045
REGION1,LNDOATHIBC1,2040,0.2068
REGION1,LNDOATHIBC1,2041,0.2091
REGION1,LNDOATHIBC1,2042,0.2114
REGION1,LNDOATHIBC1,2043,0.2159
REGION1,LNDOATHIBC1,2044,0.2182
REGION1,LNDOATHIBC1,2045,0.2205
REGION1,LNDOATHIBC1,2046,0.2227
REGION1,LNDOATHIBC1,2047,0.2273
REGION1,LNDOATHIBC1,2048,0.2295
REGION1,LNDOATHIBC1,2049,0.2318
REGION1,LNDOATHIBC1,2050,0.2364
REGION1,LNDOATHRBC1,2020,0.1391
REGION1,LNDOATHRBC1,2021,0.1612
REGION1,LNDOATHRBC1,2022,0.1638
REGION1,LNDOATHRBC1,2023,0.1664
REGION1,LNDOATHRBC1,2024,0.1571
REGION1,LNDOATHRBC1,2025,0.1428
REGION1,LNDOATHRBC1,2026,0.1285
REGION1,LNDOATHRBC1,2027,0.1143
REGION1,LNDOATHRBC1,2028,0.1
REGION1,LNDOATHRBC1,2029,0.0857
REGION1,LNDOATHRBC1,2030,0.0714
REGION1,LNDOATHRBC1,2031,0.0571
REGION1,LNDOATHRBC1,2032,0.0428
REGION1,LNDOATHRBC1,2033,0.0286
REGION1,LNDOATHRBC1,2034,0.0143
REGION1,LNDOATIIBC1,2024,0.0004
REGION1,LNDOATIIBC1,2025,0.0004
REGION1,LNDOATIIBC1,2026,0.0003
REGION1,LNDOATIIBC1,2027,0.0003
REGION1,LNDOATIIBC1,2028,0.0003
REGION1,LNDOATIIBC1,2029,0.0002
REGION1,LNDOATIIBC1,2030,0.0002
REGION1,LNDOATIIBC1,2031,0.0001
REGION1,LNDOATIIBC1,2032,0.0001
REGION1,LNDOATIIBC1,2033,0.0001
REGION1,LNDOATIIBC1,2034,0.0
REGION1,LNDOATIRBC1,2024,0.0177
REGION1,LNDOATIRBC1,2025,0.0357
REGION1,LNDOATIRBC1,2026,0.0321
REGION1,LNDOATIRBC1,2027,0.0286
REGION1,LNDOATIRBC1,2028,0.025
REGION1,LNDOATIRBC1,2029,0.0214
REGION1,LNDOATIRBC1,2030,0.0178
REGION1,LNDOATIRBC1,2031,0.0143
REGION1,LNDOATIRBC1,2032,0.0107
REGION1,LNDOATIRBC1,2033,0.0071
REGION1,LNDOATIRBC1,2034,0.0036
REGION1,LNDOTHHIBC1,2020,0.3808
REGION1,LNDOTHHIBC1,2021,0.3554
REGION1,LNDOTHHIBC1,2022,0.33
REGION1,LNDOTHHIBC1,2023,0.3046
REGION1,LNDOTHHIBC1,2024,0.2792
REGION1,LNDOTHHIBC1,2025,0.2538
REGION1,LNDOTHHIBC1,2026,0.2285
REGION1,LNDOTHHIBC1,2027,0.2031
REGION1,LNDOTHHIBC1,2028,0.1777
REGION1,LNDOTHHIBC1,2029,0.1523
REGION1,LNDOTHHIBC1,2030,0.1269
REGION1,LNDOTHHIBC1,2031,0.1015
REGION1,LNDOTHHIBC1,2032,0.0762
REGION1,LNDOTHHIBC1,2033,0.0508
REGION1,LNDOTHHIBC1,2034,0.0254
REGION1,LNDOTHIIBC1,2020,2.5145
REGION1,LNDOTHIIBC1,2021,2.9595
REGION1,LNDOTHIIBC1,2022,3.0267
REGION1,LNDOTHIIBC1,2023,3.0938
REGION1,LNDOTHIIBC1,2024,3.1832
REGION1,LNDOTHIIBC1,2025,3.2171
REGION1,LNDOTHIIBC1,2026,3.2954
REGION1,LNDOTHIIBC1,2027,3.3848
REGION1,LNDOTHIIBC1,2028,3.4964
REGION1,LNDOTHIIBC1,2029,3.5636
REGION1,LNDOTHIIBC1,2030,3.6863
REGION1,LNDOTHIIBC1,2031,3.7868
REGION1,LNDOTHIIBC1,2032,3.8207
REGION1,LNDOTHIIBC1,2033,3.9101
REGION1,LNDOTHIIBC1,2034,3.9995
REGION1,LNDOTHIIBC1,2035,4.0889
REGION1,LNDOTHIIBC1,2036,4.1556
REGION1,LNDOTHIIBC1,2037,4.2111
REGION1,LNDOTHIIBC1,2038,4.2556
REGION1,LNDOTHIIBC1,2039,4.3111
REGION1,LNDOTHIIBC1,2040,4.3556
REGION1,LNDOTHIIBC1,2041,4.4111
REGION1,LNDOTHIIBC1,2042,4.4556
REGION1,LNDOTHIIBC1,2043,4.5222
REGION1,LNDOTHIIBC1,2044,4.5667
REGION1,LNDOTHIIBC1,2045,4.6222
REGION1,LNDOTHIIBC1,2046,4.6778
REGION1,LNDOTHIIBC1,2047,4.7222
REGION1,LNDOTHIIBC1,2048,4.7778
REGION1,LNDOTHIIBC1,2049,4.8333
REGION1,LNDOTHIIBC1,2050,4.8889
REGION1,LNDPEAHIBC1,2020,0.0016
REGION1,LNDPEAHIBC1,2021,0.0015
REGION1,LNDPEAHIBC1,2022,0.0014
REGION1,LNDPEAHIBC1,2023,0.0013
REGION1,LNDPEAHIBC1,2024,0.0012
REGION1,LNDPEAHIBC1,2025,0.014
REGION1,LNDPEAHIBC1,2026,0.0283
REGION1,LNDPEAHIBC1,2027,0.0459
REGION1,LNDPEAHIBC1,2028,0.0602
REGION1,LNDPEAHIBC1,2029,0.0778
REGION1,LNDPEAHIBC1,2030,0.092
REGION1,LNDPEAHIBC1,2031,0.1063
REGION1,LNDPEAHIBC1,2032,0.1239
REGION1,LNDPEAHIBC1,2033,0.1381
REGION1,LNDPEAHIBC1,2034,0.1557
REGION1,LNDPEAHIBC1,2035,0.17
REGION1,LNDPEAHIBC1,2036,0.1733
REGION1,LNDPEAHIBC1,2037,0.18
REGION1,LNDPEAHIBC1,2038,0.1833
REGION1,LNDPEAHIBC1,2039,0.19
REGION1,LNDPEAHIBC1,2040,0.1933
REGION1,LNDPEAHIBC1,2041,0.1967
REGION1,LNDPEAHIBC1,2042,0.2033
REGION1,LNDPEAHIBC1,2043,0.2067
REGION1,LNDPEAHIBC1,2044,0.2133
REGION1,LNDPEAHIBC1,2045,0.2167
REGION1,LNDPEAHIBC1,2046,0.22
REGION1,LNDPEAHIBC1,2047,0.2267
REGION1,LNDPEAHIBC1,2048,0.23
REGION1,LNDPEAHIBC1,2049,0.2367
REGION1,LNDPEAHIBC1,2050,0.24
REGION1,LNDPEAHRBC1,2020,0.1174
REGION1,LNDPEAHRBC1,2021,0.1175
REGION1,LNDPEAHRBC1,2022,0.1253
REGION1,LNDPEAHRBC1,2023,0.1277
REGION1,LNDPEAHRBC1,2024,0.1171
REGION1,LNDPEAHRBC1,2025,0.1065
REGION1,LNDPEAHRBC1,2026,0.0958
REGION1,LNDPEAHRBC1,2027,0.0852
REGION1,LNDPEAHRBC1,2028,0.0745
REGION1,LNDPEAHRBC1,2029,0.0639
REGION1,LNDPEAHRBC1,2030,0.0532
REGION1,LNDPEAHRBC1,2031,0.0426
REGION1,LNDPEAHRBC1,2032,0.0319
REGION1,LNDPEAHRBC1,2033,0.0213
REGION1,LNDPEAHRBC1,2034,0.0106
REGION1,LNDPEAIIBC1,2023,0.0003
REGION1,LNDPEAIIBC1,2024,0.0003
REGION1,LNDPEAIIBC1,2025,0.0003
REGION1,LNDPEAIIBC1,2026,0.0002
REGION1,LNDPEAIIBC1,2027,0.0002
REGION1,LNDPEAIIBC1,2028,0.0002
REGION1,LNDPEAIIBC1,2029,0.0002
REGION1,LNDPEAIIBC1,2030,0.0001
REGION1,LNDPEAIIBC1,2031,0.0001
REGION1,LNDPEAIIBC1,2032,0.0001
REGION1,LNDPEAIIBC1,2033,0.0
REGION1,LNDPEAIIBC1,2034,0.0
REGION1,LNDPEAIRBC1,2023,0.0018
REGION1,LNDPEAIRBC1,2024,0.027
REGION1,LNDPEAIRBC1,2025,0.0266
REGION1,LNDPEAIRBC1,2026,0.0239
REGION1,LNDPEAIRBC1,2027,0.0213
REGION1,LNDPEAIRBC1,2028,0.0186
REGION1,LNDPEAIRBC1,2029,0.016
REGION1,LNDPEAIRBC1,2030,0.0133
REGION1,LNDPEAIRBC1,2031,0.0106
REGION1,LNDPEAIRBC1,2032,0.008
REGION1,LNDPEAIRBC1,2033,0.0053
REGION1,LNDPEAIRBC1,2034,0.0027
REGION1,LNDPTWHIBC1,2020,0.0001
REGION1,LNDPTWHIBC1,2021,0.0001
REGION1,LNDPTWHIBC1,2022,0.0001
REGION1,LNDPTWHIBC1,2023,0.0001
REGION1,LNDPTWHIBC1,2024,0.0001
REGION1,LNDPTWHIBC1,2025,0.0001
REGION1,LNDPTWHIBC1,2026,0.0001
REGION1,LNDPTWHIBC1,2027,0.0001
REGION1,LNDPTWHIBC1,2028,0.0001
REGION1,LNDPTWHIBC1,2029,0.0001
REGION1,LNDPTWHIBC1,2030,0.0001
REGION1,LNDPTWHIBC1,2031,0.0001
REGION1,LNDPTWHIBC1,2032,0.0
REGION1,LNDPTWHIBC1,2033,0.0
REGION1,LNDPTWHIBC1,2034,0.0
REGION1,LNDPTWHIBC1,2035,0.0002
REGION1,LNDPTWHIBC1,2036,0.0002
REGION1,LNDPTWHIBC1,2037,0.0002
REGION1,LNDPTWHIBC1,2038,0.0002
REGION1,LNDPTWHIBC1,2039,0.0002
REGION1,LNDPTWHIBC1,2040,0.0002
REGION1,LNDPTWHIBC1,2041,0.0002
REGION1,LNDPTWHIBC1,2042,0.0002
REGION1,LNDPTWHIBC1,2043,0.0002
REGION1,LNDPTWHIBC1,2044,0.0002
REGION1,LNDPTWHIBC1,2045,0.0002
REGION1,LNDPTWHIBC1,2046,0.0002
REGION1,LNDPTWHIBC1,2047,0.0002
REGION1,LNDPTWHIBC1,2048,0.0002
REGION1,LNDPTWHIBC1,2049,0.0002
REGION1,LNDPTWHIBC1,2050,0.0002
REGION1,LNDPTWHRBC1,2027,0.0
REGION1,LNDPTWHRBC1,2028,0.0
REGION1,LNDPTWHRBC1,2029,0.0001
REGION1,LNDPTWHRBC1,2030,0.0001
REGION1,LNDPTWHRBC1,2031,0.0001
REGION1,LNDPTWHRBC1,2032,0.0001
REGION1,LNDPTWHRBC1,2033,0.0001
REGION1,LNDPTWHRBC1,2034,0.0002
REGION1,LNDRAPHIBC1,2020,0.003
REGION1,LNDRAPHIBC1,2021,0.0029
REGION1,LNDRAPHIBC1,2022,0.0026
REGION1,LNDRAPHIBC1,2023,0.0024
REGION1,LNDRAPHIBC1,2024,0.0022
REGION1,LNDRAPHIBC1,2025,0.0212
REGION1,LNDRAPHIBC1,2026,0.0486
REGION1,LNDRAPHIBC1,2027,0.0759
REGION1,LNDRAPHIBC1,2028,0.1005
REGION1,LNDRAPHIBC1,2029,0.1279
REGION1,LNDRAPHIBC1,2030,0.1552
REGION1,LNDRAPHIBC1,2031,0.1798
REGION1,LNDRAPHIBC1,2032,0.2072
REGION1,LNDRAPHIBC1,2033,0.2345
REGION1,LNDRAPHIBC1,2034,0.2591
REGION1,LNDRAPHIBC1,2035,0.2865
REGION1,LNDRAPHIBC1,2036,0.2919
REGION1,LNDRAPHIBC1,2037,0.2946
REGION1,LNDRAPHIBC1,2038,0.3
REGION1,LNDRAPHIBC1,2039,0.3027
REGION1,LNDRAPHIBC1,2040,0.3081
REGION1,LNDRAPHIBC1,2041,0.3135
REGION1,LNDRAPHIBC1,2042,0.3162
REGION1,LNDRAPHIBC1,2043,0.3216
REGION1,LNDRAPHIBC1,2044,0.327
REGION1,LNDRAPHIBC1,2045,0.3297
REGION1,LNDRAPHIBC1,2046,0.3351
REGION1,LNDRAPHIBC1,2047,0.3405
REGION1,LNDRAPHIBC1,2048,0.3432
REGION1,LNDRAPHIBC1,2049,0.3486
REGION1,LNDRAPHIBC1,2050,0.3541
REGION1,LNDRAPHRBC1,2020,0.1568
REGION1,LNDRAPHRBC1,2021,0.2341
REGION1,LNDRAPHRBC1,2022,0.2372
REGION1,LNDRAPHRBC1,2023,0.2416
REGION1,LNDRAPHRBC1,2024,0.2215
REGION1,LNDRAPHRBC1,2025,0.2013
REGION1,LNDRAPHRBC1,2026,0.1812
REGION1,LNDRAPHRBC1,2027,0.1611
REGION1,LNDRAPHRBC1,2028,0.1409
REGION1,LNDRAPHRBC1,2029,0.1208
REGION1,LNDRAPHRBC1,2030,0.1007
REGION1,LNDRAPHRBC1,2031,0.0805
REGION1,LNDRAPHRBC1,2032,0.0604
REGION1,LNDRAPHRBC1,2033,0.0403
REGION1,LNDRAPHRBC1,2034,0.0201
REGION1,LNDRAPIIBC1,2023,0.0006
REGION1,LNDRAPIIBC1,2024,0.0006
REGION1,LNDRAPIIBC1,2025,0.0005
REGION1,LNDRAPIIBC1,2026,0.0005
REGION1,LNDRAPIIBC1,2027,0.0004
REGION1,LNDRAPIIBC1,2028,0.0004
REGION1,LNDRAPIIBC1,2029,0.0003
REGION1,LNDRAPIIBC1,2030,0.0003
REGION1,LNDRAPIIBC1,2031,0.0002
REGION1,LNDRAPIIBC1,2032,0.0001
REGION1,LNDRAPIIBC1,2033,0.0001
REGION1,LNDRAPIIBC1,2034,0.0
REGION1,LNDRAPIRBC1,2023,0.0019
REGION1,LNDRAPIRBC1,2024,0.0454
