r,t,f,y,UseByTechnologyAnnual
REGION1,LNDAGRBC1C03,LPTWHIBC1,2027,0.0001
REGION1,LNDAGRBC1C03,LPTWHIBC1,2028,0.0001
REGION1,LNDAGRBC1C03,LPTWHIBC1,2029,0.0001
REGION1,LNDAGRBC1C03,LPTWHIBC1,2030,0.0001
REGION1,LNDAGRBC1C03,LPTWHIBC1,2031,0.0001
REGION1,LNDAGRBC1C03,LPTWHIBC1,2032,0.0
REGION1,LNDAGRBC1C03,LPTWHIBC1,2033,0.0
REGION1,LNDAGRBC1C03,LPTWHIBC1,2034,0.0
REGION1,LNDAGRBC1C03,LPTWHIBC1,2035,0.0002
REGION1,LNDAGRBC1C03,LPTWHIBC1,2036,0.0002
REGION1,LNDAGRBC1C03,LPTWHIBC1,2037,0.0002
REGION1,LNDAGRBC1C03,LPTWHIBC1,2038,0.0002
REGION1,LNDAGRBC1C03,LPTWHIBC1,2039,0.0002
REGION1,LNDAGRBC1C03,LPTWHIBC1,2040,0.0002
REGION1,LNDAGRBC1C03,LPTWHIBC1,2041,0.0002
REGION1,LNDAGRBC1C03,LPTWHIBC1,2042,0.0002
REGION1,LNDAGRBC1C03,LPTWHIBC1,2043,0.0002
REGION1,LNDAGRBC1C03,LPTWHIBC1,2044,0.0002
REGION1,LNDAGRBC1C03,LPTWHIBC1,2045,0.0002
REGION1,LNDAGRBC1C03,LPTWHIBC1,2046,0.0002
REGION1,LNDAGRBC1C03,LPTWHIBC1,2047,0.0002
REGION1,LNDAGRBC1C03,LPTWHIBC1,2048,0.0002
REGION1,LNDAGRBC1C03,LPTWHIBC1,2049,0.0002
REGION1,LNDAGRBC1C03,LPTWHIBC1,2050,0.0002
REGION1,LNDAGRBC1C03,LPTWHRBC1,2027,0.0
REGION1,LNDAGRBC1C03,LPTWHRBC1,2028,0.0
REGION1,LNDAGRBC1C03,LPTWHRBC1,2029,0.0001
REGION1,LNDAGRBC1C03,LPTWHRBC1,2030,0.0001
REGION1,LNDAGRBC1C03,LPTWHRBC1,2031,0.0001
REGION1,LNDAGRBC1C03,LPTWHRBC1,2032,0.0001
REGION1,LNDAGRBC1C03,LPTWHRBC1,2033,0.0001
REGION1,LNDAGRBC1C03,LPTWHRBC1,2034,0.0002
REGION1,LNDAGRBC1C03,LRAPHIBC1,2020,0.0031
REGION1,LNDAGRBC1C03,LRAPHIBC1,2021,0.0029
REGION1,LNDAGRBC1C03,LRAPHIBC1,2022,0.0027
REGION1,LNDAGRBC1C03,LRAPHIBC1,2023,0.0025
REGION1,LNDAGRBC1C03,LRAPHIBC1,2024,0.0023
REGION1,LNDAGRBC1C03,LRAPHIBC1,2025,0.0212
REGION1,LNDAGRBC1C03,LRAPHIBC1,2026,0.0486
REGION1,LNDAGRBC1C03,LRAPHIBC1,2027,0.0759
REGION1,LNDAGRBC1C03,LRAPHIBC1,2028,0.1006
REGION1,LNDAGRBC1C03,LRAPHIBC1,2029,0.1279
REGION1,LNDAGRBC1C03,LRAPHIBC1,2030,0.1552
REGION1,LNDAGRBC1C03,LRAPHIBC1,2031,0.1799
REGION1,LNDAGRBC1C03,LRAPHIBC1,2032,0.2072
REGION1,LNDAGRBC1C03,LRAPHIBC1,2033,0.2345
REGION1,LNDAGRBC1C03,LRAPHIBC1,2034,0.2592
REGION1,LNDAGRBC1C03,LRAPHIBC1,2035,0.2865
REGION1,LNDAGRBC1C03,LRAPHIBC1,2036,0.2919
REGION1,LNDAGRBC1C03,LRAPHIBC1,2037,0.2946
REGION1,LNDAGRBC1C03,LRAPHIBC1,2038,0.3
REGION1,LNDAGRBC1C03,LRAPHIBC1,2039,0.3027
REGION1,LNDAGRBC1C03,LRAPHIBC1,2040,0.3081
REGION1,LNDAGRBC1C03,LRAPHIBC1,2041,0.3135
REGION1,LNDAGRBC1C03,LRAPHIBC1,2042,0.3162
REGION1,LNDAGRBC1C03,LRAPHIBC1,2043,0.3217
REGION1,LNDAGRBC1C03,LRAPHIBC1,2044,0.327
REGION1,LNDAGRBC1C03,LRAPHIBC1,2045,0.3298
REGION1,LNDAGRBC1C03,LRAPHIBC1,2046,0.3351
REGION1,LNDAGRBC1C03,LRAPHIBC1,2047,0.3406
REGION1,LNDAGRBC1C03,LRAPHIBC1,2048,0.3432
REGION1,LNDAGRBC1C03,LRAPHIBC1,2049,0.3487
REGION1,LNDAGRBC1C03,LRAPHIBC1,2050,0.354
REGION1,LNDAGRBC1C03,LRAPHRBC1,2020,0.1568
REGION1,LNDAGRBC1C03,LRAPHRBC1,2021,0.2341
REGION1,LNDAGRBC1C03,LRAPHRBC1,2022,0.2372
REGION1,LNDAGRBC1C03,LRAPHRBC1,2023,0.2416
REGION1,LNDAGRBC1C03,LRAPHRBC1,2024,0.2215
REGION1,LNDAGRBC1C03,LRAPHRBC1,2025,0.2014
REGION1,LNDAGRBC1C03,LRAPHRBC1,2026,0.1812
REGION1,LNDAGRBC1C03,LRAPHRBC1,2027,0.1611
REGION1,LNDAGRBC1C03,LRAPHRBC1,2028,0.141
REGION1,LNDAGRBC1C03,LRAPHRBC1,2029,0.1208
REGION1,LNDAGRBC1C03,LRAPHRBC1,2030,0.1007
REGION1,LNDAGRBC1C03,LRAPHRBC1,2031,0.0805
REGION1,LNDAGRBC1C03,LRAPHRBC1,2032,0.0604
REGION1,LNDAGRBC1C03,LRAPHRBC1,2033,0.0403
REGION1,LNDAGRBC1C03,LRAPHRBC1,2034,0.0201
REGION1,LNDAGRBC1C03,LRAPIIBC1,2023,0.0006
REGION1,LNDAGRBC1C03,LRAPIIBC1,2024,0.0006
REGION1,LNDAGRBC1C03,LRAPIIBC1,2025,0.0005
REGION1,LNDAGRBC1C03,LRAPIIBC1,2026,0.0005
REGION1,LNDAGRBC1C03,LRAPIIBC1,2027,0.0004
REGION1,LNDAGRBC1C03,LRAPIIBC1,2028,0.0004
REGION1,LNDAGRBC1C03,LRAPIIBC1,2029,0.0003
REGION1,LNDAGRBC1C03,LRAPIIBC1,2030,0.0003
REGION1,LNDAGRBC1C03,LRAPIIBC1,2031,0.0002
REGION1,LNDAGRBC1C03,LRAPIIBC1,2032,0.0001
REGION1,LNDAGRBC1C03,LRAPIIBC1,2033,0.0001
REGION1,LNDAGRBC1C03,LRAPIIBC1,2034,0.0
REGION1,LNDAGRBC1C03,LRAPIRBC1,2023,0.0019
REGION1,LNDAGRBC1C03,LRAPIRBC1,2024,0.0454
REGION1,LNDAGRBC1C03,LRAPIRBC1,2025,0.0503
REGION1,LNDAGRBC1C03,LRAPIRBC1,2026,0.0453
REGION1,LNDAGRBC1C03,LRAPIRBC1,2027,0.0403
REGION1,LNDAGRBC1C03,LRAPIRBC1,2028,0.0352
REGION1,LNDAGRBC1C03,LRAPIRBC1,2029,0.0302
REGION1,LNDAGRBC1C03,LRAPIRBC1,2030,0.0251
REGION1,LNDAGRBC1C03,LRAPIRBC1,2031,0.0201
REGION1,LNDAGRBC1C03,LRAPIRBC1,2032,0.015
REGION1,LNDAGRBC1C03,LRAPIRBC1,2033,0.0101
REGION1,LNDAGRBC1C03,LRAPIRBC1,2034,0.005
REGION1,LNDAGRBC1C03,LRYEHIBC1,2020,0.0001
REGION1,LNDAGRBC1C03,LRYEHIBC1,2021,0.0001
REGION1,LNDAGRBC1C03,LRYEHIBC1,2022,0.0001
REGION1,LNDAGRBC1C03,LRYEHIBC1,2023,0.0001
REGION1,LNDAGRBC1C03,LRYEHIBC1,2024,0.0001
REGION1,LNDAGRBC1C03,LRYEHIBC1,2025,0.0001
REGION1,LNDAGRBC1C03,LRYEHIBC1,2026,0.0001
REGION1,LNDAGRBC1C03,LRYEHIBC1,2027,0.0001
REGION1,LNDAGRBC1C03,LRYEHIBC1,2028,0.0001
REGION1,LNDAGRBC1C03,LRYEHIBC1,2029,0.0001
REGION1,LNDAGRBC1C03,LRYEHIBC1,2030,0.0
REGION1,LNDAGRBC1C03,LRYEHIBC1,2031,0.0
REGION1,LNDAGRBC1C03,LRYEHIBC1,2032,0.0
REGION1,LNDAGRBC1C03,LRYEHIBC1,2033,0.0
REGION1,LNDAGRBC1C03,LRYEHIBC1,2034,0.0
REGION1,LNDAGRBC1C03,LRYEHRBC1,2020,0.0034
REGION1,LNDAGRBC1C03,LRYEHRBC1,2021,0.0055
REGION1,LNDAGRBC1C03,LRYEHRBC1,2022,0.0051
REGION1,LNDAGRBC1C03,LRYEHRBC1,2023,0.0051
REGION1,LNDAGRBC1C03,LRYEHRBC1,2024,0.0049
REGION1,LNDAGRBC1C03,LRYEHRBC1,2025,0.0049
REGION1,LNDAGRBC1C03,LRYEHRBC1,2026,0.0049
REGION1,LNDAGRBC1C03,LRYEHRBC1,2027,0.0049
REGION1,LNDAGRBC1C03,LRYEHRBC1,2028,0.0049
REGION1,LNDAGRBC1C03,LRYEHRBC1,2029,0.0049
REGION1,LNDAGRBC1C03,LRYEHRBC1,2030,0.0049
REGION1,LNDAGRBC1C03,LRYEHRBC1,2031,0.0042
REGION1,LNDAGRBC1C03,LRYEHRBC1,2032,0.0043
REGION1,LNDAGRBC1C03,LRYEHRBC1,2033,0.0045
REGION1,LNDAGRBC1C03,LRYEHRBC1,2034,0.0047
REGION1,LNDAGRBC1C03,LRYEHRBC1,2035,0.0046
REGION1,LNDAGRBC1C03,LRYEHRBC1,2036,0.0046
REGION1,LNDAGRBC1C03,LRYEHRBC1,2037,0.0046
REGION1,LNDAGRBC1C03,LRYEHRBC1,2038,0.0046
REGION1,LNDAGRBC1C03,LRYEHRBC1,2039,0.0046
REGION1,LNDAGRBC1C03,LRYEHRBC1,2040,0.0046
REGION1,LNDAGRBC1C03,LRYEHRBC1,2041,0.0046
REGION1,LNDAGRBC1C03,LRYEHRBC1,2042,0.0046
REGION1,LNDAGRBC1C03,LRYEHRBC1,2043,0.0046
REGION1,LNDAGRBC1C03,LRYEHRBC1,2044,0.0046
REGION1,LNDAGRBC1C03,LRYEHRBC1,2045,0.0046
REGION1,LNDAGRBC1C03,LRYEHRBC1,2046,0.0044
REGION1,LNDAGRBC1C03,LRYEHRBC1,2047,0.0044
REGION1,LNDAGRBC1C03,LRYEHRBC1,2048,0.0044
REGION1,LNDAGRBC1C03,LRYEHRBC1,2049,0.0044
REGION1,LNDAGRBC1C03,LRYEHRBC1,2050,0.0044
REGION1,LNDAGRBC1C03,LRYEIIBC1,2031,0.0
REGION1,LNDAGRBC1C03,LRYEIIBC1,2032,0.0
REGION1,LNDAGRBC1C03,LRYEIIBC1,2033,0.0
REGION1,LNDAGRBC1C03,LRYEIRBC1,2031,0.001
REGION1,LNDAGRBC1C03,LRYEIRBC1,2032,0.0008
REGION1,LNDAGRBC1C03,LRYEIRBC1,2033,0.0005
REGION1,LNDAGRBC1C03,LRYEIRBC1,2034,0.0002
REGION1,LNDAGRBC1C03,LRYELRBC1,2035,0.0007
REGION1,LNDAGRBC1C03,LRYELRBC1,2036,0.0007
REGION1,LNDAGRBC1C03,LRYELRBC1,2037,0.0007
REGION1,LNDAGRBC1C03,LRYELRBC1,2038,0.0007
REGION1,LNDAGRBC1C03,LWATBC1,2020,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2021,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2022,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2023,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2024,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2025,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2026,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2027,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2028,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2029,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2030,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2031,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2032,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2033,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2034,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2035,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2036,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2037,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2038,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2039,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2040,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2041,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2042,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2043,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2044,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2045,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2046,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2047,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2048,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2049,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2050,2.2319
REGION1,LNDAGRBC1C03,LWHEHIBC1,2030,0.0011
REGION1,LNDAGRBC1C03,LWHEHIBC1,2031,0.0009
REGION1,LNDAGRBC1C03,LWHEHIBC1,2032,0.0007
REGION1,LNDAGRBC1C03,LWHEHIBC1,2033,0.0005
REGION1,LNDAGRBC1C03,LWHEHIBC1,2034,0.0002
REGION1,LNDAGRBC1C03,LWHEHRBC1,2020,0.0638
REGION1,LNDAGRBC1C03,LWHEHRBC1,2021,0.0975
REGION1,LNDAGRBC1C03,LWHEHRBC1,2022,0.0988
REGION1,LNDAGRBC1C03,LWHEHRBC1,2023,0.1
REGION1,LNDAGRBC1C03,LWHEHRBC1,2024,0.1
REGION1,LNDAGRBC1C03,LWHEHRBC1,2025,0.1012
REGION1,LNDAGRBC1C03,LWHEHRBC1,2026,0.1025
REGION1,LNDAGRBC1C03,LWHEHRBC1,2027,0.1037
REGION1,LNDAGRBC1C03,LWHEHRBC1,2028,0.105
REGION1,LNDAGRBC1C03,LWHEHRBC1,2029,0.1063
REGION1,LNDAGRBC1C03,LWHEHRBC1,2030,0.1064
REGION1,LNDAGRBC1C03,LWHEHRBC1,2031,0.0936
REGION1,LNDAGRBC1C03,LWHEHRBC1,2032,0.0986
REGION1,LNDAGRBC1C03,LWHEHRBC1,2033,0.1037
REGION1,LNDAGRBC1C03,LWHEHRBC1,2034,0.1074
REGION1,LNDAGRBC1C03,LWHEHRBC1,2035,0.1125
REGION1,LNDAGRBC1C03,LWHEHRBC1,2036,0.1138
REGION1,LNDAGRBC1C03,LWHEHRBC1,2037,0.115
REGION1,LNDAGRBC1C03,LWHEHRBC1,2038,0.1162
REGION1,LNDAGRBC1C03,LWHEHRBC1,2039,0.1175
REGION1,LNDAGRBC1C03,LWHEHRBC1,2040,0.1187
REGION1,LNDAGRBC1C03,LWHEHRBC1,2041,0.12
REGION1,LNDAGRBC1C03,LWHEHRBC1,2042,0.1213
REGION1,LNDAGRBC1C03,LWHEHRBC1,2043,0.1213
REGION1,LNDAGRBC1C03,LWHEHRBC1,2044,0.1225
REGION1,LNDAGRBC1C03,LWHEHRBC1,2045,0.1238
REGION1,LNDAGRBC1C03,LWHEHRBC1,2046,0.125
REGION1,LNDAGRBC1C03,LWHEHRBC1,2047,0.1262
REGION1,LNDAGRBC1C03,LWHEHRBC1,2048,0.1275
REGION1,LNDAGRBC1C03,LWHEHRBC1,2049,0.1288
REGION1,LNDAGRBC1C03,LWHEHRBC1,2050,0.13
REGION1,LNDAGRBC1C03,LWHEIIBC1,2031,0.0002
REGION1,LNDAGRBC1C03,LWHEIIBC1,2032,0.0002
REGION1,LNDAGRBC1C03,LWHEIIBC1,2033,0.0001
REGION1,LNDAGRBC1C03,LWHEIIBC1,2034,0.0001
REGION1,LNDAGRBC1C03,LWHEIRBC1,2031,0.0227
REGION1,LNDAGRBC1C03,LWHEIRBC1,2032,0.017
REGION1,LNDAGRBC1C03,LWHEIRBC1,2033,0.0113
REGION1,LNDAGRBC1C03,LWHEIRBC1,2034,0.0056
REGION1,LNDAGRBC1C03,WTRPRCBC1,2020,98.7024
REGION1,LNDAGRBC1C03,WTRPRCBC1,2021,109.1847
REGION1,LNDAGRBC1C03,WTRPRCBC1,2022,109.1153
REGION1,LNDAGRBC1C03,WTRPRCBC1,2023,111.1662
REGION1,LNDAGRBC1C03,WTRPRCBC1,2024,112.4657
REGION1,LNDAGRBC1C03,WTRPRCBC1,2025,112.5111
REGION1,LNDAGRBC1C03,WTRPRCBC1,2026,112.9534
REGION1,LNDAGRBC1C03,WTRPRCBC1,2027,88.8032
REGION1,LNDAGRBC1C03,WTRPRCBC1,2028,89.5043
REGION1,LNDAGRBC1C03,WTRPRCBC1,2029,89.915
REGION1,LNDAGRBC1C03,WTRPRCBC1,2030,90.2092
REGION1,LNDAGRBC1C03,WTRPRCBC1,2031,90.8458
REGION1,LNDAGRBC1C03,WTRPRCBC1,2032,90.7331
REGION1,LNDAGRBC1C03,WTRPRCBC1,2033,91.1121
REGION1,LNDAGRBC1C03,WTRPRCBC1,2034,91.3069
REGION1,LNDAGRBC1C03,WTRPRCBC1,2035,66.0314
REGION1,LNDAGRBC1C03,WTRPRCBC1,2036,64.3989
REGION1,LNDAGRBC1C03,WTRPRCBC1,2037,64.1455
REGION1,LNDAGRBC1C03,WTRPRCBC1,2038,63.7102
REGION1,LNDAGRBC1C03,WTRPRCBC1,2039,63.1056
REGION1,LNDAGRBC1C03,WTRPRCBC1,2040,63.4095
REGION1,LNDAGRBC1C03,WTRPRCBC1,2041,63.8944
REGION1,LNDAGRBC1C03,WTRPRCBC1,2042,64.3324
REGION1,LNDAGRBC1C03,WTRPRCBC1,2043,64.801
REGION1,LNDAGRBC1C03,WTRPRCBC1,2044,65.2189
REGION1,LNDAGRBC1C03,WTRPRCBC1,2045,65.6479
REGION1,LNDAGRBC1C03,WTRPRCBC1,2046,66.067
REGION1,LNDAGRBC1C03,WTRPRCBC1,2047,66.4914
REGION1,LNDAGRBC1C03,WTRPRCBC1,2048,66.922
REGION1,LNDAGRBC1C03,WTRPRCBC1,2049,67.3396
REGION1,LNDAGRBC1C03,WTRPRCBC1,2050,67.7681
REGION1,LNDAGRBC1C04,LBARBC1,2020,0.8692
REGION1,LNDAGRBC1C04,LBARBC1,2021,0.8692
REGION1,LNDAGRBC1C04,LBARBC1,2022,0.8692
REGION1,LNDAGRBC1C04,LBARBC1,2023,0.8692
REGION1,LNDAGRBC1C04,LBARBC1,2024,0.8692
REGION1,LNDAGRBC1C04,LBARBC1,2025,0.8692
REGION1,LNDAGRBC1C04,LBARBC1,2026,0.8692
REGION1,LNDAGRBC1C04,LBARBC1,2027,0.8693
REGION1,LNDAGRBC1C04,LBARBC1,2028,0.8692
REGION1,LNDAGRBC1C04,LBARBC1,2029,0.8693
REGION1,LNDAGRBC1C04,LBARBC1,2030,0.8693
REGION1,LNDAGRBC1C04,LBARBC1,2031,0.8692
REGION1,LNDAGRBC1C04,LBARBC1,2032,0.8692
REGION1,LNDAGRBC1C04,LBARBC1,2033,0.8692
REGION1,LNDAGRBC1C04,LBARBC1,2034,0.8692
REGION1,LNDAGRBC1C04,LBARBC1,2035,0.8693
REGION1,LNDAGRBC1C04,LBARBC1,2036,0.8692
REGION1,LNDAGRBC1C04,LBARBC1,2037,0.8692
REGION1,LNDAGRBC1C04,LBARBC1,2038,0.8693
REGION1,LNDAGRBC1C04,LBARBC1,2039,0.8693
REGION1,LNDAGRBC1C04,LBARBC1,2040,0.8693
REGION1,LNDAGRBC1C04,LBARBC1,2041,0.8692
REGION1,LNDAGRBC1C04,LBARBC1,2042,0.8692
REGION1,LNDAGRBC1C04,LBARBC1,2043,0.8692
REGION1,LNDAGRBC1C04,LBARBC1,2044,0.8692
REGION1,LNDAGRBC1C04,LBARBC1,2045,0.8693
REGION1,LNDAGRBC1C04,LBARBC1,2046,0.8692
REGION1,LNDAGRBC1C04,LBARBC1,2047,0.8692
REGION1,LNDAGRBC1C04,LBARBC1,2048,0.8692
REGION1,LNDAGRBC1C04,LBARBC1,2049,0.8692
REGION1,LNDAGRBC1C04,LBARBC1,2050,0.8692
REGION1,LNDAGRBC1C04,LBLTBC1,2020,0.7471
REGION1,LNDAGRBC1C04,LBLTBC1,2021,0.7554
REGION1,LNDAGRBC1C04,LBLTBC1,2022,0.7637
REGION1,LNDAGRBC1C04,LBLTBC1,2023,0.7721
REGION1,LNDAGRBC1C04,LBLTBC1,2024,0.7806
REGION1,LNDAGRBC1C04,LBLTBC1,2025,0.7891
REGION1,LNDAGRBC1C04,LBLTBC1,2026,0.7978
REGION1,LNDAGRBC1C04,LBLTBC1,2027,0.8066
REGION1,LNDAGRBC1C04,LBLTBC1,2028,0.8155
REGION1,LNDAGRBC1C04,LBLTBC1,2029,0.8244
REGION1,LNDAGRBC1C04,LBLTBC1,2030,0.8335
REGION1,LNDAGRBC1C04,LBLTBC1,2031,0.8427
REGION1,LNDAGRBC1C04,LBLTBC1,2032,0.8519
REGION1,LNDAGRBC1C04,LBLTBC1,2033,0.8613
REGION1,LNDAGRBC1C04,LBLTBC1,2034,0.8708
REGION1,LNDAGRBC1C04,LBLTBC1,2035,0.8804
REGION1,LNDAGRBC1C04,LBLTBC1,2036,0.8901
REGION1,LNDAGRBC1C04,LBLTBC1,2037,0.8998
REGION1,LNDAGRBC1C04,LBLTBC1,2038,0.9097
REGION1,LNDAGRBC1C04,LBLTBC1,2039,0.9197
REGION1,LNDAGRBC1C04,LBLTBC1,2040,0.9299
REGION1,LNDAGRBC1C04,LBLTBC1,2041,0.9401
REGION1,LNDAGRBC1C04,LBLTBC1,2042,0.9504
REGION1,LNDAGRBC1C04,LBLTBC1,2043,0.9609
REGION1,LNDAGRBC1C04,LBLTBC1,2044,0.9715
REGION1,LNDAGRBC1C04,LBLTBC1,2045,0.9821
REGION1,LNDAGRBC1C04,LBLTBC1,2046,0.9929
REGION1,LNDAGRBC1C04,LBLTBC1,2047,1.0039
REGION1,LNDAGRBC1C04,LBLTBC1,2048,1.0149
REGION1,LNDAGRBC1C04,LBLTBC1,2049,1.0261
REGION1,LNDAGRBC1C04,LBLTBC1,2050,1.0374
REGION1,LNDAGRBC1C04,LGRSBC1,2020,6.25
REGION1,LNDAGRBC1C04,LGRSBC1,2021,6.25
REGION1,LNDAGRBC1C04,LGRSBC1,2022,6.25
REGION1,LNDAGRBC1C04,LGRSBC1,2023,6.2501
REGION1,LNDAGRBC1C04,LGRSBC1,2024,6.2501
REGION1,LNDAGRBC1C04,LGRSBC1,2025,6.2501
REGION1,LNDAGRBC1C04,LGRSBC1,2026,6.2501
REGION1,LNDAGRBC1C04,LGRSBC1,2027,6.2501
REGION1,LNDAGRBC1C04,LGRSBC1,2028,6.25
REGION1,LNDAGRBC1C04,LGRSBC1,2029,6.25
REGION1,LNDAGRBC1C04,LGRSBC1,2030,6.25
REGION1,LNDAGRBC1C04,LGRSBC1,2031,6.2501
REGION1,LNDAGRBC1C04,LGRSBC1,2032,6.2501
REGION1,LNDAGRBC1C04,LGRSBC1,2033,6.2501
REGION1,LNDAGRBC1C04,LGRSBC1,2034,6.2501
REGION1,LNDAGRBC1C04,LGRSBC1,2035,6.2501
REGION1,LNDAGRBC1C04,LGRSBC1,2036,6.2501
REGION1,LNDAGRBC1C04,LGRSBC1,2037,6.2501
REGION1,LNDAGRBC1C04,LGRSBC1,2038,6.2501
REGION1,LNDAGRBC1C04,LGRSBC1,2039,6.2501
REGION1,LNDAGRBC1C04,LGRSBC1,2040,6.25
REGION1,LNDAGRBC1C04,LGRSBC1,2041,6.2501
REGION1,LNDAGRBC1C04,LGRSBC1,2042,6.2501
REGION1,LNDAGRBC1C04,LGRSBC1,2043,6.2501
REGION1,LNDAGRBC1C04,LGRSBC1,2044,6.2501
REGION1,LNDAGRBC1C04,LGRSBC1,2045,6.2501
REGION1,LNDAGRBC1C04,LGRSBC1,2046,6.25
REGION1,LNDAGRBC1C04,LGRSBC1,2047,6.25
REGION1,LNDAGRBC1C04,LGRSBC1,2048,6.2501
REGION1,LNDAGRBC1C04,LGRSBC1,2049,6.2501
REGION1,LNDAGRBC1C04,LGRSBC1,2050,6.2501
REGION1,LNDAGRBC1C04,LWATBC1,2020,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2021,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2022,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2023,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2024,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2025,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2026,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2027,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2028,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2029,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2030,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2031,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2032,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2033,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2034,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2035,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2036,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2037,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2038,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2039,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2040,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2041,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2042,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2043,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2044,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2045,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2046,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2047,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2048,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2049,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2050,2.888
REGION1,LNDAGRBC1C04,WTRPRCBC1,2020,11.8298
REGION1,LNDAGRBC1C04,WTRPRCBC1,2021,11.839
REGION1,LNDAGRBC1C04,WTRPRCBC1,2022,11.8481
REGION1,LNDAGRBC1C04,WTRPRCBC1,2023,11.8574
REGION1,LNDAGRBC1C04,WTRPRCBC1,2024,11.8667
REGION1,LNDAGRBC1C04,WTRPRCBC1,2025,11.8761
REGION1,LNDAGRBC1C04,WTRPRCBC1,2026,11.8856
REGION1,LNDAGRBC1C04,WTRPRCBC1,2027,11.8953
REGION1,LNDAGRBC1C04,WTRPRCBC1,2028,11.9051
REGION1,LNDAGRBC1C04,WTRPRCBC1,2029,11.9149
REGION1,LNDAGRBC1C04,WTRPRCBC1,2030,11.9249
REGION1,LNDAGRBC1C04,WTRPRCBC1,2031,11.935
REGION1,LNDAGRBC1C04,WTRPRCBC1,2032,11.9451
REGION1,LNDAGRBC1C04,WTRPRCBC1,2033,11.9555
REGION1,LNDAGRBC1C04,WTRPRCBC1,2034,11.9659
REGION1,LNDAGRBC1C04,WTRPRCBC1,2035,11.9765
REGION1,LNDAGRBC1C04,WTRPRCBC1,2036,11.9872
REGION1,LNDAGRBC1C04,WTRPRCBC1,2037,11.9978
REGION1,LNDAGRBC1C04,WTRPRCBC1,2038,12.0087
REGION1,LNDAGRBC1C04,WTRPRCBC1,2039,12.0197
REGION1,LNDAGRBC1C04,WTRPRCBC1,2040,12.0309
REGION1,LNDAGRBC1C04,WTRPRCBC1,2041,12.0422
REGION1,LNDAGRBC1C04,WTRPRCBC1,2042,12.0535
REGION1,LNDAGRBC1C04,WTRPRCBC1,2043,12.065
