r,t,m,y,TotalAnnualTechnologyActivityByMode
REGION1,LNDAGRBC1C03,12,2034,0.0
REGION1,LNDAGRBC1C03,21,2020,0.3808
REGION1,LNDAGRBC1C03,21,2021,0.3554
REGION1,LNDAGRBC1C03,21,2022,0.33
REGION1,LNDAGRBC1C03,21,2023,0.3046
REGION1,LNDAGRBC1C03,21,2024,0.2792
REGION1,LNDAGRBC1C03,21,2025,0.2538
REGION1,LNDAGRBC1C03,21,2026,0.2285
REGION1,LNDAGRBC1C03,21,2027,0.2031
REGION1,LNDAGRBC1C03,21,2028,0.1777
REGION1,LNDAGRBC1C03,21,2029,0.1523
REGION1,LNDAGRBC1C03,21,2030,0.1269
REGION1,LNDAGRBC1C03,21,2031,0.1015
REGION1,LNDAGRBC1C03,21,2032,0.0762
REGION1,LNDAGRBC1C03,21,2033,0.0508
REGION1,LNDAGRBC1C03,21,2034,0.0254
REGION1,LNDAGRBC1C03,1,2020,0.5148
REGION1,LNDAGRBC1C03,1,2021,0.4805
REGION1,LNDAGRBC1C03,1,2022,0.4462
REGION1,LNDAGRBC1C03,1,2023,0.4118
REGION1,LNDAGRBC1C03,1,2024,0.3775
REGION1,LNDAGRBC1C03,1,2025,0.5743
REGION1,LNDAGRBC1C03,1,2026,0.7787
REGION1,LNDAGRBC1C03,1,2027,0.9832
REGION1,LNDAGRBC1C03,1,2028,1.1876
REGION1,LNDAGRBC1C03,1,2029,1.3844
REGION1,LNDAGRBC1C03,1,2030,1.5888
REGION1,LNDAGRBC1C03,1,2031,1.7932
REGION1,LNDAGRBC1C03,1,2032,1.99
REGION1,LNDAGRBC1C03,1,2033,2.1944
REGION1,LNDAGRBC1C03,1,2034,2.3989
REGION1,LNDAGRBC1C03,1,2035,9.8603
REGION1,LNDAGRBC1C03,1,2036,10.5222
REGION1,LNDAGRBC1C03,1,2037,10.7686
REGION1,LNDAGRBC1C03,1,2038,11.0228
REGION1,LNDAGRBC1C03,1,2039,11.2692
REGION1,LNDAGRBC1C03,1,2040,11.2846
REGION1,LNDAGRBC1C03,1,2041,11.3
REGION1,LNDAGRBC1C03,1,2042,11.3154
REGION1,LNDAGRBC1C03,1,2043,11.3231
REGION1,LNDAGRBC1C03,1,2044,11.3385
REGION1,LNDAGRBC1C03,1,2045,11.3538
REGION1,LNDAGRBC1C03,1,2046,11.3615
REGION1,LNDAGRBC1C03,1,2047,11.3769
REGION1,LNDAGRBC1C03,1,2048,11.3923
REGION1,LNDAGRBC1C03,1,2049,11.4077
REGION1,LNDAGRBC1C03,1,2050,11.4154
REGION1,LNDAGRBC1C03,11,2020,0.0014
REGION1,LNDAGRBC1C03,11,2021,3.1294
REGION1,LNDAGRBC1C03,11,2022,3.1293
REGION1,LNDAGRBC1C03,11,2023,3.1879
REGION1,LNDAGRBC1C03,11,2024,3.3158
REGION1,LNDAGRBC1C03,11,2025,3.3253
REGION1,LNDAGRBC1C03,11,2026,3.4927
REGION1,LNDAGRBC1C03,11,2027,8.1607
REGION1,LNDAGRBC1C03,11,2028,8.4202
REGION1,LNDAGRBC1C03,11,2029,8.5876
REGION1,LNDAGRBC1C03,11,2030,8.6366
REGION1,LNDAGRBC1C03,11,2031,8.8136
REGION1,LNDAGRBC1C03,11,2032,8.8136
REGION1,LNDAGRBC1C03,11,2033,8.9415
REGION1,LNDAGRBC1C03,11,2034,8.9773
REGION1,LNDAGRBC1C03,11,2035,9.0921
REGION1,LNDAGRBC1C03,11,2036,9.3158
REGION1,LNDAGRBC1C03,11,2037,9.4868
REGION1,LNDAGRBC1C03,11,2038,9.5921
REGION1,LNDAGRBC1C03,11,2039,9.6053
REGION1,LNDAGRBC1C03,11,2040,9.6579
REGION1,LNDAGRBC1C03,11,2041,9.7895
REGION1,LNDAGRBC1C03,11,2042,9.9079
REGION1,LNDAGRBC1C03,11,2043,10.0263
REGION1,LNDAGRBC1C03,11,2044,10.1316
REGION1,LNDAGRBC1C03,11,2045,10.2368
REGION1,LNDAGRBC1C03,11,2046,10.3421
REGION1,LNDAGRBC1C03,11,2047,10.4474
REGION1,LNDAGRBC1C03,11,2048,10.5526
REGION1,LNDAGRBC1C03,11,2049,10.6447
REGION1,LNDAGRBC1C03,11,2050,10.75
REGION1,LNDAGRBC1C03,42,2031,0.0
REGION1,LNDAGRBC1C03,42,2032,0.0
REGION1,LNDAGRBC1C03,42,2033,0.0
REGION1,LNDAGRBC1C03,48,2020,0.0638
REGION1,LNDAGRBC1C03,48,2021,0.0975
REGION1,LNDAGRBC1C03,48,2022,0.0988
REGION1,LNDAGRBC1C03,48,2023,0.1
REGION1,LNDAGRBC1C03,48,2024,0.1
REGION1,LNDAGRBC1C03,48,2025,0.1013
REGION1,LNDAGRBC1C03,48,2026,0.1025
REGION1,LNDAGRBC1C03,48,2027,0.1038
REGION1,LNDAGRBC1C03,48,2028,0.105
REGION1,LNDAGRBC1C03,48,2029,0.1062
REGION1,LNDAGRBC1C03,48,2030,0.1065
REGION1,LNDAGRBC1C03,48,2031,0.0935
REGION1,LNDAGRBC1C03,48,2032,0.0986
REGION1,LNDAGRBC1C03,48,2033,0.1036
REGION1,LNDAGRBC1C03,48,2034,0.1074
REGION1,LNDAGRBC1C03,48,2035,0.1125
REGION1,LNDAGRBC1C03,48,2036,0.1138
REGION1,LNDAGRBC1C03,48,2037,0.115
REGION1,LNDAGRBC1C03,48,2038,0.1162
REGION1,LNDAGRBC1C03,48,2039,0.1175
REGION1,LNDAGRBC1C03,48,2040,0.1188
REGION1,LNDAGRBC1C03,48,2041,0.12
REGION1,LNDAGRBC1C03,48,2042,0.1212
REGION1,LNDAGRBC1C03,48,2043,0.1212
REGION1,LNDAGRBC1C03,48,2044,0.1225
REGION1,LNDAGRBC1C03,48,2045,0.1238
REGION1,LNDAGRBC1C03,48,2046,0.125
REGION1,LNDAGRBC1C03,48,2047,0.1262
REGION1,LNDAGRBC1C03,48,2048,0.1275
REGION1,LNDAGRBC1C03,48,2049,0.1288
REGION1,LNDAGRBC1C03,48,2050,0.13
REGION1,LNDAGRBC1C03,31,2020,0.0001
REGION1,LNDAGRBC1C03,31,2021,0.0001
REGION1,LNDAGRBC1C03,31,2022,0.0001
REGION1,LNDAGRBC1C03,31,2023,0.0001
REGION1,LNDAGRBC1C03,31,2024,0.0001
REGION1,LNDAGRBC1C03,31,2025,0.0001
REGION1,LNDAGRBC1C03,31,2026,0.0001
REGION1,LNDAGRBC1C03,31,2027,0.0001
REGION1,LNDAGRBC1C03,31,2028,0.0001
REGION1,LNDAGRBC1C03,31,2029,0.0001
REGION1,LNDAGRBC1C03,31,2030,0.0001
REGION1,LNDAGRBC1C03,31,2031,0.0001
REGION1,LNDAGRBC1C03,31,2032,0.0
REGION1,LNDAGRBC1C03,31,2033,0.0
REGION1,LNDAGRBC1C03,31,2034,0.0
REGION1,LNDAGRBC1C03,31,2035,0.0002
REGION1,LNDAGRBC1C03,31,2036,0.0002
REGION1,LNDAGRBC1C03,31,2037,0.0002
REGION1,LNDAGRBC1C03,31,2038,0.0002
REGION1,LNDAGRBC1C03,31,2039,0.0002
REGION1,LNDAGRBC1C03,31,2040,0.0002
REGION1,LNDAGRBC1C03,31,2041,0.0002
REGION1,LNDAGRBC1C03,31,2042,0.0002
REGION1,LNDAGRBC1C03,31,2043,0.0002
REGION1,LNDAGRBC1C03,31,2044,0.0002
REGION1,LNDAGRBC1C03,31,2045,0.0002
REGION1,LNDAGRBC1C03,31,2046,0.0002
REGION1,LNDAGRBC1C03,31,2047,0.0002
REGION1,LNDAGRBC1C03,31,2048,0.0002
REGION1,LNDAGRBC1C03,31,2049,0.0002
REGION1,LNDAGRBC1C03,31,2050,0.0002
REGION1,LNDAGRBC1C03,37,2023,0.0006
REGION1,LNDAGRBC1C03,37,2024,0.0006
REGION1,LNDAGRBC1C03,37,2025,0.0005
REGION1,LNDAGRBC1C03,37,2026,0.0005
REGION1,LNDAGRBC1C03,37,2027,0.0004
REGION1,LNDAGRBC1C03,37,2028,0.0004
REGION1,LNDAGRBC1C03,37,2029,0.0003
REGION1,LNDAGRBC1C03,37,2030,0.0003
REGION1,LNDAGRBC1C03,37,2031,0.0002
REGION1,LNDAGRBC1C03,37,2032,0.0001
REGION1,LNDAGRBC1C03,37,2033,0.0001
REGION1,LNDAGRBC1C03,37,2034,0.0
REGION1,LNDAGRBC1C03,9,2028,0.0191
REGION1,LNDAGRBC1C03,9,2029,0.0181
REGION1,LNDAGRBC1C03,9,2030,0.0151
REGION1,LNDAGRBC1C03,9,2031,0.0121
REGION1,LNDAGRBC1C03,9,2032,0.0091
REGION1,LNDAGRBC1C03,9,2033,0.006
REGION1,LNDAGRBC1C03,9,2034,0.003
REGION1,LNDAGRBC1C03,14,2020,0.0351
REGION1,LNDAGRBC1C03,14,2021,0.0327
REGION1,LNDAGRBC1C03,14,2022,0.0304
REGION1,LNDAGRBC1C03,14,2023,0.028
REGION1,LNDAGRBC1C03,14,2024,0.0257
REGION1,LNDAGRBC1C03,14,2025,0.0234
REGION1,LNDAGRBC1C03,14,2026,0.021
REGION1,LNDAGRBC1C03,14,2027,0.0187
REGION1,LNDAGRBC1C03,14,2028,0.0164
REGION1,LNDAGRBC1C03,14,2029,0.014
REGION1,LNDAGRBC1C03,14,2030,0.0117
REGION1,LNDAGRBC1C03,14,2031,0.0093
REGION1,LNDAGRBC1C03,14,2032,0.007
REGION1,LNDAGRBC1C03,14,2033,0.0047
REGION1,LNDAGRBC1C03,14,2034,0.0023
REGION1,LNDAGRBC1C03,38,2020,0.1568
REGION1,LNDAGRBC1C03,38,2021,0.2341
REGION1,LNDAGRBC1C03,38,2022,0.2372
REGION1,LNDAGRBC1C03,38,2023,0.2416
REGION1,LNDAGRBC1C03,38,2024,0.2215
REGION1,LNDAGRBC1C03,38,2025,0.2013
REGION1,LNDAGRBC1C03,38,2026,0.1812
REGION1,LNDAGRBC1C03,38,2027,0.1611
REGION1,LNDAGRBC1C03,38,2028,0.1409
REGION1,LNDAGRBC1C03,38,2029,0.1208
REGION1,LNDAGRBC1C03,38,2030,0.1007
REGION1,LNDAGRBC1C03,38,2031,0.0805
REGION1,LNDAGRBC1C03,38,2032,0.0604
REGION1,LNDAGRBC1C03,38,2033,0.0403
REGION1,LNDAGRBC1C03,38,2034,0.0201
REGION1,LNDAGRBC1C03,46,2030,0.001
REGION1,LNDAGRBC1C03,46,2031,0.0009
REGION1,LNDAGRBC1C03,46,2032,0.0007
REGION1,LNDAGRBC1C03,46,2033,0.0005
REGION1,LNDAGRBC1C03,46,2034,0.0002
REGION1,LNDAGRBC1C03,28,2020,0.1174
REGION1,LNDAGRBC1C03,28,2021,0.1175
REGION1,LNDAGRBC1C03,28,2022,0.1253
REGION1,LNDAGRBC1C03,28,2023,0.1277
REGION1,LNDAGRBC1C03,28,2024,0.1171
REGION1,LNDAGRBC1C03,28,2025,0.1065
REGION1,LNDAGRBC1C03,28,2026,0.0958
REGION1,LNDAGRBC1C03,28,2027,0.0852
REGION1,LNDAGRBC1C03,28,2028,0.0745
REGION1,LNDAGRBC1C03,28,2029,0.0639
REGION1,LNDAGRBC1C03,28,2030,0.0532
REGION1,LNDAGRBC1C03,28,2031,0.0426
REGION1,LNDAGRBC1C03,28,2032,0.0319
REGION1,LNDAGRBC1C03,28,2033,0.0213
REGION1,LNDAGRBC1C03,28,2034,0.0106
REGION1,LNDAGRBC1C03,29,2023,0.0018
REGION1,LNDAGRBC1C03,29,2024,0.027
REGION1,LNDAGRBC1C03,29,2025,0.0266
REGION1,LNDAGRBC1C03,29,2026,0.0239
REGION1,LNDAGRBC1C03,29,2027,0.0213
REGION1,LNDAGRBC1C03,29,2028,0.0186
REGION1,LNDAGRBC1C03,29,2029,0.016
REGION1,LNDAGRBC1C03,29,2030,0.0133
REGION1,LNDAGRBC1C03,29,2031,0.0106
REGION1,LNDAGRBC1C03,29,2032,0.008
REGION1,LNDAGRBC1C03,29,2033,0.0053
REGION1,LNDAGRBC1C03,29,2034,0.0027
REGION1,LNDAGRBC1C03,45,2035,0.0007
REGION1,LNDAGRBC1C03,45,2036,0.0007
REGION1,LNDAGRBC1C03,45,2037,0.0007
REGION1,LNDAGRBC1C03,45,2038,0.0007
REGION1,LNDAGRBC1C03,19,2024,0.0177
REGION1,LNDAGRBC1C03,19,2025,0.0357
REGION1,LNDAGRBC1C03,19,2026,0.0321
REGION1,LNDAGRBC1C03,19,2027,0.0286
REGION1,LNDAGRBC1C03,19,2028,0.025
REGION1,LNDAGRBC1C03,19,2029,0.0214
REGION1,LNDAGRBC1C03,19,2030,0.0178
REGION1,LNDAGRBC1C03,19,2031,0.0143
REGION1,LNDAGRBC1C03,19,2032,0.0107
REGION1,LNDAGRBC1C03,19,2033,0.0071
REGION1,LNDAGRBC1C03,19,2034,0.0036
REGION1,LNDAGRBC1C03,39,2023,0.0019
REGION1,LNDAGRBC1C03,39,2024,0.0454
REGION1,LNDAGRBC1C03,39,2025,0.0503
REGION1,LNDAGRBC1C03,39,2026,0.0453
REGION1,LNDAGRBC1C03,39,2027,0.0403
REGION1,LNDAGRBC1C03,39,2028,0.0352
REGION1,LNDAGRBC1C03,39,2029,0.0302
REGION1,LNDAGRBC1C03,39,2030,0.0252
REGION1,LNDAGRBC1C03,39,2031,0.0201
REGION1,LNDAGRBC1C03,39,2032,0.0151
REGION1,LNDAGRBC1C03,39,2033,0.0101
REGION1,LNDAGRBC1C03,39,2034,0.005
REGION1,LNDAGRBC1C03,6,2027,0.0009
REGION1,LNDAGRBC1C03,6,2028,0.0009
REGION1,LNDAGRBC1C03,6,2029,0.0007
REGION1,LNDAGRBC1C03,6,2030,0.0006
REGION1,LNDAGRBC1C03,6,2031,0.0005
REGION1,LNDAGRBC1C03,6,2032,0.0004
REGION1,LNDAGRBC1C03,6,2033,0.0002
REGION1,LNDAGRBC1C03,6,2034,0.0001
REGION1,LNDAGRBC1C03,27,2023,0.0003
REGION1,LNDAGRBC1C03,27,2024,0.0003
REGION1,LNDAGRBC1C03,27,2025,0.0003
REGION1,LNDAGRBC1C03,27,2026,0.0002
REGION1,LNDAGRBC1C03,27,2027,0.0002
REGION1,LNDAGRBC1C03,27,2028,0.0002
REGION1,LNDAGRBC1C03,27,2029,0.0002
REGION1,LNDAGRBC1C03,27,2030,0.0001
REGION1,LNDAGRBC1C03,27,2031,0.0001
REGION1,LNDAGRBC1C03,27,2032,0.0001
REGION1,LNDAGRBC1C03,27,2033,0.0
REGION1,LNDAGRBC1C03,27,2034,0.0
REGION1,LNDAGRBC1C03,54,2020,1.8319
REGION1,LNDAGRBC1C03,54,2021,1.852
REGION1,LNDAGRBC1C03,54,2022,1.8724
REGION1,LNDAGRBC1C03,54,2023,1.893
REGION1,LNDAGRBC1C03,54,2024,1.9138
REGION1,LNDAGRBC1C03,54,2025,1.9349
REGION1,LNDAGRBC1C03,54,2026,1.9561
REGION1,LNDAGRBC1C03,54,2027,1.9777
REGION1,LNDAGRBC1C03,54,2028,1.9994
REGION1,LNDAGRBC1C03,54,2029,2.0214
REGION1,LNDAGRBC1C03,54,2030,2.0436
REGION1,LNDAGRBC1C03,54,2031,2.0661
REGION1,LNDAGRBC1C03,54,2032,2.0889
REGION1,LNDAGRBC1C03,54,2033,2.1118
REGION1,LNDAGRBC1C03,54,2034,2.1351
REGION1,LNDAGRBC1C03,54,2035,2.1585
REGION1,LNDAGRBC1C03,54,2036,2.1823
REGION1,LNDAGRBC1C03,54,2037,2.2063
REGION1,LNDAGRBC1C03,54,2038,2.2306
REGION1,LNDAGRBC1C03,54,2039,2.2551
REGION1,LNDAGRBC1C03,54,2040,2.2799
REGION1,LNDAGRBC1C03,54,2041,2.305
REGION1,LNDAGRBC1C03,54,2042,2.3303
REGION1,LNDAGRBC1C03,54,2043,2.356
REGION1,LNDAGRBC1C03,54,2044,2.3819
REGION1,LNDAGRBC1C03,54,2045,2.4081
REGION1,LNDAGRBC1C03,54,2046,2.4346
REGION1,LNDAGRBC1C03,54,2047,2.4614
REGION1,LNDAGRBC1C03,54,2048,2.4884
REGION1,LNDAGRBC1C03,54,2049,2.5158
REGION1,LNDAGRBC1C03,54,2050,2.5435
REGION1,LNDAGRBC1C04,55,2020,2.888
REGION1,LNDAGRBC1C04,55,2021,2.888
REGION1,LNDAGRBC1C04,55,2022,2.888
REGION1,LNDAGRBC1C04,55,2023,2.888
REGION1,LNDAGRBC1C04,55,2024,2.888
REGION1,LNDAGRBC1C04,55,2025,2.888
REGION1,LNDAGRBC1C04,55,2026,2.888
REGION1,LNDAGRBC1C04,55,2027,2.888
REGION1,LNDAGRBC1C04,55,2028,2.888
REGION1,LNDAGRBC1C04,55,2029,2.888
REGION1,LNDAGRBC1C04,55,2030,2.888
REGION1,LNDAGRBC1C04,55,2031,2.888
REGION1,LNDAGRBC1C04,55,2032,2.888
REGION1,LNDAGRBC1C04,55,2033,2.888
REGION1,LNDAGRBC1C04,55,2034,2.888
REGION1,LNDAGRBC1C04,55,2035,2.888
REGION1,LNDAGRBC1C04,55,2036,2.888
REGION1,LNDAGRBC1C04,55,2037,2.888
REGION1,LNDAGRBC1C04,55,2038,2.888
REGION1,LNDAGRBC1C04,55,2039,2.888
REGION1,LNDAGRBC1C04,55,2040,2.888
REGION1,LNDAGRBC1C04,55,2041,2.888
REGION1,LNDAGRBC1C04,55,2042,2.888
REGION1,LNDAGRBC1C04,55,2043,2.888
REGION1,LNDAGRBC1C04,55,2044,2.888
REGION1,LNDAGRBC1C04,55,2045,2.888
REGION1,LNDAGRBC1C04,55,2046,2.888
REGION1,LNDAGRBC1C04,55,2047,2.888
REGION1,LNDAGRBC1C04,55,2048,2.888
REGION1,LNDAGRBC1C04,55,2049,2.888
REGION1,LNDAGRBC1C04,55,2050,2.888
REGION1,LNDAGRBC1C04,53,2020,6.2501
REGION1,LNDAGRBC1C04,53,2021,6.2501
REGION1,LNDAGRBC1C04,53,2022,6.2501
REGION1,LNDAGRBC1C04,53,2023,6.2501
REGION1,LNDAGRBC1C04,53,2024,6.2501
REGION1,LNDAGRBC1C04,53,2025,6.2501
REGION1,LNDAGRBC1C04,53,2026,6.2501
REGION1,LNDAGRBC1C04,53,2027,6.2501
REGION1,LNDAGRBC1C04,53,2028,6.2501
REGION1,LNDAGRBC1C04,53,2029,6.2501
REGION1,LNDAGRBC1C04,53,2030,6.2501
REGION1,LNDAGRBC1C04,53,2031,6.2501
REGION1,LNDAGRBC1C04,53,2032,6.2501
REGION1,LNDAGRBC1C04,53,2033,6.2501
REGION1,LNDAGRBC1C04,53,2034,6.2501
REGION1,LNDAGRBC1C04,53,2035,6.2501
REGION1,LNDAGRBC1C04,53,2036,6.2501
REGION1,LNDAGRBC1C04,53,2037,6.2501
REGION1,LNDAGRBC1C04,53,2038,6.2501
REGION1,LNDAGRBC1C04,53,2039,6.2501
REGION1,LNDAGRBC1C04,53,2040,6.2501
REGION1,LNDAGRBC1C04,53,2041,6.2501
REGION1,LNDAGRBC1C04,53,2042,6.2501
REGION1,LNDAGRBC1C04,53,2043,6.2501
REGION1,LNDAGRBC1C04,53,2044,6.2501
REGION1,LNDAGRBC1C04,53,2045,6.2501
REGION1,LNDAGRBC1C04,53,2046,6.2501
REGION1,LNDAGRBC1C04,53,2047,6.2501
REGION1,LNDAGRBC1C04,53,2048,6.2501
REGION1,LNDAGRBC1C04,53,2049,6.2501
REGION1,LNDAGRBC1C04,53,2050,6.2501
REGION1,LNDAGRBC1C04,54,2020,0.7471
REGION1,LNDAGRBC1C04,54,2021,0.7554
REGION1,LNDAGRBC1C04,54,2022,0.7637
REGION1,LNDAGRBC1C04,54,2023,0.7721
REGION1,LNDAGRBC1C04,54,2024,0.7806
REGION1,LNDAGRBC1C04,54,2025,0.7891
REGION1,LNDAGRBC1C04,54,2026,0.7978
REGION1,LNDAGRBC1C04,54,2027,0.8066
REGION1,LNDAGRBC1C04,54,2028,0.8155
REGION1,LNDAGRBC1C04,54,2029,0.8244
REGION1,LNDAGRBC1C04,54,2030,0.8335
REGION1,LNDAGRBC1C04,54,2031,0.8427
REGION1,LNDAGRBC1C04,54,2032,0.8519
REGION1,LNDAGRBC1C04,54,2033,0.8613
REGION1,LNDAGRBC1C04,54,2034,0.8708
REGION1,LNDAGRBC1C04,54,2035,0.8804
REGION1,LNDAGRBC1C04,54,2036,0.8901
REGION1,LNDAGRBC1C04,54,2037,0.8998
REGION1,LNDAGRBC1C04,54,2038,0.9097
REGION1,LNDAGRBC1C04,54,2039,0.9197
REGION1,LNDAGRBC1C04,54,2040,0.9299
REGION1,LNDAGRBC1C04,54,2041,0.9401
REGION1,LNDAGRBC1C04,54,2042,0.9504
REGION1,LNDAGRBC1C04,54,2043,0.9609
REGION1,LNDAGRBC1C04,54,2044,0.9715
REGION1,LNDAGRBC1C04,54,2045,0.9821
REGION1,LNDAGRBC1C04,54,2046,0.9929
REGION1,LNDAGRBC1C04,54,2047,1.0039
REGION1,LNDAGRBC1C04,54,2048,1.0149
REGION1,LNDAGRBC1C04,54,2049,1.0261
REGION1,LNDAGRBC1C04,54,2050,1.0374
REGION1,LNDAGRBC1C04,51,2020,0.8693
REGION1,LNDAGRBC1C04,51,2021,0.8693
REGION1,LNDAGRBC1C04,51,2022,0.8693
REGION1,LNDAGRBC1C04,51,2023,0.8693
REGION1,LNDAGRBC1C04,51,2024,0.8693
REGION1,LNDAGRBC1C04,51,2025,0.8693
REGION1,LNDAGRBC1C04,51,2026,0.8693
REGION1,LNDAGRBC1C04,51,2027,0.8693
REGION1,LNDAGRBC1C04,51,2028,0.8693
REGION1,LNDAGRBC1C04,51,2029,0.8693
REGION1,LNDAGRBC1C04,51,2030,0.8693
REGION1,LNDAGRBC1C04,51,2031,0.8693
REGION1,LNDAGRBC1C04,51,2032,0.8693
REGION1,LNDAGRBC1C04,51,2033,0.8693
REGION1,LNDAGRBC1C04,51,2034,0.8693
REGION1,LNDAGRBC1C04,51,2035,0.8693
REGION1,LNDAGRBC1C04,51,2036,0.8693
REGION1,LNDAGRBC1C04,51,2037,0.8693
REGION1,LNDAGRBC1C04,51,2038,0.8693
REGION1,LNDAGRBC1C04,51,2039,0.8693
REGION1,LNDAGRBC1C04,51,2040,0.8693
REGION1,LNDAGRBC1C04,51,2041,0.8693
REGION1,LNDAGRBC1C04,51,2042,0.8693
REGION1,LNDAGRBC1C04,51,2043,0.8693
REGION1,LNDAGRBC1C04,51,2044,0.8693
REGION1,LNDAGRBC1C04,51,2045,0.8693
REGION1,LNDAGRBC1C04,51,2046,0.8693
REGION1,LNDAGRBC1C04,51,2047,0.8693
REGION1,LNDAGRBC1C04,51,2048,0.8693
REGION1,LNDAGRBC1C04,51,2049,0.8693
REGION1,LNDAGRBC1C04,51,2050,0.8693
REGION1,LNDAGRBC1C05,54,2020,8.5013
REGION1,LNDAGRBC1C05,54,2021,8.5062
REGION1,LNDAGRBC1C05,54,2022,8.5107
REGION1,LNDAGRBC1C05,54,2023,8.5156
REGION1,LNDAGRBC1C05,54,2024,8.5118
REGION1,LNDAGRBC1C05,54,2025,8.8061
REGION1,LNDAGRBC1C05,54,2026,5.5757
REGION1,LNDAGRBC1C05,54,2027,5.5781
REGION1,LNDAGRBC1C05,54,2028,5.5805
REGION1,LNDAGRBC1C05,54,2029,5.583
REGION1,LNDAGRBC1C05,54,2030,5.5856
REGION1,LNDAGRBC1C05,54,2031,5.5892
REGION1,LNDAGRBC1C05,54,2032,5.5928
REGION1,LNDAGRBC1C05,54,2033,5.5966
REGION1,LNDAGRBC1C05,54,2034,5.6004
REGION1,LNDAGRBC1C05,54,2035,5.6175
REGION1,LNDAGRBC1C05,54,2036,5.6488
REGION1,LNDAGRBC1C05,54,2037,5.861
REGION1,LNDAGRBC1C05,54,2038,6.4786
REGION1,LNDAGRBC1C05,54,2039,7.2534
REGION1,LNDAGRBC1C05,54,2040,7.979
REGION1,LNDAGRBC1C05,54,2041,8.7138
REGION1,LNDAGRBC1C05,54,2042,9.3221
REGION1,LNDAGRBC1C05,54,2043,9.3431
REGION1,LNDAGRBC1C05,54,2044,9.4317
REGION1,LNDAGRBC1C05,54,2045,9.5358
REGION1,LNDAGRBC1C05,54,2046,9.6393
REGION1,LNDAGRBC1C05,54,2047,9.7431
REGION1,LNDAGRBC1C05,54,2048,9.8469
REGION1,LNDAGRBC1C05,54,2049,9.9505
REGION1,LNDAGRBC1C05,54,2050,10.2546
REGION1,LNDAGRBC1C05,51,2020,0.4533
REGION1,LNDAGRBC1C05,51,2021,0.4533
REGION1,LNDAGRBC1C05,51,2022,0.4533
REGION1,LNDAGRBC1C05,51,2023,0.4533
REGION1,LNDAGRBC1C05,51,2024,0.4533
REGION1,LNDAGRBC1C05,51,2025,0.4533
REGION1,LNDAGRBC1C05,51,2026,0.4533
REGION1,LNDAGRBC1C05,51,2027,0.4533
REGION1,LNDAGRBC1C05,51,2028,0.4533
REGION1,LNDAGRBC1C05,51,2029,0.4533
REGION1,LNDAGRBC1C05,51,2030,0.4533
REGION1,LNDAGRBC1C05,51,2031,0.4533
REGION1,LNDAGRBC1C05,51,2032,0.4533
REGION1,LNDAGRBC1C05,51,2033,0.4533
REGION1,LNDAGRBC1C05,51,2034,0.4533
REGION1,LNDAGRBC1C05,51,2035,0.4533
REGION1,LNDAGRBC1C05,51,2036,0.4533
REGION1,LNDAGRBC1C05,51,2037,0.4533
REGION1,LNDAGRBC1C05,51,2038,0.4533
REGION1,LNDAGRBC1C05,51,2039,0.4533
REGION1,LNDAGRBC1C05,51,2040,0.4533
REGION1,LNDAGRBC1C05,51,2041,0.4533
REGION1,LNDAGRBC1C05,51,2042,0.4533
REGION1,LNDAGRBC1C05,51,2043,0.4533
REGION1,LNDAGRBC1C05,51,2044,0.4533
REGION1,LNDAGRBC1C05,51,2045,0.4533
REGION1,LNDAGRBC1C05,51,2046,0.4533
REGION1,LNDAGRBC1C05,51,2047,0.4533
REGION1,LNDAGRBC1C05,51,2048,0.4533
REGION1,LNDAGRBC1C05,51,2049,0.4533
REGION1,LNDAGRBC1C05,51,2050,0.4533
REGION1,LNDAGRBC1C05,55,2020,1.1493
REGION1,LNDAGRBC1C05,55,2021,1.1493
REGION1,LNDAGRBC1C05,55,2022,1.1493
REGION1,LNDAGRBC1C05,55,2023,1.1493
REGION1,LNDAGRBC1C05,55,2024,1.1493
REGION1,LNDAGRBC1C05,55,2025,1.1493
REGION1,LNDAGRBC1C05,55,2026,1.1493
REGION1,LNDAGRBC1C05,55,2027,1.1493
REGION1,LNDAGRBC1C05,55,2028,1.1493
REGION1,LNDAGRBC1C05,55,2029,1.1493
REGION1,LNDAGRBC1C05,55,2030,1.1493
REGION1,LNDAGRBC1C05,55,2031,1.1493
REGION1,LNDAGRBC1C05,55,2032,1.1493
REGION1,LNDAGRBC1C05,55,2033,1.1493
REGION1,LNDAGRBC1C05,55,2034,1.1493
REGION1,LNDAGRBC1C05,55,2035,1.1493
REGION1,LNDAGRBC1C05,55,2036,1.1493
REGION1,LNDAGRBC1C05,55,2037,1.1493
REGION1,LNDAGRBC1C05,55,2038,1.1493
REGION1,LNDAGRBC1C05,55,2039,1.1493
REGION1,LNDAGRBC1C05,55,2040,1.1493
REGION1,LNDAGRBC1C05,55,2041,1.1493
REGION1,LNDAGRBC1C05,55,2042,1.1493
REGION1,LNDAGRBC1C05,55,2043,1.1493
REGION1,LNDAGRBC1C05,55,2044,1.1493
REGION1,LNDAGRBC1C05,55,2045,1.1493
REGION1,LNDAGRBC1C05,55,2046,1.1493
REGION1,LNDAGRBC1C05,55,2047,1.1493
REGION1,LNDAGRBC1C05,55,2048,1.1493
REGION1,LNDAGRBC1C05,55,2049,1.1493
REGION1,LNDAGRBC1C05,55,2050,1.1493
REGION1,LNDAGRBC1C05,53,2020,15.4852
