REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
REGION1,LNDAGRBC1C04,LPEALRBC1,30,2025,1
REGION1,LNDAGRBC1C04,LPEALRBC1,30,2026,1
REGION1,LNDAGRBC1C04,WTRPRCBC1,30,2021,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,30,2022,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,30,2023,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,30,2024,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,30,2025,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,30,2026,1.1
REGION1,LNDAGRBC1C04,AGRWATBC1,30,2022,0
REGION1,LNDAGRBC1C04,AGRWATBC1,30,2024,0
REGION1,LNDAGRBC1C04,AGRWATBC1,30,2026,0
REGION1,LNDAGRBC1C04,LPTWHIBC1,31,2021,1
REGION1,LNDAGRBC1C04,LPTWHIBC1,31,2022,1
REGION1,LNDAGRBC1C04,LPTWHIBC1,31,2023,1
REGION1,LNDAGRBC1C04,LPTWHIBC1,31,2024,1
REGION1,LNDAGRBC1C04,LPTWHIBC1,31,2025,1
REGION1,LNDAGRBC1C04,LPTWHIBC1,31,2026,1
REGION1,LNDAGRBC1C04,WTRPRCBC1,31,2021,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,31,2022,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,31,2023,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,31,2024,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,31,2025,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,31,2026,1.1
REGION1,LNDAGRBC1C04,AGRWATBC1,31,2021,0.096
REGION1,LNDAGRBC1C04,AGRWATBC1,31,2022,0.096
REGION1,LNDAGRBC1C04,AGRWATBC1,31,2023,0.096
REGION1,LNDAGRBC1C04,AGRWATBC1,31,2024,0.096
REGION1,LNDAGRBC1C04,AGRWATBC1,31,2025,0.096
REGION1,LNDAGRBC1C04,AGRWATBC1,31,2026,0.096
REGION1,LNDAGRBC1C04,LPTWIIBC1,32,2021,1
REGION1,LNDAGRBC1C04,LPTWIIBC1,32,2022,1
REGION1,LNDAGRBC1C04,LPTWIIBC1,32,2023,1
REGION1,LNDAGRBC1C04,LPTWIIBC1,32,2024,1
REGION1,LNDAGRBC1C04,LPTWIIBC1,32,2025,1
REGION1,LNDAGRBC1C04,LPTWIIBC1,32,2026,1
REGION1,LNDAGRBC1C04,WTRPRCBC1,32,2021,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,32,2022,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,32,2023,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,32,2024,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,32,2025,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,32,2026,1.1
REGION1,LNDAGRBC1C04,AGRWATBC1,32,2021,0.078
REGION1,LNDAGRBC1C04,AGRWATBC1,32,2022,0.078
REGION1,LNDAGRBC1C04,AGRWATBC1,32,2023,0.078
REGION1,LNDAGRBC1C04,AGRWATBC1,32,2024,0.078
REGION1,LNDAGRBC1C04,AGRWATBC1,32,2025,0.078
REGION1,LNDAGRBC1C04,AGRWATBC1,32,2026,0.078
REGION1,LNDAGRBC1C04,LPTWHRBC1,33,2021,1
REGION1,LNDAGRBC1C04,LPTWHRBC1,33,2022,1
REGION1,LNDAGRBC1C04,LPTWHRBC1,33,2023,1
REGION1,LNDAGRBC1C04,LPTWHRBC1,33,2024,1
REGION1,LNDAGRBC1C04,LPTWHRBC1,33,2025,1
REGION1,LNDAGRBC1C04,LPTWHRBC1,33,2026,1
REGION1,LNDAGRBC1C04,WTRPRCBC1,33,2021,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,33,2022,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,33,2023,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,33,2024,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,33,2025,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,33,2026,1.1
REGION1,LNDAGRBC1C04,AGRWATBC1,33,2022,0
REGION1,LNDAGRBC1C04,AGRWATBC1,33,2024,0
REGION1,LNDAGRBC1C04,AGRWATBC1,33,2026,0
REGION1,LNDAGRBC1C04,LPTWIRBC1,34,2021,1
REGION1,LNDAGRBC1C04,LPTWIRBC1,34,2022,1
REGION1,LNDAGRBC1C04,LPTWIRBC1,34,2023,1
REGION1,LNDAGRBC1C04,LPTWIRBC1,34,2024,1
REGION1,LNDAGRBC1C04,LPTWIRBC1,34,2025,1
REGION1,LNDAGRBC1C04,LPTWIRBC1,34,2026,1
REGION1,LNDAGRBC1C04,WTRPRCBC1,34,2021,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,34,2022,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,34,2023,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,34,2024,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,34,2025,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,34,2026,1.1
REGION1,LNDAGRBC1C04,AGRWATBC1,34,2022,0
REGION1,LNDAGRBC1C04,AGRWATBC1,34,2024,0
REGION1,LNDAGRBC1C04,AGRWATBC1,34,2026,0
REGION1,LNDAGRBC1C04,LPTWLRBC1,35,2021,1
REGION1,LNDAGRBC1C04,LPTWLRBC1,35,2022,1
REGION1,LNDAGRBC1C04,LPTWLRBC1,35,2023,1
REGION1,LNDAGRBC1C04,LPTWLRBC1,35,2024,1
REGION1,LNDAGRBC1C04,LPTWLRBC1,35,2025,1
REGION1,LNDAGRBC1C04,LPTWLRBC1,35,2026,1
REGION1,LNDAGRBC1C04,WTRPRCBC1,35,2021,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,35,2022,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,35,2023,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,35,2024,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,35,2025,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,35,2026,1.1
REGION1,LNDAGRBC1C04,AGRWATBC1,35,2022,0
REGION1,LNDAGRBC1C04,AGRWATBC1,35,2024,0
REGION1,LNDAGRBC1C04,AGRWATBC1,35,2026,0
REGION1,LNDAGRBC1C04,LRAPHIBC1,36,2021,1
REGION1,LNDAGRBC1C04,LRAPHIBC1,36,2022,1
REGION1,LNDAGRBC1C04,LRAPHIBC1,36,2023,1
REGION1,LNDAGRBC1C04,LRAPHIBC1,36,2024,1
REGION1,LNDAGRBC1C04,LRAPHIBC1,36,2025,1
REGION1,LNDAGRBC1C04,LRAPHIBC1,36,2026,1
REGION1,LNDAGRBC1C04,WTRPRCBC1,36,2021,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,36,2022,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,36,2023,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,36,2024,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,36,2025,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,36,2026,1.1
REGION1,LNDAGRBC1C04,AGRWATBC1,36,2021,0.098
REGION1,LNDAGRBC1C04,AGRWATBC1,36,2022,0.098
REGION1,LNDAGRBC1C04,AGRWATBC1,36,2023,0.098
REGION1,LNDAGRBC1C04,AGRWATBC1,36,2024,0.098
REGION1,LNDAGRBC1C04,AGRWATBC1,36,2025,0.098
REGION1,LNDAGRBC1C04,AGRWATBC1,36,2026,0.098
REGION1,LNDAGRBC1C04,LRAPIIBC1,37,2021,1
REGION1,LNDAGRBC1C04,LRAPIIBC1,37,2022,1
REGION1,LNDAGRBC1C04,LRAPIIBC1,37,2023,1
REGION1,LNDAGRBC1C04,LRAPIIBC1,37,2024,1
REGION1,LNDAGRBC1C04,LRAPIIBC1,37,2025,1
REGION1,LNDAGRBC1C04,LRAPIIBC1,37,2026,1
REGION1,LNDAGRBC1C04,WTRPRCBC1,37,2021,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,37,2022,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,37,2023,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,37,2024,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,37,2025,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,37,2026,1.1
REGION1,LNDAGRBC1C04,AGRWATBC1,37,2021,0.078
REGION1,LNDAGRBC1C04,AGRWATBC1,37,2022,0.078
REGION1,LNDAGRBC1C04,AGRWATBC1,37,2023,0.078
REGION1,LNDAGRBC1C04,AGRWATBC1,37,2024,0.078
REGION1,LNDAGRBC1C04,AGRWATBC1,37,2025,0.078
REGION1,LNDAGRBC1C04,AGRWATBC1,37,2026,0.078
REGION1,LNDAGRBC1C04,LRAPHRBC1,38,2021,1
REGION1,LNDAGRBC1C04,LRAPHRBC1,38,2022,1
REGION1,LNDAGRBC1C04,LRAPHRBC1,38,2023,1
REGION1,LNDAGRBC1C04,LRAPHRBC1,38,2024,1
REGION1,LNDAGRBC1C04,LRAPHRBC1,38,2025,1
REGION1,LNDAGRBC1C04,LRAPHRBC1,38,2026,1
REGION1,LNDAGRBC1C04,WTRPRCBC1,38,2021,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,38,2022,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,38,2023,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,38,2024,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,38,2025,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,38,2026,1.1
REGION1,LNDAGRBC1C04,AGRWATBC1,38,2022,0
REGION1,LNDAGRBC1C04,AGRWATBC1,38,2024,0
REGION1,LNDAGRBC1C04,AGRWATBC1,38,2026,0
REGION1,LNDAGRBC1C04,LRAPIRBC1,39,2021,1
REGION1,LNDAGRBC1C04,LRAPIRBC1,39,2022,1
REGION1,LNDAGRBC1C04,LRAPIRBC1,39,2023,1
REGION1,LNDAGRBC1C04,LRAPIRBC1,39,2024,1
REGION1,LNDAGRBC1C04,LRAPIRBC1,39,2025,1
REGION1,LNDAGRBC1C04,LRAPIRBC1,39,2026,1
REGION1,LNDAGRBC1C04,WTRPRCBC1,39,2021,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,39,2022,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,39,2023,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,39,2024,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,39,2025,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,39,2026,1.1
REGION1,LNDAGRBC1C04,AGRWATBC1,39,2022,0
REGION1,LNDAGRBC1C04,AGRWATBC1,39,2024,0
REGION1,LNDAGRBC1C04,AGRWATBC1,39,2026,0
REGION1,LNDAGRBC1C04,LRAPLRBC1,40,2021,1
REGION1,LNDAGRBC1C04,LRAPLRBC1,40,2022,1
REGION1,LNDAGRBC1C04,LRAPLRBC1,40,2023,1
REGION1,LNDAGRBC1C04,LRAPLRBC1,40,2024,1
REGION1,LNDAGRBC1C04,LRAPLRBC1,40,2025,1
REGION1,LNDAGRBC1C04,LRAPLRBC1,40,2026,1
REGION1,LNDAGRBC1C04,WTRPRCBC1,40,2021,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,40,2022,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,40,2023,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,40,2024,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,40,2025,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,40,2026,1.1
REGION1,LNDAGRBC1C04,AGRWATBC1,40,2022,0
REGION1,LNDAGRBC1C04,AGRWATBC1,40,2024,0
REGION1,LNDAGRBC1C04,AGRWATBC1,40,2026,0
REGION1,LNDAGRBC1C04,LRYEHIBC1,41,2021,1
REGION1,LNDAGRBC1C04,LRYEHIBC1,41,2022,1
REGION1,LNDAGRBC1C04,LRYEHIBC1,41,2023,1
REGION1,LNDAGRBC1C04,LRYEHIBC1,41,2024,1
REGION1,LNDAGRBC1C04,LRYEHIBC1,41,2025,1
REGION1,LNDAGRBC1C04,LRYEHIBC1,41,2026,1
REGION1,LNDAGRBC1C04,WTRPRCBC1,41,2021,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,41,2022,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,41,2023,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,41,2024,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,41,2025,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,41,2026,1.1
REGION1,LNDAGRBC1C04,AGRWATBC1,41,2021,0.065
REGION1,LNDAGRBC1C04,AGRWATBC1,41,2022,0.065
REGION1,LNDAGRBC1C04,AGRWATBC1,41,2023,0.065
REGION1,LNDAGRBC1C04,AGRWATBC1,41,2024,0.065
REGION1,LNDAGRBC1C04,AGRWATBC1,41,2025,0.065
REGION1,LNDAGRBC1C04,AGRWATBC1,41,2026,0.065
REGION1,LNDAGRBC1C04,LRYEIIBC1,42,2021,1
REGION1,LNDAGRBC1C04,LRYEIIBC1,42,2022,1
REGION1,LNDAGRBC1C04,LRYEIIBC1,42,2023,1
REGION1,LNDAGRBC1C04,LRYEIIBC1,42,2024,1
REGION1,LNDAGRBC1C04,LRYEIIBC1,42,2025,1
REGION1,LNDAGRBC1C04,LRYEIIBC1,42,2026,1
REGION1,LNDAGRBC1C04,WTRPRCBC1,42,2021,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,42,2022,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,42,2023,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,42,2024,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,42,2025,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,42,2026,1.1
REGION1,LNDAGRBC1C04,AGRWATBC1,42,2021,0.049
REGION1,LNDAGRBC1C04,AGRWATBC1,42,2022,0.049
REGION1,LNDAGRBC1C04,AGRWATBC1,42,2023,0.049
REGION1,LNDAGRBC1C04,AGRWATBC1,42,2024,0.049
REGION1,LNDAGRBC1C04,AGRWATBC1,42,2025,0.049
REGION1,LNDAGRBC1C04,AGRWATBC1,42,2026,0.049
REGION1,LNDAGRBC1C04,LRYEHRBC1,43,2021,1
REGION1,LNDAGRBC1C04,LRYEHRBC1,43,2022,1
REGION1,LNDAGRBC1C04,LRYEHRBC1,43,2023,1
REGION1,LNDAGRBC1C04,LRYEHRBC1,43,2024,1
REGION1,LNDAGRBC1C04,LRYEHRBC1,43,2025,1
REGION1,LNDAGRBC1C04,LRYEHRBC1,43,2026,1
REGION1,LNDAGRBC1C04,WTRPRCBC1,43,2021,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,43,2022,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,43,2023,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,43,2024,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,43,2025,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,43,2026,1.1
REGION1,LNDAGRBC1C04,AGRWATBC1,43,2022,0
REGION1,LNDAGRBC1C04,AGRWATBC1,43,2024,0
REGION1,LNDAGRBC1C04,AGRWATBC1,43,2026,0
REGION1,LNDAGRBC1C04,LRYEIRBC1,44,2021,1
REGION1,LNDAGRBC1C04,LRYEIRBC1,44,2022,1
REGION1,LNDAGRBC1C04,LRYEIRBC1,44,2023,1
REGION1,LNDAGRBC1C04,LRYEIRBC1,44,2024,1
REGION1,LNDAGRBC1C04,LRYEIRBC1,44,2025,1
REGION1,LNDAGRBC1C04,LRYEIRBC1,44,2026,1
REGION1,LNDAGRBC1C04,WTRPRCBC1,44,2021,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,44,2022,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,44,2023,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,44,2024,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,44,2025,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,44,2026,1.1
REGION1,LNDAGRBC1C04,AGRWATBC1,44,2022,0
REGION1,LNDAGRBC1C04,AGRWATBC1,44,2024,0
REGION1,LNDAGRBC1C04,AGRWATBC1,44,2026,0
REGION1,LNDAGRBC1C04,LRYELRBC1,45,2021,1
REGION1,LNDAGRBC1C04,LRYELRBC1,45,2022,1
REGION1,LNDAGRBC1C04,LRYELRBC1,45,2023,1
REGION1,LNDAGRBC1C04,LRYELRBC1,45,2024,1
REGION1,LNDAGRBC1C04,LRYELRBC1,45,2025,1
REGION1,LNDAGRBC1C04,LRYELRBC1,45,2026,1
REGION1,LNDAGRBC1C04,WTRPRCBC1,45,2021,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,45,2022,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,45,2023,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,45,2024,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,45,2025,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,45,2026,1.1
REGION1,LNDAGRBC1C04,AGRWATBC1,45,2022,0
REGION1,LNDAGRBC1C04,AGRWATBC1,45,2024,0
REGION1,LNDAGRBC1C04,AGRWATBC1,45,2026,0
REGION1,LNDAGRBC1C04,LWHEHIBC1,46,2021,1
REGION1,LNDAGRBC1C04,LWHEHIBC1,46,2022,1
REGION1,LNDAGRBC1C04,LWHEHIBC1,46,2023,1
REGION1,LNDAGRBC1C04,LWHEHIBC1,46,2024,1
REGION1,LNDAGRBC1C04,LWHEHIBC1,46,2025,1
REGION1,LNDAGRBC1C04,LWHEHIBC1,46,2026,1
REGION1,LNDAGRBC1C04,WTRPRCBC1,46,2021,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,46,2022,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,46,2023,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,46,2024,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,46,2025,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,46,2026,1.1
REGION1,LNDAGRBC1C04,AGRWATBC1,46,2021,0.066
REGION1,LNDAGRBC1C04,AGRWATBC1,46,2022,0.066
REGION1,LNDAGRBC1C04,AGRWATBC1,46,2023,0.066
REGION1,LNDAGRBC1C04,AGRWATBC1,46,2024,0.066
REGION1,LNDAGRBC1C04,AGRWATBC1,46,2025,0.066
REGION1,LNDAGRBC1C04,AGRWATBC1,46,2026,0.066
REGION1,LNDAGRBC1C04,LWHEIIBC1,47,2021,1
REGION1,LNDAGRBC1C04,LWHEIIBC1,47,2022,1
REGION1,LNDAGRBC1C04,LWHEIIBC1,47,2023,1
REGION1,LNDAGRBC1C04,LWHEIIBC1,47,2024,1
REGION1,LNDAGRBC1C04,LWHEIIBC1,47,2025,1
REGION1,LNDAGRBC1C04,LWHEIIBC1,47,2026,1
REGION1,LNDAGRBC1C04,WTRPRCBC1,47,2021,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,47,2022,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,47,2023,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,47,2024,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,47,2025,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,47,2026,1.1
REGION1,LNDAGRBC1C04,AGRWATBC1,47,2021,0.050
REGION1,LNDAGRBC1C04,AGRWATBC1,47,2022,0.050
REGION1,LNDAGRBC1C04,AGRWATBC1,47,2023,0.050
REGION1,LNDAGRBC1C04,AGRWATBC1,47,2024,0.050
REGION1,LNDAGRBC1C04,AGRWATBC1,47,2025,0.050
REGION1,LNDAGRBC1C04,AGRWATBC1,47,2026,0.050
REGION1,LNDAGRBC1C04,LWHEHRBC1,48,2021,1
REGION1,LNDAGRBC1C04,LWHEHRBC1,48,2022,1
REGION1,LNDAGRBC1C04,LWHEHRBC1,48,2023,1
REGION1,LNDAGRBC1C04,LWHEHRBC1,48,2024,1
REGION1,LNDAGRBC1C04,LWHEHRBC1,48,2025,1
REGION1,LNDAGRBC1C04,LWHEHRBC1,48,2026,1
REGION1,LNDAGRBC1C04,WTRPRCBC1,48,2021,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,48,2022,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,48,2023,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,48,2024,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,48,2025,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,48,2026,1.1
REGION1,LNDAGRBC1C04,AGRWATBC1,48,2022,0
REGION1,LNDAGRBC1C04,AGRWATBC1,48,2024,0
REGION1,LNDAGRBC1C04,AGRWATBC1,48,2026,0
REGION1,LNDAGRBC1C04,LWHEIRBC1,49,2021,1
REGION1,LNDAGRBC1C04,LWHEIRBC1,49,2022,1
REGION1,LNDAGRBC1C04,LWHEIRBC1,49,2023,1
REGION1,LNDAGRBC1C04,LWHEIRBC1,49,2024,1
REGION1,LNDAGRBC1C04,LWHEIRBC1,49,2025,1
REGION1,LNDAGRBC1C04,LWHEIRBC1,49,2026,1
REGION1,LNDAGRBC1C04,WTRPRCBC1,49,2021,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,49,2022,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,49,2023,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,49,2024,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,49,2025,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,49,2026,1.1
REGION1,LNDAGRBC1C04,AGRWATBC1,49,2022,0
REGION1,LNDAGRBC1C04,AGRWATBC1,49,2024,0
REGION1,LNDAGRBC1C04,AGRWATBC1,49,2026,0
REGION1,LNDAGRBC1C04,LWHELRBC1,50,2021,1
REGION1,LNDAGRBC1C04,LWHELRBC1,50,2022,1
REGION1,LNDAGRBC1C04,LWHELRBC1,50,2023,1
REGION1,LNDAGRBC1C04,LWHELRBC1,50,2024,1
REGION1,LNDAGRBC1C04,LWHELRBC1,50,2025,1
REGION1,LNDAGRBC1C04,LWHELRBC1,50,2026,1
REGION1,LNDAGRBC1C04,WTRPRCBC1,50,2021,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,50,2022,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,50,2023,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,50,2024,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,50,2025,1.1
REGION1,LNDAGRBC1C04,WTRPRCBC1,50,2026,1.1
REGION1,LNDAGRBC1C04,AGRWATBC1,50,2022,0
REGION1,LNDAGRBC1C04,AGRWATBC1,50,2024,0
REGION1,LNDAGRBC1C04,AGRWATBC1,50,2026,0
REGION1,LNDAGRBC1C05,LALFHIBC1,1,2021,1
REGION1,LNDAGRBC1C05,LALFHIBC1,1,2022,1
REGION1,LNDAGRBC1C05,LALFHIBC1,1,2023,1
REGION1,LNDAGRBC1C05,LALFHIBC1,1,2024,1
REGION1,LNDAGRBC1C05,LALFHIBC1,1,2025,1
REGION1,LNDAGRBC1C05,LALFHIBC1,1,2026,1
REGION1,LNDAGRBC1C05,WTRPRCBC1,1,2021,0.53
REGION1,LNDAGRBC1C05,WTRPRCBC1,1,2022,0.53
REGION1,LNDAGRBC1C05,WTRPRCBC1,1,2023,0.53
REGION1,LNDAGRBC1C05,WTRPRCBC1,1,2024,0.53
REGION1,LNDAGRBC1C05,WTRPRCBC1,1,2025,0.53
REGION1,LNDAGRBC1C05,WTRPRCBC1,1,2026,0.53
REGION1,LNDAGRBC1C05,AGRWATBC1,1,2021,0.080
REGION1,LNDAGRBC1C05,AGRWATBC1,1,2022,0.080
REGION1,LNDAGRBC1C05,AGRWATBC1,1,2023,0.080
REGION1,LNDAGRBC1C05,AGRWATBC1,1,2024,0.080
REGION1,LNDAGRBC1C05,AGRWATBC1,1,2025,0.080
REGION1,LNDAGRBC1C05,AGRWATBC1,1,2026,0.080
REGION1,LNDAGRBC1C05,LALFIIBC1,2,2021,1
REGION1,LNDAGRBC1C05,LALFIIBC1,2,2022,1
REGION1,LNDAGRBC1C05,LALFIIBC1,2,2023,1
REGION1,LNDAGRBC1C05,LALFIIBC1,2,2024,1
REGION1,LNDAGRBC1C05,LALFIIBC1,2,2025,1
REGION1,LNDAGRBC1C05,LALFIIBC1,2,2026,1
REGION1,LNDAGRBC1C05,WTRPRCBC1,2,2021,0.53
REGION1,LNDAGRBC1C05,WTRPRCBC1,2,2022,0.53
REGION1,LNDAGRBC1C05,WTRPRCBC1,2,2023,0.53
REGION1,LNDAGRBC1C05,WTRPRCBC1,2,2024,0.53
REGION1,LNDAGRBC1C05,WTRPRCBC1,2,2025,0.53
REGION1,LNDAGRBC1C05,WTRPRCBC1,2,2026,0.53
REGION1,LNDAGRBC1C05,AGRWATBC1,2,2021,0.068
REGION1,LNDAGRBC1C05,AGRWATBC1,2,2022,0.068
REGION1,LNDAGRBC1C05,AGRWATBC1,2,2023,0.068
REGION1,LNDAGRBC1C05,AGRWATBC1,2,2024,0.068
REGION1,LNDAGRBC1C05,AGRWATBC1,2,2025,0.068
REGION1,LNDAGRBC1C05,AGRWATBC1,2,2026,0.068
REGION1,LNDAGRBC1C05,LALFHRBC1,3,2021,1
REGION1,LNDAGRBC1C05,LALFHRBC1,3,2022,1
REGION1,LNDAGRBC1C05,LALFHRBC1,3,2023,1
REGION1,LNDAGRBC1C05,LALFHRBC1,3,2024,1
REGION1,LNDAGRBC1C05,LALFHRBC1,3,2025,1
REGION1,LNDAGRBC1C05,LALFHRBC1,3,2026,1
REGION1,LNDAGRBC1C05,WTRPRCBC1,3,2021,0.53
REGION1,LNDAGRBC1C05,WTRPRCBC1,3,2022,0.53
REGION1,LNDAGRBC1C05,WTRPRCBC1,3,2023,0.53
REGION1,LNDAGRBC1C05,WTRPRCBC1,3,2024,0.53
REGION1,LNDAGRBC1C05,WTRPRCBC1,3,2025,0.53
REGION1,LNDAGRBC1C05,WTRPRCBC1,3,2026,0.53
REGION1,LNDAGRBC1C05,AGRWATBC1,3,2022,0
REGION1,LNDAGRBC1C05,AGRWATBC1,3,2024,0
REGION1,LNDAGRBC1C05,AGRWATBC1,3,2026,0
REGION1,LNDAGRBC1C05,LALFIRBC1,4,2021,1
REGION1,LNDAGRBC1C05,LALFIRBC1,4,2022,1
REGION1,LNDAGRBC1C05,LALFIRBC1,4,2023,1
REGION1,LNDAGRBC1C05,LALFIRBC1,4,2024,1
REGION1,LNDAGRBC1C05,LALFIRBC1,4,2025,1
REGION1,LNDAGRBC1C05,LALFIRBC1,4,2026,1
REGION1,LNDAGRBC1C05,WTRPRCBC1,4,2021,0.53
REGION1,LNDAGRBC1C05,WTRPRCBC1,4,2022,0.53
REGION1,LNDAGRBC1C05,WTRPRCBC1,4,2023,0.53
REGION1,LNDAGRBC1C05,WTRPRCBC1,4,2024,0.53
REGION1,LNDAGRBC1C05,WTRPRCBC1,4,2025,0.53
REGION1,LNDAGRBC1C05,WTRPRCBC1,4,2026,0.53
REGION1,LNDAGRBC1C05,AGRWATBC1,4,2022,0
REGION1,LNDAGRBC1C05,AGRWATBC1,4,2024,0
REGION1,LNDAGRBC1C05,AGRWATBC1,4,2026,0
REGION1,LNDAGRBC1C05,LALFLRBC1,5,2021,1
