r,t,l,y,RateOfTotalActivity
REGION1,LNDALFHIBC1,SEA1D,2039,11.3831
REGION1,LNDALFHIBC1,SEA1D,2040,11.3986
REGION1,LNDALFHIBC1,SEA1D,2041,11.4141
REGION1,LNDALFHIBC1,SEA1D,2042,11.4297
REGION1,LNDALFHIBC1,SEA1D,2043,11.4375
REGION1,LNDALFHIBC1,SEA1D,2044,11.453
REGION1,LNDALFHIBC1,SEA1D,2045,11.4685
REGION1,LNDALFHIBC1,SEA1D,2046,11.4763
REGION1,LNDALFHIBC1,SEA1D,2047,11.4918
REGION1,LNDALFHIBC1,SEA1D,2048,11.5074
REGION1,LNDALFHIBC1,SEA1D,2049,11.5229
REGION1,LNDALFHIBC1,SEA1D,2050,11.5307
REGION1,LNDALFHIBC1,SEA1N,2020,0.52
REGION1,LNDALFHIBC1,SEA1N,2021,0.4853
REGION1,LNDALFHIBC1,SEA1N,2022,0.4507
REGION1,LNDALFHIBC1,SEA1N,2023,0.416
REGION1,LNDALFHIBC1,SEA1N,2024,0.3813
REGION1,LNDALFHIBC1,SEA1N,2025,0.5801
REGION1,LNDALFHIBC1,SEA1N,2026,0.7866
REGION1,LNDALFHIBC1,SEA1N,2027,0.9931
REGION1,LNDALFHIBC1,SEA1N,2028,1.1996
REGION1,LNDALFHIBC1,SEA1N,2029,1.3983
REGION1,LNDALFHIBC1,SEA1N,2030,1.6049
REGION1,LNDALFHIBC1,SEA1N,2031,1.8114
REGION1,LNDALFHIBC1,SEA1N,2032,2.0101
REGION1,LNDALFHIBC1,SEA1N,2033,2.2166
REGION1,LNDALFHIBC1,SEA1N,2034,2.4231
REGION1,LNDALFHIBC1,SEA1N,2035,9.9599
REGION1,LNDALFHIBC1,SEA1N,2036,10.6285
REGION1,LNDALFHIBC1,SEA1N,2037,10.8774
REGION1,LNDALFHIBC1,SEA1N,2038,11.1341
REGION1,LNDALFHIBC1,SEA1N,2039,11.3831
REGION1,LNDALFHIBC1,SEA1N,2040,11.3986
REGION1,LNDALFHIBC1,SEA1N,2041,11.4141
REGION1,LNDALFHIBC1,SEA1N,2042,11.4297
REGION1,LNDALFHIBC1,SEA1N,2043,11.4375
REGION1,LNDALFHIBC1,SEA1N,2044,11.453
REGION1,LNDALFHIBC1,SEA1N,2045,11.4685
REGION1,LNDALFHIBC1,SEA1N,2046,11.4763
REGION1,LNDALFHIBC1,SEA1N,2047,11.4918
REGION1,LNDALFHIBC1,SEA1N,2048,11.5074
REGION1,LNDALFHIBC1,SEA1N,2049,11.5229
REGION1,LNDALFHIBC1,SEA1N,2050,11.5307
REGION1,LNDALFHIBC1,SEA2D,2020,0.52
REGION1,LNDALFHIBC1,SEA2D,2021,0.4853
REGION1,LNDALFHIBC1,SEA2D,2022,0.4507
REGION1,LNDALFHIBC1,SEA2D,2023,0.416
REGION1,LNDALFHIBC1,SEA2D,2024,0.3813
REGION1,LNDALFHIBC1,SEA2D,2025,0.5801
REGION1,LNDALFHIBC1,SEA2D,2026,0.7866
REGION1,LNDALFHIBC1,SEA2D,2027,0.9931
REGION1,LNDALFHIBC1,SEA2D,2028,1.1996
REGION1,LNDALFHIBC1,SEA2D,2029,1.3983
REGION1,LNDALFHIBC1,SEA2D,2030,1.6049
REGION1,LNDALFHIBC1,SEA2D,2031,1.8114
REGION1,LNDALFHIBC1,SEA2D,2032,2.0101
REGION1,LNDALFHIBC1,SEA2D,2033,2.2166
REGION1,LNDALFHIBC1,SEA2D,2034,2.4231
REGION1,LNDALFHIBC1,SEA2D,2035,9.9599
REGION1,LNDALFHIBC1,SEA2D,2036,10.6285
REGION1,LNDALFHIBC1,SEA2D,2037,10.8774
REGION1,LNDALFHIBC1,SEA2D,2038,11.1341
REGION1,LNDALFHIBC1,SEA2D,2039,11.3831
REGION1,LNDALFHIBC1,SEA2D,2040,11.3986
REGION1,LNDALFHIBC1,SEA2D,2041,11.4141
REGION1,LNDALFHIBC1,SEA2D,2042,11.4297
REGION1,LNDALFHIBC1,SEA2D,2043,11.4375
REGION1,LNDALFHIBC1,SEA2D,2044,11.453
REGION1,LNDALFHIBC1,SEA2D,2045,11.4685
REGION1,LNDALFHIBC1,SEA2D,2046,11.4763
REGION1,LNDALFHIBC1,SEA2D,2047,11.4918
REGION1,LNDALFHIBC1,SEA2D,2048,11.5074
REGION1,LNDALFHIBC1,SEA2D,2049,11.5229
REGION1,LNDALFHIBC1,SEA2D,2050,11.5307
REGION1,LNDALFHIBC1,SEA2N,2020,0.52
REGION1,LNDALFHIBC1,SEA2N,2021,0.4853
REGION1,LNDALFHIBC1,SEA2N,2022,0.4507
REGION1,LNDALFHIBC1,SEA2N,2023,0.416
REGION1,LNDALFHIBC1,SEA2N,2024,0.3813
REGION1,LNDALFHIBC1,SEA2N,2025,0.5801
REGION1,LNDALFHIBC1,SEA2N,2026,0.7866
REGION1,LNDALFHIBC1,SEA2N,2027,0.9931
REGION1,LNDALFHIBC1,SEA2N,2028,1.1996
REGION1,LNDALFHIBC1,SEA2N,2029,1.3983
REGION1,LNDALFHIBC1,SEA2N,2030,1.6049
REGION1,LNDALFHIBC1,SEA2N,2031,1.8114
REGION1,LNDALFHIBC1,SEA2N,2032,2.0101
REGION1,LNDALFHIBC1,SEA2N,2033,2.2166
REGION1,LNDALFHIBC1,SEA2N,2034,2.4231
REGION1,LNDALFHIBC1,SEA2N,2035,9.9599
REGION1,LNDALFHIBC1,SEA2N,2036,10.6285
REGION1,LNDALFHIBC1,SEA2N,2037,10.8774
REGION1,LNDALFHIBC1,SEA2N,2038,11.1341
REGION1,LNDALFHIBC1,SEA2N,2039,11.3831
REGION1,LNDALFHIBC1,SEA2N,2040,11.3986
REGION1,LNDALFHIBC1,SEA2N,2041,11.4141
REGION1,LNDALFHIBC1,SEA2N,2042,11.4297
REGION1,LNDALFHIBC1,SEA2N,2043,11.4375
REGION1,LNDALFHIBC1,SEA2N,2044,11.453
REGION1,LNDALFHIBC1,SEA2N,2045,11.4685
REGION1,LNDALFHIBC1,SEA2N,2046,11.4763
REGION1,LNDALFHIBC1,SEA2N,2047,11.4918
REGION1,LNDALFHIBC1,SEA2N,2048,11.5074
REGION1,LNDALFHIBC1,SEA2N,2049,11.5229
REGION1,LNDALFHIBC1,SEA2N,2050,11.5307
REGION1,LNDALFHIBC1,SEA3D,2020,0.52
REGION1,LNDALFHIBC1,SEA3D,2021,0.4853
REGION1,LNDALFHIBC1,SEA3D,2022,0.4507
REGION1,LNDALFHIBC1,SEA3D,2023,0.416
REGION1,LNDALFHIBC1,SEA3D,2024,0.3813
REGION1,LNDALFHIBC1,SEA3D,2025,0.5801
REGION1,LNDALFHIBC1,SEA3D,2026,0.7866
REGION1,LNDALFHIBC1,SEA3D,2027,0.9931
REGION1,LNDALFHIBC1,SEA3D,2028,1.1996
REGION1,LNDALFHIBC1,SEA3D,2029,1.3983
REGION1,LNDALFHIBC1,SEA3D,2030,1.6049
REGION1,LNDALFHIBC1,SEA3D,2031,1.8114
REGION1,LNDALFHIBC1,SEA3D,2032,2.0101
REGION1,LNDALFHIBC1,SEA3D,2033,2.2166
REGION1,LNDALFHIBC1,SEA3D,2034,2.4231
REGION1,LNDALFHIBC1,SEA3D,2035,9.9599
REGION1,LNDALFHIBC1,SEA3D,2036,10.6285
REGION1,LNDALFHIBC1,SEA3D,2037,10.8774
REGION1,LNDALFHIBC1,SEA3D,2038,11.1341
REGION1,LNDALFHIBC1,SEA3D,2039,11.3831
REGION1,LNDALFHIBC1,SEA3D,2040,11.3986
REGION1,LNDALFHIBC1,SEA3D,2041,11.4141
REGION1,LNDALFHIBC1,SEA3D,2042,11.4297
REGION1,LNDALFHIBC1,SEA3D,2043,11.4375
REGION1,LNDALFHIBC1,SEA3D,2044,11.453
REGION1,LNDALFHIBC1,SEA3D,2045,11.4685
REGION1,LNDALFHIBC1,SEA3D,2046,11.4763
REGION1,LNDALFHIBC1,SEA3D,2047,11.4918
REGION1,LNDALFHIBC1,SEA3D,2048,11.5074
REGION1,LNDALFHIBC1,SEA3D,2049,11.5229
REGION1,LNDALFHIBC1,SEA3D,2050,11.5307
REGION1,LNDALFHIBC1,SEA3N,2020,0.52
REGION1,LNDALFHIBC1,SEA3N,2021,0.4853
REGION1,LNDALFHIBC1,SEA3N,2022,0.4507
REGION1,LNDALFHIBC1,SEA3N,2023,0.416
REGION1,LNDALFHIBC1,SEA3N,2024,0.3813
REGION1,LNDALFHIBC1,SEA3N,2025,0.5801
REGION1,LNDALFHIBC1,SEA3N,2026,0.7866
REGION1,LNDALFHIBC1,SEA3N,2027,0.9931
REGION1,LNDALFHIBC1,SEA3N,2028,1.1996
REGION1,LNDALFHIBC1,SEA3N,2029,1.3983
REGION1,LNDALFHIBC1,SEA3N,2030,1.6049
REGION1,LNDALFHIBC1,SEA3N,2031,1.8114
REGION1,LNDALFHIBC1,SEA3N,2032,2.0101
REGION1,LNDALFHIBC1,SEA3N,2033,2.2166
REGION1,LNDALFHIBC1,SEA3N,2034,2.4231
REGION1,LNDALFHIBC1,SEA3N,2035,9.9599
REGION1,LNDALFHIBC1,SEA3N,2036,10.6285
REGION1,LNDALFHIBC1,SEA3N,2037,10.8774
REGION1,LNDALFHIBC1,SEA3N,2038,11.1341
REGION1,LNDALFHIBC1,SEA3N,2039,11.3831
REGION1,LNDALFHIBC1,SEA3N,2040,11.3986
REGION1,LNDALFHIBC1,SEA3N,2041,11.4141
REGION1,LNDALFHIBC1,SEA3N,2042,11.4297
REGION1,LNDALFHIBC1,SEA3N,2043,11.4375
REGION1,LNDALFHIBC1,SEA3N,2044,11.453
REGION1,LNDALFHIBC1,SEA3N,2045,11.4685
REGION1,LNDALFHIBC1,SEA3N,2046,11.4763
REGION1,LNDALFHIBC1,SEA3N,2047,11.4918
REGION1,LNDALFHIBC1,SEA3N,2048,11.5074
REGION1,LNDALFHIBC1,SEA3N,2049,11.5229
REGION1,LNDALFHIBC1,SEA3N,2050,11.5307
REGION1,LNDALFHIBC1,SEA4D,2020,0.52
REGION1,LNDALFHIBC1,SEA4D,2021,0.4853
REGION1,LNDALFHIBC1,SEA4D,2022,0.4507
REGION1,LNDALFHIBC1,SEA4D,2023,0.416
REGION1,LNDALFHIBC1,SEA4D,2024,0.3813
REGION1,LNDALFHIBC1,SEA4D,2025,0.5801
REGION1,LNDALFHIBC1,SEA4D,2026,0.7866
REGION1,LNDALFHIBC1,SEA4D,2027,0.9931
REGION1,LNDALFHIBC1,SEA4D,2028,1.1996
REGION1,LNDALFHIBC1,SEA4D,2029,1.3983
REGION1,LNDALFHIBC1,SEA4D,2030,1.6049
REGION1,LNDALFHIBC1,SEA4D,2031,1.8114
REGION1,LNDALFHIBC1,SEA4D,2032,2.0101
REGION1,LNDALFHIBC1,SEA4D,2033,2.2166
REGION1,LNDALFHIBC1,SEA4D,2034,2.4231
REGION1,LNDALFHIBC1,SEA4D,2035,9.9599
REGION1,LNDALFHIBC1,SEA4D,2036,10.6285
REGION1,LNDALFHIBC1,SEA4D,2037,10.8774
REGION1,LNDALFHIBC1,SEA4D,2038,11.1341
REGION1,LNDALFHIBC1,SEA4D,2039,11.3831
REGION1,LNDALFHIBC1,SEA4D,2040,11.3986
REGION1,LNDALFHIBC1,SEA4D,2041,11.4141
REGION1,LNDALFHIBC1,SEA4D,2042,11.4297
REGION1,LNDALFHIBC1,SEA4D,2043,11.4375
REGION1,LNDALFHIBC1,SEA4D,2044,11.453
REGION1,LNDALFHIBC1,SEA4D,2045,11.4685
REGION1,LNDALFHIBC1,SEA4D,2046,11.4763
REGION1,LNDALFHIBC1,SEA4D,2047,11.4918
REGION1,LNDALFHIBC1,SEA4D,2048,11.5074
REGION1,LNDALFHIBC1,SEA4D,2049,11.5229
REGION1,LNDALFHIBC1,SEA4D,2050,11.5307
REGION1,LNDALFHIBC1,SEA4N,2020,0.52
REGION1,LNDALFHIBC1,SEA4N,2021,0.4853
REGION1,LNDALFHIBC1,SEA4N,2022,0.4507
REGION1,LNDALFHIBC1,SEA4N,2023,0.416
REGION1,LNDALFHIBC1,SEA4N,2024,0.3813
REGION1,LNDALFHIBC1,SEA4N,2025,0.5801
REGION1,LNDALFHIBC1,SEA4N,2026,0.7866
REGION1,LNDALFHIBC1,SEA4N,2027,0.9931
REGION1,LNDALFHIBC1,SEA4N,2028,1.1996
REGION1,LNDALFHIBC1,SEA4N,2029,1.3983
REGION1,LNDALFHIBC1,SEA4N,2030,1.6049
REGION1,LNDALFHIBC1,SEA4N,2031,1.8114
REGION1,LNDALFHIBC1,SEA4N,2032,2.0101
REGION1,LNDALFHIBC1,SEA4N,2033,2.2166
REGION1,LNDALFHIBC1,SEA4N,2034,2.4231
REGION1,LNDALFHIBC1,SEA4N,2035,9.9599
REGION1,LNDALFHIBC1,SEA4N,2036,10.6285
REGION1,LNDALFHIBC1,SEA4N,2037,10.8774
REGION1,LNDALFHIBC1,SEA4N,2038,11.1341
REGION1,LNDALFHIBC1,SEA4N,2039,11.3831
REGION1,LNDALFHIBC1,SEA4N,2040,11.3986
REGION1,LNDALFHIBC1,SEA4N,2041,11.4141
REGION1,LNDALFHIBC1,SEA4N,2042,11.4297
REGION1,LNDALFHIBC1,SEA4N,2043,11.4375
REGION1,LNDALFHIBC1,SEA4N,2044,11.453
REGION1,LNDALFHIBC1,SEA4N,2045,11.4685
REGION1,LNDALFHIBC1,SEA4N,2046,11.4763
REGION1,LNDALFHIBC1,SEA4N,2047,11.4918
REGION1,LNDALFHIBC1,SEA4N,2048,11.5074
REGION1,LNDALFHIBC1,SEA4N,2049,11.5229
REGION1,LNDALFHIBC1,SEA4N,2050,11.5307
REGION1,LNDALFHRBC1,SEA1D,2020,2.5764
REGION1,LNDALFHRBC1,SEA1D,2021,2.4046
REGION1,LNDALFHRBC1,SEA1D,2022,2.2329
REGION1,LNDALFHRBC1,SEA1D,2023,2.0611
REGION1,LNDALFHRBC1,SEA1D,2024,1.8894
REGION1,LNDALFHRBC1,SEA1D,2025,1.7176
REGION1,LNDALFHRBC1,SEA1D,2026,1.5458
REGION1,LNDALFHRBC1,SEA1D,2027,1.3741
REGION1,LNDALFHRBC1,SEA1D,2028,1.2023
REGION1,LNDALFHRBC1,SEA1D,2029,1.0306
REGION1,LNDALFHRBC1,SEA1D,2030,0.8588
REGION1,LNDALFHRBC1,SEA1D,2031,0.687
REGION1,LNDALFHRBC1,SEA1D,2032,0.5153
REGION1,LNDALFHRBC1,SEA1D,2033,0.3435
REGION1,LNDALFHRBC1,SEA1D,2034,0.1718
REGION1,LNDALFHRBC1,SEA1N,2020,2.5764
REGION1,LNDALFHRBC1,SEA1N,2021,2.4046
REGION1,LNDALFHRBC1,SEA1N,2022,2.2329
REGION1,LNDALFHRBC1,SEA1N,2023,2.0611
REGION1,LNDALFHRBC1,SEA1N,2024,1.8894
REGION1,LNDALFHRBC1,SEA1N,2025,1.7176
REGION1,LNDALFHRBC1,SEA1N,2026,1.5458
REGION1,LNDALFHRBC1,SEA1N,2027,1.3741
REGION1,LNDALFHRBC1,SEA1N,2028,1.2023
REGION1,LNDALFHRBC1,SEA1N,2029,1.0306
REGION1,LNDALFHRBC1,SEA1N,2030,0.8588
REGION1,LNDALFHRBC1,SEA1N,2031,0.687
REGION1,LNDALFHRBC1,SEA1N,2032,0.5153
REGION1,LNDALFHRBC1,SEA1N,2033,0.3435
REGION1,LNDALFHRBC1,SEA1N,2034,0.1718
REGION1,LNDALFHRBC1,SEA2D,2020,2.5764
REGION1,LNDALFHRBC1,SEA2D,2021,2.4046
REGION1,LNDALFHRBC1,SEA2D,2022,2.2329
REGION1,LNDALFHRBC1,SEA2D,2023,2.0611
REGION1,LNDALFHRBC1,SEA2D,2024,1.8894
REGION1,LNDALFHRBC1,SEA2D,2025,1.7176
REGION1,LNDALFHRBC1,SEA2D,2026,1.5458
REGION1,LNDALFHRBC1,SEA2D,2027,1.3741
REGION1,LNDALFHRBC1,SEA2D,2028,1.2023
REGION1,LNDALFHRBC1,SEA2D,2029,1.0306
REGION1,LNDALFHRBC1,SEA2D,2030,0.8588
REGION1,LNDALFHRBC1,SEA2D,2031,0.687
REGION1,LNDALFHRBC1,SEA2D,2032,0.5153
REGION1,LNDALFHRBC1,SEA2D,2033,0.3435
REGION1,LNDALFHRBC1,SEA2D,2034,0.1718
REGION1,LNDALFHRBC1,SEA2N,2020,2.5764
REGION1,LNDALFHRBC1,SEA2N,2021,2.4046
REGION1,LNDALFHRBC1,SEA2N,2022,2.2329
REGION1,LNDALFHRBC1,SEA2N,2023,2.0611
REGION1,LNDALFHRBC1,SEA2N,2024,1.8894
REGION1,LNDALFHRBC1,SEA2N,2025,1.7176
REGION1,LNDALFHRBC1,SEA2N,2026,1.5458
REGION1,LNDALFHRBC1,SEA2N,2027,1.3741
REGION1,LNDALFHRBC1,SEA2N,2028,1.2023
REGION1,LNDALFHRBC1,SEA2N,2029,1.0306
REGION1,LNDALFHRBC1,SEA2N,2030,0.8588
REGION1,LNDALFHRBC1,SEA2N,2031,0.687
REGION1,LNDALFHRBC1,SEA2N,2032,0.5153
REGION1,LNDALFHRBC1,SEA2N,2033,0.3435
REGION1,LNDALFHRBC1,SEA2N,2034,0.1718
REGION1,LNDALFHRBC1,SEA3D,2020,2.5764
REGION1,LNDALFHRBC1,SEA3D,2021,2.4046
REGION1,LNDALFHRBC1,SEA3D,2022,2.2329
REGION1,LNDALFHRBC1,SEA3D,2023,2.0611
REGION1,LNDALFHRBC1,SEA3D,2024,1.8894
REGION1,LNDALFHRBC1,SEA3D,2025,1.7176
REGION1,LNDALFHRBC1,SEA3D,2026,1.5458
REGION1,LNDALFHRBC1,SEA3D,2027,1.3741
REGION1,LNDALFHRBC1,SEA3D,2028,1.2023
REGION1,LNDALFHRBC1,SEA3D,2029,1.0306
REGION1,LNDALFHRBC1,SEA3D,2030,0.8588
REGION1,LNDALFHRBC1,SEA3D,2031,0.687
REGION1,LNDALFHRBC1,SEA3D,2032,0.5153
REGION1,LNDALFHRBC1,SEA3D,2033,0.3435
REGION1,LNDALFHRBC1,SEA3D,2034,0.1718
REGION1,LNDALFHRBC1,SEA3N,2020,2.5764
REGION1,LNDALFHRBC1,SEA3N,2021,2.4046
REGION1,LNDALFHRBC1,SEA3N,2022,2.2329
REGION1,LNDALFHRBC1,SEA3N,2023,2.0611
REGION1,LNDALFHRBC1,SEA3N,2024,1.8894
REGION1,LNDALFHRBC1,SEA3N,2025,1.7176
REGION1,LNDALFHRBC1,SEA3N,2026,1.5458
REGION1,LNDALFHRBC1,SEA3N,2027,1.3741
REGION1,LNDALFHRBC1,SEA3N,2028,1.2023
REGION1,LNDALFHRBC1,SEA3N,2029,1.0306
REGION1,LNDALFHRBC1,SEA3N,2030,0.8588
REGION1,LNDALFHRBC1,SEA3N,2031,0.687
REGION1,LNDALFHRBC1,SEA3N,2032,0.5153
REGION1,LNDALFHRBC1,SEA3N,2033,0.3435
REGION1,LNDALFHRBC1,SEA3N,2034,0.1718
REGION1,LNDALFHRBC1,SEA4D,2020,2.5764
REGION1,LNDALFHRBC1,SEA4D,2021,2.4046
REGION1,LNDALFHRBC1,SEA4D,2022,2.2329
REGION1,LNDALFHRBC1,SEA4D,2023,2.0611
REGION1,LNDALFHRBC1,SEA4D,2024,1.8894
REGION1,LNDALFHRBC1,SEA4D,2025,1.7176
REGION1,LNDALFHRBC1,SEA4D,2026,1.5458
REGION1,LNDALFHRBC1,SEA4D,2027,1.3741
REGION1,LNDALFHRBC1,SEA4D,2028,1.2023
REGION1,LNDALFHRBC1,SEA4D,2029,1.0306
REGION1,LNDALFHRBC1,SEA4D,2030,0.8588
REGION1,LNDALFHRBC1,SEA4D,2031,0.687
REGION1,LNDALFHRBC1,SEA4D,2032,0.5153
REGION1,LNDALFHRBC1,SEA4D,2033,0.3435
REGION1,LNDALFHRBC1,SEA4D,2034,0.1718
REGION1,LNDALFHRBC1,SEA4N,2020,2.5764
REGION1,LNDALFHRBC1,SEA4N,2021,2.4046
REGION1,LNDALFHRBC1,SEA4N,2022,2.2329
REGION1,LNDALFHRBC1,SEA4N,2023,2.0611
REGION1,LNDALFHRBC1,SEA4N,2024,1.8894
REGION1,LNDALFHRBC1,SEA4N,2025,1.7176
REGION1,LNDALFHRBC1,SEA4N,2026,1.5458
REGION1,LNDALFHRBC1,SEA4N,2027,1.3741
REGION1,LNDALFHRBC1,SEA4N,2028,1.2023
REGION1,LNDALFHRBC1,SEA4N,2029,1.0306
REGION1,LNDALFHRBC1,SEA4N,2030,0.8588
REGION1,LNDALFHRBC1,SEA4N,2031,0.687
REGION1,LNDALFHRBC1,SEA4N,2032,0.5153
REGION1,LNDALFHRBC1,SEA4N,2033,0.3435
REGION1,LNDALFHRBC1,SEA4N,2034,0.1718
REGION1,LNDALFIIBC1,SEA1D,2020,0.13
REGION1,LNDALFIIBC1,SEA1D,2021,0.1213
REGION1,LNDALFIIBC1,SEA1D,2022,0.1127
REGION1,LNDALFIIBC1,SEA1D,2023,0.104
REGION1,LNDALFIIBC1,SEA1D,2024,0.0953
REGION1,LNDALFIIBC1,SEA1D,2025,0.0867
REGION1,LNDALFIIBC1,SEA1D,2026,0.078
REGION1,LNDALFIIBC1,SEA1D,2027,0.0693
REGION1,LNDALFIIBC1,SEA1D,2028,0.0607
REGION1,LNDALFIIBC1,SEA1D,2029,0.052
REGION1,LNDALFIIBC1,SEA1D,2030,0.0433
REGION1,LNDALFIIBC1,SEA1D,2031,0.0347
REGION1,LNDALFIIBC1,SEA1D,2032,0.026
REGION1,LNDALFIIBC1,SEA1D,2033,0.0173
REGION1,LNDALFIIBC1,SEA1D,2034,0.0087
REGION1,LNDALFIIBC1,SEA1N,2020,0.13
REGION1,LNDALFIIBC1,SEA1N,2021,0.1213
REGION1,LNDALFIIBC1,SEA1N,2022,0.1127
REGION1,LNDALFIIBC1,SEA1N,2023,0.104
REGION1,LNDALFIIBC1,SEA1N,2024,0.0953
REGION1,LNDALFIIBC1,SEA1N,2025,0.0867
REGION1,LNDALFIIBC1,SEA1N,2026,0.078
REGION1,LNDALFIIBC1,SEA1N,2027,0.0693
REGION1,LNDALFIIBC1,SEA1N,2028,0.0607
REGION1,LNDALFIIBC1,SEA1N,2029,0.052
REGION1,LNDALFIIBC1,SEA1N,2030,0.0433
REGION1,LNDALFIIBC1,SEA1N,2031,0.0347
REGION1,LNDALFIIBC1,SEA1N,2032,0.026
REGION1,LNDALFIIBC1,SEA1N,2033,0.0173
REGION1,LNDALFIIBC1,SEA1N,2034,0.0087
REGION1,LNDALFIIBC1,SEA2D,2020,0.13
REGION1,LNDALFIIBC1,SEA2D,2021,0.1213
REGION1,LNDALFIIBC1,SEA2D,2022,0.1127
REGION1,LNDALFIIBC1,SEA2D,2023,0.104
REGION1,LNDALFIIBC1,SEA2D,2024,0.0953
REGION1,LNDALFIIBC1,SEA2D,2025,0.0867
REGION1,LNDALFIIBC1,SEA2D,2026,0.078
REGION1,LNDALFIIBC1,SEA2D,2027,0.0693
REGION1,LNDALFIIBC1,SEA2D,2028,0.0607
REGION1,LNDALFIIBC1,SEA2D,2029,0.052
REGION1,LNDALFIIBC1,SEA2D,2030,0.0433
REGION1,LNDALFIIBC1,SEA2D,2031,0.0347
REGION1,LNDALFIIBC1,SEA2D,2032,0.026
REGION1,LNDALFIIBC1,SEA2D,2033,0.0173
REGION1,LNDALFIIBC1,SEA2D,2034,0.0087
REGION1,LNDALFIIBC1,SEA2N,2020,0.13
REGION1,LNDALFIIBC1,SEA2N,2021,0.1213
REGION1,LNDALFIIBC1,SEA2N,2022,0.1127
REGION1,LNDALFIIBC1,SEA2N,2023,0.104
REGION1,LNDALFIIBC1,SEA2N,2024,0.0953
REGION1,LNDALFIIBC1,SEA2N,2025,0.0867
REGION1,LNDALFIIBC1,SEA2N,2026,0.078
REGION1,LNDALFIIBC1,SEA2N,2027,0.0693
REGION1,LNDALFIIBC1,SEA2N,2028,0.0607
REGION1,LNDALFIIBC1,SEA2N,2029,0.052
REGION1,LNDALFIIBC1,SEA2N,2030,0.0433
REGION1,LNDALFIIBC1,SEA2N,2031,0.0347
REGION1,LNDALFIIBC1,SEA2N,2032,0.026
REGION1,LNDALFIIBC1,SEA2N,2033,0.0173
REGION1,LNDALFIIBC1,SEA2N,2034,0.0087
REGION1,LNDALFIIBC1,SEA3D,2020,0.13
REGION1,LNDALFIIBC1,SEA3D,2021,0.1213
REGION1,LNDALFIIBC1,SEA3D,2022,0.1127
REGION1,LNDALFIIBC1,SEA3D,2023,0.104
REGION1,LNDALFIIBC1,SEA3D,2024,0.0953
REGION1,LNDALFIIBC1,SEA3D,2025,0.0867
REGION1,LNDALFIIBC1,SEA3D,2026,0.078
REGION1,LNDALFIIBC1,SEA3D,2027,0.0693
REGION1,LNDALFIIBC1,SEA3D,2028,0.0607
REGION1,LNDALFIIBC1,SEA3D,2029,0.052
REGION1,LNDALFIIBC1,SEA3D,2030,0.0433
REGION1,LNDALFIIBC1,SEA3D,2031,0.0347
REGION1,LNDALFIIBC1,SEA3D,2032,0.026
REGION1,LNDALFIIBC1,SEA3D,2033,0.0173
REGION1,LNDALFIIBC1,SEA3D,2034,0.0087
REGION1,LNDALFIIBC1,SEA3N,2020,0.13
REGION1,LNDALFIIBC1,SEA3N,2021,0.1213
REGION1,LNDALFIIBC1,SEA3N,2022,0.1127
REGION1,LNDALFIIBC1,SEA3N,2023,0.104
REGION1,LNDALFIIBC1,SEA3N,2024,0.0953
REGION1,LNDALFIIBC1,SEA3N,2025,0.0867
REGION1,LNDALFIIBC1,SEA3N,2026,0.078
REGION1,LNDALFIIBC1,SEA3N,2027,0.0693
REGION1,LNDALFIIBC1,SEA3N,2028,0.0607
REGION1,LNDALFIIBC1,SEA3N,2029,0.052
REGION1,LNDALFIIBC1,SEA3N,2030,0.0433
REGION1,LNDALFIIBC1,SEA3N,2031,0.0347
REGION1,LNDALFIIBC1,SEA3N,2032,0.026
REGION1,LNDALFIIBC1,SEA3N,2033,0.0173
REGION1,LNDALFIIBC1,SEA3N,2034,0.0087
REGION1,LNDALFIIBC1,SEA4D,2020,0.13
REGION1,LNDALFIIBC1,SEA4D,2021,0.1213
REGION1,LNDALFIIBC1,SEA4D,2022,0.1127
REGION1,LNDALFIIBC1,SEA4D,2023,0.104
REGION1,LNDALFIIBC1,SEA4D,2024,0.0953
REGION1,LNDALFIIBC1,SEA4D,2025,0.0867
REGION1,LNDALFIIBC1,SEA4D,2026,0.078
REGION1,LNDALFIIBC1,SEA4D,2027,0.0693
REGION1,LNDALFIIBC1,SEA4D,2028,0.0607
REGION1,LNDALFIIBC1,SEA4D,2029,0.052
REGION1,LNDALFIIBC1,SEA4D,2030,0.0433
REGION1,LNDALFIIBC1,SEA4D,2031,0.0347
REGION1,LNDALFIIBC1,SEA4D,2032,0.026
REGION1,LNDALFIIBC1,SEA4D,2033,0.0173
REGION1,LNDALFIIBC1,SEA4D,2034,0.0087
REGION1,LNDALFIIBC1,SEA4N,2020,0.13
REGION1,LNDALFIIBC1,SEA4N,2021,0.1213
REGION1,LNDALFIIBC1,SEA4N,2022,0.1127
REGION1,LNDALFIIBC1,SEA4N,2023,0.104
REGION1,LNDALFIIBC1,SEA4N,2024,0.0953
REGION1,LNDALFIIBC1,SEA4N,2025,0.0867
REGION1,LNDALFIIBC1,SEA4N,2026,0.078
REGION1,LNDALFIIBC1,SEA4N,2027,0.0693
REGION1,LNDALFIIBC1,SEA4N,2028,0.0607
REGION1,LNDALFIIBC1,SEA4N,2029,0.052
REGION1,LNDALFIIBC1,SEA4N,2030,0.0433
REGION1,LNDALFIIBC1,SEA4N,2031,0.0347
REGION1,LNDALFIIBC1,SEA4N,2032,0.026
REGION1,LNDALFIIBC1,SEA4N,2033,0.0173
