r,t,y,TotalTechnologyAnnualActivity
REGION1,PWRWNDB09,2048,61.6444
REGION1,PWRWNDB09,2049,61.6444
REGION1,PWRWNDB09,2050,61.6444
REGION1,PWRWNDB10,2046,1.898
REGION1,PWRWNDB10,2047,50.1643
REGION1,PWRWNDB10,2048,65.2008
REGION1,PWRWNDB10,2049,65.2008
REGION1,PWRWNDB10,2050,65.2008
REGION1,PWRWNDB11,2050,65.2008
REGION1,RNWBIO,2020,233.3695
REGION1,RNWBIO,2021,233.9895
REGION1,RNWBIO,2022,234.3595
REGION1,RNWBIO,2023,235.0395
REGION1,RNWBIO,2024,235.8895
REGION1,RNWBIO,2025,235.4695
REGION1,RNWBIO,2026,233.7995
REGION1,RNWBIO,2027,232.2295
REGION1,RNWBIO,2028,230.6395
REGION1,RNWBIO,2029,228.5795
REGION1,RNWBIO,2030,226.3595
REGION1,RNWBIO,2031,216.8795
REGION1,RNWBIO,2032,207.4095
REGION1,RNWBIO,2033,197.9395
REGION1,RNWBIO,2034,188.4595
REGION1,RNWBIO,2035,178.9895
REGION1,RNWBIO,2036,169.5295
REGION1,RNWBIO,2037,160.0495
REGION1,RNWBIO,2038,150.5795
REGION1,RNWBIO,2039,141.0895
REGION1,RNWBIO,2040,131.6295
REGION1,RNWBIO,2041,122.1595
REGION1,RNWBIO,2042,112.6695
REGION1,RNWBIO,2043,103.2095
REGION1,RNWBIO,2044,93.7295
REGION1,RNWBIO,2045,84.2595
REGION1,RNWBIO,2046,74.7895
REGION1,RNWBIO,2047,70.7825
REGION1,RNWBIO,2048,122.6128
REGION1,RNWBIO,2049,126.1835
REGION1,RNWBIO,2050,116.7135
REGION1,RNWGEO,2026,99.7125
REGION1,RNWGEO,2027,185.2993
REGION1,RNWGEO,2028,267.7765
REGION1,RNWGEO,2029,349.0691
REGION1,RNWGEO,2030,443.1701
REGION1,RNWGEO,2031,543.5108
REGION1,RNWGEO,2032,543.5108
REGION1,RNWGEO,2033,543.5108
REGION1,RNWGEO,2034,543.5108
REGION1,RNWGEO,2035,543.5108
REGION1,RNWGEO,2036,543.5108
REGION1,RNWGEO,2037,863.7518
REGION1,RNWGEO,2038,1014.5534
REGION1,RNWGEO,2039,1014.5534
REGION1,RNWGEO,2040,1014.5534
REGION1,RNWGEO,2041,1014.5534
REGION1,RNWGEO,2042,1014.5534
REGION1,RNWGEO,2043,1014.5534
REGION1,RNWGEO,2044,1014.5534
REGION1,RNWGEO,2045,1014.5534
REGION1,RNWGEO,2046,1014.5534
REGION1,RNWGEO,2047,1014.5534
REGION1,RNWGEO,2048,1014.5534
REGION1,RNWGEO,2049,1014.5534
REGION1,RNWGEO,2050,1014.5534
REGION1,RNWHYD,2020,240.933
REGION1,RNWHYD,2021,240.933
REGION1,RNWHYD,2022,240.933
REGION1,RNWHYD,2023,240.933
REGION1,RNWHYD,2024,240.933
REGION1,RNWHYD,2025,258.1044
REGION1,RNWHYD,2026,258.1044
REGION1,RNWHYD,2027,258.1044
REGION1,RNWHYD,2028,258.1044
REGION1,RNWHYD,2029,258.1044
REGION1,RNWHYD,2030,258.1044
REGION1,RNWHYD,2031,258.1044
REGION1,RNWHYD,2032,258.1044
REGION1,RNWHYD,2033,258.1044
REGION1,RNWHYD,2034,258.1044
REGION1,RNWHYD,2035,258.1044
REGION1,RNWHYD,2036,258.1044
REGION1,RNWHYD,2037,258.1044
REGION1,RNWHYD,2038,258.1044
REGION1,RNWHYD,2039,258.1044
REGION1,RNWHYD,2040,258.1044
REGION1,RNWHYD,2041,258.1044
REGION1,RNWHYD,2042,274.1932
REGION1,RNWHYD,2043,314.8912
REGION1,RNWHYD,2044,353.4794
REGION1,RNWHYD,2045,391.6575
REGION1,RNWHYD,2046,428.2569
REGION1,RNWHYD,2047,428.2569
REGION1,RNWHYD,2048,428.2569
REGION1,RNWHYD,2049,428.2569
REGION1,RNWHYD,2050,428.2569
REGION1,RNWSOL,2020,0.0157
REGION1,RNWSOL,2021,0.0157
REGION1,RNWSOL,2022,0.0157
REGION1,RNWSOL,2023,0.0157
REGION1,RNWSOL,2024,0.0157
REGION1,RNWSOL,2025,0.0157
REGION1,RNWSOL,2026,0.0157
REGION1,RNWSOL,2027,0.0157
REGION1,RNWSOL,2028,0.0157
REGION1,RNWSOL,2029,0.0157
REGION1,RNWSOL,2030,0.0157
REGION1,RNWSOL,2031,0.0157
REGION1,RNWSOL,2032,0.0157
REGION1,RNWSOL,2033,0.0157
REGION1,RNWSOL,2034,0.0157
REGION1,RNWSOL,2035,0.0157
REGION1,RNWSOL,2036,0.0157
REGION1,RNWSOL,2037,0.0157
REGION1,RNWSOL,2038,83.4821
REGION1,RNWSOL,2039,227.8332
REGION1,RNWSOL,2040,366.5079
REGION1,RNWSOL,2041,505.1519
REGION1,RNWSOL,2042,612.1953
REGION1,RNWSOL,2043,678.1126
REGION1,RNWSOL,2044,734.6079
REGION1,RNWSOL,2045,791.3802
REGION1,RNWSOL,2046,845.7043
REGION1,RNWSOL,2047,845.7043
REGION1,RNWSOL,2048,884.6034
REGION1,RNWSOL,2049,941.1111
REGION1,RNWSOL,2050,1156.4079
REGION1,RNWWND,2020,153.7001
REGION1,RNWWND,2021,166.9698
REGION1,RNWWND,2022,179.833
REGION1,RNWWND,2023,193.768
REGION1,RNWWND,2024,224.6478
REGION1,RNWWND,2025,224.6478
REGION1,RNWWND,2026,230.3478
REGION1,RNWWND,2027,230.3478
REGION1,RNWWND,2028,230.3478
REGION1,RNWWND,2029,230.3478
REGION1,RNWWND,2030,230.3478
REGION1,RNWWND,2031,230.3478
REGION1,RNWWND,2032,230.3478
REGION1,RNWWND,2033,230.3478
REGION1,RNWWND,2034,230.3478
REGION1,RNWWND,2035,228.0368
REGION1,RNWWND,2036,228.0368
REGION1,RNWWND,2037,223.6749
REGION1,RNWWND,2038,218.0469
REGION1,RNWWND,2039,214.3002
REGION1,RNWWND,2040,214.3002
REGION1,RNWWND,2041,214.3002
REGION1,RNWWND,2042,214.3002
REGION1,RNWWND,2043,206.1696
REGION1,RNWWND,2044,206.1696
REGION1,RNWWND,2045,205.276
REGION1,RNWWND,2046,211.5964
REGION1,RNWWND,2047,372.3231
REGION1,RNWWND,2048,422.3947
REGION1,RNWWND,2049,422.3947
REGION1,RNWWND,2050,639.5135
